FileName: C:\2005NE~1\GP250.TXT
Local Time: Fri Sep 16 10:04:20 2005

Ship: Marco Michel Trip: 09 Tow: gp250
Comments: zone 20
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050916  130422  47  15.1530 N  60  16.7570 W   4.6        5.6*      11.1        3.1*       0.0      106.9*
050916  130514  47  15.0440 N  60  16.7500 W   8.1        5.6       11.1        3.1        0.0      106.9 
050916  130516  47  15.0390 N  60  16.7500 W   8.2        5.6       11.1        3.1        0.0      106.9 
050916  130518  47  15.0350 N  60  16.7500 W   8.1        5.6       11.1        3.1        0.0      106.9 
050916  130520  47  15.0300 N  60  16.7500 W   7.7        5.6       11.1        3.1        0.0      106.9 
050916  130522  47  15.0260 N  60  16.7510 W   8.2        5.6       11.1        3.1        0.0      106.9 
050916  130524  47  15.0210 N  60  16.7500 W   7.9        5.6       11.1        3.1        0.0      106.9 
050916  130526  47  15.0170 N  60  16.7500 W   7.9        5.6       11.1        3.1        0.0      106.9 
050916  130528  47  15.0120 N  60  16.7510 W   7.9        5.6       11.1        3.1        0.0      106.9 
050916  130531  47  15.0050 N  60  16.7520 W   7.6        5.6       11.1        3.1        0.0      106.9 
050916  130532  47  15.0030 N  60  16.7520 W   8.2        5.6       11.1        3.1        0.0      106.9 
050916  130534  47  14.9990 N  60  16.7520 W   7.6        5.6       11.1        3.1        0.0      106.9 
050916  130536  47  14.9940 N  60  16.7520 W   8.4        5.6       11.1        3.1        0.0      106.9 
050916  130538  47  14.9900 N  60  16.7520 W   7.8        5.6       11.1        3.1        0.0      106.9 
050916  130540  47  14.9860 N  60  16.7520 W   8.2        5.6       11.1        3.1        0.0      106.9 
050916  130542  47  14.9810 N  60  16.7520 W   8.1        5.6       11.1        3.1        0.0      106.9 
050916  130544  47  14.9760 N  60  16.7520 W   8.1        5.6       11.1        3.1        0.0      106.9 
050916  130546  47  14.9720 N  60  16.7520 W   8.0        5.6       11.1        3.1        0.0      106.9 
050916  130548  47  14.9670 N  60  16.7520 W   8.2        5.6       11.1        3.1        0.0      106.9 
050916  130550  47  14.9630 N  60  16.7520 W   7.8        5.6       11.1        3.1        0.0      106.9 
050916  130552  47  14.9580 N  60  16.7520 W   8.1        5.6       11.1        3.1        0.0      106.9 
050916  130554  47  14.9540 N  60  16.7520 W   7.9        5.6       11.1        3.1        0.0      106.9 
050916  130556  47  14.9490 N  60  16.7520 W   8.1        5.6       11.1        3.1        0.0      106.9 
050916  130558  47  14.9450 N  60  16.7520 W   7.6        5.6       11.1        3.1        0.0      106.9 
050916  130601  47  14.9380 N  60  16.7510 W   7.8        5.6        2.7*       3.1        0.0      106.9 
050916  130603  47  14.9340 N  60  16.7500 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130604  47  14.9320 N  60  16.7490 W   7.9        5.6        2.7        3.1        0.0      106.9 
050916  130606  47  14.9280 N  60  16.7490 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130608  47  14.9240 N  60  16.7480 W   7.9        5.6        2.7        3.1        0.0      106.9 
050916  130610  47  14.9190 N  60  16.7470 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130613  47  14.9130 N  60  16.7450 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130614  47  14.9110 N  60  16.7440 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130616  47  14.9070 N  60  16.7430 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130618  47  14.9020 N  60  16.7420 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130620  47  14.8980 N  60  16.7410 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130623  47  14.8920 N  60  16.7390 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130624  47  14.8900 N  60  16.7390 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130626  47  14.8860 N  60  16.7380 W   7.9        5.6        2.7        3.1        0.0      106.9 
050916  130628  47  14.8810 N  60  16.7370 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130631  47  14.8750 N  60  16.7340 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130632  47  14.8730 N  60  16.7340 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130634  47  14.8690 N  60  16.7320 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130636  47  14.8650 N  60  16.7310 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130638  47  14.8610 N  60  16.7300 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130640  47  14.8570 N  60  16.7290 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130642  47  14.8530 N  60  16.7280 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130644  47  14.8480 N  60  16.7260 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130646  47  14.8440 N  60  16.7250 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130648  47  14.8400 N  60  16.7240 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130650  47  14.8360 N  60  16.7220 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130652  47  14.8320 N  60  16.7210 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130654  47  14.8280 N  60  16.7200 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130656  47  14.8230 N  60  16.7190 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130658  47  14.8200 N  60  16.7180 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130700  47  14.8150 N  60  16.7160 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130702  47  14.8110 N  60  16.7150 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130705  47  14.8050 N  60  16.7130 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130706  47  14.8030 N  60  16.7130 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130708  47  14.7990 N  60  16.7120 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130710  47  14.7950 N  60  16.7100 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130712  47  14.7910 N  60  16.7090 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130715  47  14.7840 N  60  16.7070 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130716  47  14.7820 N  60  16.7060 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130719  47  14.7760 N  60  16.7050 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130721  47  14.7720 N  60  16.7030 W   7.3        5.6        2.7        3.1        0.0      106.9 
050916  130722  47  14.7700 N  60  16.7020 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130725  47  14.7640 N  60  16.7010 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130727  47  14.7600 N  60  16.6990 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130729  47  14.7560 N  60  16.6990 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130730  47  14.7540 N  60  16.6980 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130733  47  14.7480 N  60  16.6960 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130735  47  14.7440 N  60  16.6950 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130737  47  14.7390 N  60  16.6940 W   7.2        5.6        2.7        3.1        0.0      106.9 
050916  130739  47  14.7360 N  60  16.6920 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130741  47  14.7320 N  60  16.6910 W   7.2        5.6        2.7        3.1        0.0      106.9 
050916  130743  47  14.7280 N  60  16.6900 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130745  47  14.7240 N  60  16.6900 W   7.2        5.6        2.7        3.1        0.0      106.9 
050916  130747  47  14.7190 N  60  16.6890 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130749  47  14.7150 N  60  16.6870 W   7.2        5.6        2.7        3.1        0.0      106.9 
050916  130751  47  14.7110 N  60  16.6860 W   7.4        5.6        2.7        3.1        0.0      106.9 
050916  130753  47  14.7070 N  60  16.6850 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130755  47  14.7030 N  60  16.6830 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130757  47  14.6990 N  60  16.6830 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130759  47  14.6940 N  60  16.6810 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130800  47  14.6920 N  60  16.6810 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130803  47  14.6860 N  60  16.6790 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130805  47  14.6820 N  60  16.6780 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130807  47  14.6780 N  60  16.6760 W   7.9        5.6        2.7        3.1        0.0      106.9 
050916  130809  47  14.6730 N  60  16.6760 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130811  47  14.6690 N  60  16.6740 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130813  47  14.6650 N  60  16.6730 W   8.1        5.6        2.7        3.1        0.0      106.9 
050916  130815  47  14.6610 N  60  16.6710 W   7.6        5.6        2.7        3.1        0.0      106.9 
050916  130817  47  14.6560 N  60  16.6700 W   8.0        5.6        2.7        3.1        0.0      106.9 
050916  130819  47  14.6520 N  60  16.6690 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130821  47  14.6480 N  60  16.6680 W   8.0        5.6        2.7        3.1        0.0      106.9 
050916  130823  47  14.6440 N  60  16.6660 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130825  47  14.6390 N  60  16.6650 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130827  47  14.6350 N  60  16.6630 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130829  47  14.6310 N  60  16.6620 W   7.9        5.6        2.7        3.1        0.0      106.9 
050916  130831  47  14.6270 N  60  16.6610 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130833  47  14.6220 N  60  16.6590 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130835  47  14.6180 N  60  16.6580 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130837  47  14.6140 N  60  16.6570 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130839  47  14.6100 N  60  16.6560 W   7.9        5.6        2.7        3.1        0.0      106.9 
050916  130841  47  14.6050 N  60  16.6550 W   7.5        5.6        2.7        3.1        0.0      106.9 
050916  130843  47  14.6010 N  60  16.6530 W   8.0        5.6        2.7        3.1        0.0      106.9 
050916  130845  47  14.5970 N  60  16.6520 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130847  47  14.5920 N  60  16.6510 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130849  47  14.5880 N  60  16.6500 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130851  47  14.5840 N  60  16.6480 W   7.9        5.6        2.7        3.1        0.0      106.9 
050916  130853  47  14.5800 N  60  16.6460 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130855  47  14.5760 N  60  16.6450 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130857  47  14.5710 N  60  16.6440 W   7.7        5.6        2.7        3.1        0.0      106.9 
050916  130859  47  14.5670 N  60  16.6430 W   7.8        5.6        2.7        3.1        0.0      106.9 
050916  130901  47  14.5630 N  60  16.6410 W   7.2        5.6        2.7        3.1        0.0      106.9 
050916  130903  47  14.5590 N  60  16.6390 W   7.3        5.6        2.7        3.1        0.0      106.9 
050916  130905  47  14.5550 N  60  16.6380 W   6.4        5.6        2.7        3.1        0.0      106.9 
050916  130907  47  14.5520 N  60  16.6370 W   6.6        5.6        2.7        3.1        0.0      106.9 
050916  130909  47  14.5480 N  60  16.6360 W   6.5        5.6        2.7        3.1        0.0      106.9 
050916  130911  47  14.5450 N  60  16.6350 W   5.9        5.6        2.7        3.1        0.0      106.9 
050916  130913  47  14.5420 N  60  16.6340 W   6.4        5.6        2.7        3.1        0.0      106.9 
050916  130915  47  14.5380 N  60  16.6330 W   6.0        5.6        2.7        3.1        0.0      106.9 
050916  130917  47  14.5350 N  60  16.6310 W   6.2        5.6        2.7        3.1        0.0      106.9 
050916  130919  47  14.5320 N  60  16.6300 W   5.8        5.6        2.7        3.1        0.0      106.9 
050916  130921  47  14.5290 N  60  16.6290 W   6.4        5.6        2.7        3.1        0.0      106.9 
050916  130923  47  14.5250 N  60  16.6280 W   5.5        5.6        2.7        3.1        0.0      106.9 
050916  130925  47  14.5220 N  60  16.6270 W   6.3        5.6        2.7        3.1        0.0      106.9 
050916  130927  47  14.5190 N  60  16.6250 W   5.6        5.6        2.7        3.1        0.0      106.9 
050916  130929  47  14.5160 N  60  16.6240 W   6.1        5.6        2.7        3.1        0.0      106.9 
050916  130931  47  14.5130 N  60  16.6240 W   6.1        2.1*       2.7        3.1        0.0      106.9 
050916  130933  47  14.5090 N  60  16.6220 W   6.1        2.1        2.7        3.1        0.0      106.9 
050916  130935  47  14.5060 N  60  16.6210 W   5.9        2.1        2.7        3.1        0.0      106.9 
050916  130937  47  14.5030 N  60  16.6200 W   5.9        2.1        2.7        3.1        0.0       84.5*
050916  130939  47  14.5000 N  60  16.6190 W   5.9        2.1        2.7        3.1        0.0       84.5 
050916  130941  47  14.4960 N  60  16.6180 W   5.8        2.1        2.7        3.1        0.0       84.5 
050916  130943  47  14.4930 N  60  16.6170 W   6.3        2.1        2.7        3.1        0.0       84.5 
050916  130945  47  14.4900 N  60  16.6160 W   5.9        2.1        2.7        3.1        0.0       84.5 
050916  130947  47  14.4860 N  60  16.6150 W   6.1        2.1        2.7        3.1        0.0       84.5 
050916  130949  47  14.4830 N  60  16.6130 W   6.0        2.1        2.7        3.1        0.0       84.5 
050916  130951  47  14.4800 N  60  16.6120 W   5.8        2.1        2.7        3.1        0.0       84.5 
050916  130953  47  14.4770 N  60  16.6110 W   6.0        2.1        2.7        3.1        0.0       84.5 
050916  130955  47  14.4740 N  60  16.6100 W   6.3        2.1        2.7        3.1        0.0       84.5 
050916  130957  47  14.4710 N  60  16.6080 W   5.8        2.1        2.7        3.1        0.0       84.5 
050916  130959  47  14.4670 N  60  16.6070 W   6.2        2.1        2.7        3.1        0.0       84.5 
050916  131001  47  14.4640 N  60  16.6060 W   5.7        2.1        2.7        3.1        0.0       84.5 
050916  131003  47  14.4610 N  60  16.6050 W   6.2        2.1        2.7        3.1        0.0       84.5 
050916  131005  47  14.4580 N  60  16.6040 W   5.6        2.1        2.7        3.1        0.0       84.5 
050916  131007  47  14.4540 N  60  16.6040 W   6.3        2.1        2.7        3.1        0.0       84.5 
050916  131009  47  14.4510 N  60  16.6030 W   5.7        2.1        2.7        3.1        0.0       84.5 
050916  131011  47  14.4480 N  60  16.6020 W   6.1        2.1        2.7        3.1        0.0       84.5 
050916  131013  47  14.4450 N  60  16.6020 W   5.9        2.1        2.7        3.1        0.0       84.5 
050916  131015  47  14.4410 N  60  16.6010 W   5.9        2.1        2.7        3.1        0.0       84.5 
050916  131017  47  14.4380 N  60  16.6000 W   6.2        2.1        2.7        3.1        0.0       84.5 
050916  131019  47  14.4350 N  60  16.5990 W   5.6        2.1        2.7        3.1        0.0       84.5 
050916  131021  47  14.4310 N  60  16.5980 W   6.3        2.1        2.7        3.1        0.0       84.5 
050916  131023  47  14.4280 N  60  16.5980 W   5.8        2.1        2.7        3.1        0.0       84.5 
050916  131025  47  14.4250 N  60  16.5970 W   5.9        2.1        2.7        3.1        0.0       84.5 
050916  131027  47  14.4220 N  60  16.5970 W   6.0        2.1        2.7        3.1        0.0       84.5 
050916  131029  47  14.4180 N  60  16.5960 W   5.9        2.1        2.7        3.1        0.0       84.5 
050916  131031  47  14.4150 N  60  16.5960 W   6.0        2.1        2.7        3.1        0.0       73.0*
050916  131033  47  14.4120 N  60  16.5960 W   5.9        2.1        2.7        3.1        0.0       73.0 
050916  131035  47  14.4080 N  60  16.5950 W   6.1        2.1        2.7        3.1        0.0       73.0 
050916  131037  47  14.4050 N  60  16.5950 W   5.9        2.1        2.7        3.1        0.0       73.0 
050916  131039  47  14.4020 N  60  16.5940 W   6.1        2.1        2.7        3.1        0.0       73.0 
050916  131041  47  14.3980 N  60  16.5940 W   5.7        2.1        2.7        3.1        0.0       73.0 
050916  131043  47  14.3950 N  60  16.5930 W   6.3        2.1        2.7        3.1        0.0       73.0 
050916  131045  47  14.3920 N  60  16.5920 W   5.8        2.1        2.7        3.1        0.0       73.0 
050916  131047  47  14.3880 N  60  16.5920 W   6.0        2.1        2.7        3.1        0.0       73.0 
050916  131049  47  14.3850 N  60  16.5920 W   6.1        2.1        2.7        3.1        0.0       73.0 
050916  131051  47  14.3820 N  60  16.5910 W   5.6        2.1        2.7        3.1        0.0       73.0 
050916  131053  47  14.3790 N  60  16.5910 W   6.0        2.1        2.7        3.2*       0.0       73.0 
050916  131055  47  14.3760 N  60  16.5900 W   5.1        2.1        2.7        3.2        0.0       73.0 
050916  131057  47  14.3730 N  60  16.5900 W   4.6        2.1        2.7        3.2        0.0       48.8*
050916  131059  47  14.3710 N  60  16.5890 W   3.9        2.1        2.7        8.6*       0.0       48.8 
050916  131101  47  14.3690 N  60  16.5880 W   3.4        2.1        2.7        8.6        0.0       48.8 
050916  131103  47  14.3670 N  60  16.5880 W   3.4        2.1        2.7        8.6        0.0       73.5*
050916  131105  47  14.3650 N  60  16.5870 W   2.7        2.1        2.7        7.6*       0.0       73.5 
050916  131107  47  14.3630 N  60  16.5860 W   2.8        2.1        2.7        7.6        0.0       75.2*
050916  131109  47  14.3620 N  60  16.5860 W   2.7        2.1        2.7        8.4*       0.0       75.2 
050916  131111  47  14.3610 N  60  16.5850 W   2.0        2.1        2.7        8.4        0.0       75.2 
050916  131113  47  14.3600 N  60  16.5840 W   2.8        2.1        2.7        8.4        0.0       75.2*
050916  131115  47  14.3590 N  60  16.5830 W   1.9        2.1        2.7        8.3*       0.0       75.2 
050916  131117  47  14.3580 N  60  16.5820 W   2.4        2.1       11.4*       8.3        0.0       75.2 
050916  131119  47  14.3570 N  60  16.5820 W   1.8        2.1       11.4        8.3        0.0       76.5*
050916  131121  47  14.3550 N  60  16.5810 W   2.1        2.1       11.4        8.3        0.0       76.5 
050916  131123  47  14.3550 N  60  16.5810 W   1.9        2.1       11.4        8.3        0.0       80.5*
050916  131125  47  14.3540 N  60  16.5800 W   1.9        2.1       11.4        6.6*       0.0       80.5 
050916  131127  47  14.3530 N  60  16.5790 W   2.1        2.1       11.4        6.6        0.0       80.5 
050916  131129  47  14.3520 N  60  16.5790 W   1.9        2.1       11.4        6.6        0.0      103.4*
050916  131131  47  14.3510 N  60  16.5780 W   1.8        2.1       12.1*       9.9*       0.0      103.4 
050916  131133  47  14.3500 N  60  16.5770 W   2.0        2.1       12.1        9.9        0.0      103.4 
050916  131135  47  14.3490 N  60  16.5760 W   1.9        2.1       12.1        8.3*       0.0       81.4*
050916  131137  47  14.3480 N  60  16.5750 W   1.9        2.1       12.1        8.3        0.0       81.4 
050916  131139  47  14.3470 N  60  16.5750 W   1.9        2.1       12.1        8.3        0.0       81.4 
050916  131141  47  14.3460 N  60  16.5740 W   2.0        2.1       12.1        7.6*       0.0       81.4*
050916  131143  47  14.3450 N  60  16.5730 W   2.2        2.1       12.1        7.6        0.0       81.4 
050916  131145  47  14.3440 N  60  16.5730 W   1.9        2.1       12.1        7.6        0.0       91.9*
050916  131147  47  14.3430 N  60  16.5720 W   2.2        2.1       12.1       13.6*       0.0       91.9 
050916  131149  47  14.3420 N  60  16.5710 W   2.1        2.1       12.1       13.6        0.0       91.9 
050916  131151  47  14.3410 N  60  16.5700 W   2.1        2.1       12.1        0.6*       0.0       65.5*
050916  131153  47  14.3390 N  60  16.5690 W   2.2        2.1       12.1        0.6        0.0       65.5 
050916  131155  47  14.3380 N  60  16.5680 W   2.1        2.1       12.1        0.6        0.0       65.5 
050916  131157  47  14.3370 N  60  16.5670 W   2.2        2.1       12.1        0.6        0.0      114.4*
050916  131159  47  14.3360 N  60  16.5670 W   2.3        2.1       12.1        0.6        0.0      114.4 
050916  131201  47  14.3360 N  60  16.5650 W   2.1        2.1       12.1        0.6        0.0       98.1*
050916  131203  47  14.3340 N  60  16.5640 W   2.4        2.1       12.1        0.6        0.0       98.1 
050916  131205  47  14.3330 N  60  16.5630 W   2.0        2.1       12.1        0.6        0.0       98.1 
050916  131207  47  14.3320 N  60  16.5630 W   2.2        2.1       12.1       46.2*       0.0       84.0*
050916  131209  47  14.3310 N  60  16.5620 W   2.2        2.1       12.1       46.2        0.0       84.0 
050916  131211  47  14.3300 N  60  16.5610 W   2.1        2.1       12.1       46.2        0.0       84.0 
050916  131213  47  14.3280 N  60  16.5600 W   2.5        2.1       12.1       10.4*       0.0       91.9*
050916  131215  47  14.3270 N  60  16.5590 W   2.0        2.1       12.1       10.4        0.0       91.9 
050916  131217  47  14.3260 N  60  16.5580 W   2.4        2.1       12.1       10.4        0.0      106.0*
050916  131219  47  14.3260 N  60  16.5580 W   2.1        2.1       12.1       10.4        0.0      106.0 
050916  131221  47  14.3240 N  60  16.5570 W   2.2        2.1       12.1       10.4        0.0      106.0 
050916  131223  47  14.3240 N  60  16.5560 W   2.2        2.1       12.1       10.4        0.0      106.4*
050916  131225  47  14.3220 N  60  16.5550 W   2.3        2.1       12.1       10.4        0.0      106.4 
050916  131227  47  14.3210 N  60  16.5540 W   2.2        2.1       12.1       10.4        0.0      106.4 
050916  131229  47  14.3200 N  60  16.5530 W   2.0        2.1       12.1        7.4*       0.0      109.1*
050916  131231  47  14.3190 N  60  16.5520 W   2.3        2.1       12.1        7.4        0.0      109.1 
050916  131233  47  14.3180 N  60  16.5520 W   2.3        2.1       12.1        7.0*       0.0      109.1 
050916  131235  47  14.3170 N  60  16.5510 W   2.1        2.1       12.1        7.0        0.0      113.9*
050916  131237  47  14.3160 N  60  16.5500 W   2.3        2.1       12.1        7.0        0.0      113.9 
050916  131239  47  14.3150 N  60  16.5500 W   2.2        2.1       12.1        6.4*       0.0      115.7*
050916  131241  47  14.3140 N  60  16.5490 W   2.1        2.1       11.4*       6.4        0.0      115.7 
050916  131243  47  14.3130 N  60  16.5480 W   2.3        2.1       11.4        6.7*       0.0      115.7 
050916  131245  47  14.3120 N  60  16.5480 W   2.1        2.1       11.4        6.7        0.0      121.0*
050916  131247  47  14.3100 N  60  16.5470 W   2.3        2.1       11.4        6.7        0.0      121.0 
050916  131249  47  14.3090 N  60  16.5460 W   2.2        2.1       11.4        6.8*       0.0      121.0 
050916  131251  47  14.3080 N  60  16.5450 W   2.4        2.1       11.4        6.8        0.0      120.1*
050916  131253  47  14.3070 N  60  16.5440 W   2.0        2.1       11.3*       6.8        0.0      120.1 
050916  131255  47  14.3060 N  60  16.5430 W   2.5        2.1       11.3        6.1*       0.0      120.1 
050916  131257  47  14.3050 N  60  16.5420 W   2.0        2.1       11.3        6.1        0.0      127.1*
050916  131259  47  14.3040 N  60  16.5410 W   2.5        2.1       11.3        6.4*       0.0      127.1 
050916  131301  47  14.3030 N  60  16.5400 W   2.0        2.1       11.3        6.4        0.0      126.7*
050916  131303  47  14.3020 N  60  16.5390 W   2.4        2.1       11.3        6.4        0.0      126.7 
050916  131305  47  14.3010 N  60  16.5390 W   2.0        2.1       11.3        7.1*       0.0      126.7 
050916  131307  47  14.3000 N  60  16.5380 W   2.5        2.1       11.3        7.1        0.0      131.5*
050916  131309  47  14.2990 N  60  16.5370 W   2.0        2.1       11.3        7.1        0.0      131.5 
050916  131311  47  14.2970 N  60  16.5360 W   2.5        2.1       11.3        6.9*       0.0      131.5 
050916  131313  47  14.2960 N  60  16.5350 W   2.0        2.1       11.3        6.9        0.0      137.2*
050916  131315  47  14.2950 N  60  16.5340 W   2.4        2.1       11.3        5.9*       0.0      137.2 
050916  131317  47  14.2940 N  60  16.5340 W   2.1        2.1       12.4*       5.9        0.0      135.9*
050916  131319  47  14.2930 N  60  16.5330 W   2.3        2.1       12.4        5.9        0.0      135.9 
050916  131321  47  14.2920 N  60  16.5320 W   2.2        2.1       12.4        6.8*       0.0      135.9 
050916  131323  47  14.2910 N  60  16.5310 W   2.2        2.1       12.4        6.8        0.0      139.9*
050916  131325  47  14.2900 N  60  16.5300 W   2.3        2.1       12.4        6.8*       0.0      139.9 
050916  131327  47  14.2890 N  60  16.5290 W   2.3        2.1       12.4        6.8        0.0      139.9 
050916  131329  47  14.2880 N  60  16.5290 W   2.1        2.1       11.7*       6.8        0.0      143.0*
050916  131331  47  14.2860 N  60  16.5280 W   2.4        2.1       11.7        6.0*       0.0      143.0 
050916  131333  47  14.2850 N  60  16.5270 W   2.1        2.1       11.7        6.0        0.0      143.0 
050916  131335  47  14.2850 N  60  16.5260 W   2.3        2.1       11.7        6.0        0.0      147.4*
050916  131337  47  14.2830 N  60  16.5250 W   2.1        2.1       11.7        6.6*       0.0      147.4 
