FileName: C:\2005NE~1\GP039R.TXT
Local Time: Thu Aug 11 09:05:54 2005

Ship: Marco Michel Trip: 07 Tow: gp039r
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050811  120557  48  44.0940 N  63  47.4940 W   3.4        3.3*       2.4*      13.1*       0.0        9.2*
050811  120558  48  44.0950 N  63  47.4950 W   3.6        3.3        2.4       13.1        0.0        9.2 
050811  120600  48  44.0960 N  63  47.4950 W   3.0        3.3        2.4       13.1        0.0        9.2 
050811  120603  48  44.0990 N  63  47.4950 W   3.3        3.3        2.4       13.1        0.0        9.2 
050811  120605  48  44.1010 N  63  47.4950 W   3.0        3.3        2.4       13.1        0.0        9.2 
050811  120607  48  44.1020 N  63  47.4950 W   3.3        3.3        2.4       13.1        0.0        9.2 
050811  120609  48  44.1040 N  63  47.4950 W   2.9        3.3        2.4        2.8*       0.0        9.2 
050811  120611  48  44.1060 N  63  47.4950 W   3.1        3.3        2.4        2.8        0.0        9.2 
050811  120613  48  44.1080 N  63  47.4950 W   3.1        3.3        2.4        2.8        0.0        9.2 
050811  120615  48  44.1090 N  63  47.4950 W   2.7        3.3        2.4        3.6*       0.0        9.2 
050811  120617  48  44.1100 N  63  47.4940 W   3.2        3.3        2.4        3.6        0.0        9.2 
050811  120619  48  44.1120 N  63  47.4950 W   2.9        3.3        2.4        4.2*       0.0        9.2 
050811  120621  48  44.1130 N  63  47.4950 W   3.7        3.3        2.4        4.2        0.0        9.2 
050811  120623  48  44.1160 N  63  47.4950 W   4.6        3.3        2.4        4.2        0.0        9.2 
050811  120625  48  44.1190 N  63  47.4950 W   4.8        3.3        2.4        4.2        0.0        9.2 
050811  120627  48  44.1220 N  63  47.4950 W   5.4        3.3        2.4        4.2        0.0        9.2 
050811  120629  48  44.1250 N  63  47.4940 W   6.0        3.3        2.4        4.2        0.0        9.2 
050811  120631  48  44.1290 N  63  47.4940 W   6.1        3.3        2.4        4.2        0.0        9.2 
050811  120633  48  44.1320 N  63  47.4940 W   6.4        3.3        2.4        4.2        0.0        9.2 
050811  120635  48  44.1360 N  63  47.4930 W   6.8        3.3        2.4        4.2        0.0        9.2 
050811  120637  48  44.1400 N  63  47.4920 W   7.3        3.3        2.4        4.2        0.0        9.2 
050811  120639  48  44.1440 N  63  47.4930 W   7.3        3.3        2.4        4.2        0.0        9.2 
050811  120641  48  44.1490 N  63  47.4920 W   7.4        3.3        2.4        4.2        0.0        9.2 
050811  120643  48  44.1520 N  63  47.4910 W   7.3        3.3        2.4        4.2        0.0        9.2 
050811  120645  48  44.1570 N  63  47.4910 W   7.6        3.3        2.4        4.2        0.0        9.2 
050811  120647  48  44.1600 N  63  47.4900 W   7.8        3.3        2.4        4.2        0.0        9.2 
050811  120649  48  44.1640 N  63  47.4890 W   7.8        3.3        2.4        4.2        0.0        9.2 
050811  120651  48  44.1690 N  63  47.4880 W   7.9        3.3        2.4        4.2        0.0        9.2 
050811  120653  48  44.1730 N  63  47.4880 W   7.8        3.3        2.4        4.2        0.0        9.2 
050811  120655  48  44.1770 N  63  47.4870 W   7.9        3.3        2.4        4.2        0.0        9.2 
050811  120657  48  44.1820 N  63  47.4860 W   7.8        3.3        2.4        4.2        0.0        9.2 
050811  120659  48  44.1860 N  63  47.4850 W   7.8        3.3        2.4        4.2        0.0        9.2 
050811  120701  48  44.1900 N  63  47.4840 W   7.7        3.3        2.4        4.2        0.0        9.2 
050811  120703  48  44.1940 N  63  47.4830 W   7.7        3.3        2.4        4.2        0.0        9.2 
050811  120705  48  44.1990 N  63  47.4830 W   7.7        3.3        2.4        4.2        0.0        9.2 
050811  120707  48  44.2030 N  63  47.4820 W   7.8        3.3        2.4        4.2        0.0        9.2 
050811  120709  48  44.2070 N  63  47.4810 W   7.8        3.3        2.4        4.2        0.0        9.2*
050811  120711  48  44.2120 N  63  47.4810 W   7.8        3.3        2.4        4.2        0.0        9.2 
050811  120713  48  44.2160 N  63  47.4810 W   7.6        3.3        2.4        4.2        0.0        9.2 
050811  120715  48  44.2200 N  63  47.4810 W   7.6        3.3        2.4        4.2        0.0       14.1*
050811  120717  48  44.2240 N  63  47.4800 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120719  48  44.2280 N  63  47.4800 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120721  48  44.2320 N  63  47.4800 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120723  48  44.2360 N  63  47.4800 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120725  48  44.2410 N  63  47.4790 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120727  48  44.2450 N  63  47.4790 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120729  48  44.2500 N  63  47.4790 W   7.9        3.3        2.4        4.2        0.0       14.1 
050811  120731  48  44.2540 N  63  47.4790 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120733  48  44.2580 N  63  47.4790 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120735  48  44.2620 N  63  47.4790 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120737  48  44.2670 N  63  47.4790 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120739  48  44.2710 N  63  47.4800 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120741  48  44.2750 N  63  47.4800 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120743  48  44.2800 N  63  47.4800 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120745  48  44.2840 N  63  47.4800 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120747  48  44.2880 N  63  47.4790 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120749  48  44.2930 N  63  47.4790 W   7.9        3.3        2.4        4.2        0.0       14.1 
050811  120751  48  44.2970 N  63  47.4790 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120753  48  44.3010 N  63  47.4790 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120755  48  44.3050 N  63  47.4800 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120757  48  44.3100 N  63  47.4800 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120759  48  44.3140 N  63  47.4800 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120801  48  44.3180 N  63  47.4800 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120803  48  44.3220 N  63  47.4790 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120805  48  44.3260 N  63  47.4790 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120807  48  44.3310 N  63  47.4790 W   7.9        3.3        2.4        4.2        0.0       14.1 
050811  120809  48  44.3350 N  63  47.4790 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120811  48  44.3390 N  63  47.4800 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120813  48  44.3430 N  63  47.4800 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120815  48  44.3470 N  63  47.4800 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120817  48  44.3510 N  63  47.4800 W   7.9        3.3        2.4        4.2        0.0       14.1 
050811  120819  48  44.3560 N  63  47.4800 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120821  48  44.3600 N  63  47.4810 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120823  48  44.3640 N  63  47.4810 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120825  48  44.3680 N  63  47.4810 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120827  48  44.3720 N  63  47.4810 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120829  48  44.3770 N  63  47.4810 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120831  48  44.3810 N  63  47.4810 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120833  48  44.3850 N  63  47.4810 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120835  48  44.3900 N  63  47.4820 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120837  48  44.3940 N  63  47.4820 W   7.8        3.3        2.4        4.2        0.0       14.1 
050811  120839  48  44.3980 N  63  47.4820 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120841  48  44.4020 N  63  47.4820 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120843  48  44.4060 N  63  47.4830 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120845  48  44.4100 N  63  47.4840 W   7.7        3.3        2.4        4.2        0.0       14.1 
050811  120847  48  44.4150 N  63  47.4830 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120849  48  44.4180 N  63  47.4830 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  120851  48  44.4230 N  63  47.4830 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  120853  48  44.4270 N  63  47.4840 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120855  48  44.4310 N  63  47.4840 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120857  48  44.4350 N  63  47.4840 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  120859  48  44.4390 N  63  47.4850 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  120901  48  44.4430 N  63  47.4850 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120903  48  44.4470 N  63  47.4850 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120905  48  44.4510 N  63  47.4850 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120907  48  44.4560 N  63  47.4860 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120909  48  44.4600 N  63  47.4860 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120911  48  44.4640 N  63  47.4860 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120913  48  44.4680 N  63  47.4870 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  120915  48  44.4720 N  63  47.4870 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  120917  48  44.4760 N  63  47.4870 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120919  48  44.4800 N  63  47.4870 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120921  48  44.4840 N  63  47.4880 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120923  48  44.4880 N  63  47.4880 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  120925  48  44.4920 N  63  47.4890 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120927  48  44.4960 N  63  47.4890 W   7.6        3.3        2.4        4.2        0.0       14.1 
050811  120929  48  44.5000 N  63  47.4890 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  120931  48  44.5040 N  63  47.4890 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  120933  48  44.5080 N  63  47.4890 W   7.1        3.3        2.4        4.2        0.0       14.1 
050811  120935  48  44.5130 N  63  47.4890 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120937  48  44.5170 N  63  47.4900 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  120939  48  44.5200 N  63  47.4900 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  120941  48  44.5240 N  63  47.4900 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120943  48  44.5290 N  63  47.4900 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120945  48  44.5330 N  63  47.4900 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120947  48  44.5370 N  63  47.4910 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  120949  48  44.5410 N  63  47.4910 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120951  48  44.5450 N  63  47.4910 W   7.1        3.3        2.4        4.2        0.0       14.1 
050811  120953  48  44.5490 N  63  47.4910 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  120955  48  44.5530 N  63  47.4920 W   7.4        3.3        2.4        4.2        0.0       14.1 
050811  120957  48  44.5570 N  63  47.4910 W   7.5        3.3        2.4        4.2        0.0       14.1 
050811  120959  48  44.5610 N  63  47.4910 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  121001  48  44.5640 N  63  47.4920 W   7.1        3.3        2.4        4.2        0.0       14.1 
050811  121003  48  44.5680 N  63  47.4920 W   7.1        3.3        2.4        4.2        0.0       14.1 
050811  121005  48  44.5730 N  63  47.4920 W   7.3        3.3        2.4        4.2        0.0       14.1 
050811  121007  48  44.5770 N  63  47.4920 W   7.2        3.3        2.4        4.2        0.0       14.1 
050811  121009  48  44.5810 N  63  47.4920 W   6.5        3.3        2.4        4.2        0.0       14.1 
050811  121011  48  44.5840 N  63  47.4920 W   6.3        3.3        2.4        4.2        0.0       14.1 
050811  121013  48  44.5880 N  63  47.4930 W   6.1        3.3        2.4        4.2        0.0       14.1 
050811  121015  48  44.5910 N  63  47.4920 W   5.7        3.3        2.4        4.2        0.0       14.1 
050811  121017  48  44.5940 N  63  47.4930 W   5.7        3.3        2.4        4.2        0.0       14.1 
050811  121019  48  44.5970 N  63  47.4930 W   5.7        3.3        2.4        4.2        0.0       14.1 
050811  121021  48  44.6000 N  63  47.4930 W   5.6        3.3        2.4        4.2        0.0       75.2*
050811  121023  48  44.6030 N  63  47.4930 W   5.3        3.3        2.4       10.2*       0.0       75.2 
050811  121025  48  44.6060 N  63  47.4930 W   5.5        3.3        2.4       10.2        0.0       75.2 
050811  121027  48  44.6100 N  63  47.4940 W   5.6        3.3        2.4       10.2        0.0       75.2 
050811  121029  48  44.6120 N  63  47.4940 W   5.4        3.3        2.4       10.2        0.0       75.2 
050811  121031  48  44.6150 N  63  47.4940 W   5.3        3.3        2.4       10.2        0.0       75.2 
050811  121033  48  44.6180 N  63  47.4940 W   5.4        3.3        2.4       10.2        0.0       75.2 
050811  121035  48  44.6210 N  63  47.4950 W   5.1        3.3        2.4       10.2        0.0      210.3*
050811  121037  48  44.6240 N  63  47.4950 W   4.1        3.3        2.4       10.2        0.0      210.3 
050811  121039  48  44.6260 N  63  47.4950 W   3.9        3.3        2.4       10.2        0.0      210.3 
050811  121041  48  44.6280 N  63  47.4950 W   3.2        3.3        2.4       10.2        0.0       86.2*
050811  121043  48  44.6290 N  63  47.4950 W   3.2        3.3        2.4       11.0*       0.0       86.2 
050811  121045  48  44.6310 N  63  47.4950 W   2.8        3.3        2.4       11.0        0.0       86.2 
050811  121047  48  44.6320 N  63  47.4960 W   2.6        3.3       12.0*      11.0        0.0       77.4*
050811  121049  48  44.6340 N  63  47.4960 W   2.6        3.3       12.0       11.0        0.0       77.4 
050811  121051  48  44.6350 N  63  47.4960 W   2.2        3.3       12.0       11.0        0.0       77.4 
