FileName: C:\2005NE~1\GP104.TXT
Local Time: Tue Aug 30 10:16:26 2005

Ship: Marco Michel Trip: 08 Tow: gp104
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050830  131627  47  11.8900 N  63  12.2770 W   3.4        2.6*      10.3*       2.3*       0.0       29.5*
050830  131630  47  11.8930 N  63  12.2770 W   3.0        2.6       13.2*       2.3        0.0       29.5 
050830  131631  47  11.8940 N  63  12.2770 W   3.3        2.6       13.2       10.4*       0.0       29.5 
050830  131633  47  11.8960 N  63  12.2770 W   2.9        2.6       13.2       10.4        0.0        9.2*
050830  131636  47  11.8980 N  63  12.2770 W   3.5        2.6       13.2       10.4        0.0        9.2 
050830  131637  47  11.8990 N  63  12.2770 W   3.4        2.6       13.2       10.4        0.0        9.2*
050830  131639  47  11.9010 N  63  12.2770 W   2.6        2.6       13.2       10.4        0.0        9.2 
050830  131642  47  11.9040 N  63  12.2770 W   3.1        2.6       13.2        2.3*       0.0        9.2 
050830  131643  47  11.9050 N  63  12.2770 W   2.1        2.6       13.2        2.3        0.0       10.1*
050830  131645  47  11.9060 N  63  12.2770 W   3.2        2.6       13.2        2.3        0.0       10.1 
050830  131648  47  11.9090 N  63  12.2770 W   2.3        2.6       13.2        2.3        0.0       10.1 
050830  131649  47  11.9100 N  63  12.2770 W   2.9        2.6       13.2        2.3        0.0       10.1 
050830  131651  47  11.9120 N  63  12.2780 W   3.8        2.6       13.2        2.3        0.0       10.1 
050830  131654  47  11.9160 N  63  12.2780 W   4.1        2.6       13.2        2.3        0.0       10.1 
050830  131655  47  11.9170 N  63  12.2780 W   4.1        2.6       13.2        2.3        0.0       10.1 
050830  131657  47  11.9200 N  63  12.2780 W   5.2        2.6       13.2        2.3        0.0       10.1 
050830  131700  47  11.9240 N  63  12.2780 W   5.4        2.6       13.2        2.3        0.0       10.1 
050830  131701  47  11.9260 N  63  12.2790 W   5.7        2.6       13.2        2.3        0.0       10.1 
050830  131703  47  11.9290 N  63  12.2790 W   5.8        2.6       13.2        2.3        0.0       10.1 
050830  131706  47  11.9350 N  63  12.2800 W   6.0        2.6       13.2        2.3        0.0       10.1 
050830  131707  47  11.9360 N  63  12.2800 W   6.4        2.6       13.2        2.3        0.0       10.1 
050830  131709  47  11.9400 N  63  12.2820 W   6.7        2.6       13.2        2.3        0.0       10.1 
050830  131712  47  11.9460 N  63  12.2820 W   6.6        2.6       13.2        2.3        0.0       10.1 
050830  131713  47  11.9480 N  63  12.2830 W   6.7        2.6       13.2        2.3        0.0       10.1 
050830  131715  47  11.9520 N  63  12.2840 W   6.8        2.6       13.2        2.3        0.0       10.1 
050830  131718  47  11.9570 N  63  12.2850 W   6.4        2.6       13.2        2.3        0.0       10.1 
050830  131719  47  11.9590 N  63  12.2860 W   6.2        2.6       13.2        2.3        0.0       10.1 
050830  131721  47  11.9620 N  63  12.2870 W   6.9        2.6       13.2        2.3        0.0       10.1 
050830  131724  47  11.9680 N  63  12.2880 W   6.6        2.6       13.2        3.6*       0.0       10.1 
050830  131725  47  11.9700 N  63  12.2880 W   6.5        2.6       13.2        3.6        0.0        3.5*
050830  131727  47  11.9730 N  63  12.2890 W   6.5        2.6       13.2        3.6        0.0        3.5 
050830  131730  47  11.9790 N  63  12.2910 W   6.9        2.6       13.2       10.4*       0.0        3.5 
050830  131731  47  11.9810 N  63  12.2910 W   6.6        2.6       13.2       10.4        0.0        3.5 
050830  131733  47  11.9850 N  63  12.2920 W   7.0        2.6       13.2       10.4        0.0        3.5 
050830  131736  47  11.9910 N  63  12.2940 W   7.1        2.6       13.2       10.4        0.0        3.5 
050830  131737  47  11.9930 N  63  12.2940 W   6.9        2.6       13.2       10.4        0.0        3.5 
050830  131739  47  11.9970 N  63  12.2950 W   7.2        2.6       13.2       10.4        0.0        3.5 
050830  131742  47  12.0030 N  63  12.2970 W   6.8        2.6       13.2       10.4        0.0        3.5 
050830  131743  47  12.0050 N  63  12.2980 W   6.9        2.6       13.2       10.4        0.0        3.5 
050830  131745  47  12.0090 N  63  12.2990 W   7.3        2.6       13.2       10.4        0.0        3.5 
050830  131748  47  12.0160 N  63  12.3000 W   7.3        2.6       13.2       10.4        0.0        3.5 
