FileName: C:\2005NE~1\GP047.TXT
Local Time: Thu Aug 11 20:53:56 2005

Ship: Marco Michel Trip: 07 Tow: gp047
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050811  235357  48  24.0490 N  63  47.4120 W   5.1        2.4        2.5*       3.7*       0.0       13.2*
050811  235359  48  24.0470 N  63  47.4120 W   2.0        2.4        2.5        3.7        0.0       13.2 
050811  235401  48  24.0450 N  63  47.4110 W   4.5        2.4        2.5        2.9*       0.0       10.1*
050811  235403  48  24.0440 N  63  47.4110 W   3.0        2.4        2.5        2.9        0.0       10.1 
050811  235405  48  24.0420 N  63  47.4100 W   4.7        2.4        2.5        2.9        0.0       10.1 
050811  235407  48  24.0390 N  63  47.4100 W   4.5        2.4        2.5        2.9        0.0       10.1 
050811  235409  48  24.0360 N  63  47.4090 W   6.2        2.4        2.5        2.9        0.0       10.1 
050811  235411  48  24.0330 N  63  47.4080 W   4.7        2.4        2.5        2.9        0.0       10.1 
050811  235413  48  24.0290 N  63  47.4070 W   6.9        2.4        2.5        2.9        0.0       10.1 
050811  235415  48  24.0260 N  63  47.4060 W   6.8        2.4        2.5        2.9        0.0       10.1 
050811  235417  48  24.0220 N  63  47.4040 W   7.1        2.4        2.5        2.9        0.0       10.1 
050811  235419  48  24.0180 N  63  47.4030 W   7.8        2.4        2.5        2.9        0.0       10.1 
050811  235421  48  24.0140 N  63  47.4020 W   7.1        2.4        2.5        2.9        0.0       10.1 
050811  235423  48  24.0100 N  63  47.4010 W   7.9        2.4        2.5        2.9        0.0       10.1 
050811  235425  48  24.0060 N  63  47.4000 W   8.5        2.4        2.5        2.9        0.0       10.1 
050811  235427  48  24.0010 N  63  47.3980 W   8.6        2.4        2.5        2.9        0.0       10.1 
050811  235429  48  23.9970 N  63  47.3980 W   7.9        2.4        2.5        2.9        0.0       10.1 
050811  235431  48  23.9920 N  63  47.3970 W   7.9        2.4        2.5        2.9        0.0       10.1 
050811  235433  48  23.9880 N  63  47.3950 W   8.4        2.4        2.5        2.9        0.0       10.1 
050811  235435  48  23.9830 N  63  47.3940 W   8.0        2.4        2.5        2.9        0.0       10.1 
050811  235437  48  23.9780 N  63  47.3920 W   8.9        2.4        2.5        2.9        0.0       10.1 
050811  235439  48  23.9740 N  63  47.3910 W   8.6        2.4        2.5        2.9        0.0       10.1 
050811  235441  48  23.9690 N  63  47.3900 W   8.4        2.4        2.5        2.9        0.0       10.1 
050811  235443  48  23.9650 N  63  47.3890 W   7.8        2.4        2.5        2.9        0.0       10.1 
050811  235445  48  23.9600 N  63  47.3880 W   8.3        2.4        2.5        2.9        0.0       10.1 
050811  235447  48  23.9560 N  63  47.3860 W   8.7        2.4        2.5        2.9        0.0       10.1 
050811  235449  48  23.9510 N  63  47.3860 W   8.1        2.4        2.5        2.9        0.0       10.1 
050811  235451  48  23.9460 N  63  47.3840 W   9.5        2.4        2.5        2.9        0.0       10.1 
050811  235453  48  23.9410 N  63  47.3830 W   6.9        2.4        2.5        2.9        0.0       10.1 
050811  235455  48  23.9370 N  63  47.3820 W   8.2        2.4        2.5        2.9        0.0       10.1 
050811  235457  48  23.9330 N  63  47.3810 W   9.1        2.4        2.5        2.9        0.0       10.1 
050811  235459  48  23.9280 N  63  47.3800 W   7.0        2.4        2.5        2.9        0.0       10.1 
050811  235501  48  23.9230 N  63  47.3790 W   9.2        2.4        2.5        2.9        0.0       10.1 
050811  235503  48  23.9190 N  63  47.3780 W   7.0        2.4        2.5        2.9        0.0       10.1 
050811  235505  48  23.9150 N  63  47.3770 W   7.1        2.4        2.5        2.9        0.0       10.1 
050811  235507  48  23.9110 N  63  47.3760 W   9.2        2.4        2.5        2.9        0.0       10.1 
050811  235509  48  23.9060 N  63  47.3750 W   7.4        2.4        2.5        2.9        0.0       10.1 
050811  235511  48  23.9020 N  63  47.3740 W   7.8        2.4        2.5        2.9        0.0       10.1 
050811  235513  48  23.8980 N  63  47.3730 W   8.4        2.4        2.5        2.9        0.0       10.1 
050811  235515  48  23.8940 N  63  47.3710 W   6.4        2.4        2.5        2.9        0.0       10.1 
050811  235517  48  23.8900 N  63  47.3700 W   9.1        2.4        2.5        2.9        0.0       10.1 
050811  235519  48  23.8850 N  63  47.3700 W   7.4        2.4        2.5        2.9        0.0       10.1 
050811  235521  48  23.8810 N  63  47.3680 W   8.0        2.4        2.5        2.9        0.0       10.1 
050811  235523  48  23.8770 N  63  47.3680 W   7.4        2.4        2.5        2.9        0.0       10.1 
050811  235525  48  23.8720 N  63  47.3670 W   7.7        2.4        2.5        2.9        0.0       10.1 
050811  235527  48  23.8680 N  63  47.3660 W   8.4        2.4        2.5        2.9        0.0       10.1 
