FileName: C:\2005NE~1\GP135.TXT
Local Time: Fri Jul 22 05:08:49 2005

Ship: Marco Michel Trip: 05 Tow: gp135
Comments: zone  12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050722  080849  48  22.7270 N  62  47.8280 W   7.6       10.8*       0.0      145.1*       0.0      149.1*
050722  080948  48  22.6840 N  62  47.7510 W   5.9       10.8        0.0       81.0        0.0      149.1 
050722  080949  48  22.6830 N  62  47.7480 W   5.9       10.8        0.0       81.0        0.0      149.1 
050722  080951  48  22.6810 N  62  47.7440 W   6.3       10.8        0.0      142.8*       0.0      149.1 
050722  080954  48  22.6770 N  62  47.7380 W   6.6       10.8        0.0      142.8        0.0      149.1 
050722  080955  48  22.6760 N  62  47.7350 W   6.6       10.8        0.0      142.8        0.0      149.1 
050722  080957  48  22.6740 N  62  47.7300 W   6.9       10.8        0.0      142.8        0.0      149.1 
050722  081000  48  22.6710 N  62  47.7240 W   7.2       10.8        0.0      142.8        0.0      149.1 
050722  081001  48  22.6690 N  62  47.7220 W   7.1       10.8        0.0      142.8        0.0      149.1 
050722  081003  48  22.6670 N  62  47.7170 W   7.1       10.8        0.0      142.8        0.0      149.1 
050722  081006  48  22.6630 N  62  47.7090 W   7.2       10.8        0.0      142.8        0.0      149.1 
050722  081007  48  22.6620 N  62  47.7070 W   7.2       10.8        0.0      142.8        0.0      149.1 
050722  081009  48  22.6590 N  62  47.7020 W   7.4       10.8        0.0      142.8        0.0      149.1 
050722  081012  48  22.6550 N  62  47.6940 W   7.6       10.8        0.0      142.8        0.0      149.1 
050722  081013  48  22.6540 N  62  47.6910 W   7.5       10.8        0.0      142.8        0.0      149.1 
050722  081015  48  22.6520 N  62  47.6860 W   7.4       10.8        0.0      142.8        0.0      149.1 
050722  081018  48  22.6480 N  62  47.6790 W   7.5       10.8        0.0      142.8        0.0      149.1 
050722  081019  48  22.6470 N  62  47.6760 W   7.4       10.8        0.0      142.8        0.0      149.1 
050722  081021  48  22.6450 N  62  47.6710 W   7.6       10.8        0.0      142.8        0.0      149.1 
050722  081024  48  22.6410 N  62  47.6640 W   7.6       10.8        0.0      142.8        0.0      149.1 
050722  081025  48  22.6390 N  62  47.6620 W   7.6       10.8        0.0      142.8        0.0      149.1 
050722  081027  48  22.6370 N  62  47.6570 W   7.4       10.8        0.0      142.8        0.0      149.1 
050722  081030  48  22.6330 N  62  47.6490 W   7.5       10.8        0.0      142.8        0.0      149.1 
050722  081031  48  22.6320 N  62  47.6460 W   7.4       10.8        2.6*     142.8        0.0      149.1 
050722  081033  48  22.6300 N  62  47.6420 W   7.4       10.8        2.6      142.8        0.0      149.1 
050722  081036  48  22.6260 N  62  47.6340 W   7.3       10.8        2.6      142.8        0.0      149.1 
050722  081037  48  22.6250 N  62  47.6320 W   7.3       10.8        2.6      142.8        0.0       94.6*
050722  081039  48  22.6230 N  62  47.6260 W   7.2       10.8        2.6      142.8        0.0       94.6 
050722  081042  48  22.6200 N  62  47.6180 W   7.4       10.8        2.6      142.8        0.0       94.6 
050722  081043  48  22.6190 N  62  47.6150 W   7.3       10.8        2.6      142.8        0.0       94.6 
050722  081045  48  22.6170 N  62  47.6090 W   7.4       10.8        2.6      142.8        0.0       94.6 
050722  081048  48  22.6140 N  62  47.6020 W   7.2       10.8        2.6      142.8        0.0       16.7*
050722  081049  48  22.6130 N  62  47.5990 W   7.3       10.8        2.6      142.8        0.0       16.7 
050722  081051  48  22.6110 N  62  47.5940 W   7.4       10.8        2.6      142.8        0.0       16.7 
050722  081054  48  22.6080 N  62  47.5860 W   7.3       10.8        2.6      142.8        0.0       16.7 
050722  081055  48  22.6070 N  62  47.5830 W   7.4       10.8        2.6      142.8        0.0       16.7 
050722  081057  48  22.6050 N  62  47.5770 W   7.1       10.8        2.6      142.8        0.0       16.7 
050722  081100  48  22.6020 N  62  47.5700 W   7.3       10.8        2.6      142.8        0.0       16.7 
050722  081101  48  22.6010 N  62  47.5670 W   7.2       10.8        2.6      142.8        0.0       16.7 
050722  081103  48  22.5990 N  62  47.5620 W   7.2       10.8        2.6      142.8        0.0       33.4*
050722  081106  48  22.5960 N  62  47.5540 W   7.1       10.8        2.6      142.8        0.0       33.4 
050722  081107  48  22.5950 N  62  47.5520 W   7.2       10.8        2.6      142.8        0.0       33.4 
050722  081109  48  22.5930 N  62  47.5470 W   7.3       10.8        2.6      142.8        0.0       33.4 
050722  081112  48  22.5900 N  62  47.5390 W   7.2       10.8        2.6      142.8        0.0       33.4 
050722  081113  48  22.5890 N  62  47.5360 W   7.2       10.8        2.6       50.4*       0.0       33.4 
050722  081115  48  22.5870 N  62  47.5310 W   7.4       10.8        2.6       50.4        0.0       33.4 
050722  081118  48  22.5830 N  62  47.5230 W   7.2       10.8        2.6       50.4        0.0       33.4 
050722  081119  48  22.5820 N  62  47.5200 W   7.3       10.8        2.6       89.3*       0.0       33.4 
050722  081121  48  22.5800 N  62  47.5150 W   7.3       10.8        2.6       89.3        0.0       33.4 
050722  081124  48  22.5770 N  62  47.5070 W   7.3       10.8        2.6       89.3        0.0       33.4 
050722  081125  48  22.5760 N  62  47.5050 W   7.2       10.8        2.6       89.3        0.0       33.4 
050722  081127  48  22.5740 N  62  47.5000 W   7.3       10.8        2.6       89.3        0.0       33.4 
050722  081130  48  22.5710 N  62  47.4920 W   7.2       10.8        2.6       89.3        0.0       33.4 
050722  081131  48  22.5700 N  62  47.4890 W   7.4       10.8        2.6       89.3        0.0       33.4 
050722  081133  48  22.5680 N  62  47.4840 W   7.3       10.8        2.6      108.1*       0.0       33.4 
050722  081136  48  22.5650 N  62  47.4750 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081137  48  22.5640 N  62  47.4730 W   7.2       10.8        2.6      108.1        0.0       33.4 
050722  081139  48  22.5620 N  62  47.4680 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081142  48  22.5590 N  62  47.4600 W   7.2       10.8        2.6      108.1        0.0       33.4 
050722  081143  48  22.5580 N  62  47.4570 W   7.1       10.8        2.6      108.1        0.0       33.4 
050722  081145  48  22.5560 N  62  47.4520 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081148  48  22.5520 N  62  47.4440 W   7.4       10.8        2.6      108.1        0.0       33.4 
050722  081149  48  22.5510 N  62  47.4420 W   7.2       10.8        2.6      108.1        0.0       33.4 
050722  081151  48  22.5490 N  62  47.4370 W   7.4       10.8        2.6      108.1        0.0       33.4 
050722  081154  48  22.5460 N  62  47.4290 W   7.4       10.8        2.6      108.1        0.0       33.4 
050722  081155  48  22.5450 N  62  47.4260 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081157  48  22.5430 N  62  47.4210 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081200  48  22.5390 N  62  47.4130 W   7.4       10.8        2.6      108.1        0.0       33.4 
050722  081201  48  22.5380 N  62  47.4100 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081203  48  22.5360 N  62  47.4050 W   7.5       10.8        2.6      108.1        0.0       33.4 
050722  081206  48  22.5330 N  62  47.3980 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081207  48  22.5320 N  62  47.3950 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081209  48  22.5300 N  62  47.3900 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081212  48  22.5260 N  62  47.3820 W   7.4       10.8        2.6      108.1        0.0       33.4 
050722  081213  48  22.5250 N  62  47.3790 W   7.4       10.8        2.6      108.1        0.0       33.4 
050722  081215  48  22.5230 N  62  47.3740 W   7.3       10.8        2.6      108.1        0.0       33.4 
050722  081218  48  22.5200 N  62  47.3660 W   7.0       10.8        2.6      108.1        0.0       33.4 
050722  081219  48  22.5190 N  62  47.3640 W   6.8       10.8        2.6      108.1        0.0       33.4 
050722  081222  48  22.5160 N  62  47.3560 W   6.3       10.8        2.6      108.1        0.0       33.4 
050722  081224  48  22.5140 N  62  47.3520 W   6.2       10.8        2.6      108.1        0.0       33.4 
050722  081225  48  22.5130 N  62  47.3500 W   5.9       10.8        2.6      108.1        0.0       33.4 
050722  081227  48  22.5120 N  62  47.3460 W   6.0       10.8        2.6      108.1        0.0       53.2*
050722  081230  48  22.5090 N  62  47.3400 W   5.6       10.8        2.6      108.1        0.0       53.2 
050722  081232  48  22.5070 N  62  47.3360 W   5.6       10.8        2.6        6.5*       0.0       53.2 
050722  081233  48  22.5070 N  62  47.3340 W   5.5       10.8        2.6        6.5        0.0       55.4*
050722  081236  48  22.5040 N  62  47.3280 W   5.2       10.8        2.6        6.5        0.0       55.4 
050722  081237  48  22.5030 N  62  47.3270 W   5.6       10.8        2.6        6.5        0.0       55.4 
050722  081239  48  22.5010 N  62  47.3230 W   5.3       10.8        2.6        6.5        0.0       52.3*
050722  081242  48  22.4990 N  62  47.3170 W   5.4       10.8        3.1*       6.5        0.0       52.3 
050722  081243  48  22.4980 N  62  47.3150 W   5.3       10.8        3.1        6.5        0.0       57.6*
050722  081245  48  22.4960 N  62  47.3110 W   5.4       10.8        3.1        6.5        0.0       57.6 
050722  081248  48  22.4940 N  62  47.3060 W   5.2        3.4*       3.1        6.5        0.0       57.6 
050722  081249  48  22.4930 N  62  47.3040 W   5.3        3.4        3.1        6.5        0.0       57.6 
050722  081251  48  22.4920 N  62  47.3000 W   5.3        3.4        3.1        6.5        0.0       57.6 
050722  081254  48  22.4890 N  62  47.2950 W   5.3        3.4        3.1       10.1*       0.0       57.6 
050722  081255  48  22.4890 N  62  47.2930 W   5.2        3.4        3.1       10.1        0.0       57.6 
050722  081257  48  22.4870 N  62  47.2890 W   5.2        3.4        3.1        6.8*       0.0       57.6 
050722  081300  48  22.4850 N  62  47.2830 W   5.2        3.4        3.1        6.8        0.0       60.3*
050722  081301  48  22.4840 N  62  47.2810 W   5.1        3.4        3.1        6.8        0.0       60.3 
050722  081303  48  22.4820 N  62  47.2780 W   5.2        3.4        3.1        4.0*       0.0       60.3 
050722  081306  48  22.4800 N  62  47.2720 W   5.1        3.4        3.1        4.0        0.0       51.9*
050722  081307  48  22.4790 N  62  47.2710 W   5.0        3.4        3.1        9.7*       0.0       51.9 
050722  081309  48  22.4780 N  62  47.2670 W   5.0        3.4        3.1        9.7        0.0       51.9 
050722  081312  48  22.4750 N  62  47.2610 W   5.2        3.4        3.1        9.7        0.0       61.6*
050722  081314  48  22.4740 N  62  47.2580 W   5.4        3.4        3.1        9.7        0.0       61.6 
050722  081315  48  22.4730 N  62  47.2560 W   5.4        3.4        3.1        9.7        0.0       57.6*
050722  081318  48  22.4710 N  62  47.2490 W   5.5        3.4        3.1        9.7        0.0       57.6 
050722  081319  48  22.4700 N  62  47.2470 W   5.5        3.4        3.1        9.7        0.0       57.6 
050722  081321  48  22.4690 N  62  47.2430 W   5.3        3.4        3.1        9.7        0.0       42.2*
050722  081324  48  22.4660 N  62  47.2380 W   4.5        3.4        3.1        6.5*       0.0       42.2 
050722  081325  48  22.4660 N  62  47.2370 W   4.2        3.4        3.1        6.5        0.0       42.2 
050722  081327  48  22.4640 N  62  47.2340 W   3.8        3.4        3.1        6.5        0.0       58.5*
050722  081330  48  22.4630 N  62  47.2300 W   3.1        3.4        3.1        5.3*       0.0       58.5 
050722  081331  48  22.4630 N  62  47.2290 W   3.2        3.4        3.1        5.3        0.0       58.1*
050722  081334  48  22.4610 N  62  47.2260 W   2.6        3.4        3.1        5.3        0.0       58.1 
050722  081336  48  22.4610 N  62  47.2240 W   2.7        3.4       12.0*       7.1*       0.0       58.1 
050722  081337  48  22.4600 N  62  47.2230 W   2.5        3.4       12.0        7.1        0.0       58.5*
050722  081339  48  22.4590 N  62  47.2210 W   2.4        3.4       12.0        6.4*       0.0       58.5 
050722  081342  48  22.4580 N  62  47.2190 W   2.2        3.4       12.0        6.4        0.0       58.5 
050722  081343  48  22.4580 N  62  47.2180 W   2.0        3.4       12.0        6.4        0.0       62.0*
050722  081346  48  22.4570 N  62  47.2160 W   1.9        3.4       12.0        7.1*       0.0       62.0 
050722  081348  48  22.4560 N  62  47.2140 W   2.0        3.4       11.4*       7.1        0.0       59.4*
050722  081349  48  22.4560 N  62  47.2140 W   2.0        3.4       11.4        6.0*       0.0       59.4 
050722  081351  48  22.4550 N  62  47.2130 W   1.8        3.4       11.4        6.0        0.0       59.4 
050722  081354  48  22.4540 N  62  47.2110 W   1.8        3.4       11.4        6.0        0.0       64.2*
050722  081356  48  22.4530 N  62  47.2090 W   1.8        3.4       11.4        6.1*       0.0       64.2 
050722  081358  48  22.4530 N  62  47.2080 W   1.9        3.4       11.4        6.1        0.0       64.2 
050722  081400  48  22.4520 N  62  47.2070 W   1.7        3.4       12.4*       6.1        0.0       65.1*
050722  081402  48  22.4510 N  62  47.2070 W   1.7        3.4       12.4        5.9*       0.0       65.1 
050722  081404  48  22.4500 N  62  47.2050 W   1.8        3.4       12.4        5.9        0.0       65.1*
050722  081406  48  22.4500 N  62  47.2040 W   1.7        3.4        2.9*       8.8*       0.0       65.1 
050722  081408  48  22.4490 N  62  47.2030 W   1.8        3.4        2.9        8.8        0.0       65.1 
050722  081410  48  22.4490 N  62  47.2020 W   1.7        3.4        2.9        8.8        0.0       72.1*
050722  081412  48  22.4480 N  62  47.2010 W   1.7        3.4        2.9        4.4*       0.0       72.1 
050722  081414  48  22.4480 N  62  47.1990 W   1.8        3.7*       2.9        4.4        0.0       72.1 
050722  081416  48  22.4470 N  62  47.1980 W   1.7        3.7        2.9        4.4        0.0       81.8*
050722  081418  48  22.4460 N  62  47.1970 W   1.9        3.7        2.9        3.6*       0.0       81.8 
050722  081420  48  22.4450 N  62  47.1950 W   1.6        3.7        3.0*       3.6        0.0       63.3*
050722  081422  48  22.4450 N  62  47.1940 W   1.9        3.7        3.0        5.6*       0.0       63.3 
050722  081424  48  22.4440 N  62  47.1930 W   1.6        3.7        3.0        5.6        0.0       63.3 
050722  081426  48  22.4440 N  62  47.1920 W   1.9        3.7*       3.0        5.6        0.0       83.6*
050722  081428  48  22.4430 N  62  47.1910 W   1.8        3.7        3.0        6.6*       0.0       83.6 
050722  081430  48  22.4430 N  62  47.1890 W   1.8        3.7        3.0        6.6        0.0       83.6 
050722  081432  48  22.4420 N  62  47.1880 W   1.9        3.7        2.7*       3.9*       0.0       80.5*
050722  081434  48  22.4410 N  62  47.1860 W   1.9        3.7        2.7        3.9        0.0       80.5 
050722  081436  48  22.4410 N  62  47.1850 W   1.8        3.7        2.7        3.9        0.0       80.5*
050722  081438  48  22.4400 N  62  47.1840 W   1.9        3.7        2.7        5.9*       0.0       80.5 
050722  081440  48  22.4390 N  62  47.1830 W   1.8        3.9*       2.7        5.9        0.0       80.5 
050722  081442  48  22.4380 N  62  47.1820 W   1.9        3.9        2.7        5.9        0.0       77.0*
050722  081444  48  22.4380 N  62  47.1800 W   1.8        3.9        2.7        4.7*       0.0       77.0 
050722  081446  48  22.4380 N  62  47.1790 W   2.0        3.9        2.8*       4.7        0.0       77.0 
050722  081448  48  22.4370 N  62  47.1780 W   1.9        3.9        2.8        5.4*       0.0       92.4*
050722  081450  48  22.4360 N  62  47.1760 W   1.8        3.9        2.8        5.4        0.0       92.4 
050722  081452  48  22.4350 N  62  47.1740 W   2.0        3.9        2.8        5.4        0.0       88.0*
050722  081454  48  22.4350 N  62  47.1730 W   2.0        3.4*       2.8        5.4        0.0       88.0 
050722  081456  48  22.4340 N  62  47.1710 W   2.0        3.4        2.8        5.4        0.0       88.0 
050722  081458  48  22.4330 N  62  47.1710 W   1.9        3.4        2.8       70.6*       0.0       86.7*
050722  081500  48  22.4320 N  62  47.1700 W   1.9        3.4        3.1*      70.6        0.0       86.7 
050722  081502  48  22.4320 N  62  47.1680 W   1.9        3.4        3.1       70.6        0.0       86.7 
050722  081504  48  22.4310 N  62  47.1660 W   2.0        3.4        3.1        5.9*       0.0       95.0*
050722  081506  48  22.4310 N  62  47.1650 W   2.0        3.6*       3.1        5.9        0.0       95.0 
050722  081508  48  22.4300 N  62  47.1630 W   2.1        3.6        3.1        5.9        0.0       95.0 
050722  081510  48  22.4290 N  62  47.1620 W   1.9        3.6        3.1        4.7*       0.0       97.2*
050722  081512  48  22.4290 N  62  47.1610 W   1.9        3.6        2.4*       4.7        0.0       97.2 
050722  081514  48  22.4280 N  62  47.1590 W   1.9        3.6        2.4       12.1*       0.0      101.6*
050722  081516  48  22.4270 N  62  47.1580 W   2.1        3.6        2.4       12.1        0.0      101.6 
050722  081518  48  22.4270 N  62  47.1570 W   2.0        3.6        2.4       12.1        0.0      101.6 
050722  081520  48  22.4270 N  62  47.1550 W   1.9        3.7*       2.4       12.1        0.0       98.1*
050722  081522  48  22.4260 N  62  47.1540 W   2.0        3.7        2.4       12.1        0.0       98.1 
050722  081524  48  22.4250 N  62  47.1520 W   2.1        3.7        2.4       12.1        0.0       98.1 
050722  081526  48  22.4250 N  62  47.1510 W   1.8        3.7        2.7*       4.5*       0.0      106.4*
050722  081528  48  22.4240 N  62  47.1490 W   2.2        3.7        2.7        4.5        0.0      106.4 
050722  081530  48  22.4240 N  62  47.1470 W   2.0        3.7        2.7       11.7*       0.0      102.1*
050722  081532  48  22.4230 N  62  47.1460 W   2.0        3.7        2.7       11.7        0.0      102.1 
050722  081534  48  22.4220 N  62  47.1450 W   2.0       13.4*       2.7       11.7        0.0      102.1 
050722  081536  48  22.4220 N  62  47.1430 W   1.9       13.4        2.7       11.7        0.0      113.0*
050722  081538  48  22.4210 N  62  47.1420 W   2.1       13.4        2.7       11.7        0.0      113.0 
050722  081540  48  22.4200 N  62  47.1400 W   2.0       13.4        2.5*       5.7*       0.0      113.0 
050722  081542  48  22.4200 N  62  47.1380 W   2.1       13.4        2.5        5.7        0.0      110.0*
050722  081544  48  22.4190 N  62  47.1370 W   2.0       13.4        2.5        5.7        0.0      110.0 
050722  081546  48  22.4190 N  62  47.1350 W   2.1        7.6*       2.5        5.7*       0.0      110.0 
050722  081548  48  22.4180 N  62  47.1340 W   2.0        7.6        2.5        5.7        0.0      112.2*
050722  081550  48  22.4170 N  62  47.1320 W   1.9        7.6        2.5        5.7        0.0      112.2 
050722  081552  48  22.4170 N  62  47.1310 W   2.1        7.6        2.5        7.1*       0.0      113.9*
050722  081554  48  22.4160 N  62  47.1300 W   2.0        7.6        2.5        7.1        0.0      113.9 
050722  081556  48  22.4150 N  62  47.1280 W   2.0        7.6        2.5        7.2*       0.0      113.9 
050722  081558  48  22.4150 N  62  47.1270 W   2.0        7.6        2.5        7.2        0.0      114.8*
050722  081600  48  22.4140 N  62  47.1250 W   2.0        7.6       13.4*       7.2        0.0      114.8 
050722  081602  48  22.4140 N  62  47.1240 W   1.9        7.6       13.4        7.1*       0.0      114.8 
050722  081604  48  22.4130 N  62  47.1220 W   2.2        7.6       13.4        7.1        0.0      117.4*
050722  081606  48  22.4120 N  62  47.1210 W   1.9        7.6       13.4        7.1        0.0      117.4 
050722  081608  48  22.4120 N  62  47.1190 W   2.1        7.6       13.4        8.3*       0.0      117.4 
050722  081610  48  22.4110 N  62  47.1180 W   1.8        7.6       11.2*       8.3        0.0      113.0*
050722  081612  48  22.4110 N  62  47.1170 W   2.1        7.6       11.2        8.6*       0.0      113.0 
050722  081614  48  22.4100 N  62  47.1150 W   1.9        7.6       11.2        8.6        0.0      118.8*
050722  081616  48  22.4090 N  62  47.1130 W   2.0        7.6       11.2        8.6        0.0      118.8 
050722  081618  48  22.4090 N  62  47.1120 W   1.9        7.6       11.2        9.4*       0.0      118.8 
050722  081620  48  22.4080 N  62  47.1100 W   2.1        7.6       11.2        9.4        0.0      117.0*
050722  081622  48  22.4070 N  62  47.1090 W   1.8        7.6       11.6*       9.4        0.0      117.0 
050722  081624  48  22.4070 N  62  47.1080 W   1.9        7.6       11.6       10.5*       0.0      117.0 
050722  081626  48  22.4060 N  62  47.1070 W   1.9        7.6       11.6       10.5        0.0      115.7*
050722  081628  48  22.4060 N  62  47.1050 W   1.9        7.6       11.6       29.1*       0.0      115.7 
050722  081630  48  22.4050 N  62  47.1040 W   1.9        7.6       11.6       29.1        0.0      117.4*
050722  081632  48  22.4040 N  62  47.1030 W   2.0        7.6       11.6       29.1        0.0      117.4 
050722  081634  48  22.4040 N  62  47.1010 W   1.6        7.6       11.1*      29.1        0.0      117.4 
050722  081636  48  22.4030 N  62  47.1000 W   1.9        7.6       11.1       29.1        0.0      114.8*
050722  081638  48  22.4020 N  62  47.0990 W   1.7        7.6       11.1        9.2*       0.0      114.8 
050722  081640  48  22.4020 N  62  47.0980 W   1.9        7.6       11.1        9.2        0.0      114.8 
050722  081642  48  22.4010 N  62  47.0960 W   1.9        7.6       11.1        9.2        0.0      117.9*
050722  081644  48  22.4000 N  62  47.0950 W   1.9        7.6       11.1        9.1*       0.0      117.9 
050722  081646  48  22.3990 N  62  47.0940 W   1.8        7.6       11.1*       9.1        0.0      117.9 
050722  081648  48  22.3990 N  62  47.0930 W   1.9        7.6       11.1        9.1        0.0      116.6*
050722  081650  48  22.3980 N  62  47.0920 W   1.9        7.6       11.1        8.0*       0.0      116.6 
050722  081652  48  22.3980 N  62  47.0900 W   2.0        7.6        2.3*       8.0        0.0      117.9*
050722  081654  48  22.3970 N  62  47.0880 W   1.9        7.6        2.3        8.1*       0.0      117.9 
050722  081656  48  22.3970 N  62  47.0870 W   2.0        7.6        2.3        8.1        0.0      117.9 
050722  081658  48  22.3960 N  62  47.0860 W   1.8        7.6        2.3        8.1        0.0      113.9*
050722  081700  48  22.3950 N  62  47.0850 W   1.9        2.4*       2.3        9.2*       0.0      113.9 
050722  081702  48  22.3940 N  62  47.0830 W   2.0        2.4        2.3        9.2        0.0      113.9 
050722  081704  48  22.3940 N  62  47.0810 W   1.7        2.4        2.3        9.2        0.0      118.3*
050722  081706  48  22.3930 N  62  47.0800 W   1.5        2.4        2.3        9.6*       0.0      118.3 
050722  081708  48  22.3930 N  62  47.0790 W   1.4        2.4        2.3        9.6        0.0      117.0*
050722  081710  48  22.3930 N  62  47.0780 W   1.6        2.4        2.3       10.6*       0.0      117.0 
050722  081712  48  22.3920 N  62  47.0770 W   1.6        2.4       11.4*      10.6        0.0      117.0 
050722  081714  48  22.3910 N  62  47.0760 W   1.6        2.4       11.4       10.6        0.0      117.0*
050722  081716  48  22.3910 N  62  47.0750 W   1.8        2.4       11.4        8.7*       0.0      117.0 
050722  081718  48  22.3900 N  62  47.0740 W   1.8        2.4        2.4*       8.7        0.0      117.0 
050722  081720  48  22.3890 N  62  47.0730 W   1.9        2.4        2.4        8.7        0.0      116.6*
050722  081722  48  22.3880 N  62  47.0710 W   1.8        2.4        2.4        8.9*       0.0      116.6 
050722  081724  48  22.3880 N  62  47.0700 W   2.0        2.4*       2.4        8.9        0.0      116.6 
050722  081726  48  22.3870 N  62  47.0690 W   2.0        2.4        2.4        8.9*       0.0      114.4*
050722  081728  48  22.3860 N  62  47.0670 W   1.7        2.4        2.4        8.9        0.0      114.4 
050722  081730  48  22.3860 N  62  47.0660 W   1.9        2.4        2.4        8.9        0.0      117.4*
050722  081732  48  22.3850 N  62  47.0650 W   1.7        2.4        2.4        8.6*       0.0      117.4 
050722  081734  48  22.3840 N  62  47.0640 W   1.9        2.4        2.4        8.6        0.0      117.4 
050722  081736  48  22.3830 N  62  47.0630 W   1.8        2.4       10.3*       6.8*       0.0      115.2*
050722  081738  48  22.3830 N  62  47.0610 W   1.9        2.4       10.3        6.8        0.0      115.2 
050722  081740  48  22.3820 N  62  47.0600 W   1.9        2.4       10.3        6.8        0.0      115.2 
050722  081742  48  22.3820 N  62  47.0590 W   1.9        2.4       10.3        7.2*       0.0      116.6*
050722  081744  48  22.3810 N  62  47.0570 W   2.0        2.4       10.3        7.2        0.0      116.6 
050722  081746  48  22.3800 N  62  47.0560 W   1.9        2.4       10.3        7.2        0.0      116.6 
050722  081748  48  22.3790 N  62  47.0550 W   1.8        2.4       10.3       13.8*       0.0      115.2*
050722  081750  48  22.3790 N  62  47.0530 W   2.2        2.4       10.3       13.8        0.0      115.2 
050722  081752  48  22.3780 N  62  47.0520 W   1.9        2.4       10.3        3.2*       0.0      115.7*
050722  081754  48  22.3770 N  62  47.0510 W   2.1        2.4       10.3        3.2        0.0      115.7 
050722  081756  48  22.3770 N  62  47.0500 W   1.8        2.4       10.3        3.2        0.0      115.7 
050722  081758  48  22.3760 N  62  47.0480 W   1.6        2.4       10.3       12.3*       0.0      148.7*
050722  081800  48  22.3760 N  62  47.0470 W   1.8        2.4        8.1*      12.3        0.0      148.7 
050722  081802  48  22.3750 N  62  47.0460 W   1.8        2.4        8.1       12.3        0.0      148.7 
