FileName: C:\2005NE~1\GP253.TXT
Local Time: Sat Sep 17 13:25:48 2005

Ship: Marco Michel Trip: 09 Tow: gp253
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050917  162550  47   4.7870 N  60  51.9830 W   2.4        3.1*      11.5        0.0      134.3*     328.6*
050917  163036  47   4.5350 N  60  51.3530 W   3.8        2.7       11.5        0.0       12.0      349.3 
050917  163038  47   4.5340 N  60  51.3510 W   3.5        2.7       11.5        0.0       12.0      349.3 
050917  163040  47   4.5330 N  60  51.3490 W   2.8        2.7       11.5        0.0       12.0      349.3 
050917  163042  47   4.5320 N  60  51.3460 W   3.2        2.7       11.5        0.0       12.0      349.3 
050917  163044  47   4.5320 N  60  51.3440 W   2.3        2.7       11.5        0.0       26.3*      55.4*
050917  163046  47   4.5310 N  60  51.3430 W   2.3        2.7       11.5        0.0       26.3       55.4 
050917  163048  47   4.5300 N  60  51.3420 W   2.2        2.7       11.5        0.0       26.3       55.4 
050917  163050  47   4.5300 N  60  51.3400 W   1.9        2.7       11.5        0.0       26.3       82.3*
050917  163052  47   4.5290 N  60  51.3390 W   1.9        2.7       11.5        0.0       26.3       82.3 
050917  163054  47   4.5290 N  60  51.3380 W   2.0        2.7       11.5        0.0       10.4*      55.9*
050917  163056  47   4.5290 N  60  51.3360 W   1.5        2.7       11.5        0.0       10.4       55.9 
050917  163058  47   4.5280 N  60  51.3350 W   1.8        2.7        2.9*       0.0       10.4       55.9 
050917  163100  47   4.5270 N  60  51.3340 W   1.7        2.7        2.9        0.0        3.4*      82.7*
050917  163102  47   4.5270 N  60  51.3330 W   1.7        2.7        2.9        0.0        3.4       82.7 
050917  163104  47   4.5260 N  60  51.3320 W   1.3        3.4*       2.9        0.0        3.4       82.7 
050917  163106  47   4.5260 N  60  51.3310 W   1.8        3.4        2.9        0.0        3.4       65.1*
050917  163108  47   4.5250 N  60  51.3300 W   1.1        3.4        2.9        0.0        3.4       65.1 
050917  163110  47   4.5250 N  60  51.3290 W   1.5        3.4        2.9        0.0        3.4       65.1 
050917  163112  47   4.5250 N  60  51.3280 W   1.4        3.4        2.9        0.0        3.4       65.1 
050917  163114  47   4.5240 N  60  51.3270 W   1.7        3.4        2.9        0.0        3.4      109.5*
050917  163116  47   4.5240 N  60  51.3260 W   1.4        3.4        2.9        0.0        5.9*     109.5 
050917  163118  47   4.5230 N  60  51.3250 W   1.6        3.4        2.9        0.0        5.9      109.5 
050917  163120  47   4.5230 N  60  51.3240 W   1.6        3.4        2.9        0.0        6.0*     109.5 
050917  163122  47   4.5220 N  60  51.3230 W   1.4        3.4        2.9        0.0        6.0      109.5 
050917  163124  47   4.5220 N  60  51.3220 W   1.7        3.4        2.7*       0.0        6.0      109.5 
050917  163126  47   4.5210 N  60  51.3210 W   1.5        3.4        2.7        0.0        5.4*      82.3*
050917  163128  47   4.5210 N  60  51.3200 W   2.0        3.4        2.7        0.0        5.4       82.3 
050917  163130  47   4.5200 N  60  51.3190 W   1.5        3.7*       2.7        0.0        5.4       82.3 
050917  163132  47   4.5200 N  60  51.3170 W   2.2        3.7        2.7        0.0        5.9*      84.9*
050917  163134  47   4.5190 N  60  51.3160 W   1.2        3.7        2.7        0.0        5.9       84.9 
050917  163136  47   4.5180 N  60  51.3150 W   2.1        3.7        2.8*       0.0        5.4*      84.9 
050917  163138  47   4.5180 N  60  51.3140 W   1.5        3.7        2.8        0.0        5.4       85.3*
050917  163140  47   4.5180 N  60  51.3130 W   2.2        3.7        2.8        0.0        5.4       85.3 
050917  163142  47   4.5160 N  60  51.3120 W   1.5        3.7        2.8        0.0        5.6*      90.6*
050917  163144  47   4.5160 N  60  51.3100 W   2.1        3.5*       2.8        0.0        5.6       90.6 
050917  163146  47   4.5160 N  60  51.3090 W   2.3        3.5        2.8        0.0        5.6       90.6 
050917  163148  47   4.5150 N  60  51.3090 W   2.0        3.5        2.8        0.0        5.3*     145.6*
050917  163150  47   4.5150 N  60  51.3070 W   1.7        3.5        2.8*       0.0        5.3      145.6 
050917  163152  47   4.5140 N  60  51.3060 W   1.9        3.5        2.8        0.0        5.6*     145.6 
050917  163154  47   4.5140 N  60  51.3050 W   1.8        3.5        2.8        0.0        5.6       51.9*
050917  163156  47   4.5130 N  60  51.3040 W   2.1        3.5        2.8        0.0        5.6       51.9 
050917  163158  47   4.5130 N  60  51.3020 W   1.4        3.4*       2.8        0.0        5.1*      51.9 
050917  163200  47   4.5120 N  60  51.3010 W   2.5        3.4        2.8        0.0        5.1       89.7*
050917  163202  47   4.5110 N  60  51.3000 W   1.6        3.4        2.8        0.0        5.7*      89.7 
050917  163204  47   4.5110 N  60  51.2980 W   2.4        3.4        2.8        0.0        5.7       98.1*
050917  163206  47   4.5100 N  60  51.2970 W   1.9        3.4        2.8        0.0        5.7       98.1 
050917  163208  47   4.5090 N  60  51.2960 W   2.6        3.4        2.8        0.0        7.1*      98.1 
050917  163210  47   4.5090 N  60  51.2940 W   1.2        3.4        2.8        0.0        7.1      105.1*
050917  163212  47   4.5090 N  60  51.2930 W   2.8        3.4        2.8        0.0        7.1      105.1 
050917  163214  47   4.5080 N  60  51.2920 W   1.6        3.4        2.8        0.0        3.9*     105.1 
050917  163216  47   4.5080 N  60  51.2900 W   2.2        3.4        2.8        0.0        3.9      124.0*
050917  163218  47   4.5070 N  60  51.2890 W   1.4        3.4        2.8        0.0       13.7*     124.0 
050917  163220  47   4.5060 N  60  51.2880 W   2.4        3.4        2.8        0.0       13.7       91.5*
050917  163222  47   4.5060 N  60  51.2860 W   1.6        3.4        2.8        0.0       13.7       91.5 
050917  163224  47   4.5050 N  60  51.2850 W   2.4        3.4        2.8        0.0       13.7       91.5 
050917  163226  47   4.5050 N  60  51.2830 W   1.5        3.4        2.8        0.0       13.7      124.9*
050917  163228  47   4.5040 N  60  51.2820 W   2.5        3.4        2.8        0.0       13.7      124.9 
050917  163230  47   4.5040 N  60  51.2810 W   1.8        3.4        2.8        0.0        4.7*     124.9 
050917  163232  47   4.5030 N  60  51.2790 W   2.3        3.4        2.8        0.0        4.7      100.7*
050917  163234  47   4.5030 N  60  51.2770 W   2.0        3.4        2.8        0.0       13.4*     100.7 
050917  163236  47   4.5020 N  60  51.2760 W   2.6        3.4        2.8        0.0       13.4      100.7 
050917  163238  47   4.5020 N  60  51.2740 W   1.6        3.4        2.8        0.0       13.4      118.8*
050917  163240  47   4.5010 N  60  51.2730 W   3.0        3.4        2.8        0.0       13.4      118.8 
050917  163242  47   4.5000 N  60  51.2710 W   1.4        3.4        2.8        0.0       13.4      117.0*
050917  163244  47   4.5000 N  60  51.2700 W   2.9        3.4        2.8        0.0        6.0*     117.0 
050917  163246  47   4.4990 N  60  51.2680 W   1.3        3.4        2.8        0.0        6.0      117.0 
050917  163248  47   4.4990 N  60  51.2670 W   2.6        3.4        2.8        0.0        6.0      121.4*
050917  163250  47   4.4990 N  60  51.2660 W   1.7        3.4        2.8        0.0        6.0*     121.4 
050917  163252  47   4.4980 N  60  51.2640 W   2.3        3.4        2.7*       0.0        6.0      121.4 
050917  163254  47   4.4980 N  60  51.2630 W   1.6        3.4        2.7        0.0        6.0      123.2*
050917  163256  47   4.4970 N  60  51.2610 W   2.3        3.4        2.7        0.0        6.0*     123.2 
050917  163258  47   4.4970 N  60  51.2600 W   2.1        6.9*       2.7        0.0        6.0      123.2*
050917  163300  47   4.4970 N  60  51.2580 W   1.6        6.9        2.7        0.0        6.9*     123.2 
050917  163302  47   4.4960 N  60  51.2570 W   2.2        6.9        2.7        0.0        6.9      123.2 
050917  163304  47   4.4950 N  60  51.2560 W   1.7        6.9        2.7        0.0        6.9      126.2*
050917  163306  47   4.4950 N  60  51.2550 W   2.0        6.9        2.7        0.0        6.7*     126.2 
050917  163308  47   4.4950 N  60  51.2530 W   2.2        6.9        2.7        0.0        6.7      126.2 
050917  163310  47   4.4940 N  60  51.2520 W   1.7        6.9        2.7        0.0        6.7      124.9*
050917  163312  47   4.4930 N  60  51.2500 W   2.7        6.9        2.7        0.0        6.7      124.9 
050917  163314  47   4.4930 N  60  51.2490 W   1.3        6.9        2.7        0.0        6.7      124.9 
050917  163316  47   4.4920 N  60  51.2470 W   2.6        6.9        2.7        0.0        6.7      128.9*
050917  163318  47   4.4920 N  60  51.2460 W   1.6        6.9        2.7        0.0        6.7      128.9 
050917  163320  47   4.4910 N  60  51.2450 W   2.4        6.9        2.7        0.0        6.7      127.1*
050917  163322  47   4.4910 N  60  51.2430 W   1.7        6.9        2.7        0.0        8.9*     127.1 
050917  163324  47   4.4900 N  60  51.2420 W   2.0        6.9        2.7        0.0        8.9      127.1 
050917  163326  47   4.4900 N  60  51.2400 W   1.6        6.9        2.7        0.0        9.8*     126.2*
050917  163328  47   4.4900 N  60  51.2390 W   2.5        6.9        2.7        0.0        9.8      126.2 
050917  163330  47   4.4890 N  60  51.2370 W   1.5        6.9        2.7        0.0        9.8      126.2 
050917  163332  47   4.4890 N  60  51.2360 W   2.4        6.9        2.7        0.0        9.1*     127.6*
050917  163334  47   4.4880 N  60  51.2340 W   1.7        6.9        2.7        0.0        9.1      127.6 
050917  163336  47   4.4880 N  60  51.2330 W   2.1        6.9        2.7        0.0        9.1      127.6 
050917  163338  47   4.4870 N  60  51.2310 W   2.1        6.9        2.7        0.0       11.1*     126.7*
050917  163340  47   4.4870 N  60  51.2300 W   1.8        6.9        2.7        0.0       11.1      126.7 
050917  163342  47   4.4860 N  60  51.2290 W   2.3        6.9        2.7        0.0       10.5*     128.0*
050917  163344  47   4.4860 N  60  51.2270 W   1.9        6.9        2.7        0.0       10.5      128.0 
050917  163346  47   4.4860 N  60  51.2250 W   2.1        6.9        2.7        0.0       10.5      128.0 
050917  163348  47   4.4850 N  60  51.2230 W   2.3        6.9        2.7        0.0       10.7*     130.2*
050917  163350  47   4.4840 N  60  51.2220 W   1.8        6.9        2.7        0.0       10.7      130.2 
050917  163352  47   4.4840 N  60  51.2200 W   2.2        6.9        2.7        0.0       10.7      130.2 
050917  163354  47   4.4840 N  60  51.2190 W   2.0        6.9        2.7        0.0       11.5*     127.1*
050917  163356  47   4.4830 N  60  51.2180 W   2.3        6.9        2.7        0.0       11.5      127.1 
050917  163358  47   4.4830 N  60  51.2150 W   2.2        6.9        2.7        0.0       11.6*     127.1 
050917  163400  47   4.4820 N  60  51.2140 W   2.1        6.9        2.7        0.0       11.6      128.0*
050917  163402  47   4.4810 N  60  51.2130 W   2.4        6.9        2.7        0.0       11.6      128.0 
050917  163404  47   4.4820 N  60  51.2110 W   2.1        6.9        2.7        0.0       11.0*     125.4*
050917  163406  47   4.4810 N  60  51.2100 W   2.4        6.9        2.7        0.0       11.0      125.4 
050917  163408  47   4.4800 N  60  51.2080 W   2.3        6.9        2.7        0.0       11.0      125.4 
050917  163410  47   4.4800 N  60  51.2060 W   1.9        6.9        2.7        0.0       11.9*     127.1*
050917  163412  47   4.4800 N  60  51.2050 W   2.7        6.9        2.7        0.0       11.9      127.1 
050917  163414  47   4.4790 N  60  51.2030 W   1.5        6.9        2.7        0.0       11.9      127.1 
050917  163416  47   4.4790 N  60  51.2010 W   2.9        6.9        2.7        0.0       11.9      128.0*
050917  163418  47   4.4780 N  60  51.2000 W   1.5        6.9        2.7        0.0       11.9      128.0 
050917  163420  47   4.4780 N  60  51.1980 W   2.3        6.9        2.7        0.0       11.6*     127.6*
050917  163422  47   4.4780 N  60  51.1970 W   1.9        6.9        2.7        0.0       11.6      127.6 
050917  163424  47   4.4770 N  60  51.1950 W   1.7        6.9        2.7        0.0       11.6      127.6 
050917  163426  47   4.4770 N  60  51.1940 W   1.9        6.9        2.7        0.0       11.6      128.0*
050917  163428  47   4.4770 N  60  51.1920 W   2.2        6.9        2.7        0.0       11.6      128.0 
050917  163430  47   4.4760 N  60  51.1900 W   1.7        6.9        2.7        0.0       11.6*     128.0 
050917  163432  47   4.4760 N  60  51.1890 W   2.1        6.9        2.7        0.0       11.6      126.7*
050917  163434  47   4.4750 N  60  51.1880 W   2.0        6.9        2.7        0.0       11.6      126.7 
050917  163436  47   4.4750 N  60  51.1860 W   1.7        6.9        2.7        0.0       11.9*     126.7 
050917  163438  47   4.4740 N  60  51.1850 W   2.4        6.9        2.7        0.0       11.9      128.4*
050917  163440  47   4.4740 N  60  51.1830 W   2.1        6.9        2.7        0.0       11.3*     128.4 
050917  163442  47   4.4740 N  60  51.1820 W   2.2        6.9        2.7        0.0       11.3      128.4 
050917  163444  47   4.4730 N  60  51.1800 W   2.0        6.9        2.7        0.0       11.3      128.4 
050917  163446  47   4.4720 N  60  51.1790 W   2.1        6.9        2.7        0.0       11.3      128.4 
050917  163448  47   4.4720 N  60  51.1770 W   2.2        6.9        2.7        0.0       11.3      271.4*
050917  163450  47   4.4710 N  60  51.1760 W   1.9        6.9        2.7        0.0       11.3      271.4 
050917  163452  47   4.4710 N  60  51.1740 W   2.3        6.9        2.7        0.0       11.6*     271.4 
050917  163454  47   4.4710 N  60  51.1730 W   2.5        6.9        2.7        0.0       11.6      128.0*
050917  163456  47   4.4700 N  60  51.1710 W   2.4        6.9        2.7        0.0       11.6      128.0 
050917  163458  47   4.4700 N  60  51.1690 W   1.9        6.9        2.7        0.0       11.6      128.0 
050917  163500  47   4.4700 N  60  51.1670 W   2.6        6.9        2.7        0.0       11.6      128.0*
050917  163502  47   4.4690 N  60  51.1660 W   1.9        6.9        2.7        0.0       10.6*     128.0 
050917  163504  47   4.4690 N  60  51.1640 W   2.5        6.9        2.7        0.0       10.6      128.0 
