FileName: C:\2005NE~1\GP266.TXT
Local Time: Wed Sep 14 08:11:15 2005

Ship: Marco Michel Trip: 09 Tow: gp266
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050914  111116  46  34.8270 N  61   9.9420 W   3.9       12.4        9.1*      12.7*       0.0       17.6*
050914  111118  46  34.8290 N  61   9.9440 W   4.0       12.4        9.1       12.7        0.0       17.6 
050914  111120  46  34.8310 N  61   9.9450 W   3.8       12.4        9.1       12.7        0.0       17.6 
050914  111122  46  34.8320 N  61   9.9470 W   3.6       12.4        9.1       12.7        0.0       17.6 
050914  111124  46  34.8340 N  61   9.9480 W   3.5       12.4        9.1       12.7        0.0       17.6 
050914  111126  46  34.8350 N  61   9.9500 W   3.6       12.4        9.1        1.9*       0.0       17.6 
050914  111128  46  34.8370 N  61   9.9510 W   3.1       12.4       13.5*       1.9        0.0       17.6 
050914  111130  46  34.8390 N  61   9.9530 W   3.3       12.4       13.5        1.9        0.0       17.6 
050914  111132  46  34.8400 N  61   9.9540 W   3.2       12.4       13.5        3.8*       0.0       17.6 
050914  111134  46  34.8420 N  61   9.9550 W   3.1       12.4       13.5        3.8        0.0       17.6 
050914  111136  46  34.8430 N  61   9.9560 W   3.0       12.4       13.5        5.0*       0.0       17.6 
050914  111138  46  34.8450 N  61   9.9580 W   3.5       12.4       13.5        5.0        0.0       17.6 
050914  111140  46  34.8470 N  61   9.9590 W   4.0       12.4       13.5        5.0        0.0       17.6 
050914  111142  46  34.8490 N  61   9.9610 W   4.7       12.4       13.5        5.0        0.0       17.6 
050914  111144  46  34.8510 N  61   9.9630 W   5.5       12.4       13.5        5.0        0.0       17.6 
050914  111146  46  34.8540 N  61   9.9660 W   5.6       12.4       13.5        5.0        0.0       17.6 
050914  111148  46  34.8570 N  61   9.9690 W   6.3       12.4       13.5        5.0        0.0       17.6 
050914  111150  46  34.8590 N  61   9.9730 W   6.7       12.4       13.5        5.0        0.0       17.6 
050914  111152  46  34.8630 N  61   9.9760 W   7.1       12.4       13.5        5.0        0.0       17.6 
050914  111154  46  34.8660 N  61   9.9800 W   7.4       12.4       13.5        5.0        0.0       17.6 
050914  111156  46  34.8700 N  61   9.9840 W   7.5       12.4       13.5        5.0        0.0       17.6 
050914  111158  46  34.8730 N  61   9.9890 W   7.8       12.4       13.5        5.0        0.0       17.6 
050914  111200  46  34.8760 N  61   9.9930 W   7.7       12.4       13.5        5.0        0.0       17.6 
050914  111202  46  34.8800 N  61   9.9960 W   8.0       12.4       13.5        5.0        0.0       17.6 
050914  111204  46  34.8840 N  61  10.0000 W   8.0       12.4       13.5        5.0        0.0       17.6 
050914  111206  46  34.8880 N  61  10.0040 W   8.3       12.4       13.5        5.0        0.0       17.6 
050914  111208  46  34.8920 N  61  10.0070 W   8.1       12.4       13.5        5.0        0.0       17.6 
050914  111210  46  34.8950 N  61  10.0110 W   8.3       12.4       13.5        5.0        0.0       17.6 
050914  111212  46  34.8990 N  61  10.0150 W   8.0       12.4       13.5        5.0        0.0       17.6 
050914  111214  46  34.9030 N  61  10.0190 W   8.3       12.4       13.5        5.0        0.0       17.6 
