FileName: C:\2005NE~1\GP228.TXT
Local Time: Tue Sep 20 09:19:26 2005

Ship: Marco Michel Trip: 09 Tow: gp228
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050920  121927  46  18.9720 N  61  32.3330 W   2.9        3.4*      11.7*       0.0      121.1*     495.7*
050920  121929  46  18.9740 N  61  32.3330 W   2.7        3.4       13.6*       0.0      121.1      495.7 
050920  121931  46  18.9750 N  61  32.3320 W   2.7        3.4       13.6        0.0      121.1      495.7 
050920  121933  46  18.9770 N  61  32.3310 W   2.0        3.4       13.6        0.0        8.9*     495.7 
050920  121935  46  18.9780 N  61  32.3310 W   3.6        3.4       13.6        0.0        8.9      495.7 
050920  121937  46  18.9790 N  61  32.3300 W   3.1        3.4       13.6        0.0        8.9      495.7 
050920  121939  46  18.9810 N  61  32.3280 W   4.4        3.4       13.6        0.0        8.9      495.7 
050920  121941  46  18.9840 N  61  32.3260 W   4.7        3.4       13.6        0.0        8.9      495.7 
050920  121943  46  18.9860 N  61  32.3250 W   5.1        3.4       13.6        0.0        8.9      495.7 
050920  121945  46  18.9890 N  61  32.3240 W   5.3        3.4       13.6        0.0        8.9      495.7 
050920  121947  46  18.9920 N  61  32.3220 W   5.8        3.4       13.6        0.0        8.9      495.7 
050920  121949  46  18.9950 N  61  32.3210 W   6.2        3.4       13.6        0.0        8.9      495.7 
050920  121951  46  18.9990 N  61  32.3190 W   6.4        3.4       13.6        0.0        8.9      495.7 
050920  121953  46  19.0020 N  61  32.3180 W   6.4        3.4       13.6        0.0        8.9      495.7 
050920  121955  46  19.0060 N  61  32.3160 W   6.6        3.4       13.6        0.0        8.9      495.7 
050920  121957  46  19.0090 N  61  32.3160 W   6.6        3.4       13.6        0.0        8.9      495.7 
050920  121959  46  19.0130 N  61  32.3150 W   6.4        3.4       13.6        0.0        8.9      495.7 
050920  122001  46  19.0170 N  61  32.3140 W   7.2        3.4       13.6        0.0        8.9      495.7 
050920  122003  46  19.0210 N  61  32.3130 W   6.7        3.4       13.6        0.0        8.9      495.7 
050920  122005  46  19.0250 N  61  32.3120 W   6.7        3.4       13.6        0.0        8.9      495.7 
050920  122007  46  19.0280 N  61  32.3120 W   7.1        3.4       13.6        0.0        8.9      495.7 
050920  122009  46  19.0330 N  61  32.3110 W   6.5        3.4       13.6        0.0        8.9      495.7 
050920  122011  46  19.0370 N  61  32.3120 W   7.1        3.4       13.6        0.0        8.9      495.7 
050920  122013  46  19.0410 N  61  32.3120 W   7.2        3.4       13.6        0.0        8.9      495.7 
050920  122015  46  19.0450 N  61  32.3120 W   6.8        3.4       13.6        0.0        8.9      495.7 
050920  122017  46  19.0490 N  61  32.3120 W   6.8        3.4       13.6        0.0        8.9      495.7 
050920  122019  46  19.0520 N  61  32.3130 W   7.1        3.4       13.6        0.0        8.9      495.7 
050920  122021  46  19.0560 N  61  32.3130 W   6.5        3.4       13.6        0.0        8.9      495.7 
050920  122023  46  19.0600 N  61  32.3150 W   7.2        3.4       13.6        0.0        8.9      495.7 
050920  122025  46  19.0640 N  61  32.3150 W   7.2        3.4       13.6        0.0        8.9      495.7 
050920  122027  46  19.0680 N  61  32.3160 W   7.2        3.4       13.6        0.0        8.9      495.7 
050920  122029  46  19.0720 N  61  32.3170 W   6.6        3.4       13.6        0.0        8.9      495.7 
050920  122031  46  19.0750 N  61  32.3180 W   7.4        3.4       13.6        0.0        8.9      495.7 
050920  122033  46  19.0790 N  61  32.3190 W   6.8        3.4       13.6        0.0        8.9      495.7 
050920  122035  46  19.0830 N  61  32.3200 W   7.0        3.4       13.6        0.0        8.9      495.7 
050920  122037  46  19.0870 N  61  32.3210 W   7.1        3.4       13.6        0.0        8.9      495.7 
050920  122039  46  19.0910 N  61  32.3230 W   7.5        3.4       13.6        0.0        8.9      495.7 
050920  122041  46  19.0950 N  61  32.3230 W   6.8        3.4       13.6        0.0        8.9      495.7 
050920  122043  46  19.0990 N  61  32.3240 W   7.4        3.4       13.6        0.0        8.9      495.7 
050920  122045  46  19.1020 N  61  32.3260 W   6.9        3.4       13.6        0.0        8.9      495.7 
050920  122047  46  19.1060 N  61  32.3270 W   7.4        3.4       13.6        0.0        8.9      495.7 
050920  122049  46  19.1100 N  61  32.3280 W   6.9        3.4       13.6        0.0        8.9      495.7 
050920  122051  46  19.1140 N  61  32.3290 W   7.0        3.4       13.6        0.0        8.9      495.7 
050920  122053  46  19.1180 N  61  32.3300 W   7.5        3.4       13.6        0.0        8.9      495.7 
050920  122055  46  19.1220 N  61  32.3310 W   6.8        3.4       13.6        0.0        8.9      495.7 
050920  122057  46  19.1260 N  61  32.3320 W   7.4        3.4       13.6        0.0        8.9      495.7 
050920  122059  46  19.1300 N  61  32.3330 W   7.0        3.4       13.6        0.0        8.9      495.7 
050920  122101  46  19.1340 N  61  32.3340 W   7.0        3.4       13.6        0.0        8.9      495.7 
050920  122103  46  19.1380 N  61  32.3350 W   6.9        3.4       13.6        0.0        8.9      495.7 
050920  122105  46  19.1420 N  61  32.3350 W   7.5        3.4       13.6        0.0        8.9      495.7 
050920  122107  46  19.1460 N  61  32.3360 W   7.5        3.4       13.6        0.0        8.9      495.7 
050920  122109  46  19.1500 N  61  32.3360 W   6.6        3.4       13.6        0.0        8.9      495.7 
050920  122111  46  19.1540 N  61  32.3370 W   6.6        3.4       13.6        0.0        8.9      495.7 
050920  122113  46  19.1570 N  61  32.3370 W   6.1        3.4       13.6        0.0        8.9      495.7 
050920  122115  46  19.1610 N  61  32.3370 W   6.0        3.4       13.6        0.0        8.9      495.7 
050920  122117  46  19.1640 N  61  32.3370 W   6.2        2.1*      13.6        0.0        8.9       32.1*
050920  122119  46  19.1680 N  61  32.3370 W   5.3        2.1       13.6        0.0        8.9       32.1 
050920  122121  46  19.1700 N  61  32.3370 W   5.6        2.1       13.6        0.0        8.9       32.1 
050920  122123  46  19.1740 N  61  32.3370 W   5.5        2.1       13.6        0.0        7.2*      31.2*
050920  122125  46  19.1770 N  61  32.3370 W   5.2        2.1       13.6        0.0        7.2       31.2 
050920  122127  46  19.1800 N  61  32.3370 W   5.4        2.1       13.6        0.0        7.2       34.3*
050920  122129  46  19.1830 N  61  32.3370 W   5.6        2.1       13.6        0.0        7.2       34.3 
050920  122131  46  19.1860 N  61  32.3370 W   5.1        2.1       13.6        0.0        7.2       34.3 
050920  122133  46  19.1890 N  61  32.3370 W   5.2        2.1       13.6        0.0        7.2       30.4*
050920  122135  46  19.1910 N  61  32.3370 W   4.4        2.1       13.6        0.0        7.2       30.4 
050920  122137  46  19.1940 N  61  32.3360 W   3.9        2.1       13.6        0.0        7.2       30.4 
050920  122139  46  19.1960 N  61  32.3360 W   3.7        2.1       13.6        0.0        7.2       33.9*
050920  122141  46  19.1980 N  61  32.3360 W   2.8        2.1       13.6        0.0        7.2       33.9 
050920  122143  46  19.1990 N  61  32.3360 W   3.3        2.1       13.6        0.0        7.1*      33.0*
050920  122145  46  19.2000 N  61  32.3360 W   1.8        2.1       13.6        0.0        7.1       33.0 
050920  122147  46  19.2010 N  61  32.3360 W   2.7        2.1       13.6        0.0        7.1       33.0 
050920  122149  46  19.2020 N  61  32.3360 W   1.6        2.1       13.6        0.0        6.2*      31.2*
