FileName: C:\2005NE~1\GP164.TXT
Local Time: Fri Jul 29 11:27:10 2005

Ship: Marco Michel Trip: 06 Tow: gp164
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050729  142712  48  10.2790 N  62   8.5280 W   4.4        4.9*       5.4*      75.1*       0.0      206.7*
050729  142714  48  10.2800 N  62   8.5250 W   4.4        4.9        5.4       75.1        0.0      206.7 
050729  142716  48  10.2800 N  62   8.5210 W   3.9        4.9        5.4       75.1        0.0      206.7 
050729  142718  48  10.2810 N  62   8.5180 W   3.9        4.9        5.4       75.1        0.0      206.7 
050729  142720  48  10.2810 N  62   8.5150 W   3.6        4.9        5.4        0.8*       0.0      206.7 
050729  142722  48  10.2820 N  62   8.5120 W   3.7        4.9        5.4        0.8        0.0      206.7 
050729  142724  48  10.2820 N  62   8.5090 W   3.3        4.9        5.4        0.8        0.0      206.7 
050729  142726  48  10.2830 N  62   8.5070 W   3.6        4.9        5.4        9.8*       0.0      206.7 
050729  142728  48  10.2830 N  62   8.5040 W   3.8        4.9        5.4        9.8        0.0      206.7 
050729  142730  48  10.2840 N  62   8.5010 W   4.6        4.9        5.4        9.8        0.0      206.7 
050729  142733  48  10.2850 N  62   8.4940 W   5.4        4.9        5.4        9.8        0.0      206.7 
050729  142734  48  10.2850 N  62   8.4920 W   5.8        4.9        5.4        9.8        0.0      206.7 
050729  142736  48  10.2870 N  62   8.4870 W   6.1        4.9        5.4        9.8        0.0      206.7 
050729  142738  48  10.2880 N  62   8.4810 W   6.7        4.9        5.4        9.8        0.0      206.7 
050729  142740  48  10.2890 N  62   8.4760 W   6.7        4.9        5.4        9.8        0.0      206.7 
050729  142742  48  10.2900 N  62   8.4710 W   7.2        4.9        5.4        9.8        0.0      206.7 
050729  142744  48  10.2910 N  62   8.4650 W   7.2        4.9        5.4        9.8        0.0      206.7 
050729  142746  48  10.2920 N  62   8.4590 W   7.4        4.9        5.4        9.8        0.0      206.7 
050729  142748  48  10.2930 N  62   8.4530 W   7.6        4.9        5.4        9.8        0.0      206.7 
050729  142750  48  10.2940 N  62   8.4470 W   7.8        4.9        5.4        9.8        0.0      206.7 
050729  142752  48  10.2950 N  62   8.4400 W   7.8        4.9        5.4       47.0*       0.0      206.7 
050729  142755  48  10.2970 N  62   8.4310 W   8.0        4.9        5.4       47.0        0.0      206.7 
050729  142756  48  10.2970 N  62   8.4280 W   7.8        4.9        5.4       47.0        0.0      206.7 
050729  142758  48  10.2990 N  62   8.4210 W   7.9        4.9        5.4       47.0        0.0      206.7 
050729  142801  48  10.3000 N  62   8.4110 W   7.9        4.9        5.4       47.0        0.0      206.7 
