FileName: C:\2005NE~1\GP066.TXT
Local Time: Mon Aug 29 11:00:39 2005

Ship: Marco Michel Trip: 08 Tow: gp066
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050829  140040  47  22.0000 N  63  59.2270 W   2.2        2.3*      10.9*       0.9*       0.0        3.5*
050829  140042  47  21.9990 N  63  59.2260 W   3.0        2.3       10.9        2.6*       0.0        1.8*
050829  140044  47  21.9970 N  63  59.2260 W   1.1        2.3       10.9        2.6        0.0        1.8 
050829  140046  47  21.9960 N  63  59.2260 W   3.2        2.3       10.9        2.8*       0.0        1.8 
050829  140048  47  21.9940 N  63  59.2260 W   1.6        2.3       10.9        2.8        0.0        0.0*
050829  140050  47  21.9940 N  63  59.2260 W   2.4        2.3       10.9        2.8        0.0        0.0 
050829  140052  47  21.9930 N  63  59.2260 W   2.5        2.3       10.9        3.2*       0.0        7.9*
050829  140054  47  21.9910 N  63  59.2250 W   2.2        2.3       10.9        3.2        0.0        7.9 
050829  140056  47  21.9900 N  63  59.2250 W   2.4        2.3       10.9        2.9*       0.0        7.9 
050829  140058  47  21.9890 N  63  59.2250 W   2.6        2.3       10.9        2.9        0.0       10.6*
050829  140100  47  21.9880 N  63  59.2240 W   2.4        2.3       10.9        2.9        0.0       10.6 
050829  140102  47  21.9850 N  63  59.2240 W   3.9        2.3       10.9        3.8*       0.0       10.6 
050829  140104  47  21.9830 N  63  59.2240 W   3.8        2.3       10.9        3.8        0.0       21.6*
050829  140106  47  21.9810 N  63  59.2240 W   4.7        2.3       10.9        3.8        0.0       21.6 
050829  140108  47  21.9780 N  63  59.2230 W   5.0        2.3       10.9        6.5*       0.0       21.6 
050829  140110  47  21.9750 N  63  59.2230 W   5.4        2.3       10.9        6.5        0.0       21.6 
050829  140112  47  21.9710 N  63  59.2230 W   6.4        2.3       10.9        3.3*       0.0       21.6 
050829  140114  47  21.9680 N  63  59.2230 W   5.8        2.3       10.9        3.3        0.0       21.6 
050829  140116  47  21.9640 N  63  59.2220 W   6.0        2.3       10.9        3.3        0.0       21.6 
050829  140118  47  21.9600 N  63  59.2220 W   6.7        2.3       10.9        3.3        0.0       21.6 
050829  140120  47  21.9560 N  63  59.2210 W   7.0        2.3       10.9        3.3        0.0       21.6 
050829  140122  47  21.9520 N  63  59.2210 W   7.0        2.3       10.9        3.3        0.0       21.6 
050829  140124  47  21.9480 N  63  59.2200 W   7.2        2.3       10.9        3.3        0.0       90.6*
050829  140126  47  21.9440 N  63  59.2190 W   7.5        2.3       10.9        3.3        0.0       90.6 
050829  140128  47  21.9400 N  63  59.2190 W   7.1        2.3       10.9        3.3        0.0       90.6 
050829  140130  47  21.9360 N  63  59.2180 W   7.3        2.3       10.9        3.3        0.0       90.6 
050829  140132  47  21.9320 N  63  59.2170 W   7.4        2.3       10.9        3.3        0.0       90.6 
050829  140134  47  21.9270 N  63  59.2170 W   7.4        2.3       10.9        3.3        0.0       90.6 
050829  140136  47  21.9230 N  63  59.2160 W   8.2        2.3       10.9        3.3        0.0       90.6 
050829  140138  47  21.9190 N  63  59.2150 W   7.3        2.3       10.9        3.3        0.0       90.6 
050829  140140  47  21.9140 N  63  59.2140 W   7.0        2.3       10.9        3.3        0.0       90.6 
050829  140142  47  21.9110 N  63  59.2130 W   7.8        2.3       10.9        3.3        0.0       90.6 
