FileName: C:\2005NE~1\GP320.TXT
Local Time: Fri Jul 22 07:03:15 2005

Ship: Marco Michel Trip: 05 Tow: gp320
Comments: zone  12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050722  100316  48  25.9360 N  62  54.4510 W   6.3        8.4*      10.8*      85.6*       0.0      409.5*
050722  100318  48  25.9370 N  62  54.4560 W   6.3        8.4       10.8       85.6        0.0      409.5 
050722  100320  48  25.9390 N  62  54.4610 W   6.3        8.4       10.8       85.6        0.0      409.5 
050722  100322  48  25.9400 N  62  54.4660 W   6.0        8.4       10.8       85.6        0.0      409.5 
050722  100324  48  25.9410 N  62  54.4720 W   6.1        8.4       10.8       85.6        0.0      409.5 
050722  100326  48  25.9430 N  62  54.4760 W   5.9        8.4       10.8       85.6        0.0      409.5 
050722  100328  48  25.9440 N  62  54.4810 W   6.0        8.4       10.8       85.6        0.0      409.5 
050722  100330  48  25.9440 N  62  54.4860 W   5.8        8.4       10.8       85.6        0.0      409.5 
050722  100332  48  25.9450 N  62  54.4910 W   5.4        8.4       10.8       85.6        0.0      409.5 
050722  100334  48  25.9460 N  62  54.4940 W   5.2        8.4       10.8       85.6        0.0      409.5 
050722  100336  48  25.9470 N  62  54.4980 W   4.7        8.4       10.8       85.6        0.0      409.5 
050722  100338  48  25.9480 N  62  54.5010 W   4.6        8.4       10.8       85.6        0.0      409.5 
050722  100340  48  25.9490 N  62  54.5050 W   4.2        8.4       10.8        3.8*       0.0        7.0*
050722  100342  48  25.9490 N  62  54.5080 W   4.1        8.4       10.8        3.8        0.0        7.0 
050722  100344  48  25.9500 N  62  54.5110 W   3.9        8.4       10.8        3.8        0.0        7.0 
050722  100346  48  25.9500 N  62  54.5140 W   4.2        8.4       10.8        1.5*       0.0        7.0 
050722  100348  48  25.9510 N  62  54.5170 W   3.6        8.4       10.8        1.5        0.0        7.0 
050722  100350  48  25.9510 N  62  54.5200 W   3.6        8.4       10.8       13.4*       0.0       54.1*
050722  100352  48  25.9520 N  62  54.5220 W   3.2        8.4       10.8       13.4        0.0       54.1 
050722  100354  48  25.9530 N  62  54.5250 W   3.6        8.4       10.8       13.4        0.0       54.1 
050722  100356  48  25.9530 N  62  54.5270 W   3.0        8.4       10.8       13.4        0.0       54.1 
050722  100358  48  25.9540 N  62  54.5300 W   3.2        8.4       10.8       13.4        0.0       54.1 
050722  100400  48  25.9550 N  62  54.5320 W   2.9        8.4       10.8        1.7*       0.0        0.9*
050722  100402  48  25.9550 N  62  54.5340 W   3.2        8.4       10.8        1.7        0.0        0.9 
