FileName: C:\2005NE~1\GP346.TXT
Local Time: Fri Aug 12 11:30:28 2005

Ship: Marco Michel Trip: 07 Tow: gp346
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050812  143029  47  50.5570 N  65  35.3560 W   3.6        3.1*      11.7*       2.1*       0.0        7.9*
050812  143031  47  50.5550 N  65  35.3540 W   3.5        3.1       11.7        6.2*       0.0        7.9 
050812  143033  47  50.5540 N  65  35.3520 W   3.4        3.1       11.7        6.2        0.0        4.8*
050812  143035  47  50.5520 N  65  35.3500 W   3.2        3.1       11.7        6.2        0.0        4.8 
050812  143037  47  50.5510 N  65  35.3480 W   3.2        3.1       11.7        2.6*       0.0        7.0*
050812  143039  47  50.5500 N  65  35.3470 W   3.0        3.1       11.7        2.6        0.0        7.0 
050812  143041  47  50.5480 N  65  35.3460 W   3.2        3.1       11.7        2.6        0.0        7.0 
050812  143043  47  50.5460 N  65  35.3430 W   3.0        3.1       11.7        2.6        0.0        5.7*
050812  143045  47  50.5450 N  65  35.3420 W   3.1        3.1       11.7        2.6        0.0        5.7 
050812  143047  47  50.5440 N  65  35.3400 W   2.8        3.1       11.7        2.9*       0.0        7.9*
050812  143049  47  50.5430 N  65  35.3390 W   2.9        3.1       11.7        2.9        0.0        7.9 
050812  143051  47  50.5410 N  65  35.3370 W   2.7        3.1       11.7        2.9        0.0        7.9 
050812  143053  47  50.5400 N  65  35.3350 W   3.0        3.1        2.3*       3.0*       0.0        8.8*
050812  143055  47  50.5390 N  65  35.3340 W   3.3        3.1        2.3        3.0        0.0        8.8 
050812  143057  47  50.5380 N  65  35.3320 W   3.9        3.1        2.3        5.0*       0.0        8.8 
050812  143059  47  50.5360 N  65  35.3300 W   4.6        3.8*       2.3        5.0        0.0       33.4*
050812  143101  47  50.5340 N  65  35.3290 W   5.1        3.8        2.3        5.0        0.0       33.4 
050812  143103  47  50.5320 N  65  35.3260 W   5.8        3.8        2.3        5.4*       0.0       33.4 
050812  143105  47  50.5290 N  65  35.3210 W   6.2        3.8        2.3        5.4        0.0       33.4 
050812  143107  47  50.5270 N  65  35.3170 W   6.5        3.8        2.3        5.4        0.0       33.4 
050812  143109  47  50.5240 N  65  35.3130 W   6.7        3.8        2.3        2.0*       0.0       33.4 
050812  143112  47  50.5200 N  65  35.3060 W   6.9        3.8        2.3        2.0        0.0       33.4 
050812  143113  47  50.5190 N  65  35.3040 W   7.0        3.8        2.3        2.0        0.0       10.6*
050812  143115  47  50.5160 N  65  35.3010 W   7.1        3.8        2.3        2.0        0.0       10.6 
050812  143117  47  50.5130 N  65  35.2970 W   7.2        3.8        2.3        2.0        0.0       10.6 
050812  143119  47  50.5100 N  65  35.2920 W   7.3        3.8        2.3        2.0        0.0       10.6 
050812  143121  47  50.5070 N  65  35.2870 W   7.4        3.8        2.3        2.0        0.0       10.6 
050812  143123  47  50.5030 N  65  35.2820 W   7.4        3.8        2.3        2.0        0.0       10.6 
050812  143125  47  50.5000 N  65  35.2780 W   7.4        3.8        2.3        2.0        0.0       10.6 
050812  143127  47  50.4960 N  65  35.2740 W   7.4        3.8        2.3        2.0        0.0       10.6 
050812  143129  47  50.4940 N  65  35.2700 W   7.3        3.8        2.3        2.0        0.0       10.6 
050812  143131  47  50.4910 N  65  35.2660 W   7.3        3.8        2.3        2.0        0.0       10.6 
050812  143133  47  50.4880 N  65  35.2620 W   7.4        3.8        2.3        2.0        0.0       10.6 
050812  143135  47  50.4850 N  65  35.2590 W   7.5        3.8        2.3        2.0        0.0       10.6 
050812  143137  47  50.4820 N  65  35.2550 W   7.5        3.8        2.3        2.0        0.0       10.6 
050812  143139  47  50.4780 N  65  35.2520 W   7.5        3.8        2.3        3.5*       0.0       10.6 
050812  143141  47  50.4750 N  65  35.2480 W   7.3        3.8        2.3        3.5        0.0       10.6 
050812  143143  47  50.4720 N  65  35.2450 W   7.1        3.8        2.3        3.5        0.0       10.6 
050812  143145  47  50.4690 N  65  35.2420 W   7.2        3.8        2.3        3.5        0.0       10.6 
050812  143147  47  50.4650 N  65  35.2390 W   7.3        3.8        2.3        3.5        0.0       10.6 
050812  143149  47  50.4610 N  65  35.2360 W   7.4        3.8        2.3        3.5        0.0       10.6 
050812  143151  47  50.4580 N  65  35.2320 W   7.2        3.8        2.3        3.5        0.0       10.6 
050812  143153  47  50.4540 N  65  35.2300 W   7.2        3.8        2.3        3.5        0.0       10.6 
050812  143155  47  50.4510 N  65  35.2280 W   7.3        3.8        2.3        3.5        0.0       10.6 
050812  143157  47  50.4470 N  65  35.2260 W   7.4        3.8        2.3        3.5        0.0       10.6 
050812  143159  47  50.4430 N  65  35.2230 W   7.5        3.8        2.3        3.5        0.0       10.6 
050812  143201  47  50.4390 N  65  35.2210 W   7.6        3.8        2.3        3.5        0.0       10.6 
050812  143203  47  50.4350 N  65  35.2190 W   7.5        3.8        2.3        3.5        0.0       10.6 
050812  143205  47  50.4310 N  65  35.2170 W   7.5        3.8        2.3        3.5        0.0       10.6 
050812  143207  47  50.4270 N  65  35.2140 W   7.4        3.8        2.3        3.5        0.0       10.6 
050812  143209  47  50.4230 N  65  35.2130 W   7.4        3.8        2.3        3.5        0.0       10.6 
050812  143211  47  50.4190 N  65  35.2110 W   7.6        3.8        2.3        3.5        0.0       10.6 
050812  143213  47  50.4150 N  65  35.2080 W   7.6        2.2*       2.3        3.5        0.0       10.6 
050812  143215  47  50.4110 N  65  35.2070 W   7.5        2.2        2.3        3.5        0.0       10.6 
050812  143217  47  50.4070 N  65  35.2050 W   7.6        2.2        2.3        3.5        0.0       10.6 
050812  143219  47  50.4040 N  65  35.2040 W   7.4        2.2        2.3        3.5        0.0       10.6 
050812  143221  47  50.4000 N  65  35.2040 W   7.4        2.2        2.3        3.5        0.0       10.6 
050812  143223  47  50.3950 N  65  35.2030 W   7.3        2.2        2.3        3.5        0.0       10.6 
050812  143225  47  50.3910 N  65  35.2020 W   6.7        2.2        2.3        3.5        0.0       10.6 
050812  143227  47  50.3880 N  65  35.2020 W   5.5        2.2        2.3        4.2*       0.0       23.8*
050812  143230  47  50.3840 N  65  35.2000 W   4.6        2.2        2.3        4.2        0.0       23.8 
050812  143231  47  50.3820 N  65  35.2000 W   4.2        2.2        2.3        4.2        0.0       23.8 
050812  143233  47  50.3800 N  65  35.1990 W   4.3        2.2        2.3        6.4*       0.0       24.2*
050812  143236  47  50.3770 N  65  35.1980 W   3.8        2.2        2.3        6.4        0.0       24.2 
050812  143237  47  50.3760 N  65  35.1980 W   3.8        2.2        2.3        6.9*       0.0       24.2*
050812  143239  47  50.3740 N  65  35.1970 W   3.2        2.2        2.3        6.9        0.0       24.2 
050812  143242  47  50.3710 N  65  35.1960 W   2.9        2.2        2.3        6.9        0.0       24.2 
050812  143243  47  50.3700 N  65  35.1960 W   3.0        2.2        2.3        6.3*       0.0       26.0*
050812  143245  47  50.3690 N  65  35.1950 W   2.6        2.2        2.3        6.3        0.0       26.0 
050812  143248  47  50.3660 N  65  35.1950 W   2.7        2.2        2.3        6.5*       0.0       26.0*
050812  143249  47  50.3660 N  65  35.1940 W   2.5        2.2        9.9*       6.5        0.0       26.0 
050812  143251  47  50.3640 N  65  35.1930 W   2.7        2.2        9.9        6.5        0.0       26.0 
050812  143254  47  50.3610 N  65  35.1930 W   2.5        2.2        9.9        5.8*       0.0       28.6*
050812  143255  47  50.3610 N  65  35.1920 W   2.5        2.2        9.9        5.8        0.0       28.6 
050812  143257  47  50.3590 N  65  35.1920 W   2.5        2.2        9.9        5.8        0.0       28.6 
050812  143300  47  50.3580 N  65  35.1910 W   2.6        2.2        9.9        5.9*       0.0       33.4*
050812  143301  47  50.3570 N  65  35.1900 W   2.6        2.2       11.7*       5.9        0.0       33.4 
050812  143303  47  50.3560 N  65  35.1890 W   2.2        2.2       11.7        5.3*       0.0       33.4*
050812  143305  47  50.3560 N  65  35.1890 W   2.6        2.2       11.7        5.3        0.0       33.4 
050812  143307  47  50.3550 N  65  35.1880 W   2.1        2.2       11.7        5.3        0.0       33.4 
050812  143309  47  50.3530 N  65  35.1880 W   2.4        2.2       11.7        5.8*       0.0       33.0*
050812  143312  47  50.3520 N  65  35.1870 W   2.4        2.2       11.7        5.8        0.0       33.0 
050812  143313  47  50.3510 N  65  35.1870 W   2.2        2.2       11.6*       5.8        0.0       33.0 
050812  143315  47  50.3500 N  65  35.1870 W   2.2        2.2       11.6        5.6*       0.0       35.2*
050812  143318  47  50.3480 N  65  35.1860 W   2.0        2.2       11.6        5.6        0.0       35.2 
050812  143319  47  50.3470 N  65  35.1860 W   2.2        2.2        2.9*       5.8*       0.0       37.8*
050812  143321  47  50.3470 N  65  35.1850 W   2.0        2.2        2.9        5.8        0.0       37.8 
050812  143324  47  50.3440 N  65  35.1840 W   2.1        2.2        2.9        5.8        0.0       37.8 
050812  143325  47  50.3440 N  65  35.1840 W   2.4        2.2        2.9        6.1*       0.0       37.4*
