FileName: C:\2005NE~1\GP068.TXT
Local Time: Mon Aug 01 14:34:34 2005

Ship: Marco Michel Trip: 06 Tow: gp068
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050801  173436  47  18.2990 N  63  44.0970 W   3.2        3.1*       8.3*       0.8*       0.0       55.9*
050801  173438  47  18.3010 N  63  44.0980 W   3.5        3.1        8.3        0.8        0.0       55.9 
050801  173440  47  18.3030 N  63  44.1000 W   2.8        3.1        8.3        0.8        0.0       55.9 
050801  173442  47  18.3040 N  63  44.1010 W   3.4        3.1        8.3        1.2*       0.0       55.9 
050801  173444  47  18.3060 N  63  44.1020 W   2.8        3.1        8.3        1.2        0.0       55.9 
050801  173446  47  18.3080 N  63  44.1030 W   3.1        3.1        8.3        4.3*       0.0       55.9 
050801  173448  47  18.3090 N  63  44.1040 W   2.7        3.1        8.3        4.3        0.0       55.9 
050801  173450  47  18.3100 N  63  44.1050 W   2.8        3.1        8.3        4.3        0.0       55.9 
050801  173452  47  18.3120 N  63  44.1060 W   3.1        3.1        8.3        5.1*       0.0       25.1*
050801  173454  47  18.3140 N  63  44.1080 W   3.8        3.1        8.3        5.1        0.0       25.1 
050801  173456  47  18.3160 N  63  44.1090 W   4.1        3.1        8.3        5.1        0.0       25.1 
050801  173458  47  18.3180 N  63  44.1110 W   4.7        3.1        8.3        5.1        0.0       25.1 
050801  173500  47  18.3200 N  63  44.1140 W   5.2        3.1        8.3        5.1        0.0       25.1 
050801  173502  47  18.3220 N  63  44.1160 W   5.5        3.1        8.3        5.1        0.0       25.1 
050801  173504  47  18.3250 N  63  44.1180 W   6.0        3.1        8.3        5.1        0.0       25.1 
050801  173506  47  18.3290 N  63  44.1210 W   6.2        3.1        8.3        5.1        0.0       25.1 
050801  173508  47  18.3310 N  63  44.1240 W   6.4        3.1        8.3        5.1        0.0        9.2*
