FileName: C:\2005NE~1\GP133.TXT
Local Time: Fri Jul 22 09:41:24 2005

Ship: Marco Michel Trip: 05 Tow: gp133
Comments: zone E
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050722  124126  48  30.3320 N  62  54.0050 W   3.2        2.4*       8.3*       7.5*       0.0      160.6*
050722  124128  48  30.3330 N  62  54.0070 W   2.3        2.4        8.3        7.5        0.0      160.6 
050722  124130  48  30.3340 N  62  54.0090 W   2.7        2.4        8.3        7.5        0.0      160.6 
050722  124132  48  30.3350 N  62  54.0110 W   1.8        2.4        8.3        7.5        0.0      193.1*
050722  124134  48  30.3350 N  62  54.0120 W   2.5        2.4        8.3        7.5        0.0      193.1 
050722  124136  48  30.3360 N  62  54.0130 W   1.4        2.4        8.3        7.5        0.0      193.1 
050722  124138  48  30.3370 N  62  54.0140 W   2.3        2.4        8.3        3.8*       0.0      217.7*
050722  124140  48  30.3380 N  62  54.0160 W   1.2        2.4        8.3        3.8        0.0      217.7 
050722  124142  48  30.3380 N  62  54.0170 W   2.1        2.4        8.3        8.9*       0.0      217.7 
050722  124144  48  30.3380 N  62  54.0180 W   1.3        2.4        8.3        8.9        0.0      176.8*
050722  124146  48  30.3390 N  62  54.0190 W   1.3        2.4        8.3        8.9        0.0      176.8 
050722  124148  48  30.3390 N  62  54.0200 W   1.6        2.4        8.3        6.1*       0.0      189.1*
050722  124150  48  30.3400 N  62  54.0210 W   1.4        2.4        8.3        6.1        0.0      189.1 
050722  124152  48  30.3400 N  62  54.0220 W   1.2        2.4        8.3        6.9*       0.0      189.1 
050722  124154  48  30.3410 N  62  54.0240 W   1.3        2.4        8.3        6.9        0.0      201.0*
050722  124156  48  30.3420 N  62  54.0240 W   1.3        2.4       11.7*       6.9        0.0      201.0 
050722  124158  48  30.3420 N  62  54.0250 W   1.3        2.4       11.7       10.4*       0.0      201.0 
050722  124200  48  30.3430 N  62  54.0270 W   1.4        2.4       11.7       10.4        0.0      223.0*
050722  124202  48  30.3440 N  62  54.0280 W   1.2        2.4       11.7       10.4        0.0      223.0 
050722  124204  48  30.3440 N  62  54.0290 W   1.3        2.4       11.7        3.5*       0.0      223.0 
050722  124206  48  30.3450 N  62  54.0300 W   1.1        2.4       11.7        3.5        0.0      180.8*
050722  124208  48  30.3450 N  62  54.0300 W   1.3        2.4       11.7        9.4*       0.0      180.8 
050722  124210  48  30.3450 N  62  54.0310 W   1.3        2.4       11.7        9.4        0.0      180.8 
050722  124212  48  30.3450 N  62  54.0310 W   1.3        2.4       11.7        9.4        0.0      206.7*
050722  124214  48  30.3460 N  62  54.0320 W   1.2        2.4       11.7        2.9*       0.0      206.7 
050722  124216  48  30.3470 N  62  54.0330 W   1.2        2.4       11.7        2.9        0.0      207.6*
050722  124218  48  30.3470 N  62  54.0340 W   1.3        2.4       11.7        2.9        0.0      207.6 
050722  124220  48  30.3480 N  62  54.0350 W   1.0        2.4       12.3*       8.6*       0.0      207.6 
050722  124222  48  30.3480 N  62  54.0360 W   1.6        2.4       12.3        8.6        0.0      238.9*
050722  124224  48  30.3490 N  62  54.0360 W   1.0        2.4       12.3        7.0*       0.0      238.9 
050722  124226  48  30.3490 N  62  54.0370 W   1.5        2.4        2.3*       7.0        0.0      238.9 
050722  124228  48  30.3500 N  62  54.0380 W   0.9        2.4        2.3        7.0        0.0      186.5*
050722  124230  48  30.3500 N  62  54.0390 W   1.5        2.4        2.3        2.1*       0.0      186.5 
050722  124232  48  30.3500 N  62  54.0390 W   1.0        2.4        2.3        2.1        0.0      186.5 
050722  124234  48  30.3510 N  62  54.0410 W   1.2        2.5*       2.3        5.9*       0.0      214.7*
050722  124236  48  30.3510 N  62  54.0420 W   1.2        2.5        2.3        5.9        0.0      214.7 
050722  124238  48  30.3520 N  62  54.0430 W   1.3        2.5        2.3        5.9        0.0      214.7 
050722  124240  48  30.3520 N  62  54.0440 W   1.0        2.5        2.3        8.8*       0.0      219.9*
050722  124242  48  30.3530 N  62  54.0450 W   1.4        2.5        2.3        8.8        0.0      219.9 
050722  124244  48  30.3530 N  62  54.0460 W   1.0        2.5        2.3        8.8        0.0      219.9 
050722  124246  48  30.3540 N  62  54.0470 W   1.1        2.5        2.3        3.8*       0.0      311.9*
050722  124248  48  30.3540 N  62  54.0480 W   1.3        2.5        2.3        3.8        0.0      311.9 
050722  124250  48  30.3550 N  62  54.0490 W   1.1        2.5        2.3        5.5*       0.0      311.9 
