FileName: C:\2005NE~1\GP174.TXT
Local Time: Wed Jul 20 14:10:24 2005

Ship: Marco Michel Trip: 05 Tow: gp174
Comments: zone  F
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050720  171025  47  56.9390 N  61   6.1570 W   6.4        6.4*       2.4*       0.8*       0.0       34.8*
050720  171027  47  56.9420 N  61   6.1580 W   5.9        6.4        2.4        0.8        0.0       34.8 
050720  171029  47  56.9460 N  61   6.1590 W   5.7        6.4        2.4        0.8        0.0       34.8 
050720  171031  47  56.9490 N  61   6.1590 W   5.2        6.4        2.4        0.8        0.0       34.8 
050720  171033  47  56.9510 N  61   6.1600 W   4.7        6.4        2.4        1.6*       0.0       34.8 
050720  171035  47  56.9540 N  61   6.1610 W   4.3        6.4        2.4        1.6        0.0       34.8 
050720  171037  47  56.9560 N  61   6.1620 W   4.1        6.4        2.4        2.2*       0.0       34.8 
050720  171039  47  56.9580 N  61   6.1630 W   3.8        6.4        2.4        2.2        0.0       34.8 
050720  171041  47  56.9600 N  61   6.1630 W   3.9        6.4        2.4        2.2        0.0       34.8 
050720  171043  47  56.9620 N  61   6.1640 W   3.2        6.4        2.4        2.4*       0.0       34.8 
050720  171045  47  56.9640 N  61   6.1640 W   3.2        6.4        2.4        2.4        0.0        8.8*
050720  171047  47  56.9650 N  61   6.1650 W   3.0        6.4        2.4        2.4        0.0        8.8 
050720  171049  47  56.9670 N  61   6.1660 W   3.0        6.4        2.4        2.4        0.0        3.5*
050720  171051  47  56.9690 N  61   6.1660 W   2.5        6.4        2.4        2.4        0.0        3.5 
050720  171053  47  56.9700 N  61   6.1660 W   2.8        6.4        2.4        2.3*       0.0        3.5 
050720  171055  47  56.9710 N  61   6.1670 W   2.3        6.4        2.4        2.3        0.0        5.7*
050720  171057  47  56.9730 N  61   6.1670 W   3.1        6.4        2.4        2.3        0.0        5.7 
050720  171059  47  56.9740 N  61   6.1680 W   3.1        6.4        2.4        2.3        0.0        5.7 
050720  171101  47  56.9770 N  61   6.1680 W   4.2        6.4        2.4        2.3        0.0        5.7 
050720  171103  47  56.9790 N  61   6.1690 W   4.2        6.4        2.4        2.3        0.0        5.7 
050720  171105  47  56.9820 N  61   6.1700 W   5.0        6.4        2.4        2.3        0.0        5.7 
050720  171107  47  56.9840 N  61   6.1710 W   5.2        6.4        2.4        2.3        0.0        5.7 
050720  171109  47  56.9870 N  61   6.1720 W   5.7        6.4        2.4        2.3        0.0        5.7 
050720  171111  47  56.9910 N  61   6.1730 W   6.2        6.4        2.4        2.3        0.0        5.7 
050720  171113  47  56.9940 N  61   6.1740 W   6.2        6.4        2.4        2.3        0.0        5.7 
050720  171115  47  56.9980 N  61   6.1750 W   6.4        6.4        2.4        2.3        0.0        5.7 
050720  171117  47  57.0010 N  61   6.1760 W   6.3        6.4        2.4        2.3        0.0        5.7 
050720  171119  47  57.0050 N  61   6.1770 W   6.6        6.4        2.4        2.3        0.0        5.7 
050720  171121  47  57.0080 N  61   6.1790 W   6.8        6.4        2.4        2.3        0.0        5.7 
050720  171123  47  57.0120 N  61   6.1800 W   6.9        6.4        2.4        2.3        0.0        5.7 
050720  171125  47  57.0160 N  61   6.1810 W   6.9        6.4        2.4        2.3        0.0        5.7 
050720  171127  47  57.0200 N  61   6.1820 W   7.0        6.4        2.4        2.3        0.0        5.7 
050720  171129  47  57.0230 N  61   6.1840 W   6.9        6.4        2.4        2.3        0.0        5.7 
050720  171131  47  57.0270 N  61   6.1840 W   7.1        6.4        2.4        2.3        0.0        5.7 
050720  171133  47  57.0310 N  61   6.1850 W   7.1        6.4        2.4        2.3        0.0        5.7 
050720  171135  47  57.0350 N  61   6.1860 W   7.4        6.4        2.4        2.3        0.0        5.7 
050720  171137  47  57.0390 N  61   6.1870 W   7.3        6.4        2.4        2.3        0.0        5.7 
050720  171139  47  57.0440 N  61   6.1890 W   7.1        6.4        2.4        2.3        0.0        5.7 
050720  171141  47  57.0470 N  61   6.1900 W   7.1        6.4        2.4        2.3        0.0        5.7 
050720  171143  47  57.0510 N  61   6.1910 W   7.1        6.4        2.4        2.3        0.0        5.7 
050720  171145  47  57.0550 N  61   6.1920 W   7.4        6.4        2.4        2.3        0.0        5.7 
050720  171147  47  57.0590 N  61   6.1930 W   7.4        6.4        2.4        2.3        0.0        5.7 
