FileName: C:\2005NE~1\GP243.TXT
Local Time: Thu Sep 15 11:59:49 2005

Ship: Marco Michel Trip: 09 Tow: gp243
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050915  145951  46  58.5610 N  60  44.7330 W   4.4        2.6*      11.5*       2.0*       0.0       74.3*
050915  145953  46  58.5630 N  60  44.7300 W   4.4        2.6       11.5        3.2*       0.0       74.3 
050915  145955  46  58.5650 N  60  44.7280 W   3.9        2.6       11.5        3.2        0.0       74.3 
050915  145957  46  58.5670 N  60  44.7260 W   4.3        2.6       11.5        3.0*       0.0       74.3 
050915  145959  46  58.5690 N  60  44.7240 W   4.4        2.6       11.5        3.0        0.0       74.3 
050915  150001  46  58.5710 N  60  44.7210 W   5.5        2.6       11.5        3.0        0.0       74.3 
050915  150003  46  58.5740 N  60  44.7180 W   5.9        2.6       11.5        3.7*       0.0       74.3 
050915  150005  46  58.5770 N  60  44.7150 W   6.2        2.6       11.5        3.7        0.0       74.3 
050915  150007  46  58.5790 N  60  44.7120 W   6.8        2.6       11.5        3.7        0.0       74.3 
050915  150009  46  58.5830 N  60  44.7080 W   7.5        2.6       11.5        3.7        0.0       74.3 
050915  150011  46  58.5860 N  60  44.7040 W   8.1        2.6       11.5        3.7        0.0       74.3 
050915  150013  46  58.5900 N  60  44.7000 W   7.6        2.6       11.5        3.7        0.0       74.3 
050915  150015  46  58.5940 N  60  44.6960 W   8.1        2.6       11.5        3.7        0.0       74.3 
050915  150017  46  58.5980 N  60  44.6920 W   8.8        2.6       11.5        3.7        0.0       74.3 
050915  150019  46  58.6010 N  60  44.6870 W   8.3        2.6       11.5        3.7        0.0       74.3 
050915  150021  46  58.6050 N  60  44.6830 W   8.2        2.6       11.5        3.7        0.0       74.3 
050915  150023  46  58.6090 N  60  44.6790 W   8.8        2.6       11.5        3.7        0.0       74.3 
050915  150025  46  58.6130 N  60  44.6740 W   9.0        2.6       11.5        3.7        0.0       74.3 
050915  150027  46  58.6170 N  60  44.6680 W   9.0        2.6       11.5        3.7        0.0       74.3 
050915  150029  46  58.6210 N  60  44.6640 W   8.8        2.6       11.5        3.7        0.0       74.3 
050915  150031  46  58.6250 N  60  44.6590 W   9.0        2.6       11.5        3.7        0.0       74.3 
050915  150033  46  58.6290 N  60  44.6550 W   8.6        2.6       11.5        3.7        0.0       74.3 
050915  150035  46  58.6340 N  60  44.6510 W   9.0        2.6       11.5        3.7        0.0       74.3 
050915  150037  46  58.6380 N  60  44.6460 W   9.3        2.6       11.5        3.7        0.0       74.3 
050915  150039  46  58.6410 N  60  44.6410 W   9.0        3.7*      11.5        3.7        0.0       74.3 
050915  150041  46  58.6450 N  60  44.6370 W   8.7        3.7       11.5        3.7        0.0       74.3 
050915  150043  46  58.6490 N  60  44.6320 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150045  46  58.6530 N  60  44.6270 W   9.0        3.7       11.5        3.7        0.0       74.3 
050915  150047  46  58.6570 N  60  44.6230 W   9.0        3.7       11.5        3.7        0.0       74.3 
050915  150049  46  58.6610 N  60  44.6180 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150051  46  58.6650 N  60  44.6140 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150053  46  58.6690 N  60  44.6090 W   8.7        3.7       11.5        3.7        0.0       74.3 
050915  150055  46  58.6730 N  60  44.6050 W   9.0        3.7       11.5        3.7        0.0       74.3 
050915  150057  46  58.6770 N  60  44.6000 W   9.3        3.7       11.5        3.7        0.0       74.3 
050915  150059  46  58.6810 N  60  44.5950 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150101  46  58.6850 N  60  44.5910 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150103  46  58.6890 N  60  44.5870 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150105  46  58.6920 N  60  44.5830 W   9.3        3.7       11.5        3.7        0.0       74.3 
050915  150107  46  58.6960 N  60  44.5770 W   8.8        3.7       11.5        3.7        0.0       74.3 
050915  150109  46  58.7000 N  60  44.5730 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150111  46  58.7050 N  60  44.5690 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150113  46  58.7090 N  60  44.5650 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150115  46  58.7130 N  60  44.5600 W   9.0        3.7       11.5        3.7        0.0       74.3 
050915  150117  46  58.7170 N  60  44.5550 W   8.7        3.7       11.5        3.7        0.0       74.3 
050915  150119  46  58.7200 N  60  44.5500 W   8.2        3.7       11.5        3.7        0.0       74.3 
050915  150121  46  58.7240 N  60  44.5460 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150123  46  58.7280 N  60  44.5420 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150125  46  58.7320 N  60  44.5370 W   9.0        3.7       11.5        3.7        0.0       74.3 
050915  150127  46  58.7350 N  60  44.5320 W   8.1        3.7       11.5        3.7        0.0       74.3 
050915  150129  46  58.7390 N  60  44.5280 W   8.4        3.7       11.5        3.7        0.0       74.3 
050915  150131  46  58.7420 N  60  44.5230 W   8.6        3.7       11.5        3.7        0.0       74.3 
050915  150133  46  58.7460 N  60  44.5180 W   8.8        3.7       11.5        3.7        0.0       74.3 
050915  150135  46  58.7500 N  60  44.5140 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150137  46  58.7540 N  60  44.5100 W   8.4        3.7       11.5        3.7        0.0       74.3 
050915  150139  46  58.7580 N  60  44.5060 W   8.6        3.7       11.5        3.7        0.0       74.3 
050915  150141  46  58.7620 N  60  44.5010 W   8.4        3.7       11.5        3.7        0.0       74.3 
050915  150143  46  58.7650 N  60  44.4970 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150145  46  58.7690 N  60  44.4920 W   8.8        3.7       11.5        3.7        0.0       74.3 
050915  150147  46  58.7730 N  60  44.4870 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150149  46  58.7770 N  60  44.4830 W   8.3        3.7       11.5        3.7        0.0       74.3 
050915  150151  46  58.7810 N  60  44.4790 W   8.9        3.7       11.5        3.7        0.0       74.3 
050915  150153  46  58.7850 N  60  44.4740 W   8.8        3.7       11.5        3.7        0.0       74.3 
050915  150155  46  58.7890 N  60  44.4700 W   8.4        3.7       11.5        3.7        0.0       74.3 
050915  150157  46  58.7930 N  60  44.4660 W   8.4        3.7       11.5        3.7        0.0       74.3 
050915  150159  46  58.7970 N  60  44.4620 W   8.7        3.7       11.5        3.7        0.0       74.3 
050915  150201  46  58.8000 N  60  44.4570 W   8.8        3.7       11.5        3.7        0.0       74.3 
050915  150203  46  58.8040 N  60  44.4530 W   8.2        3.7       11.5        3.7        0.0       74.3 
050915  150205  46  58.8080 N  60  44.4490 W   8.4        3.7       11.5        3.7        0.0       74.3 
050915  150207  46  58.8110 N  60  44.4440 W   8.5        3.7       11.5        3.7        0.0       74.3 
050915  150209  46  58.8150 N  60  44.4390 W   8.6        3.7       11.5        3.7        0.0       74.3 
050915  150211  46  58.8190 N  60  44.4350 W   8.6        3.7       11.5        3.7        0.0       74.3 
050915  150213  46  58.8230 N  60  44.4310 W   8.5        3.7       11.5        3.7        0.0       44.4*
050915  150215  46  58.8260 N  60  44.4270 W   8.4        3.7       11.5        3.7        0.0       44.4 
050915  150217  46  58.8300 N  60  44.4220 W   8.2        3.7       11.5        3.7        0.0       44.4 
050915  150219  46  58.8340 N  60  44.4180 W   8.3        3.7       11.5        3.7        0.0       44.4 
050915  150221  46  58.8380 N  60  44.4140 W   8.4        3.7       11.5        3.7        0.0       44.4 
050915  150223  46  58.8420 N  60  44.4090 W   8.8        3.7       11.5        3.7        0.0       44.4 
050915  150225  46  58.8450 N  60  44.4050 W   8.6        3.7       11.5        3.7        0.0       44.4 
050915  150227  46  58.8490 N  60  44.4000 W   7.7        3.7       11.5        3.7        0.0       44.4 
050915  150229  46  58.8520 N  60  44.3960 W   8.4        3.7       11.5        3.7        0.0       44.4 
050915  150231  46  58.8570 N  60  44.3920 W   8.5        3.7       11.5        3.7        0.0       44.4 
050915  150233  46  58.8600 N  60  44.3870 W   8.5        3.7       11.5        3.7        0.0       44.4 
050915  150235  46  58.8640 N  60  44.3830 W   8.0        3.7       11.5        3.7        0.0       44.4 
050915  150237  46  58.8670 N  60  44.3790 W   7.9        3.7       11.5        3.7        0.0       44.4 
050915  150239  46  58.8710 N  60  44.3750 W   8.4        3.7       11.5        3.7        0.0       44.4 
050915  150241  46  58.8750 N  60  44.3710 W   8.6        3.7       11.5        3.7        0.0       44.4 
050915  150243  46  58.8780 N  60  44.3660 W   8.0        3.7       11.5        3.7        0.0       44.4 
050915  150245  46  58.8820 N  60  44.3620 W   7.8        3.7       11.5        3.7        0.0       44.4 
050915  150247  46  58.8860 N  60  44.3590 W   8.2        3.7       11.5        3.7        0.0       44.4 
050915  150249  46  58.8890 N  60  44.3550 W   8.5        3.7       11.5        3.7        0.0       44.4 
050915  150251  46  58.8930 N  60  44.3500 W   8.2        3.7       11.5        3.7        0.0       44.4 
050915  150253  46  58.8970 N  60  44.3470 W   7.6        3.7       11.5        3.7        0.0       44.4 
050915  150255  46  58.9000 N  60  44.3430 W   7.9        3.7       11.5        3.7        0.0       44.4 
050915  150257  46  58.9040 N  60  44.3390 W   8.5        3.7       11.5        3.7        0.0       44.4 
050915  150259  46  58.9080 N  60  44.3340 W   8.4        3.7       11.5        3.7        0.0       44.4 
050915  150301  46  58.9110 N  60  44.3300 W   7.9        3.7       11.5        3.7        0.0       44.4 
050915  150303  46  58.9150 N  60  44.3260 W   7.8        3.7       11.5        3.7        0.0       44.4 
050915  150305  46  58.9190 N  60  44.3220 W   8.3        3.7       11.5        3.7        0.0       44.4 
050915  150307  46  58.9230 N  60  44.3170 W   8.3        3.7       11.5        3.7        0.0       44.4 
050915  150309  46  58.9260 N  60  44.3120 W   8.1        3.7       11.5        3.7        0.0       44.4 
050915  150311  46  58.9300 N  60  44.3090 W   8.0        3.7       11.5        3.7        0.0       44.4 
050915  150313  46  58.9340 N  60  44.3050 W   8.3        3.7       11.5        3.7        0.0       44.4 
