FileName: C:\2005NE~1\GP025.TXT
Local Time: Thu Jul 28 05:38:57 2005

Ship: Marco Michel Trip: 06 Tow: gp025
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050728  083859  48  18.0430 N  64   1.9770 W   3.5        0.0       11.4*       2.7*       0.0       73.0*
050728  083901  48  18.0440 N  64   1.9730 W   3.1        0.0       11.4        2.7        0.0       73.0 
050728  083903  48  18.0430 N  64   1.9680 W   3.6        0.0       11.4        2.7        0.0       73.0 
050728  083905  48  18.0440 N  64   1.9670 W   3.6        0.0       10.2*       2.7        0.0       73.0 
050728  083907  48  18.0440 N  64   1.9630 W   4.5        0.0       10.2        2.7        0.0       73.0 
050728  083909  48  18.0450 N  64   1.9600 W   4.8        0.0       10.2        2.7        0.0       73.0 
050728  083911  48  18.0470 N  64   1.9570 W   5.7        0.0       10.2        2.7        0.0       73.0 
050728  083913  48  18.0480 N  64   1.9510 W   5.9        0.0       10.2        2.7        0.0       73.0 
050728  083915  48  18.0470 N  64   1.9460 W   6.5        0.0       10.2        2.7        0.0       73.0 
050728  083917  48  18.0490 N  64   1.9420 W   6.6        0.0       10.2        2.7        0.0       73.0 
050728  083919  48  18.0510 N  64   1.9360 W   7.0        0.0       10.2        2.7        0.0       73.0 
050728  083921  48  18.0490 N  64   1.9290 W   7.1        0.0       10.2        4.4*       0.0       73.0 
050728  083923  48  18.0510 N  64   1.9250 W   7.6        0.0       10.2        4.4        0.0       73.0 
050728  083925  48  18.0520 N  64   1.9190 W   7.6        0.0       10.2        2.4*       0.0       73.0 
050728  083927  48  18.0520 N  64   1.9120 W   7.6        0.0       10.2        2.4        0.0       73.0 
050728  083929  48  18.0530 N  64   1.9060 W   7.7        0.0       10.2        2.4        0.0       73.0 
050728  083931  48  18.0550 N  64   1.9010 W   7.5        0.0       10.2        2.4        0.0       73.0 
050728  083933  48  18.0550 N  64   1.8950 W   7.9        0.0       10.2        2.4        0.0       73.0 
050728  083935  48  18.0550 N  64   1.8870 W   8.1        0.0       10.2        2.4        0.0       73.0 
050728  083937  48  18.0540 N  64   1.8800 W   7.9        0.0       10.2        2.4        0.0       73.0 
050728  083939  48  18.0540 N  64   1.8730 W   8.5        0.0       10.2        2.4        0.0       73.0 
050728  083941  48  18.0550 N  64   1.8680 W   7.8        0.0       10.2        4.7*       0.0       73.0 
050728  083943  48  18.0560 N  64   1.8610 W   8.5        0.0       10.2        4.7        0.0       73.0 
050728  083945  48  18.0560 N  64   1.8540 W   7.8        0.0       10.2        4.7        0.0       73.0 
050728  083947  48  18.0550 N  64   1.8470 W   8.5        0.0       10.2        4.7        0.0       73.0 
050728  083949  48  18.0550 N  64   1.8390 W   8.4        0.0       10.2        4.7        0.0       73.0 
050728  083951  48  18.0560 N  64   1.8340 W   8.3        0.0       10.2        4.7        0.0       73.0 
050728  083953  48  18.0560 N  64   1.8270 W   8.4        0.0       10.2        4.7        0.0       73.0 
050728  083955  48  18.0570 N  64   1.8230 W   8.5        0.0       10.2        4.7        0.0       73.0 
050728  083957  48  18.0550 N  64   1.8150 W   8.3        0.0       10.2        4.7        0.0       73.0 
050728  083959  48  18.0560 N  64   1.8070 W   8.3        0.0       10.2        4.7        0.0       73.0 
050728  084001  48  18.0560 N  64   1.8020 W   8.5        0.0       10.2        4.7        0.0       73.0 
050728  084003  48  18.0550 N  64   1.7940 W   8.1        0.0       10.2        4.7        0.0       73.0 
050728  084005  48  18.0560 N  64   1.7870 W   8.5        0.0       10.2        4.7        0.0       73.0 
050728  084007  48  18.0550 N  64   1.7800 W   8.5        0.0       10.2        4.7        0.0       73.0 
050728  084009  48  18.0560 N  64   1.7740 W   8.3        0.0       10.2        4.7        0.0       73.0 
050728  084011  48  18.0560 N  64   1.7680 W   8.6        0.0       10.2        4.7        0.0       73.0 
050728  084013  48  18.0570 N  64   1.7610 W   8.2        0.0       10.2        4.7        0.0       73.0 
050728  084015  48  18.0560 N  64   1.7540 W   8.5        0.0       10.2        4.7        0.0       73.0 
050728  084017  48  18.0560 N  64   1.7470 W   8.3        0.0       10.2        4.7        0.0       73.0 
