FileName: C:\2005NE~1\GP251.TXT
Local Time: Thu Sep 15 19:25:03 2005

Ship: Marco Michel Trip: 09 Tow: gp251
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050915  222505  47  13.0610 N  60  30.9590 W   1.6        2.2       10.5*       2.4*       0.0       29.0*
050915  222541  47  13.0440 N  60  31.0260 W   7.1        2.2       10.5        5.6        0.0      184.7 
050915  222543  47  13.0430 N  60  31.0310 W   7.0        2.2       10.5        4.6*       0.0       25.5*
050915  222545  47  13.0410 N  60  31.0370 W   7.1        2.2       10.5        4.6        0.0       25.5 
050915  222547  47  13.0400 N  60  31.0420 W   7.3        2.2       10.5        4.6        0.0       25.5 
050915  222549  47  13.0380 N  60  31.0480 W   6.5        2.2       10.5        4.6        0.0       25.5 
050915  222551  47  13.0370 N  60  31.0530 W   8.1        2.2       10.5        4.6        0.0       25.5 
050915  222553  47  13.0350 N  60  31.0580 W   6.3        2.2       10.5        4.6        0.0       25.5 
050915  222555  47  13.0330 N  60  31.0630 W   7.9        2.2       10.5        4.6        0.0       25.5 
050915  222557  47  13.0310 N  60  31.0680 W   6.3        2.2       10.5        4.6        0.0       25.5 
050915  222559  47  13.0290 N  60  31.0730 W   7.0        2.2       10.5        4.6        0.0       25.5 
050915  222601  47  13.0270 N  60  31.0780 W   7.5        2.2       10.5        4.6        0.0       25.5 
050915  222603  47  13.0250 N  60  31.0830 W   6.3        2.2       10.5        4.6        0.0       25.5 
050915  222605  47  13.0220 N  60  31.0880 W   7.7        2.2       10.5        4.6        0.0       25.5 
050915  222607  47  13.0200 N  60  31.0920 W   6.6        3.4*      10.5        4.6        0.0       25.5 
050915  222609  47  13.0180 N  60  31.0980 W   6.5        3.4       10.5        6.7*       0.0       25.5 
050915  222611  47  13.0160 N  60  31.1020 W   7.8        3.4       10.5        6.7        0.0       25.5 
050915  222613  47  13.0140 N  60  31.1070 W   6.7        3.4       10.5        6.7        0.0       25.5 
050915  222615  47  13.0120 N  60  31.1120 W   7.2        3.4       10.5        6.7        0.0       25.5 
050915  222617  47  13.0100 N  60  31.1170 W   7.1        3.4       10.5        6.7        0.0       25.5 
050915  222619  47  13.0070 N  60  31.1210 W   6.7        3.4       10.5        6.7        0.0       25.5 
050915  222621  47  13.0050 N  60  31.1260 W   7.6        3.4       10.5        6.7        0.0       25.5 
050915  222623  47  13.0030 N  60  31.1310 W   6.7        3.4       10.5        6.7        0.0       25.5 
050915  222625  47  13.0010 N  60  31.1370 W   7.9        3.4       10.5        6.7        0.0       25.5 
050915  222627  47  12.9990 N  60  31.1420 W   6.9        3.4       10.5        6.7        0.0       25.5 
050915  222629  47  12.9970 N  60  31.1470 W   7.2        3.4       10.5        6.7        0.0       25.5 
050915  222631  47  12.9950 N  60  31.1520 W   7.4        3.4       10.5        6.7        0.0       33.0*
050915  222633  47  12.9930 N  60  31.1570 W   7.0        3.4       10.5        6.7        0.0       33.0 
050915  222635  47  12.9910 N  60  31.1620 W   7.5        3.4       10.5        6.7        0.0       33.0 
050915  222637  47  12.9880 N  60  31.1660 W   7.2        3.4       10.5        6.7        0.0       33.0 
050915  222639  47  12.9860 N  60  31.1710 W   7.4        3.4       10.5        6.7        0.0       33.0 
050915  222641  47  12.9830 N  60  31.1760 W   7.7        3.4       10.5        6.7        0.0       33.0 
050915  222643  47  12.9810 N  60  31.1810 W   7.2        3.4       10.5        6.7        0.0       33.0 
050915  222645  47  12.9780 N  60  31.1850 W   7.3        3.4       10.5        6.7        0.0       36.9*
050915  222647  47  12.9750 N  60  31.1900 W   6.8        3.4       10.5        6.7        0.0       36.9 
050915  222649  47  12.9730 N  60  31.1940 W   7.5        3.4       10.5        6.7        0.0       36.9 
050915  222651  47  12.9700 N  60  31.1980 W   7.0        3.4       10.5        6.7        0.0       36.9 
050915  222653  47  12.9670 N  60  31.2020 W   7.8        3.4       10.5        6.7        0.0       36.9 
050915  222655  47  12.9640 N  60  31.2060 W   6.7        3.4       10.5        6.7        0.0       36.9 
050915  222657  47  12.9610 N  60  31.2110 W   8.0        3.4       10.5        6.7        0.0       36.9 
050915  222659  47  12.9580 N  60  31.2150 W   6.5        3.4       10.5        6.7        0.0       36.9 
050915  222701  47  12.9550 N  60  31.2190 W   8.0        3.4       13.4*       6.7        0.0       36.9 
050915  222703  47  12.9520 N  60  31.2240 W   6.6        3.4       13.4        6.7        0.0       36.9 
050915  222705  47  12.9490 N  60  31.2280 W   7.2        3.4       13.4        6.7        0.0       36.9 
050915  222707  47  12.9470 N  60  31.2310 W   7.6        3.4       13.4        6.7        0.0       36.9 
050915  222709  47  12.9440 N  60  31.2350 W   6.5        3.4       13.4        6.7        0.0       36.9 
050915  222711  47  12.9410 N  60  31.2390 W   7.7        3.4       13.4        6.7        0.0       36.9 
050915  222713  47  12.9380 N  60  31.2430 W   6.8        3.4       13.4        6.7        0.0       36.9 
050915  222715  47  12.9350 N  60  31.2470 W   7.3        3.4       13.4        6.7        0.0       36.9 
050915  222717  47  12.9320 N  60  31.2510 W   7.0        3.4       13.4        6.7        0.0       36.9 
050915  222719  47  12.9290 N  60  31.2560 W   7.6        3.4       13.4        6.7        0.0       36.9 
050915  222721  47  12.9260 N  60  31.2600 W   7.4        3.4       13.4        6.7        0.0       36.9 
050915  222723  47  12.9230 N  60  31.2630 W   6.7        3.4       13.4        6.7        0.0       39.6*
050915  222725  47  12.9200 N  60  31.2680 W   7.9        3.4       13.4        6.7        0.0       39.6 
050915  222727  47  12.9170 N  60  31.2720 W   7.1        3.4       13.4        6.7        0.0       39.6 
050915  222729  47  12.9140 N  60  31.2760 W   6.7        3.4       13.4        6.7        0.0       39.6 
050915  222731  47  12.9120 N  60  31.2800 W   7.9        3.4       13.4        6.7        0.0       39.6 
050915  222733  47  12.9090 N  60  31.2840 W   7.0        3.4       13.4        6.7        0.0       39.6 
050915  222735  47  12.9060 N  60  31.2880 W   7.4        3.4       13.4        6.7        0.0       39.6 
050915  222737  47  12.9030 N  60  31.2920 W   7.2        3.4       13.4        6.7        0.0       39.6 
050915  222739  47  12.9000 N  60  31.2960 W   7.0        3.4       13.4        6.7        0.0       39.6 
050915  222741  47  12.8970 N  60  31.3000 W   7.2        3.4       13.4        6.7        0.0       39.6 
050915  222743  47  12.8940 N  60  31.3040 W   7.3        3.4       13.4        6.7        0.0       39.6 
050915  222745  47  12.8910 N  60  31.3080 W   6.6        3.4       13.4        6.7        0.0       39.6 
050915  222747  47  12.8880 N  60  31.3120 W   7.8        3.4       13.4        6.7        0.0       39.6 
050915  222749  47  12.8860 N  60  31.3160 W   7.2        3.4       13.4        6.7        0.0       39.6 
050915  222751  47  12.8830 N  60  31.3200 W   7.6        3.4       13.4        6.7        0.0       39.6 
050915  222753  47  12.8800 N  60  31.3250 W   7.0        3.4       13.4        6.7        0.0       39.6 
050915  222755  47  12.8770 N  60  31.3290 W   7.5        3.4       13.4        6.7        0.0       39.6 
050915  222757  47  12.8740 N  60  31.3330 W   6.0        3.4       13.4        6.7        0.0       39.6 
050915  222759  47  12.8710 N  60  31.3370 W   8.2        3.4       13.4        6.7        0.0       39.6 
050915  222801  47  12.8680 N  60  31.3410 W   6.1        3.4       13.4        6.7        0.0       39.6 
050915  222803  47  12.8650 N  60  31.3450 W   7.7        3.4       13.4        6.7        0.0       39.6 
050915  222805  47  12.8620 N  60  31.3490 W   6.4        3.4       13.4        6.7        0.0       39.6 
050915  222807  47  12.8590 N  60  31.3530 W   6.9        3.4       13.4        6.7        0.0       39.6 
050915  222809  47  12.8570 N  60  31.3570 W   7.4        3.4       13.4        6.7        0.0       39.6 
050915  222811  47  12.8540 N  60  31.3610 W   6.3        3.4       13.4        6.7        0.0       39.6 
050915  222813  47  12.8510 N  60  31.3640 W   7.4        3.4       13.4        6.7        0.0       39.6 
050915  222815  47  12.8480 N  60  31.3680 W   6.6        3.4       13.4        6.7        0.0       39.6 
050915  222817  47  12.8450 N  60  31.3720 W   7.3        3.4       13.4        6.7        0.0       39.6 
050915  222819  47  12.8420 N  60  31.3760 W   6.9        3.4       13.4        9.8*       0.0       39.6 
050915  222821  47  12.8390 N  60  31.3800 W   7.6        3.4       13.4        9.8        0.0       39.6 
050915  222823  47  12.8360 N  60  31.3840 W   6.2        3.4       13.4        9.8        0.0       39.6 
050915  222825  47  12.8340 N  60  31.3880 W   7.5        3.4       13.4        9.8        0.0       39.6 
050915  222827  47  12.8310 N  60  31.3920 W   6.9        3.4       13.4        9.8        0.0       39.6 
050915  222829  47  12.8280 N  60  31.3960 W   7.3        3.4       13.4        9.8        0.0       39.6 
050915  222831  47  12.8250 N  60  31.4000 W   6.9        3.4       13.4        9.8        0.0       39.6 
050915  222833  47  12.8220 N  60  31.4040 W   7.7        3.4       13.4        9.8        0.0       39.6 
050915  222835  47  12.8190 N  60  31.4080 W   6.2        3.4       13.4        9.8        0.0       39.6 
050915  222837  47  12.8160 N  60  31.4120 W   7.6        3.4       13.4        9.8        0.0       39.6 
050915  222839  47  12.8130 N  60  31.4160 W   7.1        3.4       13.4        9.8        0.0       39.6 
050915  222841  47  12.8100 N  60  31.4200 W   7.0        3.4       13.4        9.8        0.0       39.6 
050915  222843  47  12.8080 N  60  31.4240 W   7.0        3.4       13.4        9.8        0.0       39.6 
050915  222845  47  12.8050 N  60  31.4280 W   7.3        3.4       13.4        9.8        0.0       39.6 
050915  222847  47  12.8020 N  60  31.4320 W   7.1        3.4       13.4        9.8        0.0       39.6 
050915  222849  47  12.7990 N  60  31.4360 W   7.4        3.4       13.4        9.8        0.0       39.6 
050915  222851  47  12.7960 N  60  31.4400 W   7.1        3.4       13.4        9.8        0.0       39.6 
050915  222853  47  12.7930 N  60  31.4440 W   6.8        3.4       13.4        9.8        0.0       39.6 
050915  222855  47  12.7900 N  60  31.4480 W   7.6        3.4       13.4        9.8        0.0       39.6 
050915  222857  47  12.7870 N  60  31.4530 W   7.1        3.4       13.4        9.8        0.0       39.6 
050915  222859  47  12.7840 N  60  31.4570 W   7.5        3.4       13.4        9.8        0.0       39.6 
050915  222901  47  12.7820 N  60  31.4610 W   6.4        3.4       13.4        9.8        0.0       39.6 
050915  222903  47  12.7790 N  60  31.4650 W   7.2        3.4       13.4        9.8        0.0       39.6 
050915  222905  47  12.7760 N  60  31.4690 W   6.0        3.4       13.4        9.8        0.0       69.9*
050915  222907  47  12.7730 N  60  31.4720 W   6.3        3.4       13.4        9.8        0.0       69.9 
050915  222909  47  12.7700 N  60  31.4750 W   6.4        3.4       13.4        9.8        0.0       69.9 
050915  222911  47  12.7680 N  60  31.4780 W   5.7        3.4       13.4        9.8        0.0       69.9 
050915  222913  47  12.7650 N  60  31.4810 W   5.8        3.4       13.4        9.8        0.0       69.9 
050915  222915  47  12.7630 N  60  31.4850 W   5.6        3.4       13.4        9.8        0.0       69.9 
050915  222917  47  12.7610 N  60  31.4870 W   5.9        3.4       13.4        9.8        0.0       69.9 
050915  222919  47  12.7580 N  60  31.4900 W   5.6        3.4       13.4        9.8        0.0       69.9 
050915  222921  47  12.7560 N  60  31.4930 W   5.7        3.4       13.4        9.8        0.0       90.6*
050915  222923  47  12.7530 N  60  31.4960 W   5.3        3.4       13.4        7.1*       0.0       90.6 
050915  222925  47  12.7510 N  60  31.4990 W   5.7        3.4       13.4        7.1        0.0       90.6 
050915  222927  47  12.7480 N  60  31.5020 W   5.4        3.4       13.4        7.1        0.0       99.9*
050915  222929  47  12.7460 N  60  31.5050 W   5.7        3.4       13.4        7.1        0.0       99.9 
050915  222931  47  12.7430 N  60  31.5070 W   5.3        3.4*      13.4        7.1        0.0       81.8*
050915  222933  47  12.7410 N  60  31.5100 W   6.1        3.4       13.4        2.3*       0.0       81.8 
050915  222935  47  12.7390 N  60  31.5130 W   5.0        3.4       13.4        2.3        0.0       81.8 
050915  222937  47  12.7360 N  60  31.5160 W   6.2        3.4       13.4        2.3        0.0       90.2*
050915  222939  47  12.7340 N  60  31.5190 W   4.9        3.4       13.4        9.2*       0.0       90.2 
050915  222941  47  12.7310 N  60  31.5220 W   5.8        3.4       13.4        9.2        0.0       90.2 
050915  222943  47  12.7290 N  60  31.5250 W   5.0        3.4       13.4        9.2        0.0       76.5*
050915  222945  47  12.7270 N  60  31.5280 W   5.8        3.4       13.4        9.2        0.0       76.5 
050915  222947  47  12.7240 N  60  31.5300 W   5.4        3.4       13.4        9.2        0.0       97.7*
050915  222949  47  12.7220 N  60  31.5330 W   5.9        3.4       13.4        5.5*       0.0       97.7 
050915  222951  47  12.7200 N  60  31.5370 W   5.2        3.4       13.4        5.5        0.0       97.7 
050915  222953  47  12.7170 N  60  31.5390 W   6.0        3.4       13.4        5.5        0.0       96.3*
050915  222955  47  12.7150 N  60  31.5420 W   5.5        3.4       13.4        5.5        0.0       96.3 
050915  222957  47  12.7130 N  60  31.5450 W   5.5        3.4       13.4        5.5        0.0       96.3 
050915  222959  47  12.7110 N  60  31.5480 W   5.4        3.4       13.4        5.5        0.0       90.2*
050915  223001  47  12.7080 N  60  31.5510 W   5.5        3.4       13.4        5.5        0.0       90.2 
050915  223003  47  12.7060 N  60  31.5540 W   5.8        3.4       13.4        5.5        0.0       73.9*
050915  223005  47  12.7030 N  60  31.5570 W   5.6        3.4       13.4        7.5*       0.0       73.9 
050915  223007  47  12.7010 N  60  31.5600 W   5.2        3.4       13.4        7.5        0.0       73.9 
050915  223009  47  12.6990 N  60  31.5640 W   5.7        3.4       13.4        8.8*       0.0       94.6*
050915  223011  47  12.6970 N  60  31.5670 W   5.3        3.4       13.4        8.8        0.0       94.6 
050915  223013  47  12.6950 N  60  31.5710 W   5.4        3.4       13.4        8.8        0.0       94.6 
050915  223014  47  12.6930 N  60  31.5740 W   6.0        3.4       13.4        8.8        0.0       85.8*
050915  223016  47  12.6910 N  60  31.5770 W   5.0        3.4       13.4        8.8        0.0       85.8 
050915  223018  47  12.6880 N  60  31.5800 W   5.7        3.4       13.4        8.8        0.0       85.8 
050915  223020  47  12.6860 N  60  31.5830 W   5.3        3.4       13.4        8.8        0.0      106.9*
050915  223022  47  12.6840 N  60  31.5870 W   5.6        3.4       13.4        8.8        0.0      106.9 
050915  223024  47  12.6820 N  60  31.5900 W   5.2        3.4       13.4        8.8        0.0       76.5*
050915  223026  47  12.6790 N  60  31.5930 W   5.6        3.4       13.4        8.8        0.0       76.5 
050915  223028  47  12.6770 N  60  31.5960 W   6.0        3.4       13.4        8.8        0.0       76.5 
050915  223030  47  12.6750 N  60  31.6000 W   5.1        3.4       12.7*       8.8        0.0       88.0*
050915  223032  47  12.6730 N  60  31.6030 W   5.5        3.4       12.7        8.8        0.0       88.0 
050915  223034  47  12.6710 N  60  31.6060 W   5.4        3.4       12.7        5.6*       0.0       88.0 
050915  223036  47  12.6690 N  60  31.6090 W   5.7        3.4       12.7        5.6        0.0      103.8*
050915  223038  47  12.6670 N  60  31.6130 W   5.3        3.4       12.7        5.6        0.0      103.8 
050915  223040  47  12.6650 N  60  31.6160 W   5.6        3.4       12.7        7.4*       0.0       85.8*
050915  223042  47  12.6630 N  60  31.6190 W   5.6        3.4       12.7        7.4        0.0       85.8 
050915  223044  47  12.6610 N  60  31.6220 W   5.4        3.4       12.7        7.4        0.0       85.8 
050915  223046  47  12.6590 N  60  31.6250 W   5.2        3.4       12.7        6.6*       0.0       80.9*
050915  223048  47  12.6560 N  60  31.6290 W   5.8        3.4       12.7        6.6        0.0       80.9 
050915  223050  47  12.6540 N  60  31.6320 W   5.6        3.4       12.7        4.6*       0.0       80.9 
050915  223052  47  12.6520 N  60  31.6360 W   5.5        3.4       12.7        4.6        0.0       80.9 
050915  223054  47  12.6500 N  60  31.6390 W   5.2        3.4       12.7        4.6        0.0       80.9 
050915  223056  47  12.6480 N  60  31.6420 W   5.3        3.4       12.7       15.4*       0.0      290.3*
050915  223058  47  12.6460 N  60  31.6460 W   5.9        3.4       12.7       15.4        0.0      290.3 
050915  223100  47  12.6440 N  60  31.6500 W   5.7        3.4       12.7       15.4        0.0      290.3 
050915  223102  47  12.6420 N  60  31.6530 W   5.5        3.4       12.7        3.9*       0.0      290.3 
050915  223104  47  12.6400 N  60  31.6570 W   5.5        3.4       12.7        3.9        0.0      290.3 
050915  223106  47  12.6380 N  60  31.6600 W   5.5        3.4       12.7        9.4*       0.0      290.3 
050915  223108  47  12.6360 N  60  31.6640 W   5.4        3.4       12.7        9.4        0.0      290.3 
050915  223110  47  12.6340 N  60  31.6670 W   5.5        3.4       12.7        9.4        0.0      290.3 
050915  223112  47  12.6320 N  60  31.6700 W   6.0        3.4       12.7       10.6*       0.0      290.3 
050915  223114  47  12.6300 N  60  31.6740 W   5.3        3.4       12.7       10.6        0.0       92.8*
050915  223116  47  12.6280 N  60  31.6780 W   5.7        3.4       12.7        0.3*       0.0       92.8 
050915  223118  47  12.6260 N  60  31.6810 W   5.1        3.4       12.7        0.3        0.0       72.1*
050915  223120  47  12.6240 N  60  31.6840 W   5.5        3.4       12.7        0.3        0.0       72.1 
050915  223122  47  12.6220 N  60  31.6880 W   5.6        3.4       12.7        7.4*       0.0       72.1 
050915  223124  47  12.6200 N  60  31.6910 W   5.6        3.4       12.7        7.4        0.0       92.4*
050915  223126  47  12.6180 N  60  31.6950 W   5.0        3.4       12.7        7.4        0.0       92.4 
050915  223128  47  12.6160 N  60  31.6980 W   5.7        3.4       12.7        7.8*       0.0       92.4 
050915  223130  47  12.6140 N  60  31.7020 W   4.1        3.4       12.7        7.8        0.0       88.9*
050915  223132  47  12.6120 N  60  31.7040 W   4.6        3.4       12.7        4.7*       0.0       88.9 
050915  223134  47  12.6110 N  60  31.7060 W   2.9        3.4       12.7        4.7        0.0       88.9*
050915  223136  47  12.6100 N  60  31.7080 W   3.6        3.4       12.7        4.7        0.0       88.9 
050915  223138  47  12.6090 N  60  31.7100 W   2.3        3.4       12.7        7.4*       0.0       88.9 
050915  223140  47  12.6070 N  60  31.7100 W   3.0        3.4       12.7        7.4        0.0       89.3*
050915  223142  47  12.6060 N  60  31.7120 W   2.2        3.4       11.4*       7.4        0.0       89.3 
050915  223144  47  12.6050 N  60  31.7130 W   2.2        3.4       11.4        8.4*       0.0       89.3 
050915  223146  47  12.6040 N  60  31.7140 W   2.2        3.4       11.4        8.4        0.0       91.1*
050915  223148  47  12.6030 N  60  31.7140 W   2.2        3.4       11.4        7.4*       0.0       91.1 
050915  223150  47  12.6020 N  60  31.7150 W   1.7        3.4       11.4        7.4        0.0       92.4*
050915  223152  47  12.6000 N  60  31.7160 W   1.7        3.4       11.4        7.4        0.0       92.4 
050915  223154  47  12.5990 N  60  31.7160 W   2.1        3.4       12.8*       6.7*       0.0       92.4 
050915  223156  47  12.5990 N  60  31.7170 W   1.4        3.4       12.8        6.7        0.0       94.1*
050915  223158  47  12.5980 N  60  31.7170 W   1.8        3.4       12.8        8.7*       0.0       94.1 
050915  223200  47  12.5970 N  60  31.7170 W   1.8        3.4       12.8        8.7        0.0       94.1 
050915  223202  47  12.5960 N  60  31.7180 W   1.5        3.4       12.8        8.7        0.0      102.1*
050915  223204  47  12.5950 N  60  31.7180 W   2.0        3.4       12.8        6.2*       0.0      102.1 
050915  223206  47  12.5940 N  60  31.7180 W   1.7        3.4       12.8        6.2        0.0      106.0*
050915  223208  47  12.5930 N  60  31.7190 W   1.7        3.4       12.8        6.2        0.0      106.0 
050915  223210  47  12.5920 N  60  31.7190 W   2.1        3.4       12.8        3.6*       0.0      106.0 
050915  223212  47  12.5910 N  60  31.7200 W   1.6        3.4       12.8        3.6        0.0       83.1*
050915  223214  47  12.5900 N  60  31.7200 W   2.3        3.4       12.8        7.5*       0.0       83.1 
050915  223216  47  12.5890 N  60  31.7210 W   1.8        3.4       12.8        7.5        0.0       83.1 
050915  223218  47  12.5880 N  60  31.7210 W   2.1        3.4       12.8        7.5        0.0      118.8*
050915  223220  47  12.5860 N  60  31.7210 W   1.9        3.4       12.8        5.7*       0.0      118.8 
050915  223222  47  12.5850 N  60  31.7220 W   2.2        3.4       12.8        5.7        0.0      118.8 
050915  223224  47  12.5840 N  60  31.7220 W   1.7        3.4       12.8        5.7        0.0       90.2*
050915  223226  47  12.5830 N  60  31.7230 W   2.5        3.4       12.8        3.4*       0.0       90.2 
050915  223228  47  12.5820 N  60  31.7240 W   1.7        3.4       12.8        3.4        0.0      106.4*
050915  223230  47  12.5810 N  60  31.7240 W   2.4        3.4       12.8       11.6*       0.0      106.4 
050915  223232  47  12.5790 N  60  31.7240 W   2.1        3.4       12.8       11.6        0.0      106.4 
050915  223234  47  12.5780 N  60  31.7250 W   2.0        3.4       12.8       11.6        0.0      108.6*
050915  223236  47  12.5770 N  60  31.7250 W   2.5        3.4       12.8        2.6*       0.0      108.6 
050915  223238  47  12.5760 N  60  31.7260 W   1.6        3.4       12.8        2.6        0.0      108.6 
050915  223240  47  12.5750 N  60  31.7270 W   2.4        3.4       12.8        3.6*       0.0      122.3*
050915  223242  47  12.5740 N  60  31.7270 W   1.8        3.4       12.3*       3.6        0.0      122.3 
050915  223244  47  12.5730 N  60  31.7270 W   2.2        3.4       12.3        3.6        0.0      106.0*
050915  223246  47  12.5710 N  60  31.7270 W   2.1        3.4       12.3        5.3*       0.0      106.0 
050915  223248  47  12.5700 N  60  31.7280 W   2.3        3.4       12.3        5.3        0.0      106.0 
050915  223250  47  12.5690 N  60  31.7290 W   1.9        3.4       12.3        5.3        0.0      118.8*
050915  223252  47  12.5680 N  60  31.7280 W   2.3        3.4       12.3       10.4*       0.0      118.8 
050915  223254  47  12.5670 N  60  31.7290 W   2.0        3.4       12.3       10.4        0.0      118.8 
050915  223256  47  12.5660 N  60  31.7290 W   1.5        3.4       12.3        1.0*       0.0      121.4*
050915  223258  47  12.5650 N  60  31.7290 W   2.3        3.4       12.3        1.0        0.0      121.4 
050915  223300  47  12.5640 N  60  31.7300 W   1.6        3.4       12.3        1.0        0.0      121.4 
050915  223302  47  12.5630 N  60  31.7300 W   2.1        3.4       12.3        5.8*       0.0      121.4*
050915  223304  47  12.5620 N  60  31.7310 W   2.1        3.4       12.3        5.8        0.0      121.4 
050915  223306  47  12.5610 N  60  31.7310 W   1.3        3.4       12.3        5.8        0.0      127.1*
050915  223308  47  12.5600 N  60  31.7310 W   2.9        3.4       12.3        5.8*       0.0      127.1 
050915  223310  47  12.5580 N  60  31.7310 W   1.0        3.4       12.3        5.8        0.0      127.1 
050915  223312  47  12.5570 N  60  31.7320 W   2.8        3.4       12.3        5.8        0.0      146.9*
050915  223314  47  12.5560 N  60  31.7320 W   1.3        3.4       12.3        5.8        0.0      146.9 
050915  223316  47  12.5550 N  60  31.7320 W   2.1        3.4       12.3        5.8        0.0      146.9 
050915  223318  47  12.5540 N  60  31.7320 W   1.8        3.4       12.3       66.4*       0.0      112.2*
050915  223320  47  12.5530 N  60  31.7330 W   1.8        3.4       12.3       66.4        0.0      112.2 
050915  223322  47  12.5520 N  60  31.7330 W   2.3        3.4       12.3        9.1*       0.0      112.2 
050915  223324  47  12.5510 N  60  31.7330 W   1.2        3.4       12.3        9.1        0.0      135.9*
050915  223326  47  12.5500 N  60  31.7330 W   2.5        3.4       12.3        9.1        0.0      135.9 
050915  223328  47  12.5490 N  60  31.7340 W   1.4        3.4       12.3        3.8*       0.0      137.7*
050915  223330  47  12.5480 N  60  31.7340 W   2.2        3.4       12.3        3.8        0.0      137.7 
050915  223332  47  12.5470 N  60  31.7340 W   1.8        3.4       12.3        3.8        0.0      137.7 
050915  223334  47  12.5460 N  60  31.7340 W   2.1        3.4       12.3        5.2*       0.0      143.4*
050915  223336  47  12.5450 N  60  31.7350 W   1.7        3.4       12.3        5.2        0.0      143.4 
050915  223338  47  12.5430 N  60  31.7350 W   2.3        3.4       12.3        5.6*       0.0      143.4 
050915  223340  47  12.5430 N  60  31.7350 W   1.6        3.4       12.3        5.6        0.0      138.1*
050915  223342  47  12.5420 N  60  31.7360 W   2.3        3.4       12.3        5.6        0.0      138.1 
050915  223344  47  12.5410 N  60  31.7360 W   1.7        3.4       12.3        5.0*       0.0      138.1 
050915  223346  47  12.5400 N  60  31.7370 W   2.3        3.4       12.3        5.0        0.0      143.8*
050915  223348  47  12.5380 N  60  31.7370 W   2.1        3.4       12.3        6.1*       0.0      143.8 
050915  223350  47  12.5370 N  60  31.7370 W   2.0        3.4       12.3        6.1        0.0      153.1*
050915  223352  47  12.5360 N  60  31.7380 W   2.1        3.4       12.3        6.1        0.0      153.1 
050915  223354  47  12.5350 N  60  31.7380 W   2.5        3.4       12.3        6.1*       0.0      153.1 
050915  223356  47  12.5340 N  60  31.7380 W   1.5        3.4       12.3        6.1        0.0      145.2*
050915  223358  47  12.5330 N  60  31.7380 W   2.6        3.4       12.3        6.1        0.0      145.2 
050915  223400  47  12.5310 N  60  31.7380 W   2.0        3.4        2.7*       6.3*       0.0      145.2 
050915  223402  47  12.5300 N  60  31.7390 W   2.0        3.4        2.7        6.3        0.0      155.3*
050915  223404  47  12.5280 N  60  31.7390 W   2.3        3.4        2.7        6.8*       0.0      155.3 
050915  223406  47  12.5270 N  60  31.7400 W   1.6        3.4        2.7        6.8        0.0      155.3 
050915  223408  47  12.5260 N  60  31.7400 W   2.5       12.2*       2.7        6.8        0.0      155.3*
050915  223410  47  12.5250 N  60  31.7400 W   1.7       12.2        2.7        6.3*       0.0      155.3 
050915  223412  47  12.5240 N  60  31.7400 W   2.5       12.2        2.7        6.3        0.0      155.3 
050915  223414  47  12.5230 N  60  31.7410 W   1.9       12.2        2.5*       6.3        0.0      157.0*
050915  223416  47  12.5220 N  60  31.7410 W   2.2       12.2        2.5        6.6*       0.0      157.0 
050915  223418  47  12.5210 N  60  31.7410 W   1.9       12.2        2.5        6.6        0.0      157.0*
