FileName: C:\2005NE~1\GP049.TXT
Local Time: Sat Aug 27 08:27:10 2005

Ship: Marco Michel Trip: 08 Tow: gp049
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050827  112711  48  12.9650 N  63  53.2210 W   3.5        2.1*      10.8*       4.2*       0.0        6.2*
050827  112713  48  12.9630 N  63  53.2210 W   3.5        2.1        2.3*       4.2        0.0        6.2 
050827  112715  48  12.9610 N  63  53.2210 W   3.2        2.1        2.3        3.8*       0.0        6.2 
050827  112717  48  12.9600 N  63  53.2220 W   3.1        2.1        2.3        3.8        0.0        6.2 
050827  112719  48  12.9580 N  63  53.2220 W   3.0        2.1        2.3        3.1*       0.0        6.2 
050827  112721  48  12.9560 N  63  53.2220 W   3.1        4.9*       2.3        3.1        0.0        6.2 
050827  112723  48  12.9550 N  63  53.2220 W   3.0        4.9        2.3        3.1        0.0       10.1*
050827  112725  48  12.9530 N  63  53.2220 W   2.9        4.9        2.3        3.2*       0.0       10.1 
050827  112727  48  12.9520 N  63  53.2220 W   2.8        4.9        2.3        3.2        0.0       11.0*
050827  112729  48  12.9510 N  63  53.2220 W   2.7        4.9        2.3        3.2        0.0       11.0 
050827  112731  48  12.9500 N  63  53.2220 W   2.8        4.9        2.3        3.7*       0.0       11.0 
050827  112733  48  12.9480 N  63  53.2210 W   2.8        4.9        2.3        3.7        0.0       11.0*
050827  112735  48  12.9470 N  63  53.2210 W   3.3        4.9        2.3        3.4*       0.0       11.0 
050827  112737  48  12.9450 N  63  53.2220 W   3.8        4.9        2.3        3.4        0.0       10.1*
050827  112739  48  12.9420 N  63  53.2210 W   4.0        4.9        3.4*       3.4        0.0       10.1 
050827  112741  48  12.9400 N  63  53.2210 W   4.4        4.9        3.4        3.4        0.0       10.1 
050827  112743  48  12.9360 N  63  53.2210 W   4.8        4.9        3.4        3.4        0.0       10.1 
050827  112745  48  12.9330 N  63  53.2210 W   5.4        4.9        3.4        3.4        0.0       10.1 
050827  112747  48  12.9300 N  63  53.2200 W   5.8        4.9        3.4        3.4        0.0       10.1 
050827  112749  48  12.9270 N  63  53.2190 W   6.2        4.9        3.4        3.4        0.0       10.1 
050827  112751  48  12.9240 N  63  53.2180 W   6.4        4.9        3.4        3.4        0.0       10.1 
050827  112753  48  12.9210 N  63  53.2160 W   6.6        4.9        3.4        3.4        0.0       10.1 
050827  112755  48  12.9170 N  63  53.2150 W   6.9        4.9        3.4        3.4        0.0       10.1 
050827  112757  48  12.9120 N  63  53.2130 W   7.1        4.9        3.4        3.4        0.0       10.1 
050827  112759  48  12.9080 N  63  53.2120 W   7.3        4.9        3.4        3.4        0.0       10.1 
050827  112801  48  12.9030 N  63  53.2100 W   7.3        4.9        3.4        3.4        0.0       10.1 
050827  112803  48  12.8990 N  63  53.2080 W   7.5        4.9        3.4        3.4        0.0       10.1 
050827  112805  48  12.8950 N  63  53.2060 W   7.6        4.9        3.4        3.4        0.0       10.1 
050827  112807  48  12.8920 N  63  53.2040 W   7.6        4.9        3.4        3.4        0.0       10.1 
050827  112809  48  12.8890 N  63  53.2020 W   7.6        4.9        3.4        3.4        0.0       10.1 
050827  112811  48  12.8850 N  63  53.2000 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112813  48  12.8810 N  63  53.1970 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112815  48  12.8770 N  63  53.1960 W   7.6        4.9        3.4        3.4        0.0       10.1 
050827  112817  48  12.8720 N  63  53.1940 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112819  48  12.8680 N  63  53.1920 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112821  48  12.8630 N  63  53.1890 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112823  48  12.8600 N  63  53.1880 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112825  48  12.8560 N  63  53.1860 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112827  48  12.8510 N  63  53.1850 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112829  48  12.8460 N  63  53.1840 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112831  48  12.8420 N  63  53.1840 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112833  48  12.8380 N  63  53.1830 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112835  48  12.8340 N  63  53.1830 W   7.9        4.9        3.4        3.4        0.0       10.1 
050827  112837  48  12.8300 N  63  53.1830 W   7.9        4.9        3.4        3.4        0.0       10.1 
050827  112839  48  12.8250 N  63  53.1820 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112841  48  12.8210 N  63  53.1820 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112843  48  12.8160 N  63  53.1820 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112845  48  12.8120 N  63  53.1820 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112847  48  12.8070 N  63  53.1820 W   7.9        4.9        3.4        3.4        0.0       10.1 
050827  112849  48  12.8030 N  63  53.1820 W   7.9        4.9        3.4        3.4        0.0       10.1 
050827  112851  48  12.7990 N  63  53.1830 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112853  48  12.7940 N  63  53.1830 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112855  48  12.7900 N  63  53.1840 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112857  48  12.7860 N  63  53.1850 W   7.8        4.9        3.4        3.4        0.0       10.1 
050827  112859  48  12.7810 N  63  53.1850 W   7.9        4.9        3.4        3.4        0.0       10.1 
050827  112901  48  12.7770 N  63  53.1860 W   7.9        4.9        3.4        3.4        0.0       10.1 
050827  112903  48  12.7730 N  63  53.1870 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112905  48  12.7680 N  63  53.1880 W   7.7        4.9        3.4        3.4        0.0       10.1 
050827  112907  48  12.7640 N  63  53.1890 W   7.8        4.9        3.4        3.4        0.0       10.1 
