FileName: C:\2005NE~1\GP232.TXT
Local Time: Mon Sep 19 19:41:21 2005

Ship: Marco Michel Trip: 09 Tow: gp232
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  224122  46  12.8790 N  61  42.4490 W   3.7        8.4*      13.2*       0.0        1.1*       9.7*
050919  224124  46  12.8770 N  61  42.4490 W   3.8        8.4       13.2        0.0        1.1        9.7 
050919  224126  46  12.8750 N  61  42.4500 W   3.8        8.4       13.2        0.0        1.1        9.7 
050919  224128  46  12.8730 N  61  42.4500 W   3.5        8.4       13.2        0.0        1.1        9.7 
050919  224130  46  12.8710 N  61  42.4510 W   4.1        8.4       13.2        0.0        1.1        9.7 
050919  224132  46  12.8680 N  61  42.4520 W   4.9        8.4       13.2        0.0        1.1        9.7 
050919  224134  46  12.8660 N  61  42.4530 W   5.6        8.4       13.2        0.0        1.1        9.7 
050919  224136  46  12.8620 N  61  42.4540 W   5.8        8.4       13.2        0.0        1.1        9.7 
050919  224138  46  12.8590 N  61  42.4560 W   6.2        8.4       13.2        0.0        1.1        9.7 
050919  224140  46  12.8560 N  61  42.4570 W   7.0        8.4       13.2        0.0        1.1        9.7 
050919  224142  46  12.8510 N  61  42.4580 W   7.5        8.4       13.2        0.0        1.1        9.7 
050919  224144  46  12.8470 N  61  42.4600 W   7.5        8.4       13.2        0.0        1.1       11.4*
050919  224146  46  12.8430 N  61  42.4610 W   7.3        8.4       13.2        0.0        1.1       11.4 
050919  224148  46  12.8390 N  61  42.4620 W   7.9        8.4       13.2        0.0        1.1       11.4 
050919  224150  46  12.8350 N  61  42.4640 W   8.2        8.4       13.2        0.0        1.1       11.4 
050919  224152  46  12.8300 N  61  42.4660 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224154  46  12.8260 N  61  42.4680 W   8.3        8.4       13.2        0.0        1.1       11.4 
050919  224156  46  12.8210 N  61  42.4690 W   8.2        8.4       13.2        0.0        1.1       11.4 
050919  224158  46  12.8170 N  61  42.4710 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224200  46  12.8120 N  61  42.4730 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224202  46  12.8080 N  61  42.4740 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224204  46  12.8030 N  61  42.4760 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224206  46  12.7990 N  61  42.4770 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224208  46  12.7940 N  61  42.4790 W   8.6        8.4       13.2        0.0        1.1       11.4 
050919  224210  46  12.7900 N  61  42.4800 W   8.3        8.4       13.2        0.0        1.1       11.4 
050919  224212  46  12.7850 N  61  42.4820 W   8.3        8.4       13.2        0.0        1.1       11.4 
050919  224214  46  12.7800 N  61  42.4830 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224216  46  12.7750 N  61  42.4850 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224218  46  12.7710 N  61  42.4870 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224220  46  12.7670 N  61  42.4890 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224222  46  12.7620 N  61  42.4900 W   8.3        8.4       13.2        0.0        1.1       11.4 
050919  224224  46  12.7570 N  61  42.4920 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224226  46  12.7530 N  61  42.4930 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224228  46  12.7480 N  61  42.4950 W   8.6        8.4       13.2        0.0        1.1       11.4 
050919  224230  46  12.7440 N  61  42.4970 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224232  46  12.7390 N  61  42.4990 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224234  46  12.7350 N  61  42.5010 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224236  46  12.7300 N  61  42.5030 W   8.6        8.4       13.2        0.0        1.1       11.4 
050919  224238  46  12.7260 N  61  42.5050 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224240  46  12.7210 N  61  42.5070 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224242  46  12.7170 N  61  42.5080 W   8.5        8.4       13.2        0.0        1.1       11.4 
050919  224244  46  12.7120 N  61  42.5100 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224246  46  12.7080 N  61  42.5120 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224248  46  12.7030 N  61  42.5140 W   8.4        8.4       13.2        0.0        1.1       11.4 
050919  224250  46  12.6990 N  61  42.5160 W   8.2        8.4       13.2        0.0        1.1       11.4 
050919  224252  46  12.6940 N  61  42.5180 W   8.1        8.4       13.2        0.0        1.1       11.4 
050919  224254  46  12.6900 N  61  42.5190 W   8.1        8.4       13.2        0.0        1.1       11.4 
050919  224256  46  12.6860 N  61  42.5220 W   8.1        8.4       13.2        0.0        1.1       11.4 
050919  224258  46  12.6820 N  61  42.5230 W   7.5        8.4       13.2        0.0        1.1       11.4 
050919  224300  46  12.6780 N  61  42.5250 W   6.6        8.4       13.2        0.0        1.1       11.4 
050919  224302  46  12.6750 N  61  42.5260 W   5.8        8.4        2.3*       0.0        1.1       11.4 
050919  224304  46  12.6720 N  61  42.5270 W   5.2        8.4        2.3        0.0        1.1        7.9*
050919  224306  46  12.6690 N  61  42.5280 W   4.9        8.4        2.3        0.0        6.1*       7.9 
050919  224308  46  12.6660 N  61  42.5290 W   4.5        8.4        2.3        0.0        6.1       27.7*
050919  224310  46  12.6640 N  61  42.5300 W   4.0        3.0*       2.3        0.0        6.1       27.7 
050919  224312  46  12.6620 N  61  42.5300 W   3.8        3.0        2.3        0.0        6.8*      27.7 
050919  224314  46  12.6600 N  61  42.5310 W   3.6        3.0        2.3        0.0        6.8       29.9*
050919  224316  46  12.6580 N  61  42.5320 W   3.5        3.0        2.3        0.0        6.8       29.9 
050919  224318  46  12.6570 N  61  42.5320 W   3.2        3.0        2.3        0.0        6.8*      30.8*
