FileName: C:\2005NE~1\GP092R.TXT
Local Time: Wed Jul 13 20:59:39 2005

Ship: Marco Michel Trip: 04 Tow: gp092r
Comments: zone  12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050713  235941  46  57.7560 N  62  17.9600 W   6.3        3.2*       2.3*       8.9*       0.0       17.2*
050713  235943  46  57.7590 N  62  17.9580 W   7.5        3.2        2.3        1.4*       0.0       17.2 
050713  235945  46  57.7630 N  62  17.9550 W   6.8        3.2        2.3        1.4        0.0       17.2 
050713  235947  46  57.7670 N  62  17.9540 W   7.0        3.2        2.3        1.4        0.0       17.2 
050713  235949  46  57.7700 N  62  17.9520 W   7.6        3.2        2.3        1.4        0.0       17.2 
050713  235951  46  57.7740 N  62  17.9500 W   7.3        3.2        2.3        1.4        0.0       17.2 
050713  235953  46  57.7780 N  62  17.9480 W   7.2        3.2        2.3        1.4        0.0       17.2 
050713  235955  46  57.7820 N  62  17.9460 W   7.4        3.2        2.3        1.4        0.0       17.2 
050713  235957  46  57.7860 N  62  17.9440 W   7.3        3.2        2.3        1.4        0.0       17.2 
050713  235959  46  57.7900 N  62  17.9420 W   7.7        3.2        2.3        1.4        0.0       17.2 
050714  000001  46  57.7940 N  62  17.9390 W   7.3        3.2        2.3        1.4        0.0       17.2 
050714  000003  46  57.7980 N  62  17.9370 W   7.2        3.2        2.3        1.4        0.0       17.2 
050714  000005  46  57.8020 N  62  17.9360 W   7.8        3.2        2.3        1.4        0.0       17.2 
050714  000007  46  57.8060 N  62  17.9340 W   6.7        3.2        2.3        1.4        0.0       17.2 
050714  000009  46  57.8090 N  62  17.9320 W   7.4        3.2        2.3        1.4        0.0       17.2 
050714  000011  46  57.8130 N  62  17.9310 W   7.5        3.2        2.3        1.4        0.0       17.2 
050714  000013  46  57.8170 N  62  17.9280 W   7.3        3.2        2.3        1.4        0.0       17.2 
050714  000015  46  57.8210 N  62  17.9260 W   7.2        3.2       13.2*       1.4        0.0       17.2 
050714  000017  46  57.8250 N  62  17.9240 W   7.4        3.2       13.2        1.4        0.0       17.2 
050714  000019  46  57.8290 N  62  17.9220 W   7.4        3.2       13.2        1.4        0.0       17.2 
050714  000021  46  57.8320 N  62  17.9200 W   7.2        3.2       13.2        1.4        0.0       17.2 
050714  000023  46  57.8360 N  62  17.9180 W   7.2        2.3*      13.2        1.4        0.0       17.2 
050714  000025  46  57.8400 N  62  17.9160 W   7.3        2.3       13.2        1.4        0.0       17.2 
050714  000027  46  57.8440 N  62  17.9140 W   7.3        2.3       13.2        1.4        0.0       17.2 
050714  000029  46  57.8480 N  62  17.9120 W   7.4        2.3       13.2        1.4        0.0       17.2 
050714  000031  46  57.8520 N  62  17.9100 W   7.0        2.3       13.2        1.4        0.0       17.2 
050714  000033  46  57.8550 N  62  17.9080 W   7.3        2.3       13.2        1.4        0.0       17.2 
050714  000035  46  57.8590 N  62  17.9060 W   7.5        2.3       13.2        1.4        0.0       17.2 
050714  000037  46  57.8630 N  62  17.9030 W   6.9        2.3       13.2        1.4        0.0       17.2 
050714  000039  46  57.8670 N  62  17.9010 W   7.3        2.3       13.2        1.4        0.0       17.2 
050714  000041  46  57.8700 N  62  17.8980 W   7.4        2.3       13.2        1.4        0.0       17.2 
050714  000043  46  57.8740 N  62  17.8960 W   6.9        2.3       13.2        1.4        0.0       17.2 
050714  000045  46  57.8780 N  62  17.8930 W   7.5        2.3       13.2        1.4        0.0       17.2 
050714  000047  46  57.8810 N  62  17.8910 W   7.0        2.3       13.2        1.4        0.0       17.2 
050714  000049  46  57.8850 N  62  17.8880 W   7.1        2.3       13.2        1.4        0.0       17.2 
050714  000051  46  57.8890 N  62  17.8850 W   7.4        2.3       13.2        1.4        0.0       17.2 
050714  000053  46  57.8920 N  62  17.8830 W   7.2        2.3       13.2        1.4        0.0       17.2 
050714  000055  46  57.8960 N  62  17.8810 W   7.2        2.3       13.2        1.4        0.0       17.2 
050714  000057  46  57.9000 N  62  17.8780 W   6.9        2.3       13.2        1.4        0.0       17.2 
050714  000059  46  57.9030 N  62  17.8750 W   7.4        2.3       13.2        1.4        0.0       17.2 
050714  000101  46  57.9070 N  62  17.8720 W   7.3        2.3       13.2        1.4        0.0       17.2 
050714  000103  46  57.9100 N  62  17.8690 W   7.2        2.3       13.2        1.4        0.0       17.2 
050714  000105  46  57.9140 N  62  17.8660 W   7.3        2.3       13.2        1.4        0.0       17.2 
050714  000107  46  57.9170 N  62  17.8620 W   7.3        2.3       13.2        1.4        0.0       17.2 
