FileName: C:\2005NE~1\GP140.TXT
Local Time: Fri Jul 29 07:41:51 2005

Ship: Marco Michel Trip: 06 Tow: gp140
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050729  104153  48  14.1960 N  62  35.1930 W   3.8        5.6*       4.4*     112.6*       0.0      565.2*
050729  104155  48  14.1970 N  62  35.1960 W   3.8        5.6        4.4        6.0*       0.0      565.2 
050729  104157  48  14.1980 N  62  35.1980 W   3.8        5.6        4.4        6.0        0.0      565.2 
050729  104159  48  14.1990 N  62  35.2010 W   3.7        5.6        4.4        6.0        0.0      565.2 
050729  104201  48  14.1990 N  62  35.2040 W   3.5        5.6        4.4        6.0        0.0      565.2 
050729  104203  48  14.2000 N  62  35.2070 W   3.4        5.6        4.4        6.0        0.0      565.2 
050729  104205  48  14.2010 N  62  35.2090 W   3.3        5.6        4.4        2.7*       0.0        3.1*
050729  104207  48  14.2020 N  62  35.2110 W   3.3        5.6        4.4        2.7        0.0        3.1 
050729  104209  48  14.2020 N  62  35.2130 W   3.6        5.6        4.4        2.9*       0.0        3.1 
050729  104211  48  14.2030 N  62  35.2160 W   4.3        5.6        4.4        2.9        0.0        3.1 
050729  104213  48  14.2040 N  62  35.2190 W   4.9        5.6        4.4        2.9        0.0        3.1 
050729  104215  48  14.2060 N  62  35.2230 W   5.2        5.6        4.4        3.1*       0.0        3.1 
050729  104217  48  14.2070 N  62  35.2280 W   6.1        5.6        4.4        3.1        0.0        3.1 
050729  104219  48  14.2090 N  62  35.2320 W   6.3        5.6        4.4        3.1        0.0        3.1 
050729  104221  48  14.2110 N  62  35.2360 W   6.3        5.6        4.4        3.1        0.0        3.1 
050729  104223  48  14.2120 N  62  35.2410 W   7.3        5.6        4.4        3.1        0.0        3.1 
050729  104225  48  14.2140 N  62  35.2460 W   6.8        5.6        4.4        3.1        0.0        3.1 
050729  104227  48  14.2160 N  62  35.2510 W   7.5        5.6        4.4        3.1        0.0        3.1 
050729  104229  48  14.2180 N  62  35.2570 W   7.1        5.6        4.4        3.1        0.0        3.1 
050729  104231  48  14.2200 N  62  35.2630 W   8.0        5.6        4.4        3.1        0.0        3.1 
050729  104233  48  14.2220 N  62  35.2680 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104235  48  14.2240 N  62  35.2740 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104237  48  14.2260 N  62  35.2800 W   7.7        5.6        4.4        3.1        0.0        3.1 
050729  104239  48  14.2280 N  62  35.2860 W   8.0        5.6        4.4        3.1        0.0        3.1 
050729  104241  48  14.2300 N  62  35.2910 W   7.9        5.6        4.4        3.1        0.0        3.1 
050729  104243  48  14.2320 N  62  35.2970 W   8.6        5.6        4.4        3.1        0.0        3.1 
050729  104245  48  14.2340 N  62  35.3030 W   7.9        5.6        4.4        3.1        0.0        3.1 
050729  104247  48  14.2360 N  62  35.3090 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104249  48  14.2380 N  62  35.3150 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104251  48  14.2410 N  62  35.3210 W   7.8        5.6        4.4        3.1        0.0        3.1 
050729  104253  48  14.2420 N  62  35.3260 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104255  48  14.2450 N  62  35.3320 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104257  48  14.2470 N  62  35.3380 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104259  48  14.2490 N  62  35.3440 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104301  48  14.2510 N  62  35.3500 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104303  48  14.2530 N  62  35.3560 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104305  48  14.2550 N  62  35.3630 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104307  48  14.2570 N  62  35.3690 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104309  48  14.2590 N  62  35.3750 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104311  48  14.2600 N  62  35.3820 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104313  48  14.2620 N  62  35.3880 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104315  48  14.2630 N  62  35.3940 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104317  48  14.2650 N  62  35.4010 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104319  48  14.2670 N  62  35.4070 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104321  48  14.2680 N  62  35.4130 W   8.0        5.6        4.4        3.1        0.0        3.1 
050729  104323  48  14.2700 N  62  35.4200 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104325  48  14.2720 N  62  35.4260 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104327  48  14.2740 N  62  35.4320 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104329  48  14.2750 N  62  35.4390 W   8.3        5.6        4.4        3.1        0.0        3.1 
050729  104331  48  14.2770 N  62  35.4450 W   8.0        5.6        4.4        3.1        0.0        3.1 
050729  104333  48  14.2790 N  62  35.4510 W   8.4        5.6        4.4        3.1        0.0        3.1 
050729  104335  48  14.2810 N  62  35.4570 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104337  48  14.2830 N  62  35.4630 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104339  48  14.2850 N  62  35.4690 W   8.2        5.6        4.4        3.1        0.0        3.1 
050729  104341  48  14.2870 N  62  35.4750 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104343  48  14.2890 N  62  35.4810 W   8.1        5.6        4.4        3.1        0.0        3.1 
050729  104345  48  14.2900 N  62  35.4880 W   8.5        5.6        4.4        3.1        0.0        3.1 
