FileName: C:\2005NE~1\GP124R2.TXT
Local Time: Sat Jul 23 08:26:32 2005

Ship: Marco Michel Trip: 05 Tow: gp124r2
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050723  112634  48  21.1940 N  63  15.3780 W   3.2        2.3*       4.3*       0.7*       0.0       14.5*
050723  112636  48  21.1940 N  63  15.3810 W   2.7        2.3        4.3        0.7        0.0       14.5 
050723  112638  48  21.1950 N  63  15.3830 W   2.7        2.3        4.3        4.7*       0.0       14.5 
050723  112640  48  21.1950 N  63  15.3850 W   2.3        2.3        4.3        4.7        0.0       28.2*
050723  112642  48  21.1940 N  63  15.3850 W   2.2        2.3        4.3        4.7        0.0       28.2 
050723  112644  48  21.1950 N  63  15.3870 W   2.0        2.3        4.3        3.6*       0.0       28.2 
050723  112646  48  21.1950 N  63  15.3890 W   2.2        2.3        4.3        3.6        0.0       28.2 
050723  112648  48  21.1960 N  63  15.3910 W   1.9        2.3        4.3        0.7*       0.0       28.2 
050723  112650  48  21.1960 N  63  15.3930 W   2.0        2.3        4.3        0.7        0.0       28.2 
050723  112652  48  21.1960 N  63  15.3930 W   1.8        2.3        4.3        0.7        0.0       28.2 
050723  112654  48  21.1970 N  63  15.3950 W   1.4        2.3        4.3        2.5*       0.0        5.7*
050723  112656  48  21.1970 N  63  15.3960 W   1.5        2.3       13.5*       2.5        0.0        5.7 
050723  112658  48  21.1980 N  63  15.3970 W   1.5        2.3       13.5        2.5        0.0        5.7 
050723  112700  48  21.1980 N  63  15.3990 W   1.3        2.3       13.5        3.2*       0.0        7.9*
050723  112702  48  21.1980 N  63  15.4000 W   1.4        2.3       13.5        3.2        0.0        7.9 
050723  112704  48  21.1980 N  63  15.4010 W   1.6        2.3       13.5        3.8*       0.0        7.9 
050723  112706  48  21.1990 N  63  15.4020 W   2.1        2.3       13.5        3.8        0.0        5.7*
050723  112708  48  21.2000 N  63  15.4030 W   2.8        2.3       11.6*       3.8        0.0        5.7 
050723  112710  48  21.2000 N  63  15.4070 W   3.6        2.3       11.6        3.8*       0.0        7.9*
050723  112712  48  21.2010 N  63  15.4100 W   4.1        2.3       11.6        3.8        0.0        7.9 
050723  112714  48  21.2020 N  63  15.4130 W   4.4        2.3       11.6        3.8        0.0        7.9 
050723  112716  48  21.2030 N  63  15.4170 W   4.8        2.3       11.6        3.8*       0.0        9.7*
050723  112718  48  21.2050 N  63  15.4210 W   5.0        2.3       11.6        3.8        0.0        9.7 
050723  112720  48  21.2060 N  63  15.4250 W   5.2        2.3       11.6        3.8        0.0        9.7 
050723  112722  48  21.2070 N  63  15.4290 W   5.5        2.3       11.6        3.8        0.0       33.4*
050723  112724  48  21.2080 N  63  15.4340 W   5.7        2.3       11.6        3.8        0.0       33.4 
050723  112726  48  21.2090 N  63  15.4380 W   5.8        2.3       11.6        3.8        0.0       21.1*
050723  112728  48  21.2100 N  63  15.4430 W   5.7        2.3       11.6        3.8        0.0       21.1 
050723  112730  48  21.2110 N  63  15.4470 W   5.8        2.3       11.6        3.3*       0.0       21.1 
050723  112732  48  21.2130 N  63  15.4520 W   5.8        2.3       11.6        3.3        0.0       21.1 
050723  112734  48  21.2140 N  63  15.4560 W   5.9        2.3       11.6        3.3        0.0       21.1 
050723  112736  48  21.2150 N  63  15.4610 W   6.0        2.3       11.6        3.3        0.0       32.1*
050723  112738  48  21.2160 N  63  15.4660 W   6.1        2.3       11.6        3.3        0.0       32.1 
050723  112740  48  21.2170 N  63  15.4700 W   6.0        2.3       11.6        3.3        0.0       32.1 
050723  112742  48  21.2190 N  63  15.4750 W   6.0        2.3       11.6        3.3        0.0       15.8*
050723  112744  48  21.2200 N  63  15.4800 W   6.1        3.2*      11.6        3.3        0.0       15.8 
050723  112746  48  21.2200 N  63  15.4840 W   6.1        3.2       11.6        3.3        0.0       15.8 
050723  112748  48  21.2220 N  63  15.4890 W   6.0        3.2       11.6        3.3        0.0       15.8 
050723  112750  48  21.2230 N  63  15.4940 W   6.1        3.2       11.6        3.3        0.0       15.8 
050723  112752  48  21.2250 N  63  15.4990 W   6.0        3.2       11.6        3.3        0.0      137.2*
050723  112754  48  21.2260 N  63  15.5030 W   6.1        3.2       11.6        3.3        0.0      137.2 
050723  112756  48  21.2270 N  63  15.5070 W   6.1        3.2       11.6        3.3        0.0      137.2 
050723  112758  48  21.2290 N  63  15.5120 W   6.0        3.2       11.6        7.3*       0.0      137.2 
050723  112801  48  21.2310 N  63  15.5190 W   6.0        3.2       11.6        7.3        0.0      137.2 
050723  112802  48  21.2310 N  63  15.5210 W   6.0        3.2       11.6        7.1*       0.0      137.2 
050723  112804  48  21.2330 N  63  15.5250 W   6.0        3.2       11.6        7.1        0.0      137.2 
050723  112806  48  21.2350 N  63  15.5290 W   6.0        3.2       11.6        7.1        0.0      137.2 
050723  112808  48  21.2370 N  63  15.5340 W   6.1        3.2       11.6        7.1        0.0      137.2 
050723  112810  48  21.2390 N  63  15.5380 W   6.1        3.2       11.6        7.1        0.0      137.2 
050723  112812  48  21.2410 N  63  15.5420 W   6.0        3.2       11.6        7.1        0.0      137.2 
050723  112814  48  21.2430 N  63  15.5460 W   6.0        3.2       11.6        7.1        0.0       55.0*
050723  112816  48  21.2450 N  63  15.5510 W   6.1        3.2       11.6        7.1        0.0       55.0 
050723  112818  48  21.2470 N  63  15.5550 W   6.2        3.2       11.6       11.7*       0.0       55.0 
050723  112820  48  21.2490 N  63  15.5590 W   6.1        3.2       11.6       11.7        0.0       55.0 
050723  112822  48  21.2510 N  63  15.5630 W   6.2        3.2       11.6       11.7        0.0       55.0 
050723  112824  48  21.2530 N  63  15.5670 W   6.3        3.2       11.6        1.7*       0.0      126.7*
050723  112826  48  21.2550 N  63  15.5720 W   6.3        3.2       11.6        1.7        0.0      126.7 
050723  112828  48  21.2570 N  63  15.5760 W   6.2        3.2       11.6        1.7        0.0      126.7 
050723  112830  48  21.2590 N  63  15.5800 W   6.3        3.2       11.6        1.7        0.0      126.7 
050723  112832  48  21.2610 N  63  15.5840 W   6.3        2.5*      11.6        1.7        0.0      126.7 
050723  112834  48  21.2630 N  63  15.5880 W   6.2        2.5       11.6        1.7        0.0      126.7 
050723  112836  48  21.2640 N  63  15.5910 W   6.1        2.5       11.6        1.7        0.0      126.7 
050723  112838  48  21.2660 N  63  15.5960 W   6.2        2.5       11.6        1.7        0.0      126.7 
050723  112840  48  21.2680 N  63  15.6010 W   6.3        2.5       11.6        1.7        0.0       36.9*
050723  112842  48  21.2690 N  63  15.6060 W   6.2        2.5       11.6        1.7        0.0       36.9 
050723  112844  48  21.2710 N  63  15.6100 W   6.1        2.5       11.6        1.7        0.0       36.9 
050723  112846  48  21.2730 N  63  15.6140 W   6.1        2.5       11.6        1.7        0.0       36.9 
050723  112848  48  21.2750 N  63  15.6190 W   6.1        2.5       11.6        1.7        0.0       36.9 
050723  112850  48  21.2760 N  63  15.6230 W   6.1        2.5       11.6        1.7        0.0       36.9 
050723  112852  48  21.2780 N  63  15.6280 W   6.0        2.5       11.6        1.7        0.0       36.9 
050723  112854  48  21.2790 N  63  15.6320 W   6.1        2.5       11.6        1.7        0.0       36.9 
050723  112856  48  21.2810 N  63  15.6360 W   6.1        2.5       11.6        1.7        0.0       92.4*
050723  112858  48  21.2830 N  63  15.6410 W   6.1        2.5       11.6        1.7        0.0       92.4 
050723  112900  48  21.2850 N  63  15.6450 W   6.0        2.5       11.6        1.7        0.0       43.5*
050723  112902  48  21.2870 N  63  15.6490 W   5.9        2.5       11.6        1.7        0.0       43.5 
050723  112904  48  21.2890 N  63  15.6530 W   5.7        2.5       11.6        1.7        0.0       43.5 
050723  112906  48  21.2910 N  63  15.6560 W   5.4        2.5       11.6       10.7*       0.0       22.0*
050723  112908  48  21.2930 N  63  15.6610 W   5.4        2.5       11.6       10.7        0.0       22.0 
050723  112910  48  21.2950 N  63  15.6650 W   5.2        2.5       11.6        6.2*       0.0       22.0 
050723  112913  48  21.2970 N  63  15.6690 W   5.0        2.5       11.6        6.2        0.0       36.9*
050723  112914  48  21.2980 N  63  15.6710 W   4.9        2.5       11.6        6.2        0.0       36.9 
050723  112916  48  21.3000 N  63  15.6750 W   4.9        2.5       11.6        6.8*       0.0       34.8*
050723  112918  48  21.3020 N  63  15.6780 W   4.9        2.5       11.6        6.8        0.0       34.8 
050723  112920  48  21.3030 N  63  15.6820 W   4.9        2.5       11.6        6.8        0.0       34.8 
050723  112922  48  21.3050 N  63  15.6850 W   4.7        2.5       11.6        7.0*       0.0       34.3*
050723  112925  48  21.3070 N  63  15.6900 W   4.8        2.5       11.6        7.0        0.0       34.3 
050723  112926  48  21.3080 N  63  15.6910 W   4.9        2.5       11.6        6.7*       0.0       34.3 
050723  112928  48  21.3090 N  63  15.6940 W   4.8        2.5       11.6        6.7        0.0       34.3 
050723  112931  48  21.3110 N  63  15.6990 W   4.7        2.5       11.6        6.7        0.0       34.3 
050723  112932  48  21.3120 N  63  15.7010 W   4.6        2.5       11.6        8.9*       0.0      302.2*
050723  112934  48  21.3130 N  63  15.7040 W   4.5        2.5       11.6        8.9        0.0      302.2 
050723  112937  48  21.3140 N  63  15.7090 W   4.5        2.5       11.6        8.0*       0.0      302.2 
050723  112938  48  21.3150 N  63  15.7100 W   4.6        2.5       11.6        8.0        0.0       33.9*
050723  112940  48  21.3160 N  63  15.7140 W   4.6        2.5       11.6        8.0        0.0       33.9 
050723  112943  48  21.3190 N  63  15.7190 W   4.7        2.5       11.6        6.8*       0.0       38.3*
050723  112944  48  21.3190 N  63  15.7200 W   4.6        2.5       11.6        6.8        0.0       38.3 
050723  112946  48  21.3210 N  63  15.7240 W   4.6        2.5       11.6        6.8        0.0       38.3 
050723  112949  48  21.3230 N  63  15.7290 W   4.7        2.5       11.6        7.7*       0.0       40.5*
050723  112950  48  21.3230 N  63  15.7310 W   4.8        2.5       11.6        7.7        0.0       40.5 
050723  112952  48  21.3250 N  63  15.7340 W   4.7        2.5       11.6        4.7*       0.0       40.5 
050723  112955  48  21.3280 N  63  15.7390 W   4.7        2.5       11.6        4.7        0.0       37.8*
050723  112956  48  21.3290 N  63  15.7410 W   4.8        2.5       11.6        4.7        0.0       37.8 
050723  112958  48  21.3300 N  63  15.7440 W   4.7        2.5       11.6        7.0*       0.0       37.8 
050723  113001  48  21.3330 N  63  15.7490 W   4.8        2.5       11.6        7.0        0.0       37.8 
050723  113002  48  21.3340 N  63  15.7510 W   4.9        2.5       11.6        7.0        0.0       37.8 
050723  113004  48  21.3350 N  63  15.7540 W   4.7        2.5       11.6        7.1*       0.0       37.8 
050723  113007  48  21.3370 N  63  15.7590 W   4.7        2.5       11.6        7.1        0.0       37.8 
050723  113008  48  21.3370 N  63  15.7600 W   4.6        2.5       11.6        6.7*       0.0       37.8 
050723  113010  48  21.3380 N  63  15.7630 W   4.4        2.5       11.6        6.7        0.0       39.1*
050723  113013  48  21.3400 N  63  15.7670 W   3.5        2.5       11.6        6.7        0.0       39.1 
050723  113014  48  21.3410 N  63  15.7680 W   3.3        2.5       11.6        9.1*       0.0       39.1*
050723  113016  48  21.3420 N  63  15.7710 W   2.8        2.5       11.6        9.1        0.0       39.1 
050723  113019  48  21.3430 N  63  15.7730 W   2.4        2.5        9.2*       3.8*       0.0       39.1 
050723  113020  48  21.3430 N  63  15.7730 W   2.1        2.5        9.2        3.8        0.0       33.9*
050723  113022  48  21.3440 N  63  15.7740 W   2.1        2.5        9.2        3.8        0.0       33.9 
050723  113025  48  21.3440 N  63  15.7770 W   1.9        2.5        3.1*       7.6*       0.0       40.9*
050723  113026  48  21.3450 N  63  15.7780 W   1.6        2.5        3.1        7.6        0.0       40.9 
050723  113028  48  21.3450 N  63  15.7790 W   1.6        2.5        3.1        7.6        0.0       40.9 
050723  113031  48  21.3460 N  63  15.7800 W   1.4        2.5        3.1        6.2*       0.0       43.1*
050723  113032  48  21.3460 N  63  15.7800 W   1.4        2.9*       3.1        6.2        0.0       43.1 
050723  113034  48  21.3460 N  63  15.7810 W   1.4        2.9        3.1        5.0*       0.0       43.1 
050723  113037  48  21.3470 N  63  15.7830 W   1.4        2.9        3.1        5.0        0.0       40.0*
050723  113038  48  21.3480 N  63  15.7830 W   1.3        2.9        2.6*       5.0        0.0       40.0 
050723  113040  48  21.3480 N  63  15.7850 W   1.4        2.9        2.6        6.4*       0.0       40.0 
050723  113043  48  21.3490 N  63  15.7860 W   1.4        2.9        2.6        6.4        0.0       66.4*
050723  113044  48  21.3500 N  63  15.7860 W   1.2        2.9        2.6        6.4        0.0       66.4 
050723  113046  48  21.3500 N  63  15.7870 W   1.4        3.5*       2.6        4.9*       0.0      112.2*
050723  113049  48  21.3510 N  63  15.7880 W   1.4        3.5        2.6        4.9        0.0      112.2 
050723  113050  48  21.3510 N  63  15.7890 W   1.5        3.5        2.6        5.1*       0.0      112.2 
050723  113052  48  21.3520 N  63  15.7890 W   1.5        3.5        2.5*       5.1        0.0      112.2 
050723  113055  48  21.3530 N  63  15.7910 W   1.6        3.5        2.5        5.1        0.0      112.2 
050723  113056  48  21.3540 N  63  15.7920 W   1.7        3.5        2.5        4.3*       0.0       46.2*
050723  113058  48  21.3540 N  63  15.7930 W   1.8        3.5*       2.5        4.3        0.0       46.2 
050723  113101  48  21.3550 N  63  15.7950 W   1.8        3.5        2.5        6.0*       0.0       46.2 
050723  113102  48  21.3560 N  63  15.7950 W   1.7        3.5        2.5        6.0        0.0       55.4*
050723  113104  48  21.3560 N  63  15.7970 W   1.7        3.5        2.3*       6.0        0.0       55.4 
050723  113107  48  21.3570 N  63  15.7980 W   1.8        3.5        2.3        4.4*       0.0       55.4 
050723  113108  48  21.3570 N  63  15.7990 W   1.8        3.5        2.3        4.4        0.0       50.1*
050723  113110  48  21.3570 N  63  15.8000 W   1.8        3.5        2.3        4.4        0.0       50.1 
050723  113113  48  21.3580 N  63  15.8030 W   1.8        3.7*       2.3        5.5*       0.0       59.8*
050723  113114  48  21.3580 N  63  15.8030 W   1.7        3.7        2.3        5.5        0.0       59.8 
050723  113116  48  21.3590 N  63  15.8050 W   1.7        3.7        2.3        7.9*       0.0       59.8 
050723  113119  48  21.3590 N  63  15.8070 W   1.9        3.7        2.1*       7.9        0.0       56.3*
050723  113120  48  21.3590 N  63  15.8070 W   1.8        3.7        2.1        7.9        0.0       56.3 
050723  113122  48  21.3600 N  63  15.8080 W   1.9        3.7        2.1        2.0*       0.0       56.3 
050723  113125  48  21.3600 N  63  15.8110 W   1.8        3.7        2.1        2.0        0.0       76.5*
050723  113126  48  21.3600 N  63  15.8120 W   1.9       13.5*       2.1        4.9*       0.0       76.5 
050723  113128  48  21.3600 N  63  15.8140 W   1.8       13.5        2.1        4.9        0.0       40.9*
