FileName: C:\2005NE~1\GP115.TXT
Local Time: Sat Aug 27 20:26:25 2005

Ship: Marco Michel Trip: 08 Tow: gp115
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050827  232626  47  40.7110 N  64  20.7770 W   4.6        3.3*       5.1*     121.8*       0.0       12.8*
050827  232628  47  40.7110 N  64  20.7810 W   4.6        3.3        5.1      127.2*       0.0       12.8 
050827  232630  47  40.7100 N  64  20.7850 W   4.6        3.3        5.1      127.2        0.0       12.8 
050827  232632  47  40.7090 N  64  20.7880 W   4.4        3.3        5.1      127.2        0.0       12.8 
050827  232634  47  40.7080 N  64  20.7910 W   4.2        3.3        5.1        2.2*       0.0       12.8 
050827  232636  47  40.7080 N  64  20.7940 W   4.2        3.3        5.1        2.2        0.0        8.8*
050827  232638  47  40.7070 N  64  20.7980 W   4.2        3.3        5.1        2.2        0.0        8.8 
050827  232640  47  40.7060 N  64  20.8010 W   4.2        3.3        5.1       18.9*       0.0        8.8 
050827  232642  47  40.7060 N  64  20.8050 W   4.2        3.3        5.1       18.9        0.0        2.2*
050827  232644  47  40.7050 N  64  20.8080 W   4.3        3.3        5.1       18.9        0.0        2.2 
050827  232646  47  40.7040 N  64  20.8110 W   4.2        3.3        5.1       18.9        0.0        2.2 
050827  232648  47  40.7040 N  64  20.8150 W   4.2        3.3        5.1       18.9        0.0        3.1*
050827  232650  47  40.7030 N  64  20.8180 W   4.1        3.3        5.1       18.9        0.0        3.1 
050827  232652  47  40.7020 N  64  20.8210 W   4.1        3.3        5.1       18.9        0.0       11.9*
050827  232654  47  40.7020 N  64  20.8250 W   4.1        3.3        5.1        2.9*       0.0       11.9 
050827  232656  47  40.7010 N  64  20.8280 W   4.1        3.3        5.1        2.9        0.0       11.9 
050827  232658  47  40.7000 N  64  20.8310 W   4.0        3.3        5.1        2.9        0.0        9.2*
050827  232700  47  40.6990 N  64  20.8340 W   4.1        3.3        5.1        2.9*       0.0        9.2 
050827  232702  47  40.6990 N  64  20.8380 W   4.1        3.3        5.1        2.9        0.0       11.4*
050827  232704  47  40.6980 N  64  20.8410 W   4.0        3.3        5.1        2.9        0.0       11.4 
050827  232706  47  40.6980 N  64  20.8440 W   4.1        3.3        5.1        2.7*       0.0       11.4 
050827  232708  47  40.6970 N  64  20.8480 W   4.1        3.3        5.1        2.7        0.0       10.1*
050827  232710  47  40.6960 N  64  20.8510 W   4.2        3.3        5.1        3.8*       0.0       10.1 
050827  232712  47  40.6960 N  64  20.8540 W   4.5        3.3        5.1        3.8        0.0       10.1 
050827  232714  47  40.6950 N  64  20.8580 W   4.7        3.3        5.1        3.8        0.0       23.8*
050827  232716  47  40.6940 N  64  20.8620 W   5.0        3.3        5.1        4.1*       0.0       23.8 
050827  232718  47  40.6930 N  64  20.8660 W   5.4        3.3        5.1        4.1        0.0       23.8 
050827  232720  47  40.6920 N  64  20.8710 W   5.7        3.3        5.1        4.1        0.0       23.8 
050827  232722  47  40.6910 N  64  20.8760 W   5.9        3.3        5.1        4.1        0.0       23.8 
050827  232724  47  40.6900 N  64  20.8810 W   6.2        3.3        5.1        4.1        0.0       23.8 
050827  232726  47  40.6880 N  64  20.8850 W   6.4        3.3        5.1        4.1        0.0       23.8 
050827  232728  47  40.6870 N  64  20.8910 W   6.7        3.3        5.1        4.1        0.0       23.8 
050827  232730  47  40.6860 N  64  20.8960 W   6.8        3.3        5.1        4.1        0.0       23.8 
050827  232732  47  40.6850 N  64  20.9010 W   6.9        3.3        5.1        7.5*       0.0       23.8 
050827  232734  47  40.6830 N  64  20.9070 W   6.9        3.3        5.1        7.5        0.0       23.8 
050827  232736  47  40.6820 N  64  20.9120 W   7.0        3.3        5.1        4.1*       0.0       23.8 
050827  232738  47  40.6800 N  64  20.9180 W   7.0        3.3        5.1        4.1        0.0       23.8 
050827  232740  47  40.6790 N  64  20.9230 W   7.0        3.3        5.1        4.1        0.0       23.8 
050827  232742  47  40.6770 N  64  20.9280 W   7.1        3.3        5.1        4.1        0.0       23.8 
050827  232744  47  40.6760 N  64  20.9340 W   7.1        3.3        5.1        4.1        0.0       23.8 
050827  232746  47  40.6740 N  64  20.9400 W   7.2        3.3        5.1        4.1        0.0       23.8 
