FileName: C:\2005NE~1\GP348.TXT
Local Time: Sat Aug 13 10:45:43 2005

Ship: Marco Michel Trip: 07 Tow: gp348
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050813  134544  47  47.9760 N  65  19.5610 W   4.6       12.8*      10.5*       3.5*       0.0       11.0*
050813  134546  47  47.9770 N  65  19.5580 W   4.9       12.8       10.5        5.6*       0.0       11.0 
050813  134548  47  47.9790 N  65  19.5550 W   5.4       12.8       10.5        5.6        0.0       11.0 
050813  134550  47  47.9810 N  65  19.5510 W   5.8       12.8       10.5        5.6        0.0       11.0 
050813  134552  47  47.9830 N  65  19.5470 W   6.3       12.8       10.5        1.4*       0.0       11.0 
050813  134554  47  47.9860 N  65  19.5430 W   6.6       12.8       10.5        1.4        0.0       11.0 
050813  134556  47  47.9890 N  65  19.5400 W   6.8       12.8       10.5        1.4        0.0       11.0 
050813  134558  47  47.9920 N  65  19.5350 W   7.1       12.8       10.5        1.4        0.0       11.0 
050813  134600  47  47.9950 N  65  19.5310 W   7.3       12.8       10.5        1.4        0.0       11.0 
050813  134602  47  47.9980 N  65  19.5260 W   7.4       12.8       10.5        1.4        0.0       11.0 
050813  134604  47  48.0010 N  65  19.5220 W   7.5       12.8       12.6*       1.4        0.0       11.0 
050813  134606  47  48.0040 N  65  19.5180 W   7.7       12.8       12.6        1.4        0.0       11.0 
050813  134608  47  48.0070 N  65  19.5130 W   7.7       12.8       12.6        1.4        0.0       11.0 
050813  134610  47  48.0100 N  65  19.5080 W   7.7       12.8        3.0*       1.4        0.0       11.0 
050813  134612  47  48.0130 N  65  19.5040 W   7.6       12.8        3.0        1.4        0.0       11.0 
050813  134614  47  48.0160 N  65  19.5000 W   7.7       12.8        3.0        1.4        0.0       11.0 
050813  134616  47  48.0190 N  65  19.4950 W   7.8       12.8        3.0        1.4        0.0       11.0 
050813  134618  47  48.0220 N  65  19.4910 W   7.7       12.8        3.0        1.4        0.0       11.0 
050813  134620  47  48.0250 N  65  19.4860 W   7.6       12.8        3.0        1.4        0.0       11.0 
050813  134622  47  48.0280 N  65  19.4820 W   7.8       12.8        3.0        1.4        0.0       11.0 
050813  134624  47  48.0320 N  65  19.4770 W   7.8       12.8        3.0        1.4        0.0       11.0 
050813  134626  47  48.0350 N  65  19.4720 W   7.8       12.8        3.0        1.4        0.0       11.0 
050813  134628  47  48.0370 N  65  19.4680 W   7.6       12.8        3.0        1.4        0.0       11.0 
050813  134630  47  48.0400 N  65  19.4630 W   7.6       12.8        3.0        1.4        0.0       11.0 
050813  134632  47  48.0430 N  65  19.4580 W   7.8       12.8        3.0        1.4        0.0       11.0 
