FileName: C:\2005NE~1\GP274.TXT
Local Time: Mon Sep 19 10:12:47 2005

Ship: Marco Michel Trip: 09 Tow: gp274
Comments: zone 18
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  131248  46  31.0300 N  61  31.1190 W   3.0        2.7*       2.5*       0.0        7.2*     490.5*
050919  131250  46  31.0310 N  61  31.1200 W   2.1        2.7        2.5        0.0        7.2      490.5 
050919  131252  46  31.0320 N  61  31.1210 W   2.7        2.7        2.5        0.0        7.2      490.5 
050919  131254  46  31.0340 N  61  31.1220 W   2.4        2.7        2.5        0.0        7.2      490.5 
050919  131256  46  31.0350 N  61  31.1230 W   2.3        2.7        2.5        0.0        7.2       26.8*
050919  131258  46  31.0360 N  61  31.1240 W   2.4        2.7        2.5        0.0        7.2       26.8 
050919  131300  46  31.0370 N  61  31.1260 W   2.7        2.7        2.5        0.0        2.7*      26.8 
050919  131302  46  31.0380 N  61  31.1270 W   3.2        2.7        2.5        0.0        2.7       11.4*
050919  131304  46  31.0400 N  61  31.1280 W   4.3        2.7        2.5        0.0        2.7       11.4 
050919  131306  46  31.0420 N  61  31.1300 W   4.5        2.7        2.5        0.0        2.7       11.4 
050919  131308  46  31.0450 N  61  31.1320 W   5.4        2.7        2.5        0.0        2.7       11.4 
050919  131310  46  31.0470 N  61  31.1350 W   5.4        2.7        2.5        0.0        2.7       11.4 
050919  131312  46  31.0500 N  61  31.1370 W   6.2        2.7        2.5        0.0        2.7       11.4 
050919  131314  46  31.0530 N  61  31.1390 W   6.0        2.7        2.5        0.0        2.7       11.4 
050919  131316  46  31.0560 N  61  31.1430 W   6.3        2.7        2.5        0.0        2.7       11.4 
050919  131318  46  31.0590 N  61  31.1450 W   6.5        2.7        2.5        0.0        2.7       11.4 
050919  131320  46  31.0620 N  61  31.1480 W   6.2        2.7        2.5        0.0        2.7       11.4 
050919  131322  46  31.0650 N  61  31.1510 W   7.2        2.7        2.5        0.0        2.7       11.4 
050919  131324  46  31.0690 N  61  31.1540 W   6.2        2.7        2.5        0.0        2.7       11.4 
050919  131326  46  31.0720 N  61  31.1570 W   7.2        2.7        2.5        0.0        2.7       11.4 
050919  131328  46  31.0750 N  61  31.1600 W   6.7        2.7        2.5        0.0        2.7       11.4 
050919  131330  46  31.0780 N  61  31.1630 W   6.8        2.7        2.5        0.0        2.7       11.4 
050919  131332  46  31.0820 N  61  31.1650 W   7.2        2.7        2.5        0.0        2.7       11.4 
050919  131334  46  31.0850 N  61  31.1680 W   6.7        2.7        2.5        0.0        2.7       11.4 
050919  131336  46  31.0880 N  61  31.1720 W   7.3        2.7        2.5        0.0        2.7       11.4 
050919  131338  46  31.0920 N  61  31.1740 W   6.5        2.7        2.5        0.0        2.7       11.4 
050919  131340  46  31.0950 N  61  31.1770 W   7.0        2.7        2.5        0.0        2.7       11.4 
050919  131342  46  31.0980 N  61  31.1800 W   7.3        2.7        2.5        0.0        2.7       11.4 
050919  131344  46  31.1020 N  61  31.1830 W   6.5        2.7        2.5        0.0        2.7       11.4 
050919  131346  46  31.1050 N  61  31.1860 W   7.2        2.7        2.5        0.0        2.7       11.4 
050919  131348  46  31.1090 N  61  31.1880 W   6.4        2.7        2.5        0.0        2.7       11.4 
050919  131350  46  31.1120 N  61  31.1910 W   7.6        2.7        2.5        0.0        2.7       11.4 
050919  131352  46  31.1150 N  61  31.1940 W   6.4        2.7        2.5        0.0        2.7       11.4 
050919  131354  46  31.1180 N  61  31.1970 W   7.0        2.7        2.5        0.0        2.7       11.4 
050919  131356  46  31.1210 N  61  31.2000 W   6.9        2.7        2.5        0.0        2.7       11.4 
050919  131358  46  31.1250 N  61  31.2030 W   6.5        2.7        2.5        0.0        2.7       11.4 
050919  131400  46  31.1280 N  61  31.2060 W   7.4        2.7        2.5        0.0        2.7       11.4 
050919  131402  46  31.1320 N  61  31.2090 W   6.9        2.7        2.5        0.0      122.7*      11.4 
