FileName: C:\2005NE~1\GP272.TXT
Local Time: Mon Sep 19 07:16:21 2005

Ship: Marco Michel Trip: 09 Tow: gp272
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  101623  46  37.6890 N  61  30.4030 W   3.1        2.8*      13.4*       0.0        5.4*       2.2*
050919  102015  46  37.4300 N  61  30.2480 W   2.2        8.3        3.2        0.0        8.1*      69.1*
050919  102018  46  37.4280 N  61  30.2470 W   2.0        8.3        5.2*       0.0        8.1       69.1 
050919  102019  46  37.4280 N  61  30.2460 W   2.3        8.3        5.2        0.0        8.1       69.1 
050919  102021  46  37.4270 N  61  30.2450 W   1.9        8.3        5.2        0.0        8.7*      71.7*
050919  102024  46  37.4250 N  61  30.2440 W   2.1        8.3       11.6*       0.0        8.7       71.7 
050919  102025  46  37.4250 N  61  30.2430 W   1.8        8.3       11.6        0.0        8.7       68.2*
050919  102027  46  37.4240 N  61  30.2430 W   2.3        8.3       11.6        0.0        8.3*      68.2 
050919  102030  46  37.4230 N  61  30.2410 W   2.3        8.3       11.6        0.0        8.3       68.2 
050919  102031  46  37.4220 N  61  30.2400 W   2.3        8.3       11.6        0.0        8.9*      71.3*
050919  102033  46  37.4210 N  61  30.2390 W   1.6        8.3       11.6        0.0        8.9       71.3 
050919  102036  46  37.4200 N  61  30.2380 W   2.3        8.3       11.1*       0.0        8.9       71.3 
050919  102037  46  37.4190 N  61  30.2370 W   1.7        8.3       11.1        0.0        8.6*      69.5*
050919  102039  46  37.4180 N  61  30.2370 W   2.2        8.3       11.1        0.0        8.6       69.5 
050919  102042  46  37.4170 N  61  30.2360 W   1.9        8.3       11.1        0.0       22.4*      69.5*
050919  102043  46  37.4170 N  61  30.2360 W   2.1        8.3       11.1        0.0       22.4       69.5 
050919  102045  46  37.4160 N  61  30.2350 W   1.9        8.3       11.1        0.0       22.4       69.5 
050919  102048  46  37.4150 N  61  30.2340 W   2.0        8.3       11.1        0.0       22.4       72.6*
050919  102049  46  37.4140 N  61  30.2330 W   2.0        8.3       11.1        0.0       22.4       72.6 
050919  102051  46  37.4130 N  61  30.2320 W   2.0        8.3       11.1        0.0       22.4       72.6 
050919  102054  46  37.4120 N  61  30.2300 W   2.0        8.3       11.1        0.0        9.6*      69.5*
050919  102056  46  37.4110 N  61  30.2300 W   2.1        8.3       11.1        0.0        9.6       69.5 
050919  102057  46  37.4100 N  61  30.2290 W   2.5        8.3       11.1        0.0        9.5*      69.5 
050919  102100  46  37.4090 N  61  30.2270 W   2.1        8.3       11.1        0.0        9.5       69.5*
050919  102101  46  37.4080 N  61  30.2270 W   2.3        8.3       11.1        0.0        9.5       69.5 
050919  102103  46  37.4070 N  61  30.2250 W   1.8        8.3       11.1        0.0        8.8*      70.8*
050919  102106  46  37.4060 N  61  30.2240 W   2.0        8.3       11.1        0.0        8.8       70.8 
050919  102107  46  37.4050 N  61  30.2230 W   1.6        8.3       11.1        0.0        8.8       70.8 
050919  102109  46  37.4050 N  61  30.2230 W   2.4        8.3       11.1        0.0        9.4*      70.8*
050919  102112  46  37.4030 N  61  30.2220 W   2.0        8.3       11.1        0.0        9.4       70.8 
050919  102113  46  37.4030 N  61  30.2220 W   2.4        8.3       11.1        0.0        9.5*      70.8 
050919  102115  46  37.4020 N  61  30.2200 W   1.6        8.3       11.1        0.0        9.5       69.9*
050919  102118  46  37.4000 N  61  30.2190 W   2.0        8.3       11.1        0.0        9.5       69.9 
050919  102119  46  37.4000 N  61  30.2180 W   1.9        8.3       11.1        0.0        9.8*      67.3*
050919  102121  46  37.3990 N  61  30.2180 W   2.0        8.3       11.1        0.0        9.8       67.3 
050919  102124  46  37.3980 N  61  30.2160 W   2.3        8.3       11.1        0.0        9.8       67.3 
050919  102125  46  37.3970 N  61  30.2150 W   2.2        8.3       11.1        0.0        9.2*      72.1*
050919  102127  46  37.3960 N  61  30.2140 W   1.8        8.3       11.1        0.0        9.2       72.1 
050919  102130  46  37.3950 N  61  30.2130 W   1.9        8.3       11.1        0.0        9.9*      69.9*
050919  102131  46  37.3940 N  61  30.2120 W   1.8        8.3       11.1        0.0        9.9       69.9 
050919  102133  46  37.3940 N  61  30.2110 W   2.1        8.3       11.1        0.0        9.9       69.9 
050919  102136  46  37.3920 N  61  30.2100 W   2.1        8.3       11.1        0.0        9.8*      71.7*
050919  102137  46  37.3920 N  61  30.2090 W   2.1        8.3       11.1        0.0        9.8       71.7 
050919  102139  46  37.3910 N  61  30.2080 W   2.0        8.3       11.1        0.0        9.8       71.7 
050919  102142  46  37.3890 N  61  30.2070 W   1.9        8.3       11.1        0.0       11.8*      70.8*
050919  102143  46  37.3890 N  61  30.2070 W   2.0        8.3       11.1        0.0       11.8       70.8 
050919  102146  46  37.3870 N  61  30.2040 W   1.9        8.3       11.1        0.0        8.3*      69.5*
050919  102148  46  37.3870 N  61  30.2040 W   2.1        8.3       11.1        0.0        8.3       69.5 
050919  102149  46  37.3860 N  61  30.2030 W   2.3        8.3       11.1        0.0        8.3       69.5 
050919  102151  46  37.3850 N  61  30.2020 W   2.0        8.3       11.1        0.0       10.2*      70.4*
050919  102154  46  37.3840 N  61  30.2010 W   2.3        8.3       11.1        0.0       10.2       70.4 
050919  102155  46  37.3830 N  61  30.2000 W   2.1        8.3       11.1        0.0       10.2       70.4 
050919  102157  46  37.3820 N  61  30.1990 W   1.8        8.3       11.1        0.0       10.0*      68.2*
050919  102200  46  37.3810 N  61  30.1970 W   1.8        8.3       11.1        0.0       10.0       68.2 
050919  102201  46  37.3810 N  61  30.1970 W   1.9        8.3       11.1        0.0        9.9*      68.2 
050919  102203  46  37.3800 N  61  30.1960 W   2.2        8.3       11.1        0.0        9.9       69.9*
050919  102206  46  37.3780 N  61  30.1940 W   2.2        8.3       11.1        0.0        9.9       69.9 
050919  102207  46  37.3780 N  61  30.1940 W   2.2        8.3       11.1        0.0        9.5*      70.4*
050919  102209  46  37.3770 N  61  30.1930 W   1.8        8.3       11.1        0.0        9.5       70.4 
050919  102212  46  37.3760 N  61  30.1910 W   2.1        8.3       11.3*       0.0        9.7*      70.4 
050919  102213  46  37.3750 N  61  30.1910 W   2.0        8.3       11.3        0.0        9.7       69.5*
050919  102215  46  37.3740 N  61  30.1890 W   2.1        8.3       11.3        0.0        9.7       69.5 
050919  102218  46  37.3730 N  61  30.1870 W   2.2        8.3       11.3        0.0       10.7*      69.5 
050919  102219  46  37.3730 N  61  30.1870 W   2.1        8.3       11.3        0.0       10.7       68.2*
050919  102221  46  37.3720 N  61  30.1860 W   2.1        8.3       11.3        0.0       10.7       68.2 
050919  102224  46  37.3700 N  61  30.1840 W   1.7        8.3       11.3        0.0       10.4*     159.7*
050919  102226  46  37.3700 N  61  30.1830 W   2.4        8.3       11.3        0.0       10.4      159.7 
050919  102228  46  37.3690 N  61  30.1820 W   2.1        8.3       11.3        0.0        9.9*     159.7 
050919  102230  46  37.3680 N  61  30.1810 W   1.9        8.3       11.3        0.0        9.9      159.7 
050919  102231  46  37.3680 N  61  30.1810 W   1.9        8.3       11.3        0.0        9.9      159.7 
050919  102233  46  37.3670 N  61  30.1800 W   2.2        8.3       11.3        0.0        9.6*     159.7 
050919  102236  46  37.3650 N  61  30.1780 W   2.3        8.3       11.3        0.0        9.6       70.4*
050919  102238  46  37.3640 N  61  30.1770 W   1.9        8.3       11.3        0.0        9.6       70.4 
050919  102239  46  37.3640 N  61  30.1770 W   1.9        8.3       11.3        0.0        9.7*      64.7*
050919  102242  46  37.3620 N  61  30.1750 W   2.0        8.3       11.3        0.0        9.7       64.7 
050919  102243  46  37.3620 N  61  30.1750 W   1.8        8.3       11.3        0.0        9.8*      64.7 
050919  102245  46  37.3610 N  61  30.1740 W   2.4        8.3       11.3        0.0        9.8      114.4*
050919  102248  46  37.3600 N  61  30.1720 W   2.1        8.3       11.7*       0.0        9.8      114.4 
050919  102249  46  37.3600 N  61  30.1720 W   2.4        8.3       11.7        0.0        9.7*     114.4 
050919  102251  46  37.3590 N  61  30.1710 W   1.7        8.3       11.7        0.0        9.7       24.6*
050919  102254  46  37.3570 N  61  30.1680 W   2.0        8.3       11.7        0.0        9.7       24.6 
050919  102255  46  37.3570 N  61  30.1680 W   1.8        8.3       11.7        0.0        9.8*      69.1*
050919  102257  46  37.3560 N  61  30.1670 W   2.2        8.3       11.7        0.0        9.8       69.1 
050919  102300  46  37.3550 N  61  30.1650 W   2.2        8.3        9.4*       0.0       10.0*      69.1 
050919  102301  46  37.3550 N  61  30.1650 W   2.0        8.3        9.4        0.0       10.0       68.2*
050919  102303  46  37.3540 N  61  30.1640 W   2.1        8.3        9.4        0.0       10.0       68.2 
050919  102306  46  37.3520 N  61  30.1620 W   1.9        8.3        9.4        0.0       10.0*      68.2 
050919  102307  46  37.3520 N  61  30.1620 W   1.8        8.3        9.4        0.0       10.0       69.9*
050919  102309  46  37.3510 N  61  30.1610 W   2.3        8.3        9.4        0.0       10.0       69.9 
050919  102312  46  37.3500 N  61  30.1590 W   2.1        8.3        9.4        0.0       10.3*     157.0*
050919  102313  46  37.3490 N  61  30.1580 W   2.4        8.3        9.4        0.0       10.3      157.0 
050919  102315  46  37.3480 N  61  30.1570 W   1.7        8.3        9.4        0.0       10.1*     157.0 
050919  102318  46  37.3470 N  61  30.1550 W   2.0        8.3        9.4        0.0       10.1      157.0 
050919  102319  46  37.3460 N  61  30.1550 W   1.9        8.3        9.4        0.0       10.1      157.0 
050919  102321  46  37.3460 N  61  30.1530 W   2.0        8.3        9.4        0.0        9.4*     157.0 
050919  102324  46  37.3450 N  61  30.1510 W   2.2        8.3        9.4        0.0        9.4       67.7*
050919  102326  46  37.3440 N  61  30.1500 W   1.9        8.3        9.4        0.0        9.4       67.7 
050919  102328  46  37.3430 N  61  30.1500 W   2.2        8.3        9.4        0.0        9.6*      70.4*
050919  102330  46  37.3420 N  61  30.1480 W   2.0        8.3        9.4        0.0        9.6       70.4 
050919  102332  46  37.3410 N  61  30.1470 W   2.2        8.3        9.4        0.0        9.5*      70.4 
050919  102334  46  37.3400 N  61  30.1460 W   2.2        8.3        9.4        0.0        9.5       69.5*
050919  102336  46  37.3400 N  61  30.1450 W   2.1        8.3        9.4        0.0        9.5       69.5 
050919  102338  46  37.3390 N  61  30.1440 W   2.0        8.3        9.4        0.0       10.4*      69.5 
050919  102340  46  37.3380 N  61  30.1430 W   2.2        8.3        9.4        0.0       10.4       67.7*
050919  102342  46  37.3370 N  61  30.1410 W   2.0        8.3        9.4        0.0       10.6*      67.7 
050919  102344  46  37.3360 N  61  30.1400 W   2.0        8.3        9.4        0.0       10.6       69.5*
050919  102346  46  37.3350 N  61  30.1390 W   2.1        8.3        9.4        0.0       10.6       69.5 
050919  102348  46  37.3340 N  61  30.1380 W   2.2        8.3       11.1*       0.0       10.2*      69.5 
050919  102350  46  37.3330 N  61  30.1370 W   1.9        8.3       11.1        0.0       10.2       72.1*
050919  102352  46  37.3320 N  61  30.1350 W   2.4        8.3       11.1        0.0       10.2       72.1 
050919  102354  46  37.3310 N  61  30.1340 W   1.9        8.3       11.1        0.0       22.4*      72.1 
050919  102356  46  37.3310 N  61  30.1330 W   2.4        8.3       11.1        0.0       22.4       67.7*
050919  102358  46  37.3300 N  61  30.1320 W   1.8        8.3       11.1        0.0       22.4       67.7 
050919  102400  46  37.3290 N  61  30.1310 W   2.2        8.3       11.2*       0.0       22.4       68.6*
050919  102402  46  37.3280 N  61  30.1290 W   2.1        8.3       11.2        0.0       22.4       68.6 
050919  102404  46  37.3280 N  61  30.1280 W   2.2        8.3       11.2        0.0        9.4*      68.6 
050919  102406  46  37.3270 N  61  30.1270 W   2.1        8.3       11.2        0.0        9.4       70.8*
050919  102408  46  37.3260 N  61  30.1260 W   2.2        8.3       11.2        0.0        9.4       70.8 
050919  102410  46  37.3250 N  61  30.1250 W   1.9        8.3       11.2        0.0       10.4*      70.8 
050919  102412  46  37.3240 N  61  30.1230 W   2.3        8.3       11.7*       0.0       10.4       69.1*
050919  102414  46  37.3230 N  61  30.1220 W   1.9        8.3       11.7        0.0       10.3*      69.1 
050919  102416  46  37.3220 N  61  30.1210 W   2.3        8.3       11.7        0.0       10.3       69.5*
050919  102418  46  37.3210 N  61  30.1200 W   2.0        8.3       11.7        0.0       10.3       69.5 
050919  102420  46  37.3210 N  61  30.1190 W   2.2        8.3       11.7        0.0        9.9*      69.5 
050919  102422  46  37.3190 N  61  30.1170 W   2.1        8.3       11.7        0.0        9.9       68.6*
050919  102424  46  37.3190 N  61  30.1160 W   2.0        8.3       11.1*       0.0        9.9       68.6 
050919  102426  46  37.3180 N  61  30.1150 W   2.3        8.3       11.1        0.0        9.5*      68.6 
050919  102428  46  37.3170 N  61  30.1140 W   2.1        8.3       11.1        0.0        9.5       69.1*
050919  102430  46  37.3160 N  61  30.1120 W   2.2        8.3       11.1        0.0       10.1*      69.1 
050919  102432  46  37.3160 N  61  30.1110 W   2.2        8.3       11.1        0.0       10.1       67.7*
050919  102434  46  37.3150 N  61  30.1100 W   2.1        8.3       11.1        0.0       10.1       67.7 
050919  102436  46  37.3140 N  61  30.1090 W   2.2        8.3       11.3*       0.0       10.1*      67.7 
050919  102438  46  37.3130 N  61  30.1070 W   2.0        8.3       11.3        0.0       10.1       71.7*
050919  102440  46  37.3120 N  61  30.1060 W   2.3        8.3       11.3        0.0       10.1       71.7 
050919  102442  46  37.3110 N  61  30.1050 W   2.1        8.3       11.3        0.0        9.6*      71.7 
050919  102444  46  37.3100 N  61  30.1030 W   2.0        8.3       11.3        0.0        9.6       67.7*
050919  102446  46  37.3100 N  61  30.1020 W   2.1        8.3       11.3        0.0       10.7*      67.7 
050919  102448  46  37.3090 N  61  30.1010 W   2.3        8.3       11.3        0.0       10.7       69.1*
050919  102450  46  37.3080 N  61  30.1000 W   1.8        8.3       11.3        0.0       10.7       69.1 
050919  102452  46  37.3070 N  61  30.0980 W   2.4        8.3       11.3        0.0        9.4*      69.1 
050919  102454  46  37.3070 N  61  30.0970 W   1.9        8.3       11.3        0.0        9.4       71.3*
050919  102456  46  37.3060 N  61  30.0960 W   2.2        8.3       11.3        0.0        9.4       71.3 
050919  102458  46  37.3050 N  61  30.0950 W   1.8        8.3       11.3        0.0       10.0*      71.3 
050919  102500  46  37.3050 N  61  30.0940 W   2.3        8.3       11.3        0.0       10.0       69.1*
050919  102502  46  37.3040 N  61  30.0930 W   2.0        8.3       11.3        0.0        9.3*      69.1 
050919  102504  46  37.3030 N  61  30.0910 W   2.0        8.3       11.3        0.0        9.3       69.1 
050919  102506  46  37.3020 N  61  30.0900 W   1.9        8.3       11.3        0.0        9.3       67.3*
050919  102508  46  37.3010 N  61  30.0890 W   1.1        8.3       11.3        0.0       13.8*      67.3 
050919  102510  46  37.3010 N  61  30.0890 W   1.4        8.3       11.3        0.0       13.8       67.3 
050919  102512  46  37.3010 N  61  30.0880 W   1.0        8.3       11.3        0.0       13.8       67.3 
050919  102514  46  37.3010 N  61  30.0870 W   1.2        8.3       11.3        0.0        8.0*      67.3 
050919  102516  46  37.3000 N  61  30.0860 W   1.1        8.3       11.3        0.0        8.0       67.3 
050919  102518  46  37.3000 N  61  30.0860 W   1.3        8.3       11.3        0.0       13.8*      67.3 
050919  102520  46  37.3000 N  61  30.0840 W   1.1        8.3       11.3        0.0       13.8       67.3 
050919  102522  46  37.3000 N  61  30.0840 W   0.8        8.3       11.3        0.0       13.8       67.3 
050919  102524  46  37.3000 N  61  30.0830 W   1.3        8.3       13.1*       0.0        5.0*      67.3 
050919  102526  46  37.2990 N  61  30.0820 W   0.8        8.3       13.1        0.0        5.0       60.7*
050919  102528  46  37.2990 N  61  30.0820 W   0.9        8.3       13.1        0.0        7.4*      60.7 
050919  102530  46  37.2990 N  61  30.0810 W   1.2        8.3       13.1        0.0        7.4       60.7 
050919  102532  46  37.2990 N  61  30.0800 W   0.8        8.3       13.1        0.0        7.4       72.1*
050919  102534  46  37.2990 N  61  30.0800 W   0.8        8.3       13.1        0.0        5.2*      72.1 
050919  102536  46  37.2980 N  61  30.0790 W   1.0        8.3       13.1        0.0        5.2       72.1 
