FileName: C:\2005NE~1\GP261.TXT
Local Time: Sun Sep 18 19:00:46 2005

Ship: Marco Michel Trip: 09 Tow: gp261
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050918  220047  46  42.9370 N  61  22.7660 W   4.2        2.3*      13.1        0.0       14.8*     253.8*
050918  220311  46  42.6970 N  61  22.8800 W   3.4        2.3       13.1        0.0        4.7       32.1 
050918  220313  46  42.6950 N  61  22.8800 W   3.7        2.3       13.1        0.0        4.7       32.1 
050918  220315  46  42.6930 N  61  22.8810 W   2.9        2.3       13.1        0.0        7.6*      42.7*
050918  220317  46  42.6920 N  61  22.8820 W   2.7        2.3       13.1        0.0        7.6       42.7 
050918  220319  46  42.6910 N  61  22.8820 W   2.0        2.3       13.1        0.0        8.6*      40.0*
050918  220321  46  42.6890 N  61  22.8820 W   2.9        2.3       13.1        0.0        8.6       40.0 
050918  220323  46  42.6880 N  61  22.8830 W   2.5        2.3       13.1        0.0        8.6       40.0 
050918  220325  46  42.6870 N  61  22.8830 W   1.7        2.3       13.1        0.0        8.0*      50.1*
050918  220327  46  42.6860 N  61  22.8830 W   2.6        2.3        2.2*       0.0        8.0       50.1 
050918  220329  46  42.6840 N  61  22.8830 W   1.7        2.3        2.2        0.0        7.6*      50.1 
050918  220331  46  42.6830 N  61  22.8840 W   2.4        2.3        2.2        0.0        7.6       46.2*
050918  220333  46  42.6820 N  61  22.8840 W   1.6        2.3        2.2        0.0        7.6       46.2 
050918  220335  46  42.6810 N  61  22.8840 W   1.8        2.5*       2.2        0.0        7.6*      43.1*
050918  220337  46  42.6800 N  61  22.8840 W   2.3        2.5        2.2        0.0        7.6       43.1 
050918  220339  46  42.6790 N  61  22.8850 W   1.6        2.5        2.2        0.0        7.6       43.1 
050918  220341  46  42.6780 N  61  22.8850 W   1.8        2.5        2.4*       0.0        6.0*      44.9*
050918  220343  46  42.6770 N  61  22.8850 W   1.3        2.5        2.4        0.0        6.0       44.9 
050918  220345  46  42.6760 N  61  22.8850 W   2.3        2.5        2.4        0.0        3.5*      44.9 
050918  220347  46  42.6740 N  61  22.8850 W   1.8        2.8*       2.4        0.0        3.5       49.3*
050918  220349  46  42.6740 N  61  22.8850 W   1.4        2.8        2.4        0.0        3.5       49.3 
050918  220351  46  42.6720 N  61  22.8850 W   2.0        2.8        2.4        0.0        4.9*      53.2*
050918  220353  46  42.6720 N  61  22.8850 W   1.7        2.8        2.7*       0.0        4.9       53.2 
050918  220355  46  42.6710 N  61  22.8860 W   2.3        2.8        2.7        0.0        4.9       53.2 
050918  220357  46  42.6690 N  61  22.8860 W   1.6        2.8        2.7        0.0        7.0*      53.7*
050918  220359  46  42.6680 N  61  22.8860 W   1.5        2.8        2.7        0.0        7.0       53.7 
050918  220401  46  42.6670 N  61  22.8870 W   2.3        3.8*       2.7        0.0        5.3*      53.7 
050918  220403  46  42.6660 N  61  22.8870 W   1.9        3.8        2.7        0.0        5.3       55.9*
050918  220405  46  42.6650 N  61  22.8870 W   2.0        3.8        2.7        0.0        5.3       55.9 
050918  220407  46  42.6640 N  61  22.8870 W   1.5        3.8        2.2*       0.0        8.6*      56.3*
050918  220409  46  42.6630 N  61  22.8870 W   2.2        3.8        2.2        0.0        8.6       56.3 
050918  220412  46  42.6610 N  61  22.8870 W   2.1        3.8        2.2        0.0        1.8*      56.3 
050918  220413  46  42.6610 N  61  22.8870 W   2.0        3.9*       2.2        0.0        1.8       60.7*
050918  220415  46  42.6600 N  61  22.8880 W   2.0        3.9        2.2        0.0        1.8       60.7 
050918  220418  46  42.6580 N  61  22.8880 W   2.1        3.9        2.2        0.0        5.8*     121.4*
050918  220419  46  42.6570 N  61  22.8890 W   2.4        3.9        3.3*       0.0        5.8      121.4 
050918  220421  46  42.6560 N  61  22.8890 W   1.8        3.9        3.3        0.0        5.8      121.4 
050918  220424  46  42.6540 N  61  22.8890 W   2.7        3.9        3.3        0.0        5.6*      10.6*
050918  220425  46  42.6530 N  61  22.8890 W   2.2        3.9        3.3        0.0        5.6       10.6 
050918  220427  46  42.6520 N  61  22.8890 W   1.9        9.8*       3.3        0.0        6.2*      10.6 
050918  220430  46  42.6510 N  61  22.8900 W   2.7        9.8        3.3        0.0        6.2       68.2*
050918  220431  46  42.6500 N  61  22.8900 W   2.2        9.8        3.3        0.0        6.2       68.2 
050918  220433  46  42.6490 N  61  22.8900 W   2.2        9.8        2.7*       0.0        5.9*      68.2 
050918  220436  46  42.6470 N  61  22.8910 W   1.5        9.8        2.7        0.0        5.9       86.2*
050918  220437  46  42.6460 N  61  22.8910 W   1.9        9.8        2.7        0.0        5.9       86.2 
050918  220439  46  42.6450 N  61  22.8910 W   2.3        9.8        2.7        0.0        9.2*      51.9*
050918  220442  46  42.6430 N  61  22.8910 W   2.5        5.2*       2.7        0.0        9.2       51.9 
050918  220443  46  42.6420 N  61  22.8910 W   2.1        5.2        2.7        0.0        3.8*      51.9 
050918  220445  46  42.6410 N  61  22.8910 W   2.1        5.2        2.7        0.0        3.8       73.9*
050918  220448  46  42.6400 N  61  22.8920 W   1.7        5.2        2.7        0.0        3.8       73.9 
050918  220449  46  42.6390 N  61  22.8920 W   2.0        5.2        2.7        0.0        6.8*      71.3*
050918  220451  46  42.6380 N  61  22.8920 W   2.2        5.2        2.7        0.0        6.8       71.3 
050918  220454  46  42.6360 N  61  22.8930 W   1.6        5.2        2.7        0.0       10.8*      71.3 
050918  220455  46  42.6360 N  61  22.8930 W   1.9        5.2        2.7        0.0       10.8       73.5*
050918  220457  46  42.6350 N  61  22.8930 W   2.3        5.2        2.7        0.0       10.8       73.5 
050918  220500  46  42.6330 N  61  22.8930 W   2.1        5.2        2.7        0.0        4.2*      73.5 
050918  220501  46  42.6320 N  61  22.8940 W   2.5        5.2        2.7        0.0        4.2       72.6*
050918  220503  46  42.6310 N  61  22.8940 W   1.8        5.2        2.7        0.0        4.2       72.6 
050918  220506  46  42.6300 N  61  22.8940 W   2.0        5.2        2.7        0.0        7.6*      73.0*
050918  220507  46  42.6290 N  61  22.8940 W   2.1        5.2        2.7        0.0        7.6       73.0 
050918  220509  46  42.6280 N  61  22.8950 W   2.1        5.2        2.7        0.0        8.7*      73.0 
050918  220512  46  42.6260 N  61  22.8950 W   1.7        5.2        2.7        0.0        8.7       73.5*
050918  220513  46  42.6260 N  61  22.8950 W   1.4        5.2        2.7        0.0        8.7       73.5 
050918  220515  46  42.6250 N  61  22.8950 W   1.9        5.2        2.7        0.0        6.7*      73.5 
050918  220518  46  42.6230 N  61  22.8960 W   2.3        5.2        2.7        0.0        6.7       75.2*
050918  220519  46  42.6220 N  61  22.8960 W   1.8        5.2        2.7        0.0        6.7       75.2 
050918  220521  46  42.6210 N  61  22.8960 W   1.9        5.2        2.7        0.0        9.0*      75.2 
050918  220524  46  42.6200 N  61  22.8970 W   1.8        5.2        2.7        0.0        9.0       71.7*
050918  220525  46  42.6190 N  61  22.8970 W   2.3        5.2        2.7        0.0        8.6*      71.7 
050918  220527  46  42.6180 N  61  22.8970 W   1.9        5.2        2.7        0.0        8.6       73.5*
050918  220530  46  42.6160 N  61  22.8980 W   2.1        5.2        2.7        0.0        8.6       73.5 
050918  220531  46  42.6160 N  61  22.8980 W   1.7        5.2        2.7        0.0        9.2*      73.5 
050918  220533  46  42.6150 N  61  22.8970 W   2.1        5.2        2.7        0.0        9.2       73.9*
050918  220536  46  42.6130 N  61  22.8980 W   1.9        5.2        2.7        0.0        8.7*      73.9 
050918  220537  46  42.6120 N  61  22.8980 W   1.9        5.2        2.7        0.0        8.7       73.9 
050918  220539  46  42.6110 N  61  22.8980 W   1.8        5.2        2.7        0.0        8.7       73.0*
050918  220542  46  42.6100 N  61  22.8980 W   1.7        5.2        2.7        0.0        9.1*      73.0 
050918  220543  46  42.6090 N  61  22.8980 W   2.0        5.2        2.7        0.0        9.1       73.9*
050918  220545  46  42.6080 N  61  22.8990 W   2.3        5.2        2.7        0.0        9.1       73.9 
050918  220548  46  42.6060 N  61  22.8990 W   2.1        5.2        2.7        0.0        9.2*      73.9 
050918  220549  46  42.6060 N  61  22.8990 W   2.5        5.2        2.7        0.0        9.2       73.9*
050918  220551  46  42.6050 N  61  22.9000 W   1.9        5.2        2.7        0.0        9.0*      73.9 
050918  220553  46  42.6040 N  61  22.9000 W   1.9        5.2        2.7        0.0        9.0       73.9 
050918  220555  46  42.6020 N  61  22.9000 W   1.9        5.2        2.7        0.0        9.0       73.0*
050918  220557  46  42.6010 N  61  22.9000 W   2.0        5.2        2.7        0.0        9.8*      73.0 
050918  220600  46  42.5990 N  61  22.9010 W   2.3        5.2        2.7        0.0        9.8       72.6*
050918  220601  46  42.5990 N  61  22.9010 W   2.1        5.2        2.7        0.0        9.8       72.6 
050918  220603  46  42.5980 N  61  22.9010 W   1.5        5.2        2.7        0.0        9.1*      72.6 
050918  220606  46  42.5960 N  61  22.9010 W   2.1        5.2        2.7        0.0        9.1       73.0*
050918  220607  46  42.5960 N  61  22.9010 W   2.0        5.2        2.7        0.0        9.4*      73.0 
050918  220609  46  42.5940 N  61  22.9010 W   2.0        5.2        2.7        0.0        9.4       73.0 
050918  220612  46  42.5930 N  61  22.9020 W   2.1        5.2        2.7        0.0        9.4       72.1*
050918  220613  46  42.5920 N  61  22.9020 W   2.2        5.2        2.7        0.0       10.4*      72.1 
050918  220615  46  42.5910 N  61  22.9020 W   2.2        5.2        2.7        0.0       10.4       75.7*
050918  220618  46  42.5890 N  61  22.9020 W   1.9        5.2        2.7        0.0       10.4       75.7 
050918  220619  46  42.5890 N  61  22.9030 W   2.1        5.2        2.7        0.0       10.4       75.7 
050918  220621  46  42.5880 N  61  22.9030 W   2.2        5.2        2.7        0.0       10.4       72.6*
050918  220624  46  42.5860 N  61  22.9030 W   2.3        5.2        2.7        0.0       10.1*      72.6 
050918  220625  46  42.5850 N  61  22.9030 W   2.6        5.2        2.7        0.0       10.1       72.6 
050918  220627  46  42.5840 N  61  22.9030 W   1.8        5.2        2.7        0.0       10.1       71.7*
050918  220630  46  42.5820 N  61  22.9030 W   2.3        5.2        2.7        0.0       10.4*      71.7 
050918  220631  46  42.5820 N  61  22.9040 W   2.2        5.2        2.7        0.0       10.4       73.5*
050918  220633  46  42.5800 N  61  22.9040 W   2.3        5.2        2.7        0.0        9.0*      73.5 
050918  220636  46  42.5780 N  61  22.9040 W   1.7        5.2        2.7        0.0        9.0       73.5 
050918  220637  46  42.5780 N  61  22.9040 W   1.7        5.2        2.7        0.0        9.0       73.0*
050918  220639  46  42.5770 N  61  22.9040 W   2.5        5.2        2.7        0.0        9.5*      73.0 
050918  220642  46  42.5750 N  61  22.9050 W   1.7        5.2        2.7        0.0        9.5       73.0 
050918  220643  46  42.5750 N  61  22.9050 W   2.1        5.2        2.7        0.0        9.5       71.7*
050918  220645  46  42.5730 N  61  22.9050 W   1.7        5.2        2.7        0.0        9.4*      71.7 
050918  220648  46  42.5710 N  61  22.9050 W   2.5        5.2        2.7        0.0        9.4       74.8*
050918  220649  46  42.5710 N  61  22.9050 W   1.8        5.2        2.7        0.0        9.4       74.8 
050918  220651  46  42.5700 N  61  22.9050 W   1.5        5.2        2.7        0.0        9.4*      74.8 
050918  220654  46  42.5680 N  61  22.9050 W   1.9        5.2       11.6*       0.0        9.4       73.9*
050918  220655  46  42.5680 N  61  22.9060 W   1.8        5.2       11.6        0.0       10.2*      73.9 
050918  220657  46  42.5670 N  61  22.9050 W   2.1        5.2       11.6        0.0       10.2       73.9 
050918  220700  46  42.5650 N  61  22.9060 W   1.8        5.2       11.6        0.0       10.2       71.3*
050918  220701  46  42.5640 N  61  22.9060 W   2.0        5.2       11.6        0.0        9.7*      71.3 
050918  220703  46  42.5630 N  61  22.9060 W   1.8        5.2       11.6        0.0        9.7       71.3 
050918  220706  46  42.5620 N  61  22.9060 W   1.4        5.2       11.6        0.0       10.0*      73.0*
050918  220707  46  42.5620 N  61  22.9060 W   1.7        5.2       11.6        0.0       10.0       73.0 
050918  220709  46  42.5600 N  61  22.9060 W   2.3        5.2       11.6        0.0       10.0       73.5*
050918  220712  46  42.5580 N  61  22.9060 W   2.3        5.2       11.6        0.0       10.3*      73.5 
050918  220713  46  42.5580 N  61  22.9060 W   2.4        5.2       11.6        0.0       10.3       73.5 
050918  220715  46  42.5570 N  61  22.9060 W   1.5        5.2       11.6        0.0       10.3       71.7*
050918  220718  46  42.5550 N  61  22.9070 W   2.1        5.2       11.6        0.0       10.1*      71.7 
050918  220719  46  42.5550 N  61  22.9070 W   1.7        5.2       11.6        0.0       10.1       71.7 
050918  220721  46  42.5530 N  61  22.9070 W   2.4        5.2       11.6        0.0        9.5*      74.8*
050918  220724  46  42.5520 N  61  22.9070 W   2.5        5.2       11.6        0.0        9.5       74.8 
050918  220725  46  42.5510 N  61  22.9070 W   2.4        5.2       11.6        0.0        9.5       70.8*
050918  220727  46  42.5500 N  61  22.9070 W   2.0        5.2       11.6        0.0        9.8*      70.8 
050918  220730  46  42.5480 N  61  22.9070 W   1.6        5.2       11.6        0.0        9.8       70.8 
050918  220731  46  42.5470 N  61  22.9070 W   1.7        5.2       11.6        0.0        9.8       75.2*
050918  220733  46  42.5460 N  61  22.9070 W   2.6        5.2       11.6        0.0       10.4*      75.2 
050918  220736  46  42.5440 N  61  22.9070 W   2.1        5.2       11.6        0.0       10.4       69.9*
050918  220737  46  42.5430 N  61  22.9070 W   2.7        5.2       11.6        0.0       10.4*      69.9 
050918  220739  46  42.5420 N  61  22.9070 W   1.4        5.2       11.6        0.0       10.4       69.9 
050918  220742  46  42.5410 N  61  22.9070 W   2.4        5.2       11.6        0.0       10.4       74.3*
050918  220743  46  42.5400 N  61  22.9070 W   2.3        5.2       11.6        0.0       10.4*      74.3 
050918  220745  46  42.5390 N  61  22.9070 W   1.9        5.2       11.6        0.0       10.4       74.3 
050918  220748  46  42.5370 N  61  22.9070 W   1.6        5.2       11.6        0.0       10.4       73.0*
050918  220749  46  42.5370 N  61  22.9070 W   1.7        5.2       11.6        0.0        9.7*      73.0 
050918  220751  46  42.5360 N  61  22.9070 W   2.2        5.2       11.6        0.0        9.7       73.0 
050918  220754  46  42.5340 N  61  22.9070 W   1.8        5.2       11.6        0.0       10.9*      72.6*
050918  220755  46  42.5330 N  61  22.9070 W   1.6        5.2       11.6        0.0       10.9       72.6 
050918  220757  46  42.5330 N  61  22.9070 W   2.1        5.2       11.6        0.0       10.9       72.1*
050918  220800  46  42.5310 N  61  22.9080 W   2.0        5.2       11.6        0.0        9.4*      72.1 
050918  220801  46  42.5300 N  61  22.9080 W   2.3        5.2       11.6        0.0        9.4       72.1 
050918  220803  46  42.5290 N  61  22.9080 W   1.6        5.2       11.6        0.0        9.4       74.8*
050918  220806  46  42.5270 N  61  22.9080 W   2.7        5.2       11.6        0.0       10.6*      74.8 
050918  220807  46  42.5270 N  61  22.9080 W   2.0        5.2       11.6        0.0       10.6       74.8 
050918  220809  46  42.5260 N  61  22.9080 W   1.9        5.2       11.6        0.0        9.6*      72.6*
050918  220812  46  42.5240 N  61  22.9080 W   1.6        5.2       11.6        0.0        9.6       72.6 
050918  220813  46  42.5230 N  61  22.9070 W   2.0        5.2       11.6        0.0        9.6       72.1*
050918  220815  46  42.5220 N  61  22.9070 W   1.9        5.2       11.6        0.0        9.6       72.1 
050918  220818  46  42.5200 N  61  22.9080 W   1.8        5.2       11.6        0.0        9.6       72.1 
050918  220819  46  42.5200 N  61  22.9080 W   1.5        5.2       11.6        0.0       10.9*      73.5*
050918  220821  46  42.5190 N  61  22.9080 W   2.4        5.2       11.6        0.0       10.9       73.5 
050918  220824  46  42.5170 N  61  22.9080 W   2.1        5.2       11.6        0.0       10.9       73.5 
050918  220825  46  42.5160 N  61  22.9080 W   2.1        5.2       11.6        0.0       10.1*      92.4*
050918  220828  46  42.5150 N  61  22.9090 W   2.4        5.2       11.6        0.0       10.1       92.4 
050918  220830  46  42.5140 N  61  22.9090 W   1.5        5.2       11.6        0.0       10.1       53.2*
050918  220831  46  42.5130 N  61  22.9080 W   1.7        5.2       11.6        0.0        9.7*      53.2 
050918  220833  46  42.5120 N  61  22.9090 W   2.8        5.2       11.6        0.0        9.7       53.2 
050918  220836  46  42.5100 N  61  22.9080 W   1.7        5.2       11.6        0.0        9.2*      73.0*
050918  220838  46  42.5090 N  61  22.9080 W   2.4        5.2       11.6        0.0        9.2       73.0 
050918  220839  46  42.5080 N  61  22.9080 W   2.1        5.2       11.6        0.0        9.2       73.0 
050918  220842  46  42.5070 N  61  22.9090 W   2.3        5.2       11.6        0.0        9.4*      72.1*
050918  220843  46  42.5060 N  61  22.9090 W   2.0        5.2       11.6        0.0        9.4       72.1 
050918  220845  46  42.5050 N  61  22.9080 W   1.5        5.2       11.6        0.0        9.4       73.0*
050918  220848  46  42.5030 N  61  22.9090 W   2.7        5.2       11.6        0.0        9.2*      73.0 
050918  220849  46  42.5020 N  61  22.9090 W   1.6        5.2       11.6        0.0        9.2       73.0 
050918  220851  46  42.5020 N  61  22.9090 W   2.1        5.2       11.6        0.0        9.6*     112.2*
050918  220854  46  42.5000 N  61  22.9090 W   1.7        5.2       11.6        0.0        9.6      112.2 
050918  220855  46  42.4990 N  61  22.9090 W   2.3        5.2       11.6        0.0        9.6      112.2 
050918  220857  46  42.4980 N  61  22.9090 W   1.9        5.2       11.6        0.0       11.0*      32.1*
050918  220900  46  42.4970 N  61  22.9090 W   1.7        5.2       11.6        0.0       11.0       32.1 
050918  220902  46  42.4960 N  61  22.9090 W   1.9        5.2       11.6        0.0       11.0       74.8*
050918  220903  46  42.4950 N  61  22.9090 W   1.7        5.2       11.6        0.0        9.1*      74.8 
050918  220906  46  42.4930 N  61  22.9090 W   2.0        5.2       11.6        0.0        9.1       74.8 
050918  220907  46  42.4930 N  61  22.9090 W   1.6        5.2       11.6        0.0       10.3*      69.1*
050918  220909  46  42.4920 N  61  22.9090 W   2.0        5.2       11.6        0.0       10.3       69.1 
050918  220912  46  42.4900 N  61  22.9090 W   2.6        5.2       11.6        0.0       10.3       69.1 
050918  220914  46  42.4890 N  61  22.9090 W   1.8        5.2       11.6        0.0        9.7*      76.5*
050918  220915  46  42.4880 N  61  22.9090 W   1.9        5.2       11.6        0.0        9.7       76.5 
050918  220918  46  42.4870 N  61  22.9090 W   2.0        5.2       11.6        0.0        9.7       71.7*
050918  220919  46  42.4860 N  61  22.9090 W   2.2        5.2       11.6        0.0       12.3*      71.7 
050918  220922  46  42.4840 N  61  22.9090 W   2.3        5.2       11.6        0.0       12.3       71.7 
050918  220924  46  42.4830 N  61  22.9090 W   1.6        5.2       11.6        0.0       12.3       74.8*
050918  220925  46  42.4820 N  61  22.9090 W   2.0        5.2       11.6        0.0       12.3       74.8 
050918  220927  46  42.4810 N  61  22.9090 W   2.2        5.2       11.6        0.0       12.3       74.8 
050918  220930  46  42.4790 N  61  22.9090 W   2.1        5.2       11.6        0.0        9.2*      70.8*
050918  220932  46  42.4780 N  61  22.9090 W   1.9        5.2       11.6        0.0        9.2       70.8 
050918  220934  46  42.4770 N  61  22.9090 W   2.1        5.2       11.6        0.0       10.2*      70.8 
050918  220936  46  42.4750 N  61  22.9090 W   1.8        5.2       11.6        0.0       10.2       72.6*
050918  220938  46  42.4750 N  61  22.9090 W   2.2        5.2       11.6        0.0       10.2       72.6 
050918  220940  46  42.4730 N  61  22.9090 W   1.6        5.2       12.0*       0.0        9.6*      71.3*
050918  220942  46  42.4730 N  61  22.9090 W   2.1        5.2       12.0        0.0        9.6       71.3 
050918  220944  46  42.4710 N  61  22.9090 W   1.8        5.2       12.0        0.0        9.6       71.3 
050918  220946  46  42.4700 N  61  22.9090 W   1.5        5.2       12.0        0.0        9.4*      75.7*
050918  220948  46  42.4700 N  61  22.9090 W   1.5        5.2       12.0        0.0        9.4       75.7 
050918  220950  46  42.4690 N  61  22.9080 W   0.9        5.2       12.0        0.0       12.3*      75.7 
050918  220952  46  42.4690 N  61  22.9080 W   1.0        5.2       12.0        0.0       12.3       95.9*
050918  220954  46  42.4680 N  61  22.9080 W   0.4        5.2       12.0        0.0       12.3       95.9 
050918  220956  46  42.4680 N  61  22.9070 W   0.8        5.2       12.0        0.0       12.6*      63.8*
050918  220958  46  42.4680 N  61  22.9070 W   0.8        5.2       12.0        0.0       12.6       63.8 
050918  221000  46  42.4680 N  61  22.9060 W   0.4        5.2       12.0        0.0       12.6       63.8 
