FileName: C:\2005NE~1\GP284.TXT
Local Time: Sat Sep 17 18:21:10 2005

Ship: Marco Michel Trip: 09 Tow: gp284
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050917  212110  46  52.6740 N  61  22.5360 W   2.4        3.1*      10.9        0.0       48.6*     681.4*
050917  212234  46  52.5300 N  61  22.5860 W   7.4        2.5       10.9        0.0        2.4        5.3 
050917  212236  46  52.5260 N  61  22.5850 W   7.5        2.5       10.9        0.0        2.4        5.3 
050917  212239  46  52.5190 N  61  22.5840 W   7.2        2.5       10.9        0.0        2.4        5.3 
050917  212240  46  52.5170 N  61  22.5840 W   7.3        2.5       10.9        0.0        2.4        5.3 
050917  212243  46  52.5110 N  61  22.5820 W   7.7        2.5       10.9        0.0        2.4        5.3 
050917  212245  46  52.5070 N  61  22.5810 W   7.5        2.5       10.9        0.0        2.4        5.3 
050917  212247  46  52.5030 N  61  22.5790 W   7.5        2.5       10.9        0.0        2.4        5.3 
050917  212249  46  52.4990 N  61  22.5770 W   7.7        2.5       10.9        0.0        2.4        5.3 
050917  212250  46  52.4970 N  61  22.5770 W   7.6        2.5       10.9        0.0        2.4        5.3 
050917  212253  46  52.4900 N  61  22.5740 W   7.2        2.5       10.9        0.0        2.4        5.3 
050917  212255  46  52.4870 N  61  22.5730 W   7.4        2.5       10.9        0.0        2.4       71.3*
050917  212257  46  52.4830 N  61  22.5720 W   7.1        2.5       10.9        0.0        2.4       71.3 
050917  212259  46  52.4790 N  61  22.5710 W   6.5        2.5       10.9        0.0        2.4       38.3*
050917  212301  46  52.4760 N  61  22.5700 W   6.2        2.5       10.9        0.0        2.4       38.3 
050917  212303  46  52.4730 N  61  22.5690 W   6.7        2.5       10.9        0.0        2.4       38.3 
050917  212305  46  52.4680 N  61  22.5690 W   6.7        2.5       10.9        0.0        2.4       27.7*
050917  212307  46  52.4640 N  61  22.5680 W   6.3        2.5       10.9        0.0        2.4       27.7 
050917  212309  46  52.4620 N  61  22.5670 W   5.3        2.5       10.9        0.0        2.4       27.7 
050917  212311  46  52.4590 N  61  22.5660 W   5.1        2.5       10.9        0.0        2.4       22.9*
050917  212313  46  52.4560 N  61  22.5670 W   4.4        2.5       10.9        0.0        5.2*      22.9 
050917  212315  46  52.4540 N  61  22.5660 W   4.0        2.5       10.9        0.0        5.2       34.8*
050917  212317  46  52.4530 N  61  22.5660 W   3.5        2.5       10.9        0.0        5.2       34.8 
050917  212319  46  52.4510 N  61  22.5660 W   3.3        2.5       10.9        0.0       14.3*      34.8 
050917  212321  46  52.4490 N  61  22.5650 W   3.0        2.5       10.9        0.0       14.3       40.0*
050917  212323  46  52.4480 N  61  22.5650 W   3.0        2.5       10.9        0.0       19.4*      40.0 
050917  212325  46  52.4460 N  61  22.5650 W   2.6        2.5       10.9        0.0       19.4       40.0 
050917  212327  46  52.4450 N  61  22.5650 W   2.5        2.5       10.9        0.0       19.4       31.7*
050917  212329  46  52.4430 N  61  22.5640 W   2.4        2.5       11.2*       0.0       19.4       31.7 
050917  212331  46  52.4420 N  61  22.5640 W   2.4        2.5       11.2        0.0       19.4       46.2*
050917  212333  46  52.4410 N  61  22.5640 W   2.3        2.5       11.2        0.0       19.4       46.2 
050917  212335  46  52.4390 N  61  22.5640 W   1.9        2.5       11.2        0.0        5.2*      46.2 
050917  212337  46  52.4380 N  61  22.5640 W   2.2        2.5       11.2        0.0        5.2       37.4*
050917  212339  46  52.4370 N  61  22.5640 W   2.1        2.5       11.2        0.0        6.4*      37.4 
050917  212341  46  52.4360 N  61  22.5630 W   1.7        2.5       11.2        0.0        6.4       37.4 
050917  212343  46  52.4360 N  61  22.5630 W   1.8        2.5       11.2        0.0        6.4      120.1*
050917  212345  46  52.4340 N  61  22.5630 W   1.9        2.5       11.2        0.0        5.7*     120.1 
050917  212347  46  52.4330 N  61  22.5630 W   2.1        2.5       11.2        0.0        5.7      120.1 
050917  212349  46  52.4320 N  61  22.5630 W   1.6        2.5       11.2        0.0        4.4*     120.1 
050917  212351  46  52.4310 N  61  22.5630 W   2.1        2.5       11.2        0.0        4.4      120.1 
050917  212353  46  52.4300 N  61  22.5620 W   1.7        2.5       11.2        0.0        4.4       39.1*
050917  212355  46  52.4290 N  61  22.5620 W   2.2        2.5       11.2        0.0        6.1*      39.1 
050917  212357  46  52.4280 N  61  22.5620 W   1.7        2.5       11.2        0.0        6.1       39.1 
050917  212359  46  52.4270 N  61  22.5620 W   2.1        2.5       11.2        0.0        6.1       52.3*
050917  212401  46  52.4260 N  61  22.5620 W   1.9        2.5       11.2        0.0        5.2*      52.3 
050917  212403  46  52.4250 N  61  22.5620 W   2.2        2.5       11.2        0.0        5.2       47.5*
050917  212405  46  52.4240 N  61  22.5610 W   1.9        2.5       11.2        0.0        5.0*      47.5 
050917  212407  46  52.4220 N  61  22.5610 W   2.2        2.5       11.2        0.0        5.0       47.5 
050917  212409  46  52.4210 N  61  22.5610 W   2.2        2.5       11.2        0.0        5.0       51.5*
050917  212411  46  52.4200 N  61  22.5610 W   2.0        2.5       11.2        0.0        4.9*      51.5 
050917  212413  46  52.4190 N  61  22.5600 W   2.2        2.5       11.2        0.0        4.9       55.9*
050917  212415  46  52.4170 N  61  22.5600 W   2.2        2.5       11.2        0.0        4.9       55.9 
050917  212417  46  52.4160 N  61  22.5590 W   2.3        2.5       11.2        0.0        5.5*      55.9 
050917  212419  46  52.4150 N  61  22.5590 W   2.2        2.5       11.2        0.0        5.5       55.0*
050917  212421  46  52.4140 N  61  22.5590 W   2.2        2.5       11.2        0.0        4.5*      55.0 
050917  212423  46  52.4130 N  61  22.5590 W   2.3        2.5       11.2        0.0        4.5       55.0 
050917  212425  46  52.4110 N  61  22.5590 W   2.2        2.5       11.2        0.0        4.5       59.8*
050917  212427  46  52.4100 N  61  22.5590 W   2.2        2.5       11.2        0.0        5.5*      59.8 
050917  212429  46  52.4090 N  61  22.5590 W   2.3        2.5       11.2        0.0        5.5       63.8*
050917  212431  46  52.4080 N  61  22.5580 W   2.1        2.5       11.2        0.0        4.8*      63.8 
050917  212433  46  52.4060 N  61  22.5580 W   2.4        2.5       11.2        0.0        4.8       63.8 
050917  212435  46  52.4050 N  61  22.5580 W   2.2        2.5       11.2        0.0        4.8       62.0*
050917  212437  46  52.4040 N  61  22.5580 W   2.2        2.5       11.2        0.0        5.9*      62.0 
050917  212439  46  52.4030 N  61  22.5570 W   2.2        2.5       11.2        0.0        5.9       62.0 
050917  212441  46  52.4020 N  61  22.5580 W   2.1        2.5       11.2        0.0        5.9       65.5*
050917  212443  46  52.4010 N  61  22.5570 W   2.3        2.5       11.2        0.0        5.2*      65.5 
050917  212445  46  52.3990 N  61  22.5570 W   1.9        2.5       11.2        0.0        5.2       66.4*
050917  212447  46  52.3980 N  61  22.5570 W   2.1        2.5       11.2        0.0        6.4*      66.4 
050917  212449  46  52.3970 N  61  22.5570 W   2.0        2.5       11.2        0.0        6.4       66.4 
050917  212451  46  52.3960 N  61  22.5560 W   1.9        2.5       11.2        0.0        6.4       67.7*
050917  212453  46  52.3950 N  61  22.5560 W   2.0        2.5       11.2        0.0        6.6*      67.7 
050917  212455  46  52.3940 N  61  22.5560 W   2.1        2.5       11.2        0.0        6.6       67.7 
050917  212457  46  52.3930 N  61  22.5550 W   1.9        2.5       11.2        0.0        9.1*      66.9*
050917  212459  46  52.3920 N  61  22.5550 W   2.1        2.5       11.2        0.0        9.1       66.9 
050917  212501  46  52.3910 N  61  22.5550 W   1.9        2.5       11.2        0.0        9.1       69.5*
050917  212503  46  52.3890 N  61  22.5550 W   2.2        2.5       11.2        0.0        7.3*      69.5 
050917  212505  46  52.3880 N  61  22.5550 W   1.8        2.5       11.2        0.0        7.3       69.5 
050917  212507  46  52.3870 N  61  22.5540 W   2.2        2.5       11.2        0.0        7.3       67.7*
050917  212509  46  52.3850 N  61  22.5540 W   2.0        2.5       11.2        0.0        7.1*      67.7 
050917  212511  46  52.3840 N  61  22.5540 W   2.2        2.5        2.2*       0.0        7.1       67.7 
050917  212513  46  52.3830 N  61  22.5540 W   2.1        2.5        2.2        0.0        8.3*      68.6*
050917  212515  46  52.3820 N  61  22.5540 W   2.1        2.5        2.2        0.0        8.3       68.6 
050917  212517  46  52.3810 N  61  22.5530 W   2.1        2.5*       2.2        0.0        8.3       67.3*
050917  212519  46  52.3800 N  61  22.5530 W   1.9        2.5        2.2        0.0        8.4*      67.3 
050917  212521  46  52.3790 N  61  22.5530 W   2.3        2.5        2.2        0.0        8.4       67.3 
050917  212523  46  52.3770 N  61  22.5520 W   2.1        2.5        2.2        0.0        8.4       70.8*
050917  212525  46  52.3770 N  61  22.5520 W   2.0        2.5        2.2        0.0        7.2*      70.8 
050917  212527  46  52.3750 N  61  22.5520 W   2.2        2.5        2.2        0.0        7.2       70.8 
050917  212529  46  52.3740 N  61  22.5520 W   2.1        2.5        2.2        0.0       10.2*      66.9*
050917  212531  46  52.3730 N  61  22.5520 W   2.2        2.5        2.2        0.0       10.2       66.9 
050917  212533  46  52.3720 N  61  22.5510 W   1.9        2.5        2.2        0.0       10.2       68.2*
050917  212535  46  52.3700 N  61  22.5510 W   2.1        2.5        2.2        0.0        8.4*      68.2 
050917  212537  46  52.3690 N  61  22.5510 W   2.4        2.5        2.2        0.0        8.4       68.2 
050917  212539  46  52.3680 N  61  22.5510 W   2.1        2.5        2.2        0.0        8.4       69.9*
050917  212541  46  52.3670 N  61  22.5510 W   1.9        2.5        2.2        0.0        8.6*      69.9 
050917  212543  46  52.3660 N  61  22.5500 W   2.4        2.5        2.2        0.0        8.6       69.9 
050917  212545  46  52.3650 N  61  22.5500 W   1.9        2.5        2.2        0.0        9.1*      66.9*
050917  212547  46  52.3640 N  61  22.5500 W   2.3        2.5        2.2*       0.0        9.1       66.9 
050917  212549  46  52.3620 N  61  22.5500 W   2.2        2.5        2.2        0.0        9.1       69.1*
050917  212551  46  52.3610 N  61  22.5500 W   2.2        2.5        2.2        0.0        8.8*      69.1 
050917  212553  46  52.3600 N  61  22.5490 W   2.2        2.5        2.2        0.0        8.8       69.1 
050917  212555  46  52.3580 N  61  22.5490 W   1.8        2.3*       2.2        0.0        8.8       67.3*
050917  212557  46  52.3570 N  61  22.5490 W   2.1        2.3        2.2        0.0        9.0*      67.3 
050917  212559  46  52.3560 N  61  22.5480 W   2.1        2.3        2.2        0.0        9.0       67.3 
050917  212601  46  52.3550 N  61  22.5480 W   2.1        2.3        2.5*       0.0        9.0*      71.7*
050917  212603  46  52.3540 N  61  22.5480 W   2.0        2.3        2.5        0.0        9.0       71.7 
050917  212605  46  52.3530 N  61  22.5480 W   2.0        2.3        2.5        0.0        9.0       66.9*
050917  212607  46  52.3520 N  61  22.5470 W   1.8        2.6*       2.5        0.0        9.6*      66.9 
050917  212609  46  52.3510 N  61  22.5470 W   1.8        2.6        2.5        0.0        9.6       66.9 
050917  212611  46  52.3500 N  61  22.5470 W   2.1        2.6        2.5        0.0        9.4*      68.6*
050917  212613  46  52.3490 N  61  22.5470 W   1.8        2.6        2.5*       0.0        9.4       68.6 
050917  212615  46  52.3480 N  61  22.5470 W   2.0        2.6        2.5        0.0        9.4       68.6 
050917  212617  46  52.3460 N  61  22.5460 W   1.7        2.6        2.5        0.0        9.9*      67.7*
050917  212619  46  52.3460 N  61  22.5460 W   2.0        2.6        2.5        0.0        9.9       67.7 
050917  212621  46  52.3450 N  61  22.5460 W   1.9        2.7*       2.5        0.0        9.9       67.7 
050917  212623  46  52.3440 N  61  22.5460 W   2.0        2.7        2.5        0.0        9.7*      69.5*
050917  212625  46  52.3420 N  61  22.5460 W   1.8        2.7        2.5        0.0        9.7       69.5 
050917  212627  46  52.3410 N  61  22.5460 W   2.1        2.7        2.5        0.0       10.1*      67.3*
050917  212629  46  52.3400 N  61  22.5460 W   2.0        2.7        2.5        0.0       10.1       67.3 
050917  212631  46  52.3400 N  61  22.5460 W   1.8        2.7        2.5        0.0       10.1       67.3 
050917  212633  46  52.3380 N  61  22.5450 W   2.0        2.7        2.5        0.0       10.4*      69.1*
050917  212635  46  52.3370 N  61  22.5450 W   2.1        2.7        2.5        0.0       10.4       69.1 
050917  212637  46  52.3360 N  61  22.5450 W   1.9        2.7        2.5        0.0       10.4       69.1 
050917  212639  46  52.3350 N  61  22.5450 W   2.1        2.7        2.5        0.0       10.4*      68.2*
050917  212641  46  52.3340 N  61  22.5440 W   2.0        2.7        2.5        0.0       10.4       68.2 
050917  212643  46  52.3330 N  61  22.5440 W   2.0        2.7        2.5        0.0       10.4*      69.5*
050917  212645  46  52.3310 N  61  22.5440 W   2.0        2.7       11.7*       0.0       10.4       69.5 
050917  212647  46  52.3300 N  61  22.5430 W   2.2        2.7       11.7        0.0       10.4       69.5 
050917  212649  46  52.3290 N  61  22.5430 W   2.1        2.7       11.7        0.0        9.6*      67.7*
050917  212651  46  52.3270 N  61  22.5430 W   2.3        2.7        2.5*       0.0        9.6       67.7 
050917  212653  46  52.3260 N  61  22.5430 W   1.9        2.7        2.5        0.0        9.6       67.7 
050917  212655  46  52.3260 N  61  22.5430 W   2.1        2.7        2.5        0.0        9.4*      69.9*
050917  212657  46  52.3240 N  61  22.5420 W   2.0        2.9*       2.5        0.0        9.4       69.9 
050917  212659  46  52.3230 N  61  22.5410 W   2.1        2.9        2.5        0.0        9.4       66.9*
050917  212701  46  52.3220 N  61  22.5410 W   2.1        2.9        2.5        0.0        9.4       66.9 
050917  212703  46  52.3210 N  61  22.5410 W   2.0        2.9        2.5        0.0        9.4       66.9 
050917  212705  46  52.3200 N  61  22.5410 W   2.0        2.9        2.5        0.0        9.4       67.7*
050917  212707  46  52.3190 N  61  22.5400 W   2.2        2.9        2.5        0.0        9.4       67.7 
050917  212709  46  52.3180 N  61  22.5400 W   2.0        2.9        2.5        0.0        9.4       67.7 
050917  212711  46  52.3170 N  61  22.5400 W   2.2        2.9        2.5        0.0        9.4       69.1*
050917  212713  46  52.3160 N  61  22.5400 W   2.2        2.9        2.5        0.0        9.4       69.1 
050917  212715  46  52.3140 N  61  22.5390 W   2.0        2.9        2.3*       0.0        9.4       69.1*
050917  212717  46  52.3130 N  61  22.5380 W   2.1        2.9        2.3        0.0        9.4       69.1 
050917  212719  46  52.3110 N  61  22.5380 W   2.2        2.9        2.3        0.0        9.4       69.1 
050917  212721  46  52.3100 N  61  22.5380 W   1.9        2.9        2.3        0.0        9.8*      66.0*
050917  212723  46  52.3100 N  61  22.5370 W   2.4        2.9*       2.3        0.0        9.8       66.0 
050917  212725  46  52.3080 N  61  22.5370 W   1.6        2.9        2.3        0.0        9.8       66.0 
050917  212727  46  52.3070 N  61  22.5370 W   2.5        2.9        2.3        0.0        9.2*      66.4*
050917  212729  46  52.3060 N  61  22.5360 W   1.7        2.9        2.3        0.0        9.2       66.4 
050917  212731  46  52.3050 N  61  22.5360 W   2.1        2.9        2.3        0.0        9.8*      70.4*
050917  212733  46  52.3040 N  61  22.5360 W   2.0        2.9        2.3        0.0        9.8       70.4 
050917  212735  46  52.3030 N  61  22.5350 W   2.1        2.9        2.3        0.0        9.8       70.4 
050917  212737  46  52.3020 N  61  22.5350 W   2.1        2.9        2.3        0.0        9.0*      64.7*
050917  212739  46  52.3010 N  61  22.5350 W   2.0        2.9        2.3        0.0        9.0       64.7 
050917  212741  46  52.3000 N  61  22.5340 W   2.1        2.9        2.5*       0.0        9.2*      64.7 
050917  212743  46  52.2980 N  61  22.5340 W   1.9        2.9        2.5        0.0        9.2       69.5*
050917  212745  46  52.2970 N  61  22.5330 W   2.1        2.9        2.5        0.0        9.2       69.5 
050917  212747  46  52.2960 N  61  22.5330 W   2.2        2.8*       2.5        0.0        9.4*      67.7*
050917  212749  46  52.2950 N  61  22.5320 W   2.1        2.8        2.5        0.0        9.4       67.7 
050917  212751  46  52.2940 N  61  22.5320 W   2.1        2.8        2.5        0.0        9.4       67.7 
050917  212753  46  52.2930 N  61  22.5310 W   2.1        2.8        2.5        0.0        9.8*      68.2*
050917  212755  46  52.2920 N  61  22.5310 W   2.1        2.8        2.5        0.0        9.8       68.2 
050917  212757  46  52.2900 N  61  22.5310 W   1.9        2.8        2.5        0.0        9.7*      68.2 
050917  212759  46  52.2890 N  61  22.5310 W   1.9        2.8        2.5        0.0        9.7       66.9*
050917  212801  46  52.2880 N  61  22.5300 W   2.1        2.8        2.5        0.0        9.7       66.9 
050917  212803  46  52.2870 N  61  22.5290 W   2.2        2.8        2.5        0.0       10.7*      69.1*
050917  212805  46  52.2860 N  61  22.5290 W   1.9        2.8        2.5        0.0       10.7       69.1 
050917  212807  46  52.2860 N  61  22.5300 W   1.8        2.8        2.5        0.0       10.7       69.1 
050917  212809  46  52.2840 N  61  22.5290 W   2.1        2.8        2.5        0.0        8.9*      66.0*
050917  212811  46  52.2830 N  61  22.5280 W   2.0        2.8       11.7*       0.0        8.9       66.0 
050917  212813  46  52.2820 N  61  22.5280 W   1.9        2.8       11.7        0.0        9.2*      66.0 
050917  212815  46  52.2810 N  61  22.5270 W   2.1        2.8       11.7        0.0        9.2       69.9*
050917  212817  46  52.2800 N  61  22.5270 W   2.0        2.8        2.4*       0.0        9.2       69.9 
050917  212819  46  52.2790 N  61  22.5270 W   2.3        2.8        2.4        0.0        9.4*      65.1*
050917  212821  46  52.2770 N  61  22.5270 W   1.7        2.8        2.4        0.0        9.4       65.1 
050917  212823  46  52.2770 N  61  22.5270 W   2.2        2.8        2.4        0.0        9.4       65.1 
050917  212825  46  52.2750 N  61  22.5260 W   2.1        3.0*       2.4        0.0        9.0*      69.5*
050917  212827  46  52.2740 N  61  22.5250 W   2.0        3.0        2.4        0.0        9.0       69.5 
050917  212829  46  52.2730 N  61  22.5250 W   2.0        3.0        2.4        0.0       10.4*      69.5 
050917  212831  46  52.2720 N  61  22.5250 W   2.1        3.0        2.2*       0.0       10.4       65.1*
050917  212833  46  52.2710 N  61  22.5240 W   2.0        3.0        2.2        0.0       10.4       65.1 
050917  212835  46  52.2690 N  61  22.5240 W   2.0        3.0        2.2        0.0       10.8*      68.2*
050917  212837  46  52.2680 N  61  22.5230 W   2.1        3.0        2.2        0.0       10.8       68.2 
050917  212839  46  52.2670 N  61  22.5230 W   2.1        2.9*       2.2        0.0       10.8       68.2 
050917  212841  46  52.2660 N  61  22.5230 W   2.0        2.9        2.2        0.0       10.8       68.2 
050917  212843  46  52.2650 N  61  22.5220 W   1.9        2.9        2.2        0.0       10.8       68.2 
050917  212845  46  52.2640 N  61  22.5220 W   2.0        2.9        2.2        0.0       10.8       68.2 
050917  212847  46  52.2630 N  61  22.5210 W   2.0        2.9        2.2        0.0       10.8       68.2 
050917  212849  46  52.2610 N  61  22.5200 W   2.3        2.9        2.2        0.0       10.8       68.2 
050917  212851  46  52.2600 N  61  22.5200 W   2.0        2.9        2.2        0.0       12.0*      67.3*
050917  212853  46  52.2590 N  61  22.5190 W   2.2        2.9        2.2        0.0       12.0       67.3 
050917  212855  46  52.2580 N  61  22.5190 W   2.2        2.9        2.2        0.0       10.7*      67.3 
050917  212857  46  52.2570 N  61  22.5190 W   2.1        2.9        2.4*       0.0       10.7       67.7*
050917  212859  46  52.2560 N  61  22.5190 W   2.1        2.9        2.4        0.0       10.7       67.7 
050917  212901  46  52.2550 N  61  22.5180 W   2.3        2.9        2.4        0.0       10.7       67.7 
050917  212903  46  52.2530 N  61  22.5180 W   2.1        3.3*       2.4        0.0       10.7       66.9*
050917  212905  46  52.2520 N  61  22.5170 W   2.2        3.3        2.4        0.0        9.4*      66.9 
050917  212907  46  52.2510 N  61  22.5160 W   1.9        3.3        2.4        0.0        9.4       67.7*
050917  212909  46  52.2500 N  61  22.5160 W   2.4        3.3        2.5*       0.0        9.4       67.7 
050917  212911  46  52.2490 N  61  22.5160 W   2.0        3.3        2.5        0.0        9.5*      67.7 
050917  212913  46  52.2470 N  61  22.5150 W   2.4        3.3        2.5        0.0        9.5       66.9*
050917  212915  46  52.2460 N  61  22.5150 W   2.1        3.3        2.5        0.0        9.5       66.9 
050917  212917  46  52.2450 N  61  22.5150 W   2.2        3.0*       2.5        0.0        9.5       66.9 
050917  212919  46  52.2440 N  61  22.5140 W   2.0        3.0        2.5        0.0        9.5       63.8*
050917  212921  46  52.2430 N  61  22.5130 W   2.0        3.0        2.5        0.0        9.5       63.8 
050917  212923  46  52.2420 N  61  22.5130 W   2.1        3.0        2.4*       0.0        9.5       68.6*
050917  212925  46  52.2410 N  61  22.5120 W   2.1        3.0        2.4        0.0        9.5       68.6 
050917  212927  46  52.2400 N  61  22.5120 W   1.9        3.0        2.4        0.0        9.0*      68.6 
050917  212929  46  52.2390 N  61  22.5110 W   2.3        3.0*       2.4        0.0        9.0       64.7*
050917  212931  46  52.2380 N  61  22.5110 W   1.6        3.0        2.4        0.0        9.0       64.7 
050917  212933  46  52.2360 N  61  22.5110 W   2.4        3.0        2.4        0.0       10.1*      64.7 
050917  212935  46  52.2350 N  61  22.5100 W   1.7        3.0        2.4*       0.0       10.1       68.2*
050917  212937  46  52.2340 N  61  22.5090 W   2.2        3.0        2.4        0.0       10.8*      68.2 
050917  212939  46  52.2330 N  61  22.5090 W   1.8        3.0        2.4        0.0       10.8       68.2*
050917  212941  46  52.2320 N  61  22.5090 W   2.2        3.0        2.4        0.0       10.8       68.2 
050917  212943  46  52.2300 N  61  22.5080 W   1.9        3.2*       2.4        0.0       15.5*      68.2 
050917  212945  46  52.2300 N  61  22.5080 W   2.1        3.2        2.4        0.0       15.5       65.5*
050917  212947  46  52.2280 N  61  22.5070 W   2.1        3.2        2.4        0.0        5.0*      65.5 
050917  212949  46  52.2280 N  61  22.5070 W   2.2        3.2        2.4*       0.0        5.0       65.5 
050917  212951  46  52.2270 N  61  22.5060 W   2.2        3.2        2.4        0.0        5.0       66.4*
050917  212953  46  52.2260 N  61  22.5060 W   1.9        3.2        2.4        0.0        9.7*      66.4 
050917  212955  46  52.2240 N  61  22.5050 W   1.7        3.4*       2.4        0.0        9.7       67.7*
050917  212957  46  52.2240 N  61  22.5060 W   1.1        3.4        2.4        0.0        9.7       67.7 
050917  212959  46  52.2230 N  61  22.5050 W   1.2        3.4        2.4        0.0       18.0*      67.7 
050917  213001  46  52.2230 N  61  22.5040 W   1.1        3.4        2.4        0.0       18.0       88.0*
050917  213003  46  52.2220 N  61  22.5040 W   0.9        3.4        2.4        0.0        5.8*      88.0 
050917  213005  46  52.2220 N  61  22.5040 W   1.0        3.4        2.4        0.0        5.8       88.0 
050917  213007  46  52.2220 N  61  22.5040 W   0.7        3.4        2.4        0.0        5.8       90.6*
050917  213009  46  52.2210 N  61  22.5040 W   0.7        3.4        2.4        0.0       10.0*      90.6 
050917  213011  46  52.2200 N  61  22.5030 W   0.6        3.4        2.4        0.0       10.0       89.3*
050917  213013  46  52.2200 N  61  22.5030 W   0.6        3.4        2.4        0.0       10.0       89.3 
050917  213015  46  52.2200 N  61  22.5020 W   0.7        3.4        2.4        0.0        3.2*      89.3 
050917  213017  46  52.2190 N  61  22.5020 W   0.7        3.4        2.4        0.0        3.2       17.2*
050917  213019  46  52.2190 N  61  22.5020 W   0.5        3.4        2.4        0.0        3.8*      17.2 
050917  213021  46  52.2190 N  61  22.5020 W   0.7        3.4        2.4        0.0        3.8       17.2 
050917  213023  46  52.2190 N  61  22.5020 W   0.3        3.4        2.4        0.0        3.8       55.0*
