FileName: C:\2005NE~1\GP069.TXT
Local Time: Mon Aug 01 13:39:00 2005

Ship: Marco Michel Trip: 06 Tow: gp069
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050801  163901  47  21.9950 N  63  42.2230 W   4.5        2.5*      13.0*       4.5*       0.0      296.9*
050801  163903  47  21.9980 N  63  42.2240 W   4.5        2.5       13.0        4.5        0.0      296.9 
050801  163905  47  22.0000 N  63  42.2250 W   4.3        2.5       13.0        4.5        0.0      296.9 
050801  163907  47  22.0020 N  63  42.2260 W   4.1        2.5       13.0        3.2*       0.0      296.9 
050801  163909  47  22.0040 N  63  42.2270 W   3.7        2.5       13.0        3.2        0.0      296.9 
050801  163911  47  22.0060 N  63  42.2270 W   3.6        2.5       13.0        3.2        0.0      296.9 
050801  163913  47  22.0080 N  63  42.2280 W   3.5        2.5       13.0        3.2        0.0      296.9 
050801  163915  47  22.0100 N  63  42.2290 W   3.4        2.5       13.0        3.2        0.0      296.9 
050801  163917  47  22.0120 N  63  42.2300 W   3.5        2.5       13.0        3.1*       0.0      296.9 
050801  163919  47  22.0130 N  63  42.2310 W   3.1        2.5       13.0        3.1        0.0      296.9 
050801  163921  47  22.0150 N  63  42.2310 W   4.1        2.5       13.0        3.1        0.0      296.9 
050801  163923  47  22.0180 N  63  42.2320 W   4.3        2.5       13.0        3.1        0.0       11.9*
050801  163925  47  22.0200 N  63  42.2330 W   4.9        2.5       13.0        3.1        0.0       11.9 
050801  163927  47  22.0230 N  63  42.2350 W   5.7        2.5       13.0        3.1        0.0        5.3*
050801  163929  47  22.0260 N  63  42.2360 W   6.1        2.5       13.0        3.1        0.0        5.3 
050801  163931  47  22.0300 N  63  42.2380 W   6.4        2.5       13.0        3.1        0.0        5.3 
050801  163933  47  22.0340 N  63  42.2400 W   6.5        2.5       13.0        3.1        0.0       14.1*
050801  163935  47  22.0370 N  63  42.2410 W   6.7        2.5       13.0        3.1        0.0       14.1 
050801  163937  47  22.0410 N  63  42.2430 W   6.8        2.5       13.0        3.1        0.0       14.1 
