FileName: C:\2005NE~1\GP147.TXT
Local Time: Sun Aug 28 07:50:08 2005

Ship: Marco Michel Trip: 8 Tow: gp147
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050828  105009  47  33.7930 N  64  24.5880 W   2.8        5.7*       7.1*                  0.0      563.0*
050828  105229  47  33.6250 N  64  24.4730 W   6.6        2.3        7.1                   6.6       30.8 
050828  105231  47  33.6210 N  64  24.4740 W   7.2        2.3        7.1                   6.6       30.8 
050828  105233  47  33.6170 N  64  24.4740 W   7.6        2.3        7.1                   6.6       30.8 
050828  105235  47  33.6130 N  64  24.4750 W   6.9        2.3        7.1                   6.6       30.8 
050828  105237  47  33.6090 N  64  24.4760 W   7.2        2.3        7.1                   6.6       30.8 
050828  105239  47  33.6050 N  64  24.4760 W   7.4        2.3        7.1                   6.6       48.4*
050828  105241  47  33.6010 N  64  24.4780 W   7.0        2.3        7.1                   6.6       48.4 
050828  105243  47  33.5970 N  64  24.4790 W   7.1        2.3        7.1                  10.1*      48.4 
050828  105245  47  33.5940 N  64  24.4800 W   7.0        2.3        7.1                  10.1       48.4 
050828  105247  47  33.5900 N  64  24.4810 W   6.0        2.3        7.1                  10.1       48.4 
050828  105249  47  33.5860 N  64  24.4810 W   5.8        2.3        7.1                  10.1       33.9*
050828  105251  47  33.5830 N  64  24.4810 W   7.0        2.3        7.1                  10.1       33.9 
050828  105253  47  33.5790 N  64  24.4820 W   5.5        2.3        7.1                  10.1       33.9 
050828  105255  47  33.5760 N  64  24.4820 W   5.7        2.3        7.1                  10.1       33.9 
050828  105257  47  33.5720 N  64  24.4820 W   6.6        2.3        7.1                  10.1       33.9 
050828  105259  47  33.5690 N  64  24.4810 W   4.8        2.3        7.1                   8.2*      33.9 
050828  105301  47  33.5660 N  64  24.4810 W   3.9        2.3        7.1                   8.2       33.9 
050828  105303  47  33.5650 N  64  24.4800 W   3.9        2.3        7.1                   7.1*      33.9 
050828  105305  47  33.5630 N  64  24.4800 W   3.4        2.3        7.1                   7.1      443.8*
050828  105307  47  33.5610 N  64  24.4790 W   3.1        2.3        7.1                   7.1      443.8 
050828  105309  47  33.5590 N  64  24.4790 W   2.6        2.3        7.1                   8.3*     122.3*
050828  105311  47  33.5580 N  64  24.4780 W   3.1        2.3        7.1                   8.3      122.3 
050828  105313  47  33.5570 N  64  24.4780 W   1.5        2.3        7.1                   8.3      122.3 
050828  105315  47  33.5550 N  64  24.4770 W   3.0        2.3        7.1                   7.1*     122.3 
050828  105317  47  33.5540 N  64  24.4760 W   1.6        2.3        7.1                   7.1      122.3 
050828  105319  47  33.5530 N  64  24.4760 W   1.6        2.3        7.1                   8.1*     122.3 
050828  105321  47  33.5530 N  64  24.4750 W   2.3        2.3        7.1                   8.1       24.6*
050828  105323  47  33.5520 N  64  24.4740 W   1.4        2.3        7.1                   8.1       24.6 
050828  105325  47  33.5510 N  64  24.4730 W   1.7        2.3        7.1                   7.5*      39.1*
050828  105327  47  33.5500 N  64  24.4720 W   2.3        2.3       11.5*                  7.5       39.1 
050828  105329  47  33.5490 N  64  24.4710 W   1.3        2.3       11.5                   6.4*      39.1 
050828  105331  47  33.5490 N  64  24.4700 W   2.6        2.3       11.5                   6.4       21.6*
050828  105333  47  33.5480 N  64  24.4680 W   1.4        2.3       11.5                   6.4       21.6 
050828  105335  47  33.5470 N  64  24.4670 W   3.2        2.3       11.5                   7.0*      31.7*
050828  105337  47  33.5460 N  64  24.4660 W   1.5        2.3       11.5                   7.0       31.7 
050828  105339  47  33.5460 N  64  24.4640 W   3.1        2.3       11.5                   7.0       31.7 
050828  105341  47  33.5450 N  64  24.4630 W   1.4        2.3       11.5                   7.0       40.0*
050828  105343  47  33.5450 N  64  24.4610 W   2.7        2.3       11.5                   7.0       40.0 
050828  105345  47  33.5440 N  64  24.4600 W   1.4        2.3       11.5                   7.0       40.0 
050828  105347  47  33.5430 N  64  24.4590 W   2.5        2.3       11.5                   7.0       46.6*
050828  105349  47  33.5430 N  64  24.4580 W   1.4        2.3       11.5                   7.0       46.6 
050828  105351  47  33.5420 N  64  24.4570 W   2.6        3.4*      11.5                   6.5*      20.7*
050828  105353  47  33.5410 N  64  24.4550 W   1.3        3.4       11.5                   6.5       20.7 
050828  105355  47  33.5410 N  64  24.4540 W   2.3        3.4       11.5                   6.5       20.7 
050828  105357  47  33.5400 N  64  24.4530 W   1.5        3.4       11.5                   1.7*      41.8*
050828  105359  47  33.5400 N  64  24.4520 W   2.3        3.4       11.5                   1.7       41.8 
050828  105401  47  33.5390 N  64  24.4500 W   1.4        3.4       11.5                   6.1*      41.8 
050828  105403  47  33.5380 N  64  24.4490 W   2.6        3.4       11.5                   6.1       41.8 
050828  105405  47  33.5370 N  64  24.4480 W   1.7       12.3*      11.5                   6.1       41.8 
050828  105407  47  33.5370 N  64  24.4470 W   2.1       12.3       11.5                   5.4*      41.8 
050828  105409  47  33.5360 N  64  24.4460 W   2.4       12.3       11.5                   5.4       41.8 
050828  105411  47  33.5350 N  64  24.4450 W   2.1       12.3       11.5                   4.8*      41.8 
050828  105413  47  33.5340 N  64  24.4430 W   2.5       12.3       11.5                   4.8       47.5*
050828  105415  47  33.5320 N  64  24.4420 W   2.3       12.3       11.5                   4.8       47.5 
050828  105417  47  33.5310 N  64  24.4400 W   2.5       12.3       11.5                   4.6*      49.7*
050828  105419  47  33.5310 N  64  24.4390 W   2.3       12.3       11.5                   4.6       49.7 
050828  105421  47  33.5300 N  64  24.4380 W   2.4       12.3       11.5                   4.6       49.7 
050828  105423  47  33.5280 N  64  24.4370 W   2.1       12.3       11.5                   4.9*      51.5*
050828  105425  47  33.5270 N  64  24.4350 W   2.9       12.3       11.5                   4.9       51.5 
050828  105427  47  33.5270 N  64  24.4340 W   1.6       12.3       11.5                   5.0*      51.5 
050828  105429  47  33.5260 N  64  24.4330 W   2.2       12.3       11.5                   5.0      114.8*
050828  105431  47  33.5250 N  64  24.4320 W   2.3       12.3       11.5                   5.0      114.8 
050828  105433  47  33.5240 N  64  24.4300 W   2.0       12.3       11.5                   4.9*     114.8 
050828  105436  47  33.5230 N  64  24.4280 W   2.4       12.3       11.5                   4.9      114.8 
050828  105437  47  33.5220 N  64  24.4280 W   1.4       12.3       11.5                   6.3*     114.8 
050828  105439  47  33.5220 N  64  24.4270 W   2.5       12.3       11.5                   6.3       49.7*
050828  105441  47  33.5210 N  64  24.4260 W   1.7       12.3       11.5                   6.3       49.7 
050828  105443  47  33.5200 N  64  24.4250 W   2.4       12.3       11.5                   5.5*      49.7 
050828  105445  47  33.5190 N  64  24.4240 W   1.3       12.3       11.5                   5.5       51.0*
050828  105447  47  33.5180 N  64  24.4230 W   2.6       12.3       11.5                   5.5       51.0 
050828  105449  47  33.5180 N  64  24.4220 W   0.9       12.3       11.5                   5.8*      51.0 
050828  105451  47  33.5170 N  64  24.4210 W   2.4       12.3       11.5                   5.8       53.2*
050828  105453  47  33.5160 N  64  24.4200 W   1.1       12.3       11.7*                  6.4*      53.2 
050828  105455  47  33.5150 N  64  24.4180 W   2.4       12.3       11.7                   6.4       50.6*
050828  105457  47  33.5150 N  64  24.4170 W   1.7       12.3       11.7                   6.4       50.6 
050828  105459  47  33.5140 N  64  24.4160 W   2.1       12.3       11.7                   6.3*      50.6 
050828  105501  47  33.5130 N  64  24.4150 W   2.1       12.3       11.7                   6.3       51.5*
050828  105503  47  33.5120 N  64  24.4140 W   1.9       12.3       11.7                   6.3       51.5 
050828  105505  47  33.5110 N  64  24.4130 W   2.1       12.3       11.7                   6.5*      54.1*
050828  105507  47  33.5100 N  64  24.4110 W   2.9       12.3       11.7                   6.5       54.1 
050828  105509  47  33.5090 N  64  24.4100 W   1.9       12.3       11.7                   7.1*      54.1 
050828  105511  47  33.5080 N  64  24.4090 W   2.9       12.3       11.7                   7.1       51.0*
050828  105513  47  33.5070 N  64  24.4070 W   1.9       12.3       11.7                   7.1       51.0 
050828  105515  47  33.5060 N  64  24.4060 W   2.5       12.3       11.7                   6.7*      51.0 
050828  105518  47  33.5050 N  64  24.4040 W   2.2       12.3       11.7                   6.7       50.6*
050828  105519  47  33.5050 N  64  24.4040 W   3.2       12.3       11.7                   6.7       50.6 
050828  105521  47  33.5040 N  64  24.4020 W   1.0       12.3       11.7                   7.4*      54.5*
050828  105523  47  33.5030 N  64  24.4010 W   2.4       12.3       11.7                   7.4       54.5 
050828  105525  47  33.5020 N  64  24.4010 W   1.3       12.3       11.7                   7.3*      54.5 
050828  105527  47  33.5020 N  64  24.3990 W   2.0       12.3       11.7                   7.3       51.0*
050828  105529  47  33.5000 N  64  24.3990 W   1.7       12.3       11.3*                  7.3       51.0 
050828  105531  47  33.5000 N  64  24.3970 W   2.0       12.3       11.3                   8.9*      51.0 
050828  105533  47  33.4980 N  64  24.3960 W   1.7       12.3       11.3                   8.9       53.2*
050828  105535  47  33.4980 N  64  24.3950 W   2.2       12.3       11.3                   7.9*      53.2 
050828  105537  47  33.4970 N  64  24.3940 W   1.6       12.3       11.3                   7.9       51.9*
050828  105539  47  33.4970 N  64  24.3930 W   2.3       12.3       11.3                   7.9       51.9 
050828  105542  47  33.4960 N  64  24.3910 W   2.4       12.3       11.3                   7.9       51.9 
050828  105543  47  33.4960 N  64  24.3900 W   3.0       12.3       11.3                   7.9       51.5*
050828  105545  47  33.4950 N  64  24.3890 W   1.5       12.3       11.3                   7.9       51.5 
050828  105547  47  33.4940 N  64  24.3870 W   3.0       12.3       11.3                   7.8*      51.5 
050828  105549  47  33.4930 N  64  24.3860 W   2.4       12.3       11.3                   7.8       52.3*
050828  105551  47  33.4920 N  64  24.3840 W   2.1       12.3       11.3                   7.8       52.3 
050828  105554  47  33.4900 N  64  24.3820 W   2.1       12.3       11.3                   7.8       52.3*
050828  105555  47  33.4900 N  64  24.3820 W   1.6       12.3       11.3                   7.8       52.3 
050828  105557  47  33.4890 N  64  24.3800 W   2.6       12.3       11.3                   7.8       52.3 
050828  105600  47  33.4870 N  64  24.3790 W   2.7       12.3       11.3                   7.8       52.3*
050828  105601  47  33.4870 N  64  24.3780 W   2.2       12.3       11.3                   7.8       52.3 
050828  105603  47  33.4860 N  64  24.3770 W   1.9       12.3       11.3                   7.8       52.3 
050828  105606  47  33.4850 N  64  24.3750 W   1.1       12.3       11.3                   7.8       53.7*
050828  105607  47  33.4850 N  64  24.3750 W   1.4       12.3       11.3                   7.8       53.7 
050828  105609  47  33.4850 N  64  24.3730 W   1.9       12.3       11.3                   7.8       50.1*
050828  105612  47  33.4850 N  64  24.3720 W   3.1       12.3       11.3                   2.0*      50.1 
050828  105614  47  33.4840 N  64  24.3700 W   0.7       12.3       11.3                   2.0       50.1 
050828  105615  47  33.4840 N  64  24.3700 W   2.0       12.3       11.3                   2.0       52.3*
050828  105618  47  33.4830 N  64  24.3680 W   0.4       12.3       11.3                   2.0       52.3 
050828  105619  47  33.4820 N  64  24.3670 W   2.2       12.3       11.3                   2.0       53.7*
050828  105621  47  33.4810 N  64  24.3660 W   1.8       12.3       11.3                   2.0       53.7 
050828  105624  47  33.4810 N  64  24.3630 W   3.0       12.3       11.3                   2.0       53.7 
050828  105625  47  33.4800 N  64  24.3620 W   1.8       12.3       11.3                   2.0       50.1*
050828  105627  47  33.4800 N  64  24.3610 W   3.1       12.3       11.3                   2.0       50.1 
050828  105630  47  33.4790 N  64  24.3590 W   2.5       12.3       11.3                   2.0       50.1 
050828  105631  47  33.4780 N  64  24.3580 W   3.2       12.3       11.3                   2.0       54.1*
050828  105633  47  33.4770 N  64  24.3570 W   2.0       12.3       11.3                   2.0       54.1 
050828  105636  47  33.4760 N  64  24.3550 W   2.1       12.3       11.3                   2.0       51.5*
050828  105637  47  33.4750 N  64  24.3540 W   1.8       12.3       11.3                   2.0       51.5 
050828  105639  47  33.4740 N  64  24.3530 W   2.3       12.3       11.3                   2.0       51.5 
050828  105642  47  33.4730 N  64  24.3510 W   1.8       12.3       11.3                   2.0       52.8*
050828  105643  47  33.4720 N  64  24.3500 W   2.0       12.3       11.3                   2.0       52.8 
050828  105645  47  33.4720 N  64  24.3490 W   1.9       12.3       11.3                   2.0       52.8 
050828  105648  47  33.4710 N  64  24.3470 W   2.5       12.3       11.3                   2.0       49.3*
050828  105649  47  33.4700 N  64  24.3460 W   1.5       12.3       11.3                   2.0       49.3 
050828  105652  47  33.4690 N  64  24.3450 W   2.4       12.3       11.3                   2.0       52.8*
050828  105654  47  33.4690 N  64  24.3430 W   1.4       12.3       11.3                   2.0       52.8 
050828  105655  47  33.4680 N  64  24.3430 W   2.5       12.3       11.3                   2.0       52.8 
050828  105657  47  33.4680 N  64  24.3410 W   1.1       12.3       11.3                   2.0       54.1*
050828  105700  47  33.4670 N  64  24.3390 W   1.8       12.3       11.3                   2.0       54.1 
050828  105701  47  33.4670 N  64  24.3380 W   1.8       12.3       11.3                   2.0       54.1 
050828  105703  47  33.4670 N  64  24.3360 W   2.7       12.3       11.3                   2.0       50.1*
050828  105706  47  33.4660 N  64  24.3350 W   2.8       12.3       11.3                   2.0       50.1 
050828  105707  47  33.4650 N  64  24.3340 W   2.5       12.3       11.3                   2.0       52.8*
050828  105709  47  33.4640 N  64  24.3320 W   2.4       12.3       11.3                   2.0       52.8 
050828  105712  47  33.4630 N  64  24.3300 W   2.5       12.3       11.3                   2.0       52.8 
050828  105714  47  33.4620 N  64  24.3290 W   2.1       12.3       11.3                   2.0       52.8*
050828  105715  47  33.4610 N  64  24.3280 W   2.1       12.3       11.3                   2.0       52.8 
050828  105718  47  33.4600 N  64  24.3260 W   1.5       12.3       11.3                   2.0       52.8 
050828  105719  47  33.4600 N  64  24.3250 W   1.5       12.3       11.3                   2.0       52.8*
050828  105721  47  33.4590 N  64  24.3240 W   1.8       12.3       11.3                   2.0       52.8 
050828  105724  47  33.4590 N  64  24.3230 W   2.1       12.3       11.3                   2.0       51.5*
050828  105726  47  33.4580 N  64  24.3210 W   1.4       12.3       11.3                   2.0       51.5 
050828  105727  47  33.4580 N  64  24.3210 W   1.5       12.3       11.3                  10.3*      51.5 
050828  105730  47  33.4570 N  64  24.3190 W   1.3       12.3       11.3                  10.3       50.6*
050828  105731  47  33.4570 N  64  24.3190 W   1.8       12.3       11.3                  10.3       50.6 
050828  105733  47  33.4560 N  64  24.3170 W   1.9       12.3       11.3                  10.3       50.6 
050828  105736  47  33.4550 N  64  24.3150 W   2.6       12.3       11.3                  10.3       51.9*
050828  105737  47  33.4540 N  64  24.3150 W   2.0       12.3       11.3                  10.3       51.9 
050828  105739  47  33.4540 N  64  24.3140 W   2.5       12.3       11.3                  10.3       53.7*
050828  105742  47  33.4520 N  64  24.3120 W   2.0       12.3       11.3                  10.3       53.7 
050828  105743  47  33.4520 N  64  24.3110 W   2.5       12.3       11.3                  10.3       53.7 
050828  105745  47  33.4510 N  64  24.3100 W   1.5       12.3       11.3                  10.3       52.8*
050828  105748  47  33.4500 N  64  24.3080 W   1.6       12.3       11.3                  10.3       52.8 
050828  105749  47  33.4490 N  64  24.3080 W   1.8       12.3       11.3                  10.3       52.8 
050828  105751  47  33.4480 N  64  24.3070 W   1.7       12.3       11.3                  10.3       51.9*
050828  105754  47  33.4470 N  64  24.3050 W   2.2       12.3       11.3                  10.3       51.9 
050828  105755  47  33.4470 N  64  24.3050 W   1.3       12.3       11.3                  10.3       52.8*
050828  105757  47  33.4450 N  64  24.3040 W   2.4       12.3       11.3                  10.3       52.8 
050828  105800  47  33.4450 N  64  24.3020 W   1.3       12.3       11.3                  10.3       52.8 
050828  105801  47  33.4450 N  64  24.3010 W   2.7       12.3       11.3                  10.3       72.1*
050828  105803  47  33.4440 N  64  24.3000 W   0.8       12.3       11.3                  10.3       72.1 
050828  105806  47  33.4430 N  64  24.2980 W   1.8       12.3       11.3                  10.3       72.1 
050828  105807  47  33.4420 N  64  24.2980 W   1.3       12.3       11.3                  10.3       29.5*
050828  105809  47  33.4420 N  64  24.2970 W   2.4       12.3       11.3                   9.5*      29.5 
050828  105812  47  33.4400 N  64  24.2950 W   2.6       12.3       11.3                   9.5       53.2*
050828  105814  47  33.4400 N  64  24.2930 W   2.1       12.3       11.3                  10.4*      53.2 
050828  105815  47  33.4390 N  64  24.2930 W   3.0       12.3       11.3                  10.4       53.2 
050828  105818  47  33.4380 N  64  24.2910 W   2.4       12.3       11.3                  10.4       54.1*
050828  105820  47  33.4370 N  64  24.2890 W   1.3       12.3       11.3                  10.4       54.1 
050828  105821  47  33.4360 N  64  24.2890 W   1.3       12.3       11.3                  10.4       54.1 
050828  105824  47  33.4350 N  64  24.2860 W   0.9       12.3       11.3                  10.4       54.1 
050828  105825  47  33.4350 N  64  24.2860 W   1.5       12.3       11.3                  10.4       54.1 
050828  105827  47  33.4340 N  64  24.2840 W   2.3       12.3       11.3                  10.4       54.1 
050828  105830  47  33.4330 N  64  24.2830 W   2.8       12.3       10.9*                 10.1*      54.1 
050828  105831  47  33.4330 N  64  24.2820 W   2.1       12.3       10.9                  10.1       54.1 
050828  105833  47  33.4330 N  64  24.2810 W   2.3       12.3       10.9                  10.1       52.3*
050828  105836  47  33.4310 N  64  24.2810 W   1.5       12.3       10.9                   8.9*      52.3 
050828  105837  47  33.4300 N  64  24.2810 W   2.4       12.3       10.9                   8.9       52.3 
050828  105839  47  33.4300 N  64  24.2800 W   1.5       12.3       10.9                   9.8*      51.5*
050828  105842  47  33.4310 N  64  24.2760 W   2.6       12.3       10.8*                  9.8       51.5 
050828  105844  47  33.4290 N  64  24.2750 W   2.7       12.3       10.8                   9.8       51.5*
050828  105845  47  33.4280 N  64  24.2750 W   2.0       12.3       10.8                   9.8       51.5 
050828  105848  47  33.4260 N  64  24.2730 W   2.6       12.3       10.8                   9.8       51.5 
050828  105849  47  33.4260 N  64  24.2730 W   1.6       12.3       10.8                   9.8       51.5*
050828  105851  47  33.4250 N  64  24.2720 W   2.6       12.3       10.8                   9.8       51.5 
050828  105854  47  33.4240 N  64  24.2700 W   1.5       12.3       10.8                   9.8       52.8*
050828  105855  47  33.4230 N  64  24.2700 W   2.4       12.3       10.8                   9.8       52.8 
050828  105857  47  33.4220 N  64  24.2680 W   1.2       12.3       10.8                   9.8       52.8 
050828  105900  47  33.4200 N  64  24.2670 W   2.6       12.3       10.8                   9.8       52.8 
050828  105901  47  33.4190 N  64  24.2670 W   1.1       12.3       10.8                   9.7*      52.8 
050828  105903  47  33.4180 N  64  24.2660 W   2.9       12.3       10.8                   9.7       52.8 
050828  105906  47  33.4170 N  64  24.2640 W   1.5       12.3       10.8                   9.7      208.9*
050828  105907  47  33.4160 N  64  24.2640 W   2.7       12.3       10.8                   9.7      208.9 
050828  105909  47  33.4150 N  64  24.2630 W   0.8       12.3       10.8                   9.7      208.9 
050828  105912  47  33.4140 N  64  24.2610 W   1.7       12.3       10.8                   3.6*      47.9*
050828  105914  47  33.4140 N  64  24.2600 W   2.1       12.3       10.8                   3.6       47.9 
050828  105915  47  33.4130 N  64  24.2600 W   2.3       12.3       10.8                   3.6       47.9 
050828  105918  47  33.4120 N  64  24.2580 W   1.7       12.3       10.8                   3.6       47.9 
050828  105919  47  33.4120 N  64  24.2570 W   2.3       12.3       10.8                   3.6       47.9 
050828  105922  47  33.4110 N  64  24.2560 W   1.7       12.3       10.8                   3.6       47.9 
050828  105924  47  33.4110 N  64  24.2550 W   0.8       12.3       10.8                   3.6       47.9 
050828  105925  47  33.4110 N  64  24.2550 W   0.7       12.3       10.8                   3.6       47.9 
050828  105927  47  33.4110 N  64  24.2540 W   1.5       12.3       10.8                   3.6       47.9 
050828  105930  47  33.4110 N  64  24.2530 W   1.5       12.3       10.8                   3.6       47.9 
050828  105931  47  33.4110 N  64  24.2520 W   1.4       12.3       10.8                   3.6       47.9 
050828  105933  47  33.4110 N  64  24.2520 W   0.8       12.3       10.8                   3.6       47.9 
050828  105936  47  33.4120 N  64  24.2500 W   1.0       12.3       10.8                   3.6       47.9 
050828  105937  47  33.4120 N  64  24.2500 W   0.3       12.3       10.8                   3.6       47.9 
050828  105939  47  33.4120 N  64  24.2500 W   2.2       12.3       10.8                   3.6       47.9 
050828  105942  47  33.4130 N  64  24.2480 W   0.9       12.3       10.8                   3.6       33.4*
050828  105943  47  33.4130 N  64  24.2480 W   1.8       12.3       10.8                   3.6       33.4 
050828  105945  47  33.4140 N  64  24.2470 W   1.0       12.3       10.8                   3.6       33.4 
050828  105948  47  33.4140 N  64  24.2460 W   1.7       12.3       10.8                   3.6       33.4 
050828  105949  47  33.4140 N  64  24.2460 W   1.4       12.3       10.8                   3.6       33.4 
050828  105951  47  33.4140 N  64  24.2450 W   0.9       12.3       10.8                   3.6       33.4 
050828  105954  47  33.4150 N  64  24.2440 W   1.3       12.3       10.8                   3.6       33.4 
050828  105955  47  33.4150 N  64  24.2430 W   1.2       12.3       10.8                   3.6       33.4 
050828  105957  47  33.4150 N  64  24.2420 W   1.6       12.3       10.8                   3.6       33.4 
050828  110000  47  33.4150 N  64  24.2400 W   0.8       12.3       10.8                   3.6       33.4 
