FileName: C:\2005NE~1\GP152.TXT
Local Time: Sun Jul 31 16:16:22 2005

Ship: Marco Michel Trip: 06 Tow: gp152
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050731  191623  47  50.9750 N  63  46.9050 W   4.5        9.4*       0.0      120.0*       0.0      417.0*
050731  191949  47  51.2330 N  63  46.6320 W   2.3        4.0        2.5        5.3        0.0       45.7 
050731  191951  47  51.2340 N  63  46.6320 W   1.5        3.6*       2.5        4.1*       0.0       45.7 
050731  191953  47  51.2350 N  63  46.6310 W   2.3        3.6        2.5        4.1        0.0       66.4*
050731  191955  47  51.2360 N  63  46.6300 W   1.8        3.6        2.5        4.1        0.0       66.4 
050731  191957  47  51.2370 N  63  46.6300 W   2.2        3.6        3.1*       5.5*       0.0       66.4 
050731  191959  47  51.2380 N  63  46.6290 W   1.7        3.6        3.1        5.5        0.0       53.7*
050731  192001  47  51.2380 N  63  46.6280 W   2.0        3.6        3.1        6.1*       0.0       53.7 
050731  192003  47  51.2390 N  63  46.6280 W   1.7        3.6        3.1        6.1        0.0       64.7*
050731  192005  47  51.2400 N  63  46.6270 W   1.8        3.2*       3.1        6.1        0.0       64.7 
050731  192007  47  51.2410 N  63  46.6270 W   2.1        3.2        3.1        4.7*       0.0       64.7 
050731  192009  47  51.2420 N  63  46.6260 W   2.1        3.2        3.1        4.7        0.0       64.7*
050731  192011  47  51.2430 N  63  46.6250 W   2.1        3.2        2.9*       5.5*       0.0       64.7 
050731  192013  47  51.2440 N  63  46.6240 W   2.0        3.2        2.9        5.5        0.0       64.7 
050731  192015  47  51.2450 N  63  46.6240 W   1.8        3.2        2.9        5.5        0.0       70.8*
050731  192017  47  51.2460 N  63  46.6230 W   2.0        3.6*       2.9        4.4*       0.0       70.8 
050731  192019  47  51.2470 N  63  46.6230 W   1.9        3.6        2.9        4.4        0.0       71.3*
050731  192021  47  51.2480 N  63  46.6220 W   2.1        3.6        2.9        4.4        0.0       71.3 
050731  192023  47  51.2490 N  63  46.6210 W   2.0        3.6        3.0*       4.9*       0.0       71.3 
050731  192025  47  51.2500 N  63  46.6200 W   2.0        3.6        3.0        4.9        0.0       73.0*
050731  192027  47  51.2510 N  63  46.6200 W   2.0        3.6        3.0        5.2*       0.0       73.0 
050731  192029  47  51.2520 N  63  46.6190 W   1.8        3.6        3.0        5.2        0.0       73.0 
050731  192031  47  51.2530 N  63  46.6180 W   2.3        3.6*       3.0        5.2        0.0       75.2*
050731  192033  47  51.2540 N  63  46.6180 W   1.9        3.6        3.0        5.0*       0.0       75.2 
050731  192035  47  51.2550 N  63  46.6160 W   2.4        3.6        3.0        5.0        0.0       79.6*
050731  192037  47  51.2560 N  63  46.6150 W   1.9        3.6        3.0*       5.6*       0.0       79.6 
050731  192039  47  51.2570 N  63  46.6150 W   2.1        3.6        3.0        5.6        0.0       79.6 
050731  192041  47  51.2580 N  63  46.6140 W   2.0        3.6        3.0        5.6        0.0       77.9*
050731  192043  47  51.2600 N  63  46.6130 W   2.1        3.6        3.0        5.8*       0.0       77.9 
050731  192045  47  51.2610 N  63  46.6120 W   2.2        3.9*       3.0        5.8        0.0       77.9 
050731  192047  47  51.2620 N  63  46.6110 W   2.2        3.9        3.0        5.8        0.0       82.7*
050731  192049  47  51.2630 N  63  46.6100 W   2.0        3.9        3.0        6.0*       0.0       82.7 
050731  192051  47  51.2640 N  63  46.6100 W   2.1        3.9        3.0        6.0        0.0       82.7 
050731  192053  47  51.2650 N  63  46.6090 W   1.9        3.9        3.0        6.5*       0.0       82.3*
050731  192055  47  51.2660 N  63  46.6080 W   2.2        3.9        3.0        6.5        0.0       82.3 
050731  192057  47  51.2680 N  63  46.6070 W   2.2        3.9       11.4*       6.5        0.0      186.1*
050731  192059  47  51.2690 N  63  46.6060 W   2.3        3.9       11.4        7.5*       0.0      186.1 
050731  192101  47  51.2700 N  63  46.6060 W   1.9        3.9       11.4        7.5        0.0      186.1 
050731  192103  47  51.2710 N  63  46.6050 W   1.9        3.9       11.4        7.5        0.0      186.1 
050731  192105  47  51.2710 N  63  46.6040 W   2.2        3.9       11.4        7.6*       0.0      186.1 
050731  192107  47  51.2720 N  63  46.6040 W   1.8        3.9       11.4        7.6        0.0      186.1 
050731  192109  47  51.2730 N  63  46.6030 W   2.5        3.9       11.4        8.5*       0.0       86.2*
050731  192111  47  51.2740 N  63  46.6020 W   1.8        3.9       11.4        8.5        0.0       86.2 
050731  192113  47  51.2750 N  63  46.6010 W   2.3        3.9       11.4        8.5        0.0       84.0*
050731  192115  47  51.2760 N  63  46.6010 W   1.7        3.9       11.4        8.6*       0.0       84.0 
050731  192117  47  51.2770 N  63  46.6000 W   2.1        3.9       11.4        8.6        0.0       84.0 
050731  192119  47  51.2780 N  63  46.5990 W   2.1        3.9       11.4        9.0*       0.0       85.3*
050731  192121  47  51.2800 N  63  46.5980 W   2.1        3.9       11.4        9.0        0.0       85.3 
050731  192123  47  51.2810 N  63  46.5970 W   2.2        3.9       11.4        9.0        0.0       85.3 
050731  192125  47  51.2810 N  63  46.5960 W   2.0        3.9       11.4       14.0*       0.0       85.3*
050731  192127  47  51.2830 N  63  46.5960 W   2.0        3.9       11.4       14.0        0.0       85.3 
050731  192129  47  51.2830 N  63  46.5950 W   2.0        3.9       11.4       14.0        0.0       85.3*
050731  192131  47  51.2850 N  63  46.5940 W   2.2        3.9       11.4        4.1*       0.0       85.3 
050731  192133  47  51.2860 N  63  46.5940 W   2.1        3.9       11.4        4.1        0.0       85.3 
050731  192135  47  51.2870 N  63  46.5930 W   2.2        3.9       11.4        9.1*       0.0       82.7*
050731  192137  47  51.2880 N  63  46.5920 W   2.1        3.9       11.4        9.1        0.0       82.7 
050731  192139  47  51.2890 N  63  46.5910 W   2.1        3.9       11.4        9.1        0.0       82.7 
050731  192141  47  51.2900 N  63  46.5900 W   1.9        3.9       11.4        9.4*       0.0       85.8*
050731  192143  47  51.2910 N  63  46.5890 W   2.3        3.9       11.4        9.4        0.0       85.8 
050731  192145  47  51.2920 N  63  46.5890 W   2.1        3.9        8.9*       9.4        0.0       85.8 
050731  192147  47  51.2930 N  63  46.5880 W   2.1        3.9        8.9        9.7*       0.0       84.0*
050731  192149  47  51.2940 N  63  46.5880 W   2.0        3.9        8.9        9.7        0.0       84.0 
050731  192151  47  51.2950 N  63  46.5870 W   2.1        3.9        8.9       10.0*       0.0       86.2*
050731  192153  47  51.2960 N  63  46.5860 W   1.9        3.9        8.9       10.0        0.0       86.2 
050731  192155  47  51.2970 N  63  46.5850 W   2.4        3.9        8.9       10.0        0.0       86.2 
050731  192157  47  51.2980 N  63  46.5840 W   1.9        3.9       10.8*      10.1*       0.0       84.5*
050731  192159  47  51.2990 N  63  46.5840 W   2.2        3.9       10.8       10.1        0.0       84.5 
050731  192201  47  51.3000 N  63  46.5830 W   2.0        3.9       10.8       10.1        0.0       84.5 
050731  192203  47  51.3010 N  63  46.5820 W   1.9        3.9       10.8        9.5*       0.0       84.0*
050731  192205  47  51.3020 N  63  46.5810 W   2.0        3.9       10.8        9.5        0.0       84.0 
050731  192207  47  51.3030 N  63  46.5800 W   1.9        3.9       10.8       10.1*       0.0       86.7*
050731  192209  47  51.3040 N  63  46.5800 W   2.4        3.9       11.2*      10.1        0.0       86.7 
050731  192211  47  51.3050 N  63  46.5790 W   1.9        3.9       11.2       10.1        0.0       86.7 
050731  192213  47  51.3060 N  63  46.5780 W   2.1        3.9       11.2        9.5*       0.0       82.3*
050731  192215  47  51.3070 N  63  46.5770 W   1.7        3.9       11.2        9.5        0.0       82.3 
050731  192217  47  51.3080 N  63  46.5770 W   2.1        3.9       11.2        9.8*       0.0       82.3 
050731  192219  47  51.3090 N  63  46.5760 W   1.9        3.9       11.2        9.8        0.0       87.1*
050731  192221  47  51.3100 N  63  46.5750 W   2.3        3.9       11.2        9.8        0.0       87.1 
050731  192223  47  51.3110 N  63  46.5750 W   1.9        3.9       11.2        9.4*       0.0       87.1 
050731  192225  47  51.3120 N  63  46.5740 W   1.9        3.9       11.2        9.4        0.0       87.1 
050731  192227  47  51.3130 N  63  46.5730 W   2.2        3.9       11.2        9.4        0.0       87.1 
050731  192229  47  51.3140 N  63  46.5720 W   1.6        3.9       11.2       10.4*       0.0       87.1 
050731  192231  47  51.3150 N  63  46.5720 W   2.0        3.9       11.0*      10.4        0.0       87.1 
050731  192233  47  51.3160 N  63  46.5710 W   1.9        3.9       11.0       10.4        0.0       87.1 
050731  192235  47  51.3170 N  63  46.5700 W   2.0        3.9       11.0       11.5*       0.0       83.6*
050731  192237  47  51.3170 N  63  46.5700 W   1.8        3.9       11.0       11.5        0.0       83.6 
050731  192239  47  51.3180 N  63  46.5690 W   1.8        3.9       11.0       10.8*       0.0       83.6*
050731  192241  47  51.3190 N  63  46.5680 W   1.9        3.9       11.0       10.8        0.0       83.6 
050731  192243  47  51.3200 N  63  46.5670 W   1.9        3.9        9.4*      10.8        0.0       83.6 
050731  192245  47  51.3210 N  63  46.5670 W   1.7        3.9        9.4       10.0*       0.0       84.0*
050731  192247  47  51.3220 N  63  46.5660 W   2.0        3.9        9.4       10.0        0.0       84.0 
050731  192249  47  51.3230 N  63  46.5650 W   1.9        3.9        9.4       10.0        0.0       84.0 
050731  192251  47  51.3240 N  63  46.5650 W   2.0        3.9        9.4       10.0        0.0       85.8*
050731  192253  47  51.3250 N  63  46.5640 W   1.8        3.9        9.4       10.0        0.0       85.8 
050731  192255  47  51.3250 N  63  46.5630 W   2.1        3.9       10.6*      10.0        0.0       84.0*
050731  192257  47  51.3270 N  63  46.5630 W   1.8        3.9       10.6       10.0        0.0       84.0 
050731  192259  47  51.3270 N  63  46.5620 W   1.8        3.9       10.6       10.0        0.0       84.0 
050731  192301  47  51.3290 N  63  46.5610 W   2.1        3.9       10.6        9.4*       0.0       82.7*
050731  192303  47  51.3300 N  63  46.5610 W   1.8        3.9       10.6        9.4        0.0       82.7 
050731  192305  47  51.3310 N  63  46.5600 W   2.0        3.9       10.6        8.1*       0.0       82.7 
050731  192307  47  51.3320 N  63  46.5590 W   1.7        3.9       11.0*       8.1        0.0       84.5*
050731  192309  47  51.3330 N  63  46.5590 W   1.9        3.9       11.0        8.1        0.0       84.5 
050731  192311  47  51.3340 N  63  46.5580 W   1.8        3.9       11.0        7.6*       0.0       84.5 
050731  192313  47  51.3340 N  63  46.5570 W   2.0        3.9       11.0        7.6        0.0       81.8*
050731  192315  47  51.3350 N  63  46.5570 W   1.6        3.9       11.0        7.6        0.0       81.8 
050731  192317  47  51.3370 N  63  46.5560 W   2.2        3.9       11.0        7.3*       0.0      113.5*
050731  192319  47  51.3370 N  63  46.5550 W   1.6        3.9       11.0*       7.3        0.0      113.5 
050731  192321  47  51.3380 N  63  46.5550 W   2.0        3.9       11.0        7.4*       0.0      113.5 
050731  192323  47  51.3400 N  63  46.5550 W   1.7        3.9       11.0        7.4        0.0       57.6*
050731  192325  47  51.3410 N  63  46.5540 W   2.1        3.9       11.0        7.4        0.0       57.6 
050731  192327  47  51.3420 N  63  46.5530 W   1.8        3.9       11.0        7.1*       0.0       57.6 
050731  192329  47  51.3420 N  63  46.5520 W   1.9        3.9       11.0        7.1        0.0       83.1*
050731  192331  47  51.3430 N  63  46.5510 W   2.0        3.9       11.4*       7.1        0.0       83.1 
050731  192333  47  51.3440 N  63  46.5510 W   1.8        3.9       11.4        7.4*       0.0       84.0*
050731  192335  47  51.3450 N  63  46.5500 W   2.0        3.9       11.4        7.4        0.0       84.0 
050731  192337  47  51.3460 N  63  46.5500 W   2.0        3.9       11.4        7.5*       0.0       84.0 
050731  192339  47  51.3470 N  63  46.5490 W   1.9        3.9       11.4        7.5        0.0       85.8*
050731  192341  47  51.3480 N  63  46.5480 W   2.0        3.9       11.4        7.5        0.0       85.8 
050731  192343  47  51.3490 N  63  46.5470 W   1.7        3.9       11.4        6.8*       0.0       85.8 
050731  192345  47  51.3500 N  63  46.5470 W   2.2        3.9       11.4        6.8        0.0       82.3*
050731  192347  47  51.3510 N  63  46.5460 W   1.7        3.9       11.4        6.5*       0.0       82.3 
050731  192349  47  51.3520 N  63  46.5460 W   2.1        3.9       11.4        6.5        0.0      217.7*
050731  192351  47  51.3530 N  63  46.5450 W   2.0        3.9       11.4        6.5        0.0      217.7 
050731  192353  47  51.3540 N  63  46.5450 W   1.8        3.9       11.4        6.8*       0.0      217.7 
050731  192355  47  51.3550 N  63  46.5440 W   2.0        3.9       11.2*       6.8        0.0      217.7 
050731  192357  47  51.3560 N  63  46.5430 W   2.1        3.9       11.2        6.8        0.0      217.7 
050731  192359  47  51.3560 N  63  46.5420 W   1.8        3.9       11.2        6.4*       0.0      217.7 
050731  192401  47  51.3580 N  63  46.5420 W   2.2        3.9       11.2        6.4        0.0       84.5*
050731  192403  47  51.3580 N  63  46.5410 W   1.8        3.9       11.2        6.4*       0.0       84.5 
050731  192405  47  51.3590 N  63  46.5400 W   1.9        3.9       11.2        6.4        0.0       84.5*
050731  192407  47  51.3610 N  63  46.5400 W   2.1        3.9       11.2        6.4        0.0       84.5 
050731  192409  47  51.3620 N  63  46.5390 W   2.0        3.9       11.2        5.7*       0.0       84.5 
050731  192411  47  51.3630 N  63  46.5380 W   2.2        3.9       11.2        5.7        0.0       81.8*
050731  192413  47  51.3640 N  63  46.5370 W   2.1        3.9       11.2        5.7        0.0       81.8 
050731  192415  47  51.3650 N  63  46.5370 W   1.7        3.9       11.2        5.3*       0.0       81.8 
050731  192417  47  51.3660 N  63  46.5360 W   2.2        3.9       11.2        5.3        0.0       83.6*
050731  192419  47  51.3670 N  63  46.5350 W   2.0        3.9       11.2        5.6*       0.0       83.6 
050731  192421  47  51.3680 N  63  46.5340 W   2.2        3.9       11.2        5.6        0.0       83.6 
050731  192423  47  51.3690 N  63  46.5330 W   2.1        3.9       11.2        5.6        0.0       83.1*
050731  192425  47  51.3710 N  63  46.5330 W   2.3        3.9       11.2        4.8*       0.0       83.1 
050731  192427  47  51.3720 N  63  46.5320 W   1.8        8.0*      11.2        4.8        0.0       84.0*
050731  192429  47  51.3720 N  63  46.5310 W   2.1        8.0       11.2        4.9*       0.0       84.0 
050731  192431  47  51.3730 N  63  46.5300 W   2.3        8.0       11.2        4.9        0.0       84.0 
050731  192433  47  51.3740 N  63  46.5300 W   2.1        8.0       11.2        4.9        0.0       82.3*
050731  192435  47  51.3760 N  63  46.5290 W   2.3        8.0       11.2        4.8*       0.0       82.3 
050731  192437  47  51.3770 N  63  46.5290 W   2.0        8.0       11.2        4.8        0.0       82.3 
050731  192439  47  51.3780 N  63  46.5280 W   2.2        8.0       11.2        4.8        0.0       81.8*
050731  192441  47  51.3790 N  63  46.5270 W   2.0        8.0       11.2        5.3*       0.0       81.8 
050731  192443  47  51.3790 N  63  46.5260 W   2.0        2.2*      11.2        5.3        0.0       84.0*
050731  192445  47  51.3800 N  63  46.5260 W   2.2        2.2       11.2        5.0*       0.0       84.0 
050731  192447  47  51.3820 N  63  46.5250 W   2.2        2.2       11.2        5.0        0.0       84.0 
050731  192449  47  51.3830 N  63  46.5240 W   2.2        2.2       11.2        5.0        0.0       83.1*
050731  192451  47  51.3840 N  63  46.5240 W   1.8        2.2       11.2        4.4*       0.0       83.1 
050731  192453  47  51.3850 N  63  46.5230 W   2.1        2.2       11.2        4.4        0.0       83.1 
050731  192455  47  51.3860 N  63  46.5230 W   1.8        2.2       11.2        4.4        0.0       83.1*
050731  192457  47  51.3870 N  63  46.5220 W   2.5        2.2       11.2        4.2*       0.0       83.1 
050731  192459  47  51.3880 N  63  46.5210 W   1.8        2.2       11.2        4.2        0.0       84.9*
050731  192501  47  51.3890 N  63  46.5210 W   2.3        2.2       11.2        5.0*       0.0       84.9 
050731  192503  47  51.3900 N  63  46.5200 W   1.9        2.2       11.2        5.0        0.0       84.9 
050731  192505  47  51.3910 N  63  46.5190 W   2.1        2.2       11.2        5.0        0.0       83.6*
050731  192507  47  51.3920 N  63  46.5190 W   1.9        2.2       11.2        4.8*       0.0       83.6 
050731  192509  47  51.3930 N  63  46.5180 W   2.1        2.2       11.2        4.8        0.0       83.6 
050731  192511  47  51.3950 N  63  46.5170 W   2.2        2.2       11.2        4.3*       0.0       82.3*
050731  192513  47  51.3960 N  63  46.5170 W   2.0        2.2       11.2        4.3        0.0       82.3 
050731  192515  47  51.3970 N  63  46.5160 W   2.0        2.2       11.2        4.3        0.0       84.0*
050731  192517  47  51.3980 N  63  46.5160 W   1.8        2.2       11.2        5.1*       0.0       84.0 
050731  192519  47  51.3990 N  63  46.5150 W   1.9        2.2       11.0*       5.1        0.0       84.0 
050731  192521  47  51.4000 N  63  46.5150 W   2.2        2.2       11.0        5.1        0.0       84.0*
050731  192523  47  51.4010 N  63  46.5140 W   2.0        2.2       11.0        4.6*       0.0       84.0 
050731  192525  47  51.4020 N  63  46.5130 W   1.9        2.2       11.0        4.6        0.0       84.0 
050731  192527  47  51.4030 N  63  46.5130 W   2.0        2.2       11.0        4.0*       0.0       81.8*
050731  192529  47  51.4040 N  63  46.5120 W   1.8        2.2       11.0        4.0        0.0       81.8 
050731  192531  47  51.4050 N  63  46.5110 W   2.1        2.2       11.0        4.0        0.0       83.6*
050731  192533  47  51.4060 N  63  46.5110 W   2.1        2.2       11.0        5.3*       0.0       83.6 
050731  192535  47  51.4070 N  63  46.5100 W   2.1        2.2       11.0        5.3        0.0       83.6 
