FileName: C:\2005NE~1\GP117.TXT
Local Time: Sun Aug 28 11:04:55 2005

Ship: Marco Michel Trip: 8 Tow: gp117
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050828  140458  47  28.8780 N  64   0.4160 W   3.8        6.3       12.2*                  2.2*     548.5*
050828  140500  47  28.8800 N  64   0.4180 W   3.9        6.3       12.2                   2.2      548.5 
050828  140502  47  28.8820 N  64   0.4190 W   3.6        6.3       12.2                   2.2      548.5 
050828  140504  47  28.8830 N  64   0.4200 W   3.6        6.3       12.2                   2.2      548.5 
050828  140506  47  28.8850 N  64   0.4220 W   3.2        6.3       12.2                   2.2      548.5 
050828  140508  47  28.8870 N  64   0.4230 W   3.6        6.3       12.2                   2.2      548.5 
050828  140510  47  28.8890 N  64   0.4240 W   3.3        6.3       12.2                   2.2      548.5 
050828  140512  47  28.8900 N  64   0.4260 W   3.2        6.3       12.2                   2.2      548.5 
050828  140514  47  28.8920 N  64   0.4260 W   3.0        6.3       12.2                   3.8*     548.5 
050828  140516  47  28.8930 N  64   0.4280 W   3.2        6.3       12.2                   3.8      548.5 
050828  140518  47  28.8950 N  64   0.4290 W   2.9        6.3       12.2                   0.7*     548.5 
050828  140520  47  28.8960 N  64   0.4300 W   2.9        6.3       12.2                   0.7      548.5 
050828  140522  47  28.8980 N  64   0.4310 W   2.8        6.3       12.2                   0.7      548.5 
050828  140524  47  28.8990 N  64   0.4320 W   2.8        6.3       12.2                   0.7      548.5 
050828  140526  47  28.9000 N  64   0.4330 W   2.6        6.3       12.2                 113.4*     548.5 
050828  140528  47  28.9020 N  64   0.4340 W   2.5        6.3       12.2                 113.4      548.5 
050828  140530  47  28.9030 N  64   0.4350 W   2.8        6.3       12.2                 113.4        8.8*
050828  140532  47  28.9040 N  64   0.4360 W   2.7        6.3       12.2                 113.4        8.8 
050828  140534  47  28.9060 N  64   0.4380 W   3.7        6.3       12.2                 113.4        8.8 
050828  140536  47  28.9080 N  64   0.4390 W   4.0        6.3       12.2                 113.4        8.8 
050828  140538  47  28.9100 N  64   0.4410 W   4.3        6.3       12.2                 113.4        8.8 
050828  140540  47  28.9120 N  64   0.4430 W   5.1        6.3       12.2                 113.4        8.8 
050828  140542  47  28.9140 N  64   0.4450 W   5.1        6.3       12.2                 113.4        8.8 
050828  140543  47  28.9160 N  64   0.4460 W   5.5        6.3       12.2                 113.4        8.8 
050828  140546  47  28.9200 N  64   0.4490 W   6.1        6.3       12.2                 113.4        8.8 
050828  140548  47  28.9230 N  64   0.4520 W   5.9        6.3       12.2                 113.4        8.8 
050828  140550  47  28.9260 N  64   0.4550 W   6.1        6.3       12.2                 113.4        8.8 
050828  140552  47  28.9290 N  64   0.4570 W   6.5        6.3       12.2                 113.4        8.8 
050828  140554  47  28.9330 N  64   0.4600 W   6.5        6.3       12.2                 113.4        8.8 
050828  140556  47  28.9360 N  64   0.4620 W   6.5        6.3       12.2                 113.4        8.8 
050828  140558  47  28.9380 N  64   0.4650 W   6.4        6.3       12.2                 113.4        8.8 
050828  140600  47  28.9410 N  64   0.4680 W   6.7        6.3       12.2                 113.4        8.8 
050828  140602  47  28.9450 N  64   0.4710 W   6.3        6.3       12.2                 113.4        8.8 
050828  140604  47  28.9480 N  64   0.4730 W   6.4        6.3       12.2                 113.4        8.8 
050828  140606  47  28.9510 N  64   0.4760 W   6.2        6.3        3.1*                  6.8*       8.8 
050828  140608  47  28.9540 N  64   0.4780 W   6.4        6.3        3.1                   6.8        8.8 
050828  140610  47  28.9570 N  64   0.4800 W   6.1        6.3        3.1                   3.2*       8.8 
050828  140612  47  28.9610 N  64   0.4820 W   6.5        6.3        3.1                   3.2        8.8 
050828  140614  47  28.9640 N  64   0.4850 W   5.7        6.3        3.1                   3.2        8.8 
050828  140616  47  28.9660 N  64   0.4880 W   6.3        6.3        3.1                   3.2        8.8*
050828  140618  47  28.9700 N  64   0.4900 W   5.8        6.3        3.1                   3.2        8.8 
050828  140620  47  28.9730 N  64   0.4920 W   6.3        6.3        3.1                   3.2        8.8 
050828  140622  47  28.9750 N  64   0.4940 W   6.1        6.3        3.1                   3.2        8.8 
050828  140624  47  28.9790 N  64   0.4960 W   5.8        6.3        3.1                   3.2        8.8 
050828  140626  47  28.9810 N  64   0.4990 W   6.1        6.3        3.1                   3.2        8.8 
050828  140628  47  28.9850 N  64   0.5010 W   6.1        6.3        3.1                   3.2        8.8 
050828  140630  47  28.9880 N  64   0.5030 W   5.9        6.3        3.1                   3.2        8.8 
050828  140632  47  28.9910 N  64   0.5050 W   6.1        6.3        3.1                   6.8*       8.8 
050828  140634  47  28.9940 N  64   0.5070 W   6.1        6.3        3.1                   6.8        8.8 
050828  140636  47  28.9970 N  64   0.5090 W   5.7        6.3        3.1                   7.1*       8.8 
050828  140638  47  29.0000 N  64   0.5110 W   6.0        6.3        3.1                   7.1        8.8 
050828  140640  47  29.0030 N  64   0.5120 W   5.6        6.3        3.1                   7.1        8.8 
050828  140642  47  29.0060 N  64   0.5140 W   6.0        6.3        3.1                   9.0*       8.8 
050828  140644  47  29.0090 N  64   0.5150 W   5.9        6.3        3.1                   9.0      291.2*
050828  140646  47  29.0120 N  64   0.5170 W   6.5        6.3        3.1                   9.0      291.2 
050828  140648  47  29.0160 N  64   0.5180 W   6.1        6.3        3.1                   9.0      291.2 
050828  140650  47  29.0190 N  64   0.5190 W   5.8        6.3        3.1                   9.0      697.6*
050828  140652  47  29.0220 N  64   0.5210 W   6.3        6.3        3.1                   9.0      697.6 
050828  140654  47  29.0260 N  64   0.5210 W   6.7        6.3        3.1                   9.0      697.6 
050828  140656  47  29.0300 N  64   0.5220 W   6.1        6.3        3.1                   9.0      697.6 
050828  140658  47  29.0330 N  64   0.5230 W   6.1        6.3        3.1                  11.3*     697.6 
050828  140700  47  29.0370 N  64   0.5240 W   6.5        6.3        3.1                  11.3      697.6 
050828  140702  47  29.0400 N  64   0.5250 W   6.7        6.3        3.1                  11.3      697.6 
050828  140704  47  29.0440 N  64   0.5250 W   6.3        6.3        3.1                   2.5*     697.6 
050828  140706  47  29.0480 N  64   0.5250 W   6.1        6.3        3.1                   2.5      697.6 
050828  140708  47  29.0510 N  64   0.5260 W   6.7        6.3        3.1                   2.5      697.6 
050828  140710  47  29.0550 N  64   0.5270 W   6.5        6.3        3.1                   2.5      697.6 
050828  140712  47  29.0580 N  64   0.5270 W   6.2        6.3        3.1                   2.5      697.6 
050828  140714  47  29.0620 N  64   0.5270 W   6.3        6.3        3.1                   2.5      697.6 
050828  140716  47  29.0650 N  64   0.5270 W   6.0        6.3        3.1                   2.5      697.6 
050828  140718  47  29.0690 N  64   0.5280 W   5.7        6.3        3.1                   2.5      697.6 
050828  140720  47  29.0720 N  64   0.5290 W   5.4        6.3        3.1                   8.5*     258.6*
050828  140722  47  29.0750 N  64   0.5290 W   6.0        6.3        3.1                   8.5      258.6 
050828  140724  47  29.0780 N  64   0.5290 W   5.1        6.3        3.1                   9.2*     258.6 
050828  140726  47  29.0800 N  64   0.5300 W   5.4        6.3        3.1                   9.2      258.6 
050828  140728  47  29.0830 N  64   0.5300 W   5.3        6.3        3.1                   9.2      258.6 
050828  140730  47  29.0870 N  64   0.5300 W   5.5        6.3        3.1                   4.0*     322.4*
050828  140732  47  29.0900 N  64   0.5310 W   4.8        6.3        3.1                   4.0      322.4 
050828  140734  47  29.0920 N  64   0.5320 W   5.3        6.3        3.1                   7.7*     322.4 
050828  140736  47  29.0950 N  64   0.5320 W   5.2        6.3        3.1                   7.7       26.0*
050828  140738  47  29.0980 N  64   0.5320 W   5.2        6.3        3.1                   7.7       26.0 
050828  140740  47  29.1010 N  64   0.5320 W   5.2        6.3        3.1                   7.6*      23.8*
050828  140742  47  29.1040 N  64   0.5320 W   4.8        6.3        3.1                   7.6       23.8 
050828  140744  47  29.1070 N  64   0.5330 W   5.6        6.3        3.1                   7.6       23.8 
050828  140746  47  29.1100 N  64   0.5320 W   5.3        6.3        3.1                   7.6*      24.2*
050828  140748  47  29.1130 N  64   0.5320 W   4.9        6.3        3.1                   7.6       24.2 
050828  140750  47  29.1160 N  64   0.5330 W   4.9        6.3        3.1                   5.6*      24.2 
050828  140752  47  29.1190 N  64   0.5320 W   5.5        6.3        3.1                   5.6       24.6*
050828  140754  47  29.1220 N  64   0.5320 W   4.8        6.3        3.1                   5.6       24.6 
050828  140756  47  29.1240 N  64   0.5330 W   5.0        6.3        3.1                   6.2*      25.5*
050828  140758  47  29.1270 N  64   0.5330 W   5.4        6.3        3.1                   6.2       25.5 
050828  140800  47  29.1300 N  64   0.5330 W   5.4        6.3        3.1                   6.2       25.5 
050828  140802  47  29.1330 N  64   0.5330 W   4.8        6.3        3.1                   6.9*       6.2*
050828  140804  47  29.1360 N  64   0.5330 W   5.8        6.3        3.1                   6.9        6.2 
050828  140806  47  29.1390 N  64   0.5320 W   5.1        6.3        3.1                   6.9       45.7*
050828  140808  47  29.1420 N  64   0.5320 W   5.2        6.3        3.1                   6.9       45.7 
050828  140810  47  29.1450 N  64   0.5330 W   5.2        6.3        3.1                   6.9       45.7 
050828  140812  47  29.1480 N  64   0.5330 W   5.3        6.3        3.1                   6.9       45.7 
050828  140814  47  29.1500 N  64   0.5320 W   5.4        6.3        3.1                   6.9       45.7 
050828  140816  47  29.1530 N  64   0.5320 W   5.1        6.3        3.1                   6.9       45.7 
050828  140818  47  29.1560 N  64   0.5320 W   5.0        6.3        3.1                  19.7*      45.7 
050828  140820  47  29.1590 N  64   0.5320 W   4.7        6.3        3.1                  19.7       45.7 
050828  140822  47  29.1610 N  64   0.5310 W   4.0        6.3        3.1                   6.9*      26.0*
050828  140824  47  29.1640 N  64   0.5310 W   3.2        6.3        3.1                   6.9       26.0 
050828  140826  47  29.1650 N  64   0.5320 W   3.2        6.3        3.1                   6.9       26.0 
050828  140828  47  29.1670 N  64   0.5320 W   2.5        6.3        3.1                   7.1*      26.8*
050828  140830  47  29.1690 N  64   0.5310 W   2.4        6.3       11.0*                  7.1       26.8 
050828  140832  47  29.1700 N  64   0.5310 W   2.2        6.3       11.0                   7.4*      26.8 
050828  140834  47  29.1710 N  64   0.5300 W   2.0        6.3       11.0                   7.4       26.4*
050828  140836  47  29.1720 N  64   0.5300 W   1.5        6.3       11.0                   7.4       26.4 
050828  140838  47  29.1730 N  64   0.5300 W   1.8        6.3       11.0                   5.7*      28.6*
050828  140840  47  29.1740 N  64   0.5300 W   1.2        6.3       11.0                   5.7       28.6 
050828  140842  47  29.1750 N  64   0.5300 W   1.3        6.3       11.8*                  5.7       28.6 
050828  140844  47  29.1760 N  64   0.5300 W   1.6        6.3       11.8                   6.6*      43.5*
050828  140846  47  29.1770 N  64   0.5290 W   1.5        6.3       11.8                   6.6       43.5 
050828  140848  47  29.1780 N  64   0.5300 W   1.5        6.3       11.8                   5.6*      43.5 
050828  140850  47  29.1790 N  64   0.5300 W   2.2        6.3       11.8                   5.6       43.5 
050828  140852  47  29.1800 N  64   0.5300 W   1.9        6.3       11.8                   5.6       43.5 
050828  140854  47  29.1810 N  64   0.5300 W   2.2        6.3       11.8                   7.1*      43.5 
050828  140856  47  29.1830 N  64   0.5290 W   3.0        6.3       11.8                   7.1       43.5 
050828  140858  47  29.1840 N  64   0.5290 W   2.7        6.3       11.8                   7.1       43.5 
050828  140900  47  29.1860 N  64   0.5290 W   2.5        6.3        2.1*                  3.6*     589.9*
050828  140902  47  29.1870 N  64   0.5290 W   2.7        6.3        2.1                   3.6      589.9 
050828  140904  47  29.1890 N  64   0.5280 W   2.6        6.3        2.1                   4.5*      37.4*
050828  140906  47  29.1900 N  64   0.5270 W   1.9        6.3        2.1                   4.5       37.4 
050828  140908  47  29.1920 N  64   0.5270 W   2.8        3.1*       2.1                   4.5       37.4 
050828  140910  47  29.1930 N  64   0.5260 W   1.7        3.1        2.1                   5.2*      36.9*
050828  140912  47  29.1940 N  64   0.5260 W   2.5        3.1        2.1                   5.2       36.9 
050828  140914  47  29.1950 N  64   0.5260 W   2.1        3.1        2.1                   5.5*      36.9 
050828  140916  47  29.1960 N  64   0.5260 W   1.8        3.1        2.1                   5.5       39.1*
050828  140918  47  29.1970 N  64   0.5250 W   2.3        3.1        2.1                   5.5       39.1 
050828  140920  47  29.1980 N  64   0.5240 W   1.8        3.1        2.1                   5.4*      41.3*
050828  140922  47  29.1990 N  64   0.5240 W   2.0        3.1        2.1                   5.4       41.3 
050828  140924  47  29.2000 N  64   0.5230 W   2.0        3.1        2.1                   5.4       41.3 
050828  140926  47  29.2010 N  64   0.5230 W   1.8        3.1        3.2*                  5.5*      43.1*
050828  140928  47  29.2020 N  64   0.5230 W   1.9        3.1        3.2                   5.5       43.1 
050828  140930  47  29.2030 N  64   0.5220 W   2.4        3.1        3.2                   5.7*      43.1 
050828  140932  47  29.2050 N  64   0.5220 W   2.0        5.2*       3.2                   5.7       44.9*
050828  140934  47  29.2060 N  64   0.5210 W   2.2        5.2        3.2                   5.7       44.9 
050828  140936  47  29.2070 N  64   0.5210 W   1.9        5.2        3.2                   5.1*      45.7*
050828  140938  47  29.2080 N  64   0.5200 W   2.1        5.2        3.2                   5.1       45.7 
050828  140940  47  29.2100 N  64   0.5200 W   1.8        5.2        3.2                   5.8*      45.7 
050828  140942  47  29.2110 N  64   0.5200 W   2.3        5.2        3.2                   5.8       47.5*
050828  140944  47  29.2120 N  64   0.5190 W   1.8        5.2       11.6*                  5.8       47.5 
050828  140946  47  29.2130 N  64   0.5190 W   2.6        5.2       11.6                   5.7*      45.7*
050828  140948  47  29.2150 N  64   0.5180 W   1.5        5.2       11.6                   5.7       45.7 
050828  140950  47  29.2160 N  64   0.5190 W   2.7        5.2        2.6*                  5.7       45.7 
050828  140952  47  29.2170 N  64   0.5180 W   1.9        5.2        2.6                   6.3*      46.2*
050828  140954  47  29.2180 N  64   0.5180 W   2.1        5.2        2.6                   6.3       46.2 
050828  140958  47  29.2210 N  64   0.5170 W   2.1        3.1*       2.6                   5.7*      46.2*
050828  141000  47  29.2220 N  64   0.5170 W   2.1        3.1        2.6                   5.7       46.2 
050828  141002  47  29.2230 N  64   0.5160 W   2.1        3.1        2.6                   6.2*      47.9*
050828  141004  47  29.2240 N  64   0.5160 W   2.0        3.1        2.6                   6.2       47.9 
050828  141006  47  29.2250 N  64   0.5160 W   1.9        3.1        2.6                   6.2       47.9 
050828  141008  47  29.2270 N  64   0.5150 W   2.6        3.1        2.6                   6.9*      47.5*
050828  141010  47  29.2280 N  64   0.5150 W   1.6        3.1        2.6                   6.9       47.5 
050828  141012  47  29.2290 N  64   0.5150 W   2.7        3.1        2.6                   9.7*      47.5 
050828  141014  47  29.2300 N  64   0.5140 W   1.8        3.1        2.6                   9.7      128.0*
050828  141016  47  29.2310 N  64   0.5140 W   1.8        3.1        2.6                   9.7      128.0 
050828  141018  47  29.2320 N  64   0.5140 W   2.8        3.1        2.6                   4.1*     128.0 
050828  141020  47  29.2340 N  64   0.5130 W   1.5        3.1        2.6                   4.1      128.0 
050828  141022  47  29.2350 N  64   0.5130 W   2.5        3.1        2.6                   9.7*     128.0 
050828  141024  47  29.2360 N  64   0.5120 W   2.3        3.1        2.6                   9.7       47.5*
050828  141026  47  29.2370 N  64   0.5120 W   1.8        3.1        2.6                   9.7       47.5 
050828  141028  47  29.2380 N  64   0.5120 W   2.1        3.1        2.6                   6.0*      47.5 
050828  141030  47  29.2390 N  64   0.5110 W   2.0        3.1        2.6                   6.0       47.1*
050828  141032  47  29.2400 N  64   0.5100 W   1.8        3.1        2.6                   6.0       47.1 
050828  141034  47  29.2410 N  64   0.5090 W   2.2        3.1       11.6*                  8.1*     159.2*
050828  141036  47  29.2420 N  64   0.5090 W   1.8        3.1       11.6                   8.1      159.2 
050828  141038  47  29.2430 N  64   0.5090 W   1.7        3.1       11.6                   8.7*     159.2 
050828  141040  47  29.2440 N  64   0.5080 W   2.2        3.1       11.6                   8.7      159.2 
050828  141042  47  29.2450 N  64   0.5080 W   1.4        3.1       11.6                   8.7      159.2 
050828  141044  47  29.2460 N  64   0.5070 W   2.5        3.1       11.6                   8.7*     159.2 
050828  141046  47  29.2470 N  64   0.5060 W   1.5        3.1       11.6                   8.7       47.5*
050828  141048  47  29.2480 N  64   0.5060 W   2.1        3.1       11.6                   8.7       47.5 
050828  141050  47  29.2490 N  64   0.5060 W   1.8        3.1       11.6                   9.0*      47.1*
050828  141052  47  29.2510 N  64   0.5050 W   1.7        3.1       11.6                   9.0       47.1 
050828  141054  47  29.2510 N  64   0.5050 W   2.2        3.1       11.6                   9.0       47.1 
050828  141056  47  29.2520 N  64   0.5050 W   1.7        3.1       11.6                   9.0       49.3*
050828  141058  47  29.2540 N  64   0.5040 W   1.9        2.6*      11.6                   9.0       49.3 
050828  141100  47  29.2550 N  64   0.5040 W   2.0        2.6       11.6                   9.2*      49.3 
050828  141102  47  29.2560 N  64   0.5030 W   1.7        2.6       11.6                   9.2       47.5*
050828  141104  47  29.2570 N  64   0.5030 W   2.2        2.6       11.6                   8.4*      47.5 
050828  141106  47  29.2580 N  64   0.5020 W   2.1        2.6       11.6                   8.4       47.1*
050828  141108  47  29.2590 N  64   0.5020 W   1.9        2.6       11.6                   8.4       47.1 
050828  141110  47  29.2600 N  64   0.5010 W   2.2        2.6       11.6                   8.9*      47.1 
050828  141112  47  29.2620 N  64   0.5010 W   1.9        2.6       11.6                   8.9       47.9*
050828  141114  47  29.2630 N  64   0.5010 W   2.2        2.6       11.6                   8.9       47.9 
050828  141116  47  29.2640 N  64   0.5000 W   2.0        2.6       11.6                   8.9       47.9 
050828  141118  47  29.2650 N  64   0.5000 W   2.3        2.6       11.6                   8.9       47.9*
050828  141120  47  29.2660 N  64   0.4990 W   2.5        2.6       11.6                   8.9       47.9 
050828  141122  47  29.2670 N  64   0.4990 W   1.7        2.6       11.1*                  8.9       46.2*
050828  141124  47  29.2680 N  64   0.4990 W   2.6        2.6       11.1                   8.9       46.2 
050828  141126  47  29.2700 N  64   0.4980 W   1.8        2.6       11.1                   7.5*      46.2 
