FileName: C:\2005NE~1\GP038.TXT
Local Time: Thu Aug 11 07:20:05 2005

Ship: Marco Michel Trip: 07 Tow: gp038
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050811  102006  48  40.5540 N  63  56.0560 W   2.1        9.3*      11.9*       3.9*       0.0      505.4*
050811  102008  48  40.5560 N  63  56.0550 W   2.2        9.3       11.9        0.9*       0.0      505.4 
050811  102010  48  40.5570 N  63  56.0550 W   2.3        9.3       11.9        0.9        0.0      505.4 
050811  102012  48  40.5580 N  63  56.0560 W   1.8        9.3       11.9        0.9        0.0      505.4 
050811  102014  48  40.5590 N  63  56.0560 W   2.6        9.3       11.9        3.4*       0.0      505.4 
050811  102016  48  40.5600 N  63  56.0560 W   1.3        9.3       11.9        3.4        0.0      505.4 
050811  102018  48  40.5610 N  63  56.0550 W   2.3        9.3        2.3*       3.8*       0.0      505.4 
050811  102020  48  40.5610 N  63  56.0550 W   1.5        9.3        2.3        3.8        0.0      505.4 
050811  102022  48  40.5620 N  63  56.0550 W   2.0        9.3        2.3        3.8        0.0      505.4 
050811  102024  48  40.5640 N  63  56.0550 W   1.8        9.3        2.3        3.8        0.0      505.4 
050811  102026  48  40.5650 N  63  56.0550 W   2.7        9.3        2.3        3.8        0.0      505.4 
050811  102028  48  40.5670 N  63  56.0550 W   2.8        9.3        2.3        3.8        0.0      505.4 
050811  102030  48  40.5680 N  63  56.0550 W   3.8        9.3        2.3        3.8        0.0      505.4 
050811  102032  48  40.5700 N  63  56.0560 W   4.1        9.3        2.3        3.8        0.0      505.4 
050811  102034  48  40.5730 N  63  56.0570 W   4.6        9.3        2.3        3.8        0.0      505.4 
050811  102036  48  40.5760 N  63  56.0570 W   5.0        9.3        2.3        3.8        0.0      505.4 
050811  102038  48  40.5790 N  63  56.0590 W   5.6        9.3        2.3        3.8        0.0      505.4 
050811  102040  48  40.5820 N  63  56.0600 W   5.8        9.3        2.3        3.8        0.0      505.4 
050811  102042  48  40.5850 N  63  56.0610 W   5.7        9.3        2.3        3.8        0.0      505.4 
050811  102044  48  40.5880 N  63  56.0620 W   5.8        9.3        2.3        3.8        0.0      505.4 
050811  102046  48  40.5910 N  63  56.0640 W   6.2        9.3        2.3        3.8        0.0      505.4 
050811  102048  48  40.5940 N  63  56.0650 W   6.4        9.3        2.3        3.8        0.0      505.4 
050811  102050  48  40.5970 N  63  56.0670 W   6.3        9.3        2.3        3.8        0.0      505.4 
050811  102052  48  40.6010 N  63  56.0680 W   6.4        9.3        2.3        3.8        0.0      505.4 
050811  102054  48  40.6040 N  63  56.0700 W   6.6        9.3        2.3        3.8        0.0      505.4 
050811  102056  48  40.6080 N  63  56.0720 W   6.7        9.3        2.3        3.8        0.0      505.4 
050811  102100  48  40.6150 N  63  56.0760 W   6.6        9.3        2.3        3.8        0.0      505.4 
050811  102102  48  40.6190 N  63  56.0770 W   6.8        9.3        2.3        3.8        0.0      505.4 
050811  102104  48  40.6230 N  63  56.0790 W   6.7        9.3        2.3        3.8        0.0      505.4 
050811  102106  48  40.6260 N  63  56.0810 W   6.7        9.3        2.3        3.8        0.0      505.4 
050811  102108  48  40.6300 N  63  56.0830 W   6.8        9.3        2.3        3.8        0.0      505.4 
050811  102110  48  40.6340 N  63  56.0840 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102112  48  40.6380 N  63  56.0860 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102114  48  40.6420 N  63  56.0870 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102116  48  40.6450 N  63  56.0880 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102118  48  40.6490 N  63  56.0900 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102120  48  40.6520 N  63  56.0900 W   6.7        9.3        2.3        3.8        0.0      505.4 
050811  102122  48  40.6560 N  63  56.0920 W   6.8        9.3        2.3        3.8        0.0      505.4 
050811  102124  48  40.6600 N  63  56.0930 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102126  48  40.6640 N  63  56.0950 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102128  48  40.6670 N  63  56.0960 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102130  48  40.6710 N  63  56.0980 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102132  48  40.6750 N  63  56.0990 W   6.8        9.3        2.3        3.8        0.0      505.4 
050811  102134  48  40.6790 N  63  56.1000 W   6.8        9.3        2.3        3.8        0.0      505.4 
050811  102136  48  40.6820 N  63  56.1000 W   6.8        9.3        2.3        3.8        0.0      505.4 
050811  102138  48  40.6860 N  63  56.1020 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102140  48  40.6900 N  63  56.1050 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102142  48  40.6940 N  63  56.1060 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102144  48  40.6980 N  63  56.1060 W   6.6        9.3        2.3        3.8        0.0      505.4 
050811  102146  48  40.7010 N  63  56.1070 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102148  48  40.7050 N  63  56.1090 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102150  48  40.7090 N  63  56.1110 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102152  48  40.7130 N  63  56.1120 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102154  48  40.7160 N  63  56.1120 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102156  48  40.7190 N  63  56.1120 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102158  48  40.7240 N  63  56.1140 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102200  48  40.7280 N  63  56.1150 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102202  48  40.7320 N  63  56.1170 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102204  48  40.7360 N  63  56.1170 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102206  48  40.7400 N  63  56.1180 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102208  48  40.7430 N  63  56.1180 W   6.7        9.3        2.3        3.8        0.0      505.4 
050811  102210  48  40.7470 N  63  56.1190 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102212  48  40.7510 N  63  56.1190 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102214  48  40.7550 N  63  56.1200 W   7.2        9.3        2.3        3.8        0.0      505.4 
050811  102216  48  40.7600 N  63  56.1200 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102218  48  40.7630 N  63  56.1200 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102220  48  40.7670 N  63  56.1210 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102222  48  40.7710 N  63  56.1220 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102224  48  40.7750 N  63  56.1220 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102226  48  40.7790 N  63  56.1230 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102228  48  40.7830 N  63  56.1240 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102230  48  40.7870 N  63  56.1240 W   7.1        9.3        2.3        3.8        0.0      505.4 
050811  102232  48  40.7910 N  63  56.1240 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102234  48  40.7950 N  63  56.1240 W   6.9        9.3        2.3        3.8        0.0      505.4 
050811  102236  48  40.7990 N  63  56.1250 W   7.0        9.3        2.3        3.8        0.0      505.4 
050811  102238  48  40.8030 N  63  56.1250 W   7.1        9.3        2.3        3.8        0.0      505.4 
