FileName: C:\2005NE~1\GP273.TXT
Local Time: Mon Sep 19 11:01:05 2005

Ship: Marco Michel Trip: 09 Tow: gp273
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  140107  46  34.4620 N  61  34.8850 W   3.6       10.8*       2.8*       0.0       58.3*     205.4*
050919  140109  46  34.4610 N  61  34.8850 W   3.2       10.8        2.8        0.0       58.3      205.4 
050919  140111  46  34.4590 N  61  34.8860 W   2.9       10.8        2.8        0.0       58.3      205.4 
050919  140113  46  34.4570 N  61  34.8860 W   2.6       10.8        2.8        0.0       58.3        2.6*
050919  140115  46  34.4550 N  61  34.8860 W   3.7       10.8        2.8        0.0       58.3        2.6 
050919  140117  46  34.4530 N  61  34.8870 W   4.3       10.8        2.8        0.0       58.3        2.6 
050919  140119  46  34.4500 N  61  34.8880 W   3.9       10.8        2.8        0.0        1.9*       4.4*
050919  140121  46  34.4480 N  61  34.8890 W   5.2       10.8        2.8        0.0        1.9        4.4 
050919  140123  46  34.4450 N  61  34.8900 W   5.8       10.8        2.8        0.0        1.9        4.4 
050919  140125  46  34.4410 N  61  34.8920 W   6.1       10.8        2.8        0.0        1.9        4.4 
050919  140127  46  34.4380 N  61  34.8930 W   6.5       10.8        2.8        0.0        1.9        4.4 
050919  140129  46  34.4340 N  61  34.8950 W   6.6       10.8        2.8        0.0        1.9        4.4 
050919  140131  46  34.4310 N  61  34.8970 W   6.8       10.8        2.8        0.0        1.9        4.4 
050919  140133  46  34.4270 N  61  34.8990 W   7.1       10.8        2.8        0.0        1.9        4.4 
050919  140135  46  34.4230 N  61  34.9020 W   7.0       10.8        2.8        0.0        1.9        4.4 
050919  140137  46  34.4190 N  61  34.9040 W   7.0       10.8        2.8        0.0        1.9        4.4 
050919  140139  46  34.4150 N  61  34.9060 W   7.3       10.8        2.8        0.0        1.9        4.4 
050919  140141  46  34.4110 N  61  34.9080 W   7.7       10.8        2.8        0.0        1.9        4.4 
050919  140143  46  34.4070 N  61  34.9110 W   7.6       10.8        2.8        0.0        1.9        4.4 
050919  140145  46  34.4030 N  61  34.9130 W   7.4       10.8        2.8        0.0        1.9        4.4 
050919  140147  46  34.3990 N  61  34.9150 W   7.2       10.8        2.8        0.0        1.9        4.4 
050919  140149  46  34.3960 N  61  34.9170 W   7.6       10.8        2.8        0.0        1.9        4.4 
050919  140151  46  34.3920 N  61  34.9200 W   7.8       10.8        2.8        0.0        1.9        4.4 
050919  140153  46  34.3880 N  61  34.9230 W   7.9       10.8        2.8        0.0        1.9        4.4 
050919  140155  46  34.3840 N  61  34.9260 W   7.5       10.8        2.8        0.0        1.9        4.4 
050919  140157  46  34.3800 N  61  34.9280 W   7.4       10.8        2.8        0.0        1.9        4.4 
050919  140159  46  34.3770 N  61  34.9310 W   7.6       10.8        2.8        0.0        1.9        4.4 
050919  140201  46  34.3730 N  61  34.9330 W   7.8       10.8        2.8        0.0        1.9        4.4 
050919  140203  46  34.3690 N  61  34.9360 W   7.6       10.8        2.8        0.0        1.9        4.4 
050919  140205  46  34.3650 N  61  34.9390 W   7.3       10.8        2.8        0.0        1.9        4.4 
050919  140207  46  34.3610 N  61  34.9420 W   7.3       10.8        2.8        0.0        1.9        4.4 
050919  140209  46  34.3580 N  61  34.9450 W   7.5       10.8        2.8        0.0        1.9        4.4 
050919  140211  46  34.3540 N  61  34.9480 W   8.0       10.8        2.8        0.0        1.9        4.4 
050919  140213  46  34.3500 N  61  34.9500 W   7.8       10.8        2.8        0.0        1.9        4.4 
050919  140215  46  34.3460 N  61  34.9530 W   7.4       10.8        2.8        0.0        1.9        4.4 
050919  140217  46  34.3430 N  61  34.9560 W   7.3       10.8        2.8        0.0        1.9        4.4 
050919  140219  46  34.3390 N  61  34.9590 W   7.7       10.8        2.8        0.0        1.9        4.4 
050919  140221  46  34.3350 N  61  34.9620 W   7.9       10.8        2.8        0.0        1.9        4.4 
050919  140223  46  34.3310 N  61  34.9650 W   7.8       10.8        2.8        0.0        1.9        4.4 
050919  140225  46  34.3270 N  61  34.9670 W   7.2       10.8        2.8        0.0        1.9        4.4 
050919  140227  46  34.3240 N  61  34.9700 W   7.3       10.8        2.8        0.0        1.9        4.4 
050919  140229  46  34.3200 N  61  34.9730 W   7.6       10.8        2.8        0.0        1.9        4.4 
050919  140231  46  34.3170 N  61  34.9760 W   8.0       10.8        2.8        0.0        1.9       37.8*
050919  140233  46  34.3130 N  61  34.9790 W   7.7       10.8       10.3*       0.0        1.9       37.8 
050919  140235  46  34.3090 N  61  34.9820 W   7.1       10.8       10.3        0.0        1.9       37.8 
050919  140237  46  34.3050 N  61  34.9840 W   7.2       10.8       10.3        0.0        1.9       37.8 
050919  140239  46  34.3020 N  61  34.9870 W   7.8       10.8       10.3        0.0        1.9       37.8 
050919  140241  46  34.2980 N  61  34.9910 W   7.8       10.8       10.3        0.0        1.9       37.8 
050919  140243  46  34.2940 N  61  34.9940 W   7.1       10.8       10.3        0.0        1.9       37.8 
050919  140245  46  34.2910 N  61  34.9960 W   6.0       10.8       10.3        0.0        1.9       37.8 
050919  140247  46  34.2880 N  61  34.9990 W   5.5       10.8       10.3        0.0        1.9      166.3*
050919  140249  46  34.2850 N  61  35.0000 W   5.0       10.8       10.3        0.0        1.9      166.3 
050919  140251  46  34.2830 N  61  35.0010 W   4.5       10.8       10.3        0.0        1.9      166.3 
050919  140253  46  34.2800 N  61  35.0020 W   3.8        2.1*      10.3        0.0        6.0*      31.2*
050919  140255  46  34.2780 N  61  35.0030 W   3.9        2.1       10.3        0.0        6.0       31.2 
050919  140257  46  34.2760 N  61  35.0030 W   3.5        2.1       10.3        0.0        6.0       35.2*
050919  140259  46  34.2740 N  61  35.0040 W   3.3        2.1       10.3        0.0        6.4*      35.2 
050919  140301  46  34.2730 N  61  35.0050 W   3.0        2.1       10.3        0.0        6.4       35.2 
050919  140303  46  34.2710 N  61  35.0060 W   3.1        2.1       10.3        0.0        6.5*      33.0*
050919  140305  46  34.2700 N  61  35.0060 W   2.9        2.1       10.3        0.0        6.5       33.0 
050919  140307  46  34.2680 N  61  35.0060 W   2.7        2.1       10.3        0.0        6.5       33.0 
050919  140309  46  34.2670 N  61  35.0060 W   3.0        2.1       10.3        0.0        5.9*      33.9*
050919  140311  46  34.2650 N  61  35.0060 W   2.6        2.1        2.7*       0.0        5.9       33.9 
050919  140313  46  34.2640 N  61  35.0060 W   2.6        2.1        2.7        0.0        5.9       46.6*
050919  140315  46  34.2620 N  61  35.0060 W   2.5        2.1        2.7        0.0        5.7*      46.6 
050919  140317  46  34.2610 N  61  35.0070 W   2.5        3.2*       2.7        0.0        5.7       46.6 
050919  140319  46  34.2590 N  61  35.0070 W   2.6        3.2        2.7        0.0        6.0*      31.7*
050919  140321  46  34.2580 N  61  35.0070 W   2.4        3.2        2.7        0.0        6.0       31.7 
