FileName: C:\2005NE~1\GP229.TXT
Local Time: Tue Sep 20 08:17:51 2005

Ship: Marco Michel Trip: 09 Tow: gp229
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050920  111753  46  12.8900 N  61  28.4660 W   2.9        2.6*       2.2        0.0       31.9*     639.1*
050920  111930  46  13.0360 N  61  28.3770 W   5.1        2.6        2.2        0.0        5.7        6.2 
050920  111931  46  13.0380 N  61  28.3760 W   4.8        2.6        2.2        0.0        5.7        6.2 
050920  111933  46  13.0400 N  61  28.3750 W   3.9        2.6        2.2        0.0        5.7        6.2 
050920  111935  46  13.0420 N  61  28.3730 W   3.6        2.6        2.2        0.0        4.4*      35.6*
050920  111937  46  13.0440 N  61  28.3720 W   3.4        2.6        2.2        0.0        4.4       35.6 
050920  111939  46  13.0450 N  61  28.3710 W   2.9        2.6        2.2        0.0        8.0*      35.6 
050920  111942  46  13.0480 N  61  28.3700 W   3.1        2.6       12.3*       0.0        8.0       28.6*
050920  111943  46  13.0480 N  61  28.3700 W   2.3        2.6       12.3        0.0        8.0       28.6 
050920  111945  46  13.0490 N  61  28.3690 W   2.6        2.6       12.3        0.0        7.1*      28.6 
050920  111948  46  13.0510 N  61  28.3680 W   1.9        2.6       12.3        0.0        7.1       16.3*
050920  111949  46  13.0510 N  61  28.3670 W   2.4        2.6       12.3        0.0        7.1       16.3 
050920  111951  46  13.0530 N  61  28.3660 W   1.5        2.6       12.3        0.0        5.7*      28.2*
050920  111954  46  13.0540 N  61  28.3650 W   1.5        2.6       11.9*       0.0        5.7       28.2 
050920  111955  46  13.0540 N  61  28.3650 W   1.7        2.6       11.9        0.0        5.9*      28.2 
050920  111957  46  13.0550 N  61  28.3640 W   1.6        2.6       11.9        0.0        5.9       29.5*
050920  112000  46  13.0560 N  61  28.3630 W   1.9        2.6       11.9        0.0        5.9       29.5 
050920  112001  46  13.0570 N  61  28.3620 W   1.6        2.6       11.9        0.0        5.9*      30.4*
050920  112003  46  13.0580 N  61  28.3620 W   1.4        2.6       11.9        0.0        5.9       30.4 
050920  112006  46  13.0590 N  61  28.3610 W   1.4        2.6       11.4*       0.0        5.6*      30.4 
050920  112007  46  13.0590 N  61  28.3610 W   1.4        2.6       11.4        0.0        5.6       35.2*
050920  112009  46  13.0600 N  61  28.3610 W   1.9        2.6       11.4        0.0        5.6       35.2 
050920  112012  46  13.0610 N  61  28.3600 W   1.5        2.6       11.4        0.0        5.6*      33.0*
050920  112013  46  13.0620 N  61  28.3590 W   2.6        2.6       11.4        0.0        5.6       33.0 
050920  112015  46  13.0630 N  61  28.3590 W   1.2        2.6       11.4        0.0        5.6       33.0 
050920  112018  46  13.0640 N  61  28.3580 W   2.0        2.6       11.4        0.0        5.6*      37.8*
050920  112019  46  13.0650 N  61  28.3570 W   1.7        2.6       11.4        0.0        5.6       37.8 
050920  112021  46  13.0660 N  61  28.3560 W   2.2        2.6       11.4        0.0        4.6*      37.8 
050920  112024  46  13.0670 N  61  28.3550 W   2.2        2.6       11.4        0.0        4.6       39.6*
050920  112025  46  13.0680 N  61  28.3540 W   2.1        2.6       11.4        0.0        4.6       39.6 
050920  112027  46  13.0690 N  61  28.3530 W   2.6        2.6       11.4        0.0        5.6*      39.6 
050920  112030  46  13.0710 N  61  28.3520 W   2.2        2.6       11.4        0.0        5.6       40.5*
050920  112031  46  13.0720 N  61  28.3520 W   2.6        2.9*      11.4        0.0        5.0*      40.5 
050920  112033  46  13.0730 N  61  28.3510 W   1.7        2.9       11.4        0.0        5.0       42.7*
050920  112036  46  13.0740 N  61  28.3500 W   1.9        2.9       11.4        0.0        5.0       42.7 
050920  112037  46  13.0750 N  61  28.3500 W   2.1        2.9        2.4*       0.0        5.0*      42.7 
050920  112039  46  13.0760 N  61  28.3490 W   2.0        2.9        2.4        0.0        5.0       45.7*
050920  112042  46  13.0780 N  61  28.3470 W   1.6        2.9        2.4        0.0        5.0       45.7 
050920  112043  46  13.0780 N  61  28.3470 W   2.0        2.9        2.4        0.0        5.3*      45.7 
050920  112045  46  13.0790 N  61  28.3460 W   2.0        2.8*       2.4        0.0        5.3       45.7*
050920  112048  46  13.0810 N  61  28.3450 W   1.6        2.8        2.4        0.0        5.0*      45.7 
050920  112049  46  13.0810 N  61  28.3450 W   2.2        2.8        2.4        0.0        5.0       47.5*
050920  112051  46  13.0820 N  61  28.3450 W   1.4        2.8        2.4        0.0        5.0       47.5 
050920  112054  46  13.0840 N  61  28.3440 W   2.0        2.8        2.4        0.0        5.0*      47.5 
050920  112055  46  13.0840 N  61  28.3440 W   1.7        2.8        2.4        0.0        5.0       49.7*
050920  112057  46  13.0850 N  61  28.3430 W   1.9        2.8        2.4        0.0        5.0       49.7 
050920  112100  46  13.0870 N  61  28.3420 W   1.7        2.8        2.4        0.0        4.8*      48.4*
050920  112101  46  13.0870 N  61  28.3420 W   2.0        2.8        2.4        0.0        4.8       48.4 
050920  112103  46  13.0880 N  61  28.3410 W   1.8        2.8        2.4*       0.0        4.8*      48.4 
050920  112106  46  13.0890 N  61  28.3400 W   1.7        2.8        2.4        0.0        4.8       52.8*
050920  112107  46  13.0900 N  61  28.3400 W   2.0        2.8        2.4        0.0        4.8       52.8 
050920  112109  46  13.0910 N  61  28.3390 W   1.9        6.8*       2.4        0.0        5.1*      52.8 
050920  112112  46  13.0930 N  61  28.3380 W   1.9        6.8        2.4        0.0        5.1       51.5*
050920  112113  46  13.0930 N  61  28.3380 W   2.1        6.8        2.4        0.0        5.1       51.5 
050920  112115  46  13.0950 N  61  28.3370 W   1.7        6.8        2.6*       0.0        5.1*      55.9*
050920  112118  46  13.0960 N  61  28.3360 W   2.0        6.8        2.6        0.0        5.1       55.9 
050920  112119  46  13.0970 N  61  28.3360 W   2.0        6.8        2.6        0.0        4.6*      55.9 
050920  112121  46  13.0980 N  61  28.3350 W   2.0        6.8        2.6        0.0        4.6       56.7*
050920  112124  46  13.1000 N  61  28.3350 W   1.7        3.3*       2.6        0.0        4.6       56.7 
050920  112125  46  13.1000 N  61  28.3340 W   1.8        3.3        2.6        0.0        9.0*      56.7 
050920  112127  46  13.1010 N  61  28.3340 W   2.1        3.3        2.6        0.0        9.0       54.5*
050920  112130  46  13.1030 N  61  28.3340 W   2.1        3.3        2.6        0.0        2.2*      54.5 
050920  112131  46  13.1040 N  61  28.3340 W   1.8        3.3        2.6        0.0        2.2       58.5*
050920  112133  46  13.1050 N  61  28.3330 W   2.0        3.3        2.6        0.0        2.2       58.5 
050920  112136  46  13.1070 N  61  28.3320 W   2.5        3.3        2.6        0.0        6.2*      58.5 
050920  112137  46  13.1070 N  61  28.3320 W   2.0        3.3        2.6        0.0        6.2       58.5*
050920  112139  46  13.1080 N  61  28.3320 W   2.1        3.3        2.6        0.0        6.2       58.5 
050920  112142  46  13.1100 N  61  28.3320 W   1.7        3.3        2.6        0.0        6.3*      58.5 
050920  112143  46  13.1110 N  61  28.3310 W   2.3        3.3        2.6        0.0        6.3       55.4*
050920  112145  46  13.1120 N  61  28.3310 W   1.9        3.3        2.6        0.0        6.8*      55.4 
050920  112148  46  13.1140 N  61  28.3300 W   2.2        3.3        2.6        0.0        6.8       57.6*
050920  112149  46  13.1150 N  61  28.3300 W   2.1        3.3        2.6        0.0        6.8       57.6 
050920  112151  46  13.1160 N  61  28.3300 W   2.2        3.3        2.6        0.0        6.8*      57.6 
050920  112154  46  13.1180 N  61  28.3290 W   1.7        3.3        2.6        0.0        6.8       59.8*
050920  112155  46  13.1180 N  61  28.3290 W   2.3        3.3        2.6        0.0        6.8       59.8 
050920  112157  46  13.1190 N  61  28.3280 W   1.3        3.3        2.6        0.0        7.4*      59.8 
050920  112200  46  13.1210 N  61  28.3280 W   1.9        3.3        2.6        0.0        7.4       58.5*
050920  112201  46  13.1210 N  61  28.3280 W   0.8        3.3        2.6        0.0        7.9*      58.5 
050920  112203  46  13.1220 N  61  28.3270 W   2.6        3.3        2.6        0.0        7.9       55.9*
050920  112206  46  13.1240 N  61  28.3260 W   2.3        3.3        2.6        0.0        7.9       55.9 
050920  112207  46  13.1240 N  61  28.3260 W   2.2        3.3        2.6        0.0        7.0*      55.9 
050920  112209  46  13.1250 N  61  28.3260 W   1.6        3.3        2.6        0.0        7.0       56.3*
050920  112212  46  13.1270 N  61  28.3250 W   1.3        3.3        2.6        0.0        7.4*      56.3 
050920  112213  46  13.1270 N  61  28.3250 W   2.0        3.3        2.6        0.0        7.4       56.3 
050920  112215  46  13.1280 N  61  28.3240 W   1.6        3.3        2.6        0.0        7.4       58.5*
050920  112218  46  13.1300 N  61  28.3240 W   2.6        3.3        2.6        0.0        7.4*      58.5 
050920  112220  46  13.1310 N  61  28.3230 W   1.8        3.3        2.6        0.0        7.4       58.5*
050920  112221  46  13.1310 N  61  28.3230 W   2.9        3.3        2.6        0.0        7.4       58.5 
050920  112224  46  13.1330 N  61  28.3220 W   2.5        3.3        2.6        0.0        8.0*      58.5 
050920  112225  46  13.1340 N  61  28.3220 W   2.5        3.3        2.6        0.0        8.0       55.9*
050920  112227  46  13.1350 N  61  28.3220 W   2.2        3.3        2.6        0.0       10.1*      55.9 
050920  112230  46  13.1370 N  61  28.3210 W   2.1        3.3        2.6        0.0       10.1       55.9 
050920  112232  46  13.1390 N  61  28.3210 W   2.4        3.3        2.6        0.0       10.1       56.3*
050920  112233  46  13.1390 N  61  28.3210 W   2.1        3.3        2.6        0.0        2.3*      56.3 
050920  112236  46  13.1410 N  61  28.3190 W   2.0        3.3        2.6        0.0        2.3       59.4*
050920  112237  46  13.1410 N  61  28.3190 W   1.7        3.3        2.6        0.0        2.3       59.4 
050920  112239  46  13.1420 N  61  28.3190 W   2.0        3.3        2.6        0.0        5.6*      59.4 
050920  112242  46  13.1440 N  61  28.3180 W   2.4        3.3        2.6        0.0        5.6       57.6*
050920  112243  46  13.1450 N  61  28.3180 W   1.6        3.3        2.6        0.0        4.7*      57.6 
050920  112245  46  13.1460 N  61  28.3180 W   1.7        3.3        2.6        0.0        4.7       57.6 
050920  112248  46  13.1470 N  61  28.3170 W   1.3        3.3       11.1*       0.0        4.7       55.9*
050920  112249  46  13.1480 N  61  28.3170 W   1.7        3.3       11.1        0.0        5.6*      55.9 
050920  112252  46  13.1490 N  61  28.3160 W   1.4        3.3       11.1        0.0        5.6       58.9*
050920  112254  46  13.1500 N  61  28.3160 W   2.1        3.3       11.1        0.0        3.5*      58.9 
050920  112255  46  13.1500 N  61  28.3160 W   1.9        3.3       11.1        0.0        3.5       58.9 
050920  112257  46  13.1520 N  61  28.3150 W   2.0        3.3       11.1        0.0        3.5       56.7*
050920  112300  46  13.1530 N  61  28.3150 W   1.9        3.3       11.5*       0.0        4.4*      56.7 
050920  112301  46  13.1540 N  61  28.3150 W   1.9        3.3       11.5        0.0        4.4       56.7 
050920  112303  46  13.1550 N  61  28.3150 W   1.7        3.3       11.5        0.0        4.4       57.6*
050920  112306  46  13.1570 N  61  28.3140 W   1.7        3.3       11.5        0.0        4.4*      57.6 
050920  112307  46  13.1570 N  61  28.3140 W   1.7        3.3       11.5        0.0        4.4       55.9*
050920  112309  46  13.1580 N  61  28.3130 W   1.6        3.3       11.5        0.0        4.7*      55.9 
050920  112312  46  13.1600 N  61  28.3130 W   1.8        3.3       11.5        0.0        4.7       55.9 
050920  112313  46  13.1600 N  61  28.3130 W   1.8        3.3       11.5        0.0        4.7       57.6*
050920  112315  46  13.1610 N  61  28.3120 W   2.2        3.3       11.5        0.0        7.7*      57.6 
050920  112318  46  13.1630 N  61  28.3110 W   2.3        3.3       11.5        0.0        7.7       57.6 
050920  112319  46  13.1640 N  61  28.3110 W   2.0        3.3       11.5        0.0        1.0*      55.0*
050920  112321  46  13.1640 N  61  28.3110 W   1.9        3.3       11.5        0.0        1.0       55.0 
050920  112324  46  13.1660 N  61  28.3110 W   2.0        3.3       11.5        0.0        1.0       54.1*
050920  112325  46  13.1670 N  61  28.3100 W   2.1        3.3       11.5        0.0        4.3*      54.1 
050920  112327  46  13.1680 N  61  28.3100 W   2.0        3.3       11.5        0.0        4.3       54.1 
050920  112330  46  13.1700 N  61  28.3090 W   1.8        3.3       11.5        0.0        4.3       57.6*
050920  112331  46  13.1700 N  61  28.3090 W   1.3        3.3       11.5        0.0        4.6*      57.6 
050920  112334  46  13.1720 N  61  28.3090 W   1.2        3.3       11.5        0.0        4.6       57.6 
050920  112336  46  13.1730 N  61  28.3080 W   2.5        3.3       11.5        0.0        4.1*      68.6*
050920  112337  46  13.1730 N  61  28.3080 W   2.1        3.3       11.5        0.0        4.1       68.6 
050920  112339  46  13.1740 N  61  28.3070 W   1.4        3.3       11.5        0.0        4.1       48.4*
050920  112342  46  13.1760 N  61  28.3070 W   1.0        3.3       11.5        0.0        4.4*      48.4 
050920  112344  46  13.1770 N  61  28.3070 W   2.2        3.3       11.5        0.0        4.4       48.4 
050920  112345  46  13.1770 N  61  28.3060 W   1.7        3.3       11.5        0.0        4.4*      54.1*
050920  112348  46  13.1790 N  61  28.3060 W   2.1        3.3       11.5        0.0        4.4       54.1 
050920  112349  46  13.1800 N  61  28.3060 W   1.9        3.3       11.5        0.0        4.4       54.1 
050920  112351  46  13.1810 N  61  28.3050 W   1.8        3.3       11.5        0.0        8.4*      55.9*
050920  112354  46  13.1820 N  61  28.3050 W   1.2        3.3       11.5        0.0        8.4       55.9 
050920  112355  46  13.1830 N  61  28.3050 W   2.2        3.3       11.5        0.0        8.4       57.2*
050920  112357  46  13.1840 N  61  28.3040 W   1.8        3.3       11.5        0.0        0.5*      57.2 
050920  112400  46  13.1860 N  61  28.3040 W   2.6        3.3       11.5        0.0        0.5       57.2 
050920  112401  46  13.1870 N  61  28.3040 W   2.2        3.3       11.5        0.0        5.8*      57.6*
050920  112403  46  13.1870 N  61  28.3040 W   2.0        3.3       11.5        0.0        5.8       57.6 
050920  112406  46  13.1890 N  61  28.3030 W   1.4        3.3       11.5        0.0        5.8       56.3*
050920  112407  46  13.1900 N  61  28.3030 W   2.1        3.3       11.5        0.0        5.5*      56.3 
050920  112409  46  13.1910 N  61  28.3030 W   1.9        3.3       11.5        0.0        5.5       56.3 
050920  112412  46  13.1930 N  61  28.3020 W   1.9        3.3       11.5        0.0        2.3*      53.7*
050920  112413  46  13.1940 N  61  28.3020 W   2.5        3.3       11.5        0.0        2.3       53.7 
050920  112415  46  13.1950 N  61  28.3020 W   1.6        3.3       11.5        0.0        2.3       53.7 
050920  112418  46  13.1970 N  61  28.3010 W   1.6        3.3       11.5        0.0        4.4*      59.4*
050920  112419  46  13.1970 N  61  28.3010 W   2.0        3.3       11.5        0.0        4.4       59.4 
050920  112421  46  13.1980 N  61  28.3010 W   2.0        3.3       11.5        0.0        4.4       59.4 
050920  112424  46  13.2000 N  61  28.3000 W   2.2        3.3       11.5        0.0        4.9*      56.3*
050920  112425  46  13.2010 N  61  28.3000 W   1.7        3.3       11.5        0.0        4.9       56.3 
050920  112427  46  13.2020 N  61  28.3000 W   2.3        3.3       11.5        0.0        4.6*      57.6*
050920  112430  46  13.2030 N  61  28.2990 W   2.0        3.3       11.5        0.0        4.6       57.6 
050920  112431  46  13.2040 N  61  28.2990 W   2.0        3.3       11.5        0.0        4.6       57.6 
050920  112433  46  13.2050 N  61  28.2990 W   1.8        3.3       11.5        0.0        4.4*      53.2*
050920  112436  46  13.2070 N  61  28.2990 W   1.9        3.3       11.5        0.0        4.4       53.2 
050920  112437  46  13.2070 N  61  28.2990 W   1.4        3.3       11.5        0.0        4.4       53.2 
050920  112439  46  13.2080 N  61  28.2990 W   2.5        3.3       11.5        0.0        4.7*      60.3*
050920  112442  46  13.2090 N  61  28.2990 W   2.5        3.3       11.5        0.0        4.7       60.3 
050920  112443  46  13.2100 N  61  28.2980 W   2.1        3.3       11.5        0.0        8.9*      54.1*
050920  112446  46  13.2110 N  61  28.2980 W   2.5        3.3       11.5        0.0        8.9       54.1 
050920  112448  46  13.2130 N  61  28.2980 W   1.5        3.3       11.5        0.0        8.9       54.1 
050920  112449  46  13.2130 N  61  28.2980 W   2.2        3.3       11.5        0.0        4.1*      58.5*
050920  112451  46  13.2140 N  61  28.2980 W   1.5        3.3       11.5        0.0        4.1       58.5 
050920  112454  46  13.2160 N  61  28.2970 W   1.9        3.3       11.5        0.0        0.5*      55.0*
050920  112456  46  13.2170 N  61  28.2970 W   2.2        3.3       11.5        0.0        0.5       55.0 
050920  112457  46  13.2180 N  61  28.2970 W   2.3        3.3       11.5        0.0        0.5       55.0 
050920  112500  46  13.2200 N  61  28.2960 W   1.7        3.3       11.5        0.0        4.6*      55.0*
050920  112502  46  13.2210 N  61  28.2960 W   2.4        3.3       11.5        0.0        4.6       55.0 
050920  112503  46  13.2210 N  61  28.2960 W   1.9        3.3       11.5        0.0        4.6       55.0 
050920  112506  46  13.2230 N  61  28.2960 W   2.1        3.3       11.5        0.0        4.8*      58.1*
050920  112508  46  13.2240 N  61  28.2960 W   1.7        3.3       11.5        0.0        4.8       58.1 
050920  112510  46  13.2250 N  61  28.2950 W   2.2        3.3       11.5        0.0        4.1*      56.7*
050920  112512  46  13.2260 N  61  28.2950 W   2.1        3.3       11.5        0.0        4.1       56.7 
050920  112514  46  13.2270 N  61  28.2950 W   2.1        3.3       11.5        0.0        4.1       56.7 
050920  112516  46  13.2290 N  61  28.2940 W   2.0        3.3       11.5        0.0        8.6*      56.7*
050920  112518  46  13.2300 N  61  28.2950 W   2.4        3.3       11.5        0.0        8.6       56.7 
050920  112520  46  13.2310 N  61  28.2940 W   1.9        3.3       11.5        0.0        0.5*      56.7 
050920  112522  46  13.2330 N  61  28.2940 W   2.3        3.3       11.5        0.0        0.5       55.9*
050920  112524  46  13.2340 N  61  28.2940 W   1.8        3.3       11.5        0.0        0.5       55.9 
050920  112526  46  13.2350 N  61  28.2940 W   2.4        3.3       11.5        0.0        4.4*      55.4*
050920  112528  46  13.2370 N  61  28.2930 W   1.6        3.3       11.5        0.0        4.4       55.4 
050920  112530  46  13.2380 N  61  28.2930 W   1.9        3.3       11.5        0.0        4.4       55.4 
050920  112532  46  13.2390 N  61  28.2930 W   1.7        3.3       11.5        0.0        4.8*      58.5*
050920  112534  46  13.2400 N  61  28.2930 W   2.1        3.3       11.5        0.0        4.8       58.5 
050920  112536  46  13.2410 N  61  28.2930 W   1.5        3.3       11.5        0.0        4.8*      58.5 
050920  112538  46  13.2420 N  61  28.2940 W   1.6        3.3       11.5        0.0        4.8       55.0*
050920  112540  46  13.2430 N  61  28.2930 W   1.9        3.3       11.5        0.0        4.8       55.0 
050920  112542  46  13.2440 N  61  28.2930 W   1.5        3.3       11.5        0.0        3.8*      55.0 
050920  112544  46  13.2450 N  61  28.2930 W   2.0        3.3       11.5        0.0        3.8       55.0 
050920  112546  46  13.2460 N  61  28.2930 W   1.8        3.3       11.5        0.0        3.8       55.0 
050920  112548  46  13.2480 N  61  28.2930 W   2.0        3.3       11.5        0.0        4.9*      55.0 
050920  112550  46  13.2490 N  61  28.2930 W   2.3        3.3       11.5        0.0        4.9       55.0 
050920  112552  46  13.2500 N  61  28.2930 W   2.0        3.3       11.5        0.0        4.9       55.0 
050920  112554  46  13.2520 N  61  28.2930 W   2.2        3.3       11.5        0.0        4.9       56.3*
050920  112556  46  13.2530 N  61  28.2930 W   2.1        3.3       11.5        0.0        4.9       56.3 
050920  112558  46  13.2540 N  61  28.2930 W   2.2        3.3       11.5        0.0       23.9*      57.6*
050920  112600  46  13.2550 N  61  28.2930 W   2.3        3.3       11.5        0.0       23.9       57.6 
050920  112602  46  13.2560 N  61  28.2930 W   2.1        3.3       11.5        0.0        4.9*      57.6 
050920  112604  46  13.2580 N  61  28.2930 W   1.9        3.3       11.5        0.0        4.9       57.6*
050920  112606  46  13.2590 N  61  28.2930 W   2.4        3.3       11.5        0.0        4.9       57.6 
050920  112608  46  13.2600 N  61  28.2930 W   1.5        3.3       11.5        0.0        4.7*      57.6 
050920  112610  46  13.2610 N  61  28.2930 W   2.4        3.3       11.5        0.0        4.7       55.0*
050920  112612  46  13.2620 N  61  28.2930 W   1.5        3.3       11.5        0.0        4.7       55.0 
050920  112614  46  13.2630 N  61  28.2930 W   2.3        3.3       11.5        0.0        4.2*      55.9*
050920  112616  46  13.2640 N  61  28.2930 W   1.1        3.3       11.5        0.0        4.2       55.9 
050920  112618  46  13.2650 N  61  28.2930 W   1.9        3.3       11.5        0.0        4.2       55.9 
050920  112620  46  13.2660 N  61  28.2930 W   1.4        3.3       11.5        0.0        4.2       57.2*
050920  112622  46  13.2670 N  61  28.2930 W   2.5        3.3       11.5        0.0        4.2       57.2 
050920  112624  46  13.2680 N  61  28.2920 W   1.4        3.3       11.5        0.0       12.4*      57.2 
050920  112626  46  13.2690 N  61  28.2930 W   1.6        3.3       11.5        0.0       12.4       80.9*
050920  112628  46  13.2700 N  61  28.2930 W   0.3        3.3       11.5        0.0       12.4       80.9 
050920  112630  46  13.2700 N  61  28.2930 W   0.4        3.3       11.5        0.0       10.8*      55.0*
050920  112632  46  13.2700 N  61  28.2930 W   0.2        3.3       11.5        0.0       10.8       55.0 
050920  112634  46  13.2700 N  61  28.2930 W   0.3        3.3       11.5        0.0       10.8       55.0 
050920  112636  46  13.2700 N  61  28.2930 W   0.1        3.3       11.5        0.0       10.8       64.7*
050920  112638  46  13.2700 N  61  28.2930 W   0.2        3.3       11.5        0.0       10.8       64.7 
050920  112640  46  13.2700 N  61  28.2940 W   0.2        3.3       11.5        0.0       10.8       64.7 
050920  112642  46  13.2700 N  61  28.2940 W   0.1        3.3       11.5        0.0       10.8       41.8*
050920  112644  46  13.2700 N  61  28.2940 W   0.2        3.3       11.5        0.0        5.9*      41.8 
050920  112646  46  13.2700 N  61  28.2940 W   0.2        3.2*      11.5        0.0        5.9       41.8 
050920  112648  46  13.2700 N  61  28.2940 W   0.1        3.2       11.5        0.0        5.9       41.8 
050920  112650  46  13.2700 N  61  28.2940 W   0.5        3.2       11.5        0.0        3.4*      41.8 
050920  112652  46  13.2700 N  61  28.2940 W   0.5        3.2       11.5        0.0        3.4       41.8 
050920  112654  46  13.2700 N  61  28.2940 W   0.7        3.2       11.5        0.0        3.4       41.8 
050920  112656  46  13.2700 N  61  28.2940 W   0.6        3.2       11.5        0.0        3.4       41.8 
050920  112658  46  13.2700 N  61  28.2940 W   0.5        3.2       11.5        0.0        3.4       41.8 
050920  112700  46  13.2700 N  61  28.2940 W   0.5        3.2       11.5        0.0        3.4       41.8 
050920  112702  46  13.2700 N  61  28.2930 W   0.5        3.2       11.5        0.0        3.4       19.8*
050920  112704  46  13.2700 N  61  28.2940 W   0.4        3.2       11.5        0.0        3.4       19.8 
050920  112706  46  13.2700 N  61  28.2940 W   0.4        3.2       11.5        0.0        6.9*      19.8 
