FileName: C:\2005NE~1\GP035.TXT
Local Time: Wed Aug 10 19:26:25 2005

Ship: Marco Michel Trip: 07 Tow: gp035
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050810  222626  48  41.1710 N  64   6.3550 W   3.0        3.2       12.3*       2.6*       0.0      481.7*
050810  222628  48  41.1710 N  64   6.3580 W   3.3        3.2       12.3        2.6        0.0      481.7 
050810  222630  48  41.1710 N  64   6.3600 W   2.7        3.2       12.3        2.6        0.0        7.0*
050810  222632  48  41.1710 N  64   6.3620 W   3.0        3.2       12.3        3.1*       0.0        7.0 
050810  222634  48  41.1710 N  64   6.3650 W   2.9        3.2       12.2*       3.1        0.0        7.0 
050810  222636  48  41.1720 N  64   6.3670 W   2.6        3.2       12.2        2.3*       0.0        5.3*
050810  222638  48  41.1720 N  64   6.3690 W   3.0        3.2       12.2        2.3        0.0        5.3 
050810  222640  48  41.1720 N  64   6.3710 W   2.6        3.2       12.2        2.3        0.0        5.3 
050810  222642  48  41.1720 N  64   6.3740 W   3.1        3.2       12.2        3.7*       0.0        5.3 
050810  222644  48  41.1720 N  64   6.3770 W   3.6        3.2       12.2        3.7        0.0        5.3 
050810  222646  48  41.1730 N  64   6.3800 W   4.1        3.2       12.2        3.7        0.0        5.3 
050810  222648  48  41.1730 N  64   6.3840 W   5.0        3.2       12.2        1.9*       0.0        5.3 
050810  222650  48  41.1730 N  64   6.3880 W   5.1        3.2       12.2        1.9        0.0        5.3 
050810  222652  48  41.1740 N  64   6.3920 W   5.6        3.2       12.2        1.9        0.0        5.3 
050810  222654  48  41.1740 N  64   6.3970 W   6.2        3.2       12.2        1.9        0.0        5.3 
050810  222656  48  41.1740 N  64   6.4020 W   6.6        3.2       12.2        1.9        0.0        5.3 
050810  222658  48  41.1750 N  64   6.4080 W   7.1        3.2       12.2        1.9        0.0        5.3 
050810  222700  48  41.1750 N  64   6.4140 W   7.2        3.2       12.2        1.9        0.0        5.3 
050810  222702  48  41.1750 N  64   6.4200 W   7.3        3.2       12.2        1.9        0.0        5.3 
050810  222704  48  41.1760 N  64   6.4260 W   7.3        3.2       12.2        1.9        0.0        5.3 
050810  222706  48  41.1760 N  64   6.4320 W   7.4        3.2       12.2        1.9        0.0        5.3 
050810  222708  48  41.1760 N  64   6.4380 W   7.7        3.2       12.2        1.9        0.0        5.3 
050810  222710  48  41.1760 N  64   6.4440 W   7.8        3.2       12.2        1.9        0.0        5.3 
050810  222712  48  41.1760 N  64   6.4510 W   7.7        3.2       12.2        1.9        0.0        5.3 
050810  222714  48  41.1770 N  64   6.4570 W   7.6        3.2       12.2        1.9        0.0        5.3 
050810  222716  48  41.1770 N  64   6.4640 W   7.7        3.2       12.2        1.9        0.0        5.3 
050810  222718  48  41.1770 N  64   6.4700 W   7.6        3.2       12.2        1.9        0.0        5.3 
050810  222720  48  41.1780 N  64   6.4770 W   8.0        3.2       12.2        1.9        0.0        5.3 
050810  222722  48  41.1780 N  64   6.4840 W   7.6        3.2       12.2        1.9        0.0        5.3 
050810  222724  48  41.1790 N  64   6.4900 W   7.6        3.2       12.2        1.9        0.0        5.3 
050810  222726  48  41.1800 N  64   6.4970 W   7.7        3.2       12.2        1.9        0.0        5.3 
050810  222728  48  41.1810 N  64   6.5030 W   7.6        3.2       12.2        1.9        0.0        5.3 
050810  222730  48  41.1810 N  64   6.5090 W   7.8        3.2       12.2        1.9        0.0        5.3 
050810  222732  48  41.1820 N  64   6.5150 W   7.5        3.2       12.2        1.9        0.0        5.3 
050810  222734  48  41.1830 N  64   6.5220 W   7.7        3.2       12.2        1.9        0.0        5.3 
050810  222736  48  41.1840 N  64   6.5280 W   7.8        3.2       12.2        1.9        0.0        5.3 
050810  222738  48  41.1850 N  64   6.5340 W   7.6        3.2       12.2        1.9        0.0        5.3 
050810  222740  48  41.1860 N  64   6.5410 W   7.7        3.2       12.2        1.9        0.0        5.3 
