FileName: C:\2005NE~1\GP121.TXT
Local Time: Thu Jul 28 10:16:04 2005

Ship: Marco Michel Trip: 06 Tow: gp121
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050728  131604  48   8.8130 N  63  32.8840 W   4.0        3.9       12.8*       1.0*       0.0      469.3*
050728  131606  48   8.8110 N  63  32.8810 W   4.1        3.9       12.8        2.5*       0.0      469.3 
050728  131608  48   8.8090 N  63  32.8800 W   3.9        3.9       12.8        2.5        0.0      469.3 
050728  131610  48   8.8070 N  63  32.8780 W   3.5        3.9       12.8        2.5        0.0      469.3 
050728  131613  48   8.8050 N  63  32.8750 W   3.8        3.9       12.8        2.0*       0.0      469.3 
050728  131614  48   8.8040 N  63  32.8740 W   3.5        3.9       12.8        2.0        0.0      469.3 
050728  131616  48   8.8030 N  63  32.8730 W   3.3        3.9       12.8        2.0        0.0       53.7*
050728  131618  48   8.8010 N  63  32.8720 W   3.3        3.9       12.8        4.1*       0.0       53.7 
050728  131620  48   8.8000 N  63  32.8700 W   3.4        3.9       12.8        4.1        0.0       53.7 
050728  131622  48   8.7980 N  63  32.8680 W   3.4        3.9       12.8       11.6*       0.0       53.7 
050728  131624  48   8.7960 N  63  32.8660 W   4.3        3.9       12.8       11.6        0.0       53.7 
050728  131626  48   8.7940 N  63  32.8640 W   4.7        3.9       12.8       11.6        0.0       53.7 
050728  131628  48   8.7920 N  63  32.8610 W   5.9        3.9       12.8       11.6        0.0       53.7 
050728  131630  48   8.7890 N  63  32.8590 W   5.9        3.9       12.8       11.6        0.0       53.7 
050728  131632  48   8.7860 N  63  32.8560 W   6.9        3.9       12.8       11.6        0.0       53.7 
050728  131634  48   8.7830 N  63  32.8530 W   7.1        3.9       12.8       11.6        0.0       53.7 
050728  131636  48   8.7800 N  63  32.8480 W   7.4        3.9       12.8       11.6        0.0       53.7 
050728  131638  48   8.7770 N  63  32.8440 W   7.6        3.9       12.8       11.6        0.0       53.7 
050728  131640  48   8.7730 N  63  32.8400 W   7.7        3.9       12.8       11.6        0.0       53.7 
050728  131643  48   8.7680 N  63  32.8330 W   8.3        3.9       12.8       11.6        0.0       53.7 
050728  131645  48   8.7640 N  63  32.8290 W   8.4        3.9       12.8       11.6        0.0       53.7 
050728  131646  48   8.7620 N  63  32.8260 W   7.8        3.9       12.8       11.6        0.0       53.7 
050728  131648  48   8.7600 N  63  32.8220 W   7.9        3.9       12.8       11.6        0.0       53.7 
050728  131650  48   8.7560 N  63  32.8170 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131652  48   8.7520 N  63  32.8130 W   9.2        3.9       12.8       11.6        0.0       53.7 
050728  131655  48   8.7470 N  63  32.8060 W   7.9        3.9       12.8       11.6        0.0       53.7 
050728  131656  48   8.7450 N  63  32.8040 W   7.6        3.9       12.8       11.6        0.0       53.7 
050728  131658  48   8.7420 N  63  32.7990 W   8.4        3.9       12.8       11.6        0.0       53.7 
050728  131700  48   8.7380 N  63  32.7950 W   8.8        3.9       12.8       11.6        0.0       53.7 
050728  131702  48   8.7340 N  63  32.7910 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131705  48   8.7290 N  63  32.7840 W   7.2        3.9       12.8       11.6        0.0       53.7 
050728  131706  48   8.7280 N  63  32.7810 W   8.2        3.9       12.8       11.6        0.0       53.7 
050728  131708  48   8.7240 N  63  32.7770 W   8.2        3.9       12.8       11.6        0.0       53.7 
050728  131710  48   8.7210 N  63  32.7730 W   9.1        3.9       12.8       11.6        0.0       53.7 
050728  131713  48   8.7160 N  63  32.7660 W   7.6        3.9       12.8       11.6        0.0       53.7 
050728  131714  48   8.7140 N  63  32.7630 W   8.0        3.9       12.8       11.6        0.0       53.7 
050728  131716  48   8.7110 N  63  32.7590 W   8.4        3.9       12.8       11.6        0.0       53.7 
050728  131718  48   8.7070 N  63  32.7540 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131720  48   8.7040 N  63  32.7490 W   8.3        3.9       12.8       11.6        0.0       53.7 
050728  131722  48   8.7000 N  63  32.7450 W   8.0        3.9       12.8       11.6        0.0       53.7 
050728  131724  48   8.6970 N  63  32.7410 W   7.9        3.9       12.8       11.6        0.0       53.7 
050728  131726  48   8.6940 N  63  32.7360 W   8.8        3.9       12.8       11.6        0.0       53.7 
050728  131728  48   8.6900 N  63  32.7310 W   8.7        3.9       12.8       11.6        0.0       53.7 
050728  131730  48   8.6860 N  63  32.7260 W   8.3        3.9       12.8       11.6        0.0       53.7 
050728  131732  48   8.6830 N  63  32.7220 W   8.0        3.9       12.8       11.6        0.0       53.7 
050728  131734  48   8.6800 N  63  32.7170 W   8.1        3.9       12.8       11.6        0.0       53.7 
050728  131736  48   8.6770 N  63  32.7120 W   8.6        3.9       12.8       11.6        0.0       53.7 
050728  131738  48   8.6730 N  63  32.7070 W   8.7        3.9       12.8       11.6        0.0       53.7 
050728  131740  48   8.6690 N  63  32.7020 W   8.2        3.9       12.8       11.6        0.0       53.7 
050728  131743  48   8.6650 N  63  32.6950 W   7.9        3.9       12.8       11.6        0.0       53.7 
050728  131744  48   8.6640 N  63  32.6920 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131747  48   8.6590 N  63  32.6850 W   8.6        3.9       12.8       11.6        0.0       53.7 
050728  131748  48   8.6570 N  63  32.6830 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131750  48   8.6540 N  63  32.6780 W   7.5        3.9       12.8       11.6        0.0       53.7 
050728  131752  48   8.6510 N  63  32.6730 W   8.3        3.9       12.8       11.6        0.0       53.7 
050728  131754  48   8.6470 N  63  32.6680 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131757  48   8.6420 N  63  32.6610 W   8.0        3.9       12.8       11.6        0.0       53.7 
050728  131758  48   8.6410 N  63  32.6590 W   7.6        3.9       12.8       11.6        0.0       53.7 
050728  131800  48   8.6380 N  63  32.6540 W   8.0        3.9       12.8       11.6        0.0       53.7 
050728  131802  48   8.6350 N  63  32.6490 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131804  48   8.6310 N  63  32.6450 W   8.4        3.9       12.8       11.6        0.0       53.7 
050728  131807  48   8.6270 N  63  32.6370 W   8.0        3.9       12.8       11.6        0.0       53.7 
050728  131808  48   8.6250 N  63  32.6340 W   8.5        3.9       12.8       11.6        0.0       53.7 
050728  131811  48   8.6210 N  63  32.6270 W   8.1        3.9       12.8       11.6        0.0       53.7 
050728  131813  48   8.6180 N  63  32.6220 W   7.9        3.9       12.8       11.6        0.0       53.7 
050728  131814  48   8.6160 N  63  32.6190 W   8.4        3.9       12.8       11.6        0.0       53.7 
050728  131816  48   8.6130 N  63  32.6140 W   7.4        3.9       12.8       11.6        0.0       53.7 
050728  131818  48   8.6110 N  63  32.6090 W   7.6        3.9       12.8       11.6        0.0       53.7 
050728  131821  48   8.6070 N  63  32.6030 W   7.5        3.9       12.8       11.6        0.0       53.7 
050728  131822  48   8.6060 N  63  32.6010 W   7.0        3.9       12.8       11.6        0.0       53.7 
050728  131825  48   8.6020 N  63  32.5950 W   7.1        3.9       12.8       11.6        0.0       53.7 
050728  131827  48   8.5990 N  63  32.5910 W   5.6        3.9       12.8       11.6        0.0       53.7 
050728  131829  48   8.5970 N  63  32.5870 W   6.6        3.9       12.8       11.6        0.0       53.7 
050728  131831  48   8.5940 N  63  32.5840 W   6.3        3.9       12.8       11.6        0.0       53.7 
