FileName: C:\2005NE~1\GP260.TXT
Local Time: Sat Sep 17 19:09:10 2005

Ship: Marco Michel Trip: 09 Tow: gp260
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050917  220912  46  48.6120 N  61  18.2070 W   3.2        2.6*       2.2*       0.0        3.0*      46.6*
050917  221109  46  48.4370 N  61  18.3800 W   4.2        2.5        2.2        0.0        8.2       30.8 
050917  221112  46  48.4350 N  61  18.3830 W   3.8        2.5        2.2        0.0        5.1*      31.2*
050917  221113  46  48.4340 N  61  18.3840 W   3.5        2.5        2.2        0.0        5.1       31.2 
050917  221116  46  48.4320 N  61  18.3860 W   3.2        2.5        2.2        0.0       10.1*      31.2 
050917  221118  46  48.4300 N  61  18.3880 W   3.0        2.5        2.2        0.0       10.1       31.2*
050917  221119  46  48.4300 N  61  18.3890 W   3.1        2.5        2.2        0.0       10.1       31.2 
050917  221121  46  48.4290 N  61  18.3910 W   2.6        2.5        2.2        0.0        3.5*      33.4*
050917  221124  46  48.4270 N  61  18.3920 W   2.7        2.5        2.2        0.0        3.5       33.4 
050917  221126  46  48.4250 N  61  18.3940 W   2.6        2.5        2.2        0.0        3.5       33.4 
050917  221127  46  48.4250 N  61  18.3940 W   2.4        2.5       12.2*       0.0        8.9*      34.8*
050917  221130  46  48.4240 N  61  18.3960 W   2.2        2.5       12.2        0.0        8.9       34.8 
050917  221131  46  48.4230 N  61  18.3970 W   2.1        2.5       12.2        0.0        3.4*      34.8 
050917  221133  46  48.4220 N  61  18.3980 W   2.3        2.5        2.8*       0.0        3.4       36.9*
050917  221136  46  48.4200 N  61  18.4000 W   1.8        2.5        2.8        0.0        3.4       36.9 
050917  221137  46  48.4200 N  61  18.4000 W   1.9        2.5        2.8        0.0        6.4*      45.7*
050917  221139  46  48.4190 N  61  18.4010 W   2.3        3.6*       2.8        0.0        6.4       45.7 
050917  221142  46  48.4180 N  61  18.4020 W   2.2        3.6        2.8        0.0        7.1*      45.7 
050917  221144  46  48.4170 N  61  18.4040 W   1.8        3.6        2.8        0.0        7.1       51.0*
050917  221145  46  48.4170 N  61  18.4040 W   1.9        3.6        2.8*       0.0        7.1       51.0 
050917  221148  46  48.4160 N  61  18.4050 W   1.9        3.6        2.8        0.0        4.1*      27.3*
050917  221149  46  48.4150 N  61  18.4050 W   1.9        3.6        2.8        0.0        4.1       27.3 
050917  221151  46  48.4140 N  61  18.4060 W   1.9        3.6        2.8        0.0        4.1       27.3 
050917  221154  46  48.4130 N  61  18.4070 W   1.8        3.7*       2.8        0.0        6.7*      39.6*
050917  221155  46  48.4120 N  61  18.4080 W   2.0        3.7        2.8        0.0        6.7       39.6 
050917  221157  46  48.4120 N  61  18.4090 W   1.9        3.7        2.8        0.0        5.6*      39.6 
050917  221200  46  48.4100 N  61  18.4100 W   1.9        3.7        2.8        0.0        5.6       39.6 
050917  221201  46  48.4100 N  61  18.4110 W   1.9        3.7        2.8        0.0        5.6       39.6 
050917  221203  46  48.4090 N  61  18.4120 W   1.9        3.7        2.8        0.0        5.0*      39.6 
050917  221206  46  48.4070 N  61  18.4130 W   1.9        3.7        2.8        0.0        5.0       39.6 
050917  221207  46  48.4070 N  61  18.4130 W   1.9        3.7        2.8        0.0        5.0       39.6 
050917  221209  46  48.4060 N  61  18.4140 W   1.7        3.7        2.8        0.0        5.3*      39.6 
050917  221212  46  48.4040 N  61  18.4150 W   2.3        3.7        2.3*       0.0        5.3       39.6 
050917  221213  46  48.4040 N  61  18.4150 W   1.7        3.7        2.3        0.0        4.7*      39.6 
050917  221215  46  48.4030 N  61  18.4160 W   2.0        3.7        2.3        0.0        4.7       39.6 
050917  221218  46  48.4010 N  61  18.4170 W   1.9        3.7        2.3        0.0        4.7       39.6 
050917  221219  46  48.4010 N  61  18.4170 W   2.3        4.0*       2.3        0.0        5.7*      39.6 
050917  221222  46  48.3990 N  61  18.4190 W   1.4        4.0        2.3        0.0        5.7       39.6 
050917  221224  46  48.3980 N  61  18.4190 W   2.2        4.0        2.3        0.0        4.5*      39.6 
050917  221225  46  48.3970 N  61  18.4190 W   2.4        4.0        2.5*       0.0        4.5       39.6 
050917  221227  46  48.3960 N  61  18.4200 W   1.8        4.0        2.5        0.0        4.5       39.6 
050917  221230  46  48.3950 N  61  18.4210 W   2.1        4.0        2.5        0.0        5.1*      39.6 
050917  221232  46  48.3940 N  61  18.4210 W   1.9        4.0        2.5        0.0        5.1       58.9*
050917  221233  46  48.3930 N  61  18.4220 W   2.3       13.0*       2.5        0.0        5.1       58.9 
050917  221236  46  48.3910 N  61  18.4230 W   1.4       13.0        2.5        0.0        5.4*      63.8*
050917  221237  46  48.3910 N  61  18.4230 W   1.8       13.0        2.5        0.0        5.4       63.8 
050917  221240  46  48.3890 N  61  18.4240 W   2.1       13.0        2.8*       0.0        6.3*      63.8 
050917  221242  46  48.3880 N  61  18.4250 W   1.9       13.0        2.8        0.0        6.3       89.7*
050917  221243  46  48.3880 N  61  18.4250 W   2.1       13.0        2.8        0.0        6.3       89.7 
050917  221246  46  48.3870 N  61  18.4260 W   1.9       13.0        2.8        0.0        5.5*      89.7 
050917  221248  46  48.3850 N  61  18.4260 W   2.3        7.7*       2.8        0.0        5.5       39.6*
050917  221250  46  48.3840 N  61  18.4270 W   1.4        7.7        2.8        0.0        5.5       39.6 
050917  221252  46  48.3830 N  61  18.4280 W   2.1        7.7        2.8        0.0        5.8*      66.4*
050917  221254  46  48.3820 N  61  18.4280 W   2.0        7.7        2.4*       0.0        5.8       66.4 
050917  221256  46  48.3810 N  61  18.4290 W   1.9        7.7        2.4        0.0        6.4*      66.4 
050917  221258  46  48.3800 N  61  18.4300 W   1.7        7.7        2.4        0.0        6.4       68.2*
050917  221300  46  48.3800 N  61  18.4300 W   2.0        3.5*       2.4        0.0        6.4       68.2 
050917  221302  46  48.3790 N  61  18.4310 W   2.0        3.5        2.4        0.0        6.5*      68.2 
050917  221303  46  48.3780 N  61  18.4320 W   1.9        3.5        2.4        0.0        6.5       70.4*
050917  221306  46  48.3770 N  61  18.4320 W   1.7        3.5        2.4        0.0        7.2*      70.4 
050917  221308  46  48.3760 N  61  18.4330 W   2.0        3.5        2.4        0.0        7.2       68.6*
050917  221310  46  48.3750 N  61  18.4340 W   2.0        3.5        2.4        0.0        7.2       68.6 
050917  221312  46  48.3740 N  61  18.4340 W   1.6        3.5       10.8*       0.0        7.3*      68.6 
050917  221314  46  48.3730 N  61  18.4340 W   2.0        3.5       10.8        0.0        7.3       69.1*
050917  221316  46  48.3720 N  61  18.4350 W   2.0        3.5       10.8        0.0        7.3       69.1 
050917  221318  46  48.3710 N  61  18.4360 W   1.8        3.5       10.8        0.0        7.4*      69.1 
050917  221320  46  48.3700 N  61  18.4360 W   1.8        3.5       10.8        0.0        7.4       69.1*
050917  221322  46  48.3690 N  61  18.4370 W   2.1        3.5       10.8        0.0        8.0*      69.1 
050917  221324  46  48.3670 N  61  18.4370 W   1.9        3.5       10.8        0.0        8.0       69.9*
050917  221326  46  48.3660 N  61  18.4380 W   1.9        3.5       10.8        0.0        8.0       69.9 
050917  221328  46  48.3650 N  61  18.4380 W   2.2        3.5       10.8        0.0        8.0*      69.9 
050917  221330  46  48.3640 N  61  18.4390 W   1.8        3.5       10.8        0.0        8.0       69.1*
050917  221332  46  48.3630 N  61  18.4390 W   2.0        3.5       10.8        0.0        8.0       69.1 
050917  221334  46  48.3620 N  61  18.4400 W   2.0        3.5       10.8        0.0        8.4*      69.1 
050917  221336  46  48.3610 N  61  18.4400 W   1.9        3.5       11.1*       0.0        8.4       71.7*
050917  221338  46  48.3600 N  61  18.4410 W   2.1        3.5       11.1        0.0        8.9*      71.7 
050917  221340  46  48.3580 N  61  18.4410 W   1.7        3.5       11.1        0.0        8.9       71.7 
050917  221342  46  48.3580 N  61  18.4420 W   2.2        3.5       11.1        0.0        8.9       68.6*
050917  221344  46  48.3570 N  61  18.4420 W   2.0        3.5       11.1        0.0        8.9*      68.6 
050917  221346  46  48.3550 N  61  18.4420 W   2.0        3.5       11.1        0.0        8.9       71.3*
050917  221348  46  48.3540 N  61  18.4430 W   2.0        3.5       11.1        0.0        8.9       71.3 
050917  221350  46  48.3530 N  61  18.4440 W   2.0        3.5       11.1        0.0        8.8*      71.3 
050917  221352  46  48.3530 N  61  18.4440 W   1.7        3.5       11.1        0.0        8.8       66.0*
050917  221354  46  48.3510 N  61  18.4450 W   2.5        3.5       11.1        0.0        8.9*      66.0 
050917  221356  46  48.3500 N  61  18.4460 W   1.8        3.5       11.1        0.0        8.9       66.0 
050917  221358  46  48.3490 N  61  18.4460 W   2.3        3.5       11.1        0.0        8.9       72.6*
050917  221400  46  48.3480 N  61  18.4470 W   1.8        3.5       10.6*       0.0        9.1*      72.6 
050917  221402  46  48.3470 N  61  18.4470 W   2.1        3.5       10.6        0.0        9.1       69.9*
050917  221404  46  48.3460 N  61  18.4480 W   1.8        3.5       10.6        0.0        9.1       69.9 
050917  221406  46  48.3450 N  61  18.4480 W   1.9        3.5       10.6        0.0        9.0*      69.9 
050917  221408  46  48.3440 N  61  18.4480 W   2.1        3.5       10.6        0.0        9.0       67.3*
050917  221410  46  48.3430 N  61  18.4490 W   1.8        3.5       10.6        0.0        9.4*      67.3 
050917  221412  46  48.3420 N  61  18.4500 W   1.9        3.5       10.6        0.0        9.4       67.3 
050917  221414  46  48.3400 N  61  18.4500 W   2.3        3.5       10.6        0.0        9.4       69.9*
050917  221416  46  48.3390 N  61  18.4510 W   1.8        3.5       10.6        0.0        9.2*      69.9 
050917  221418  46  48.3380 N  61  18.4510 W   2.3        3.5       10.6        0.0        9.2       68.6*
050917  221420  46  48.3370 N  61  18.4510 W   1.9        3.5       10.6        0.0        9.3*      68.6 
050917  221422  46  48.3360 N  61  18.4520 W   2.1        3.5       10.6        0.0        9.3       68.6 
050917  221424  46  48.3350 N  61  18.4530 W   1.9        3.5       10.6        0.0        9.3       71.3*
050917  221426  46  48.3340 N  61  18.4530 W   1.7        3.5       10.6        0.0        8.8*      71.3 
050917  221428  46  48.3330 N  61  18.4530 W   2.2        3.5       10.6        0.0        8.8       71.3 
050917  221430  46  48.3320 N  61  18.4540 W   2.2        3.5       10.6        0.0        8.8       68.6*
050917  221432  46  48.3300 N  61  18.4540 W   1.8        3.5       10.6        0.0        9.2*      68.6 
050917  221434  46  48.3300 N  61  18.4540 W   2.2        3.5       10.6        0.0        9.2       69.9*
050917  221436  46  48.3280 N  61  18.4550 W   1.9        3.5       10.6        0.0        9.2*      69.9 
050917  221438  46  48.3270 N  61  18.4550 W   2.1        3.5       10.6        0.0        9.2       69.9 
050917  221440  46  48.3260 N  61  18.4550 W   1.8        3.5       10.6        0.0        9.2       68.6*
050917  221442  46  48.3250 N  61  18.4560 W   2.0        3.5       10.6        0.0        9.3*      68.6 
050917  221444  46  48.3240 N  61  18.4560 W   2.1        3.5       10.6        0.0        9.3       68.6 
050917  221446  46  48.3220 N  61  18.4560 W   1.9        3.5       10.6        0.0        9.3       69.9*
050917  221448  46  48.3220 N  61  18.4570 W   1.8        3.5       12.3*       0.0        9.3*      69.9 
050917  221450  46  48.3210 N  61  18.4570 W   2.0        3.5       12.3        0.0        9.3       69.5*
050917  221452  46  48.3190 N  61  18.4580 W   2.0        3.5       12.3        0.0        9.0*      69.5 
050917  221454  46  48.3180 N  61  18.4580 W   1.8        3.5       12.3        0.0        9.0       69.5 
050917  221456  46  48.3170 N  61  18.4580 W   2.1        3.5       12.3        0.0        9.0       69.1*
050917  221458  46  48.3160 N  61  18.4590 W   1.9        3.5       12.3        0.0       10.1*      69.1 
050917  221500  46  48.3150 N  61  18.4590 W   1.8        3.5       11.3*       0.0       10.1       69.1 
050917  221502  46  48.3140 N  61  18.4590 W   2.0        3.5       11.3        0.0       10.1       69.9*
050917  221504  46  48.3130 N  61  18.4590 W   2.0        3.5       11.3        0.0        9.0*      69.9 
050917  221506  46  48.3120 N  61  18.4600 W   1.8        3.5       11.3        0.0        9.0       69.1*
050917  221508  46  48.3100 N  61  18.4600 W   2.1        3.5       11.3        0.0        9.2*      69.1 
050917  221510  46  48.3090 N  61  18.4600 W   2.0        3.5       11.3        0.0        9.2       69.1 
050917  221512  46  48.3080 N  61  18.4610 W   1.9        3.5       11.3        0.0        9.2       69.1*
050917  221514  46  48.3070 N  61  18.4610 W   1.8        3.5       11.3        0.0        9.6*      69.1 
050917  221516  46  48.3060 N  61  18.4610 W   1.9        3.5       11.3        0.0        9.6       69.1 
050917  221518  46  48.3050 N  61  18.4620 W   2.0        3.5       11.3        0.0        9.6       69.5*
050917  221520  46  48.3040 N  61  18.4620 W   1.9        3.5       11.3        0.0        9.4*      69.5 
050917  221522  46  48.3030 N  61  18.4620 W   1.9        3.5       11.3        0.0        9.4       68.6*
050917  221524  46  48.3020 N  61  18.4630 W   2.1        3.5       11.7*       0.0        9.2*      68.6 
050917  221526  46  48.3010 N  61  18.4630 W   1.7        3.5       11.7        0.0        9.2       68.6 
050917  221528  46  48.3000 N  61  18.4630 W   1.9        3.5       11.7        0.0        9.2       70.4*
050917  221530  46  48.2990 N  61  18.4640 W   2.1        3.5       11.7        0.0        9.1*      70.4 
050917  221532  46  48.2980 N  61  18.4640 W   2.0        3.5       11.7        0.0        9.1       70.4 
050917  221534  46  48.2960 N  61  18.4640 W   1.9        3.5       11.7        0.0       18.8*      69.5*
050917  221536  46  48.2950 N  61  18.4640 W   2.1        3.5       11.7        0.0       18.8       69.5 
050917  221538  46  48.2940 N  61  18.4650 W   1.9        3.5       11.7        0.0       18.8       68.6*
050917  221540  46  48.2930 N  61  18.4650 W   2.0        3.5       11.7        0.0        1.6*      68.6 
050917  221542  46  48.2920 N  61  18.4650 W   1.7        3.5       11.7        0.0        1.6       68.6 
050917  221544  46  48.2910 N  61  18.4660 W   2.4        3.5       11.7        0.0        1.6       69.1*
050917  221546  46  48.2890 N  61  18.4660 W   1.8        3.5       11.7        0.0        9.2*      69.1 
050917  221548  46  48.2880 N  61  18.4660 W   2.0        3.5       11.7        0.0        9.2       69.1 
050917  221550  46  48.2870 N  61  18.4670 W   2.0        3.5       11.7        0.0        9.3*      68.6*
050917  221552  46  48.2850 N  61  18.4670 W   2.0        3.5       11.7        0.0        9.3       68.6 
050917  221554  46  48.2850 N  61  18.4670 W   1.9        3.5       11.7        0.0        9.3       71.3*
050917  221556  46  48.2830 N  61  18.4670 W   1.9        3.5       11.7        0.0        9.6*      71.3 
050917  221558  46  48.2820 N  61  18.4670 W   2.0        3.5       11.7        0.0        9.6       71.3 
050917  221600  46  48.2810 N  61  18.4670 W   2.1        3.5       10.7*       0.0        9.6       68.2*
050917  221602  46  48.2800 N  61  18.4670 W   1.8        3.5       10.7        0.0        9.4*      68.2 
050917  221604  46  48.2790 N  61  18.4670 W   2.0        3.5       10.7        0.0        9.4       68.2 
050917  221606  46  48.2780 N  61  18.4680 W   2.2        3.5       10.7        0.0        9.4*      69.9*
050917  221608  46  48.2770 N  61  18.4680 W   1.7        3.5       10.7        0.0        9.4       69.9 
050917  221610  46  48.2760 N  61  18.4680 W   2.0        3.5       10.7        0.0        9.4       69.9*
050917  221612  46  48.2740 N  61  18.4690 W   2.3        3.5       10.7*       0.0        9.4*      69.9 
050917  221614  46  48.2730 N  61  18.4690 W   1.9        3.5       10.7        0.0        9.4       69.9 
050917  221616  46  48.2720 N  61  18.4690 W   2.2        3.5       10.7        0.0        9.4       67.7*
050917  221618  46  48.2710 N  61  18.4690 W   1.8        3.5       10.7        0.0        9.4*      67.7 
050917  221620  46  48.2700 N  61  18.4690 W   2.2        3.5       10.7        0.0        9.4       67.7 
050917  221622  46  48.2690 N  61  18.4690 W   1.9        3.5       10.7        0.0        9.0*      71.3*
050917  221624  46  48.2680 N  61  18.4700 W   2.0        3.5       10.7        0.0        9.0       71.3 
050917  221626  46  48.2660 N  61  18.4700 W   2.0        3.5       10.7        0.0        9.0       68.6*
050917  221628  46  48.2650 N  61  18.4700 W   1.9        3.5       10.7        0.0        9.3*      68.6 
050917  221630  46  48.2640 N  61  18.4700 W   2.1        3.5       10.7        0.0        9.3       68.6 
050917  221632  46  48.2630 N  61  18.4700 W   1.9        3.5       10.7        0.0        9.9*      69.5*
050917  221634  46  48.2620 N  61  18.4700 W   2.1        3.5       10.7        0.0        9.9       69.5 
050917  221636  46  48.2610 N  61  18.4700 W   2.0        3.5       10.8*       0.0        9.9       69.5 
050917  221638  46  48.2600 N  61  18.4710 W   2.0        3.5       10.8        0.0        9.2*      69.5*
050917  221640  46  48.2580 N  61  18.4710 W   2.0        3.5       10.8        0.0        9.2       69.5 
050917  221642  46  48.2580 N  61  18.4710 W   2.0        3.5       10.8        0.0        9.2       69.1*
050917  221644  46  48.2560 N  61  18.4720 W   2.0        3.5       10.8        0.0        8.9*      69.1 
050917  221646  46  48.2550 N  61  18.4710 W   2.0        3.5       10.8        0.0        8.9       69.1 
050917  221648  46  48.2540 N  61  18.4710 W   2.0        3.5       10.8        0.0        9.4*      68.6*
050917  221650  46  48.2530 N  61  18.4720 W   2.0        3.5       10.8        0.0        9.4       68.6 
050917  221652  46  48.2520 N  61  18.4720 W   1.9        3.5       10.8        0.0        9.4       68.6 
050917  221654  46  48.2510 N  61  18.4720 W   2.1        3.5       10.8        0.0        9.2*      69.9*
050917  221656  46  48.2490 N  61  18.4710 W   2.0        3.5       10.8        0.0        9.2       69.9 
050917  221658  46  48.2480 N  61  18.4720 W   2.1        3.5       10.8        0.0        9.2       69.1*
050917  221700  46  48.2470 N  61  18.4720 W   1.8        3.5       10.8        0.0        9.4*      69.1 
050917  221702  46  48.2460 N  61  18.4720 W   2.1        3.5       10.8        0.0        9.4       69.1 
050917  221704  46  48.2450 N  61  18.4720 W   2.3        3.5       10.8        0.0        8.7*      70.4*
050917  221706  46  48.2440 N  61  18.4720 W   1.8        3.5       10.8        0.0        8.7       70.4 
050917  221708  46  48.2420 N  61  18.4720 W   1.9        3.5       10.8        0.0        8.7       70.4 
050917  221710  46  48.2410 N  61  18.4720 W   2.1        3.5       10.8        0.0        9.4*      67.3*
050917  221712  46  48.2400 N  61  18.4720 W   2.3        3.5       10.8        0.0        9.4       67.3 
050917  221714  46  48.2390 N  61  18.4720 W   1.8        3.5       10.8        0.0        9.4       71.7*
050917  221716  46  48.2380 N  61  18.4730 W   2.1        3.5       10.8        0.0        9.3*      71.7 
050917  221718  46  48.2370 N  61  18.4720 W   2.2        3.5       10.8        0.0        9.3       71.7 
050917  221720  46  48.2350 N  61  18.4720 W   1.9        3.5       10.8        0.0        8.8*      69.1*
050917  221722  46  48.2340 N  61  18.4720 W   1.8        3.5       10.8        0.0        8.8       69.1 
050917  221724  46  48.2330 N  61  18.4730 W   2.5        3.5       11.0*       0.0        8.8       69.1 
050917  221726  46  48.2320 N  61  18.4730 W   2.0        3.5       11.0        0.0        8.9*      68.6*
050917  221728  46  48.2310 N  61  18.4730 W   1.8        3.5       11.0        0.0        8.9       68.6 
050917  221730  46  48.2300 N  61  18.4730 W   2.0        3.5       11.0        0.0        8.9       69.9*
050917  221732  46  48.2280 N  61  18.4730 W   2.2        3.5       11.0        0.0        9.2*      69.9 
050917  221734  46  48.2270 N  61  18.4730 W   2.0        3.5       11.0        0.0        9.2       69.9 
050917  221736  46  48.2260 N  61  18.4730 W   1.7        3.5       11.3*       0.0        9.0*      69.1*
050917  221738  46  48.2250 N  61  18.4740 W   2.2        3.5       11.3        0.0        9.0       69.1 
050917  221740  46  48.2240 N  61  18.4740 W   1.8        3.5       11.3        0.0        9.0       69.1 
050917  221742  46  48.2230 N  61  18.4740 W   2.1        3.5       11.3        0.0        9.2*      67.7*
050917  221744  46  48.2220 N  61  18.4740 W   1.7        3.5       11.3        0.0        9.2       67.7 
050917  221746  46  48.2210 N  61  18.4740 W   2.2        3.5       11.3        0.0        9.2       70.8*
050917  221748  46  48.2190 N  61  18.4740 W   1.8        3.5       11.3        0.0        9.4*      70.8 
050917  221750  46  48.2180 N  61  18.4740 W   1.9        3.5       11.3        0.0        9.4       70.8 
050917  221752  46  48.2180 N  61  18.4740 W   1.9        3.5       11.3        0.0        9.4*      69.5*
050917  221754  46  48.2170 N  61  18.4740 W   1.9        3.5       11.3        0.0        9.4       69.5 
050917  221756  46  48.2160 N  61  18.4750 W   2.2        3.5       11.3        0.0        9.4       69.5 
050917  221758  46  48.2140 N  61  18.4750 W   1.6        3.5       11.3        0.0        9.4       69.9*
050917  221800  46  48.2130 N  61  18.4750 W   2.3        3.5       11.3        0.0        9.4       69.9 
050917  221802  46  48.2120 N  61  18.4750 W   1.6        3.5       11.3        0.0        9.4       69.9 
050917  221804  46  48.2110 N  61  18.4750 W   1.9        3.5       11.3        0.0        9.4       69.9*
050917  221806  46  48.2100 N  61  18.4750 W   0.9        3.5       11.3        0.0        9.4       69.9 
050917  221808  46  48.2100 N  61  18.4750 W   1.0        3.5       11.3        0.0       12.1*     161.0*
050917  221810  46  48.2090 N  61  18.4750 W   0.6        3.5       11.3        0.0       12.1      161.0 
050917  221812  46  48.2090 N  61  18.4740 W   0.4        3.5       11.3        0.0       12.1      161.0 
050917  221814  46  48.2090 N  61  18.4740 W   0.5        3.5       11.3        0.0        8.3*      87.5*
050917  221816  46  48.2090 N  61  18.4740 W   0.6        3.5       11.3        0.0        8.3       87.5 
050917  221818  46  48.2080 N  61  18.4740 W   0.3        3.5       11.3        0.0        8.4*      87.5 
050917  221820  46  48.2080 N  61  18.4740 W   0.7        3.5       11.3        0.0        8.4       87.5 
050917  221822  46  48.2080 N  61  18.4740 W   0.5        3.5       11.3        0.0        8.4       87.5 
050917  221824  46  48.2080 N  61  18.4730 W   1.0        3.5       11.3        0.0        8.6*      74.3*
