FileName: C:\2005NE~1\GP262.TXT
Local Time: Wed Sep 14 18:24:38 2005

Ship: Marco Michel Trip: 09 Tow: gp262
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050914  212441  46  41.3600 N  61  15.9400 W   4.1        2.2*      11.3*       2.9*       0.0        5.7*
050914  212443  46  41.3620 N  61  15.9380 W   4.0        2.2       11.3        2.9        0.0        5.7 
050914  212445  46  41.3640 N  61  15.9370 W   5.0        2.2       11.3        2.9        0.0        5.7 
050914  212447  46  41.3670 N  61  15.9350 W   5.7        2.2       11.3        2.9        0.0        5.7 
050914  212449  46  41.3700 N  61  15.9320 W   6.2        2.2       11.3        2.9        0.0        5.7 
050914  212451  46  41.3730 N  61  15.9290 W   6.3        2.2       11.3        2.9        0.0        5.7 
050914  212453  46  41.3770 N  61  15.9270 W   6.8        2.2       11.3        2.9        0.0        5.7 
050914  212455  46  41.3800 N  61  15.9230 W   7.2        2.2       11.3        2.9        0.0        5.7 
050914  212457  46  41.3830 N  61  15.9200 W   7.3        2.2       11.3        2.9        0.0        5.7 
050914  212459  46  41.3870 N  61  15.9170 W   7.5        2.2       11.3        2.9        0.0        5.7 
050914  212501  46  41.3910 N  61  15.9140 W   7.6        2.2       11.3        2.9        0.0        5.7 
050914  212503  46  41.3950 N  61  15.9110 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212505  46  41.3990 N  61  15.9080 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212507  46  41.4020 N  61  15.9050 W   7.5        2.2       11.3        2.9        0.0        5.7 
050914  212509  46  41.4050 N  61  15.9010 W   7.8        2.2       11.3        2.9        0.0        5.7 
050914  212511  46  41.4090 N  61  15.8970 W   8.1        2.2       11.3        2.9        0.0        5.7 
050914  212513  46  41.4130 N  61  15.8930 W   8.2        2.2       11.3        2.9        0.0        5.7 
050914  212515  46  41.4170 N  61  15.8900 W   8.2        2.2       11.3        2.9        0.0        5.7 
050914  212517  46  41.4210 N  61  15.8870 W   8.0        2.2       11.3        2.9        0.0        5.7 
050914  212519  46  41.4240 N  61  15.8830 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212521  46  41.4280 N  61  15.8790 W   7.8        2.2       11.3        2.9        0.0        5.7 
050914  212523  46  41.4320 N  61  15.8750 W   8.3        2.2       11.3        2.9        0.0        5.7 
050914  212525  46  41.4350 N  61  15.8700 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212527  46  41.4390 N  61  15.8670 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212529  46  41.4430 N  61  15.8630 W   7.8        2.2       11.3        2.9        0.0        5.7 
050914  212531  46  41.4460 N  61  15.8590 W   8.0        2.2       11.3        2.9        0.0        5.7 
050914  212533  46  41.4500 N  61  15.8550 W   8.0        2.2       11.3        2.9        0.0        5.7 
050914  212535  46  41.4530 N  61  15.8520 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212537  46  41.4570 N  61  15.8480 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212539  46  41.4600 N  61  15.8440 W   8.0        2.2       11.3        2.9        0.0        5.7 
050914  212541  46  41.4630 N  61  15.8390 W   8.0        2.2       11.3        2.9        0.0        5.7 
050914  212543  46  41.4670 N  61  15.8350 W   8.0        2.2       11.3        2.9        0.0        5.7 
050914  212545  46  41.4710 N  61  15.8320 W   7.8        2.2       11.3        2.9        0.0        5.7 
050914  212547  46  41.4740 N  61  15.8270 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212549  46  41.4770 N  61  15.8230 W   7.8        2.2       11.3        2.9        0.0        5.7 
050914  212551  46  41.4800 N  61  15.8190 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212553  46  41.4840 N  61  15.8140 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212555  46  41.4870 N  61  15.8100 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212557  46  41.4900 N  61  15.8060 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212559  46  41.4930 N  61  15.8010 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212601  46  41.4960 N  61  15.7960 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212603  46  41.4990 N  61  15.7920 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212605  46  41.5020 N  61  15.7870 W   8.0        2.2       11.3        2.9        0.0        5.7 
050914  212607  46  41.5050 N  61  15.7830 W   7.9        2.2       11.3        2.9        0.0        5.7 
050914  212609  46  41.5090 N  61  15.7780 W   7.8        2.2       11.3        2.9        0.0        5.7 
050914  212611  46  41.5120 N  61  15.7740 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212613  46  41.5150 N  61  15.7690 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212615  46  41.5180 N  61  15.7650 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212617  46  41.5210 N  61  15.7600 W   7.8        2.2       11.3        2.9        0.0        5.7 
050914  212619  46  41.5230 N  61  15.7540 W   7.7        2.2       11.3        2.9        0.0        5.7 
050914  212621  46  41.5260 N  61  15.7500 W   7.3        2.2       11.3        2.9        0.0        5.7 
050914  212623  46  41.5280 N  61  15.7470 W   7.0        2.2       11.3        2.9        0.0        5.7 
050914  212625  46  41.5310 N  61  15.7420 W   6.8        2.2       11.3        2.9        0.0        5.7 
050914  212627  46  41.5340 N  61  15.7380 W   6.2        2.2       11.3        7.4*       0.0       25.5*
050914  212629  46  41.5360 N  61  15.7350 W   6.2        3.2*      11.3        7.4        0.0       25.5 
050914  212631  46  41.5390 N  61  15.7310 W   6.2        3.2       11.3        7.4        0.0       25.5 
050914  212633  46  41.5410 N  61  15.7280 W   6.0        3.2       11.3        7.4        0.0       44.0*
050914  212635  46  41.5440 N  61  15.7240 W   5.8        3.2       11.3        7.4        0.0       44.0 
050914  212637  46  41.5460 N  61  15.7210 W   5.6        3.2       11.3        7.4        0.0       44.0 
050914  212639  46  41.5480 N  61  15.7180 W   5.8        3.2       11.3        7.4        0.0       44.0 
050914  212641  46  41.5500 N  61  15.7150 W   5.7        3.2       11.3        7.4        0.0       44.0 
050914  212643  46  41.5520 N  61  15.7110 W   5.5        3.2       11.3        7.4        0.0       44.0 
050914  212645  46  41.5540 N  61  15.7080 W   5.8        3.2       11.3        7.4        0.0       44.0 
050914  212647  46  41.5570 N  61  15.7040 W   5.7        3.2       11.3        6.8*       0.0       44.0 
050914  212649  46  41.5590 N  61  15.7010 W   5.6        3.2       11.3        6.8        0.0       44.0 
050914  212651  46  41.5610 N  61  15.6970 W   5.6        3.2       11.3        6.8        0.0       44.0 
050914  212653  46  41.5630 N  61  15.6940 W   5.6        3.2       11.3        6.8        0.0       51.5*
050914  212655  46  41.5640 N  61  15.6910 W   5.7        3.2       11.3        6.8        0.0       51.5 
050914  212657  46  41.5670 N  61  15.6870 W   5.7        3.2       11.3        6.8        0.0       51.5 
