FileName: C:\2005NE~1\GP306.TXT
Local Time: Fri Sep 16 12:21:32 2005

Ship: Marco Michel Trip: 09 Tow: gp306
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050916  152133  47  17.6010 N  60  26.0640 W   4.2        2.6       11.7*     120.4*       0.0       19.8*
050916  152135  47  17.6010 N  60  26.0610 W   3.5        2.6       11.7        3.3*       0.0       19.8 
050916  152137  47  17.6010 N  60  26.0580 W   3.8        2.6       11.7        3.3        0.0       19.8 
050916  152139  47  17.6020 N  60  26.0560 W   3.2        2.6       11.7        3.3        0.0       19.8 
050916  152141  47  17.6020 N  60  26.0530 W   3.5        2.6       11.7        3.3        0.0       19.8 
050916  152143  47  17.6030 N  60  26.0510 W   3.1        2.6       11.7        3.3        0.0       19.8 
050916  152145  47  17.6040 N  60  26.0480 W   3.5        3.5*      11.7        3.0*       0.0       19.8 
050916  152147  47  17.6040 N  60  26.0460 W   3.7        3.5       11.7        3.0        0.0       19.8 
050916  152148  47  17.6050 N  60  26.0440 W   4.3        3.5       11.7        3.0        0.0       19.8 
050916  152151  47  17.6060 N  60  26.0390 W   5.3        3.5       11.7        3.0        0.0       19.8 
050916  152153  47  17.6070 N  60  26.0350 W   5.7        3.5       11.7        3.0        0.0       19.8 
050916  152155  47  17.6080 N  60  26.0300 W   6.1        3.5       11.7        3.0        0.0       19.8 
050916  152157  47  17.6100 N  60  26.0250 W   6.7        3.5       11.7        3.0        0.0       19.8 
050916  152158  47  17.6100 N  60  26.0220 W   6.7        3.5       11.7        3.0        0.0       19.8 
050916  152201  47  17.6130 N  60  26.0140 W   7.0        3.5       11.7        3.0        0.0       19.8 
050916  152203  47  17.6140 N  60  26.0090 W   7.1        3.5       11.7        3.0        0.0       19.8 
050916  152205  47  17.6160 N  60  26.0040 W   7.4        3.5       11.7        3.0        0.0       19.8 
050916  152207  47  17.6180 N  60  25.9980 W   8.0        3.5       11.7        3.0        0.0       19.8 
050916  152208  47  17.6190 N  60  25.9950 W   8.0        3.5       11.7        3.0        0.0       19.8 
050916  152211  47  17.6210 N  60  25.9860 W   8.0        3.5       11.7        3.0        0.0       19.8 
050916  152213  47  17.6230 N  60  25.9810 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152215  47  17.6250 N  60  25.9750 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152217  47  17.6270 N  60  25.9690 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152219  47  17.6290 N  60  25.9630 W   7.8        3.5       11.7        3.0        0.0       19.8 
050916  152221  47  17.6310 N  60  25.9570 W   7.9        3.5       11.7        3.0        0.0       19.8 
050916  152223  47  17.6330 N  60  25.9520 W   7.8        3.5       11.7        3.0        0.0       19.8 
050916  152225  47  17.6350 N  60  25.9460 W   7.8        3.5       11.7        3.0        0.0       19.8 
050916  152227  47  17.6370 N  60  25.9410 W   7.9        3.5       11.7        3.0        0.0       19.8 
050916  152229  47  17.6400 N  60  25.9360 W   7.8        3.5       11.7        3.0        0.0       19.8 
050916  152231  47  17.6430 N  60  25.9310 W   7.8        3.5       11.7        3.0        0.0       19.8 
050916  152233  47  17.6460 N  60  25.9260 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152235  47  17.6490 N  60  25.9220 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152237  47  17.6520 N  60  25.9170 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152239  47  17.6550 N  60  25.9130 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152241  47  17.6580 N  60  25.9090 W   7.9        3.5       11.7        3.0        0.0       19.8 
050916  152243  47  17.6610 N  60  25.9040 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152245  47  17.6650 N  60  25.9000 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152247  47  17.6680 N  60  25.8960 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152249  47  17.6720 N  60  25.8920 W   8.0        3.5       11.7        3.0        0.0       19.8 
050916  152251  47  17.6750 N  60  25.8870 W   7.9        3.5       11.7        3.0        0.0       19.8 
050916  152253  47  17.6780 N  60  25.8840 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152255  47  17.6810 N  60  25.8800 W   7.9        3.5       11.7        3.0        0.0       19.8 
050916  152257  47  17.6850 N  60  25.8760 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152259  47  17.6880 N  60  25.8720 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152301  47  17.6910 N  60  25.8680 W   7.6        3.5       11.7        3.0        0.0       19.8 
050916  152303  47  17.6950 N  60  25.8650 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152305  47  17.6980 N  60  25.8610 W   7.8        3.5       11.7        3.0        0.0       19.8 
050916  152307  47  17.7020 N  60  25.8570 W   7.7        3.5       11.7        3.0        0.0       19.8 
050916  152309  47  17.7060 N  60  25.8530 W   7.7        3.5       11.7        3.0        0.0      510.7*
050916  152311  47  17.7090 N  60  25.8490 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152313  47  17.7120 N  60  25.8460 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152315  47  17.7150 N  60  25.8420 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152317  47  17.7190 N  60  25.8380 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152319  47  17.7220 N  60  25.8330 W   7.6        3.5       11.7        3.0        0.0      510.7 
050916  152321  47  17.7250 N  60  25.8290 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152323  47  17.7280 N  60  25.8250 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152325  47  17.7320 N  60  25.8210 W   8.0        3.5       11.7        3.0        0.0      510.7 
050916  152327  47  17.7350 N  60  25.8170 W   7.6        3.5       11.7        3.0        0.0      510.7 
050916  152329  47  17.7380 N  60  25.8120 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152331  47  17.7410 N  60  25.8080 W   7.6        3.5       11.7        3.0        0.0      510.7 
050916  152333  47  17.7440 N  60  25.8040 W   7.6        3.5       11.7        3.0        0.0      510.7 
050916  152335  47  17.7470 N  60  25.7990 W   7.5        3.5       11.7        3.0        0.0      510.7 
050916  152337  47  17.7500 N  60  25.7940 W   7.9        3.5       11.7        3.0        0.0      510.7 
050916  152339  47  17.7520 N  60  25.7900 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152341  47  17.7550 N  60  25.7850 W   7.6        3.5       11.7        3.0        0.0      510.7 
050916  152343  47  17.7580 N  60  25.7800 W   7.5        3.5       11.7        3.0        0.0      510.7 
050916  152345  47  17.7610 N  60  25.7750 W   7.4        3.5       11.7        3.0        0.0      510.7 
050916  152347  47  17.7630 N  60  25.7700 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152349  47  17.7650 N  60  25.7650 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152351  47  17.7680 N  60  25.7600 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152353  47  17.7700 N  60  25.7550 W   7.6        3.5       11.7        3.0        0.0      510.7 
050916  152355  47  17.7730 N  60  25.7500 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152357  47  17.7750 N  60  25.7450 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152359  47  17.7770 N  60  25.7390 W   7.7        3.5       11.7        3.0        0.0      510.7 
050916  152401  47  17.7790 N  60  25.7330 W   7.9        3.5       11.7        3.0        0.0      510.7 
050916  152403  47  17.7810 N  60  25.7270 W   7.5        3.5       11.7        3.0        0.0      510.7 
050916  152405  47  17.7830 N  60  25.7220 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152407  47  17.7850 N  60  25.7170 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152409  47  17.7870 N  60  25.7110 W   7.9        3.5       11.7        3.0        0.0      510.7 
050916  152411  47  17.7890 N  60  25.7050 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152413  47  17.7910 N  60  25.6990 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152415  47  17.7930 N  60  25.6940 W   7.5        3.5       11.7        3.0        0.0      510.7 
050916  152417  47  17.7950 N  60  25.6890 W   7.8        3.5       11.7        3.0        0.0      510.7 
050916  152419  47  17.7970 N  60  25.6830 W   7.4        3.5       11.7        3.0        0.0      510.7 
050916  152421  47  17.7990 N  60  25.6780 W   6.9        3.5       11.7        3.0        0.0      510.7 
050916  152423  47  17.8010 N  60  25.6730 W   6.7        3.5       11.7        3.0        0.0      510.7 
050916  152425  47  17.8030 N  60  25.6680 W   6.6        3.5       11.7        9.1*       0.0      510.7 
050916  152427  47  17.8050 N  60  25.6640 W   6.5        3.5       11.7        9.1        0.0      279.3*
050916  152429  47  17.8070 N  60  25.6600 W   6.2        3.5       11.7        9.1        0.0      279.3 
050916  152431  47  17.8090 N  60  25.6560 W   6.2        3.5       11.7        9.1        0.0       40.0*
050916  152433  47  17.8100 N  60  25.6510 W   6.1        3.5       13.5*       9.1        0.0       40.0 
050916  152435  47  17.8120 N  60  25.6470 W   6.0        3.5       13.5        9.1        0.0       40.0 
050916  152437  47  17.8130 N  60  25.6430 W   5.9        3.5       13.5        9.1        0.0       55.9*
050916  152439  47  17.8150 N  60  25.6390 W   6.1        3.5       13.5        9.1        0.0       55.9 
050916  152441  47  17.8170 N  60  25.6340 W   6.0        3.5       13.5        9.1        0.0       55.9 
050916  152443  47  17.8190 N  60  25.6300 W   5.7        3.5       13.5        9.1        0.0       55.9 
050916  152445  47  17.8210 N  60  25.6260 W   5.8        3.5       13.5        9.1        0.0       55.9 
