FileName: C:\2005NE~1\GP041.TXT
Local Time: Thu Aug 11 10:49:06 2005

Ship: Marco Michel Trip: 07 Tow: gp041
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050811  134908  48  41.6180 N  63  33.2270 W   6.3       12.1*       3.8*       3.5*       0.0        5.3*
050811  134910  48  41.6210 N  63  33.2290 W   7.0       12.1        3.8        3.5        0.0        5.3 
050811  134912  48  41.6250 N  63  33.2310 W   6.4       12.1        3.8        3.5        0.0        5.3 
050811  134914  48  41.6280 N  63  33.2340 W   6.6       12.1        3.8        3.5        0.0        5.3 
050811  134916  48  41.6320 N  63  33.2360 W   6.5       12.1        3.8        3.5        0.0        5.3 
050811  134918  48  41.6350 N  63  33.2380 W   6.8       12.1        3.8        3.5        0.0        5.3 
050811  134920  48  41.6390 N  63  33.2410 W   6.8       12.1        3.8        3.5        0.0        5.3 
050811  134922  48  41.6420 N  63  33.2430 W   7.3       12.1        3.8        3.5        0.0        5.3 
050811  134924  48  41.6460 N  63  33.2450 W   6.6       12.1        3.8        3.5        0.0        5.3 
050811  134926  48  41.6490 N  63  33.2470 W   6.4       12.1        3.8        3.5        0.0        5.3 
050811  134928  48  41.6530 N  63  33.2500 W   7.0       12.1        3.8        3.5        0.0        5.3 
050811  134930  48  41.6570 N  63  33.2530 W   7.3       12.1        3.8        3.5        0.0        5.3 
050811  134932  48  41.6610 N  63  33.2550 W   7.0       12.1        3.8        3.5        0.0        5.3 
050811  134934  48  41.6640 N  63  33.2580 W   6.6       12.1        3.8        3.5        0.0        5.3 
050811  134936  48  41.6670 N  63  33.2600 W   6.6       12.1        3.8        3.5        0.0        5.3 
050811  134938  48  41.6700 N  63  33.2630 W   6.9       12.1        3.8        3.5        0.0        5.3 
050811  134940  48  41.6740 N  63  33.2660 W   6.9       12.1        3.8        3.5        0.0        5.3 
050811  134942  48  41.6780 N  63  33.2680 W   7.0       12.1        3.8        3.5        0.0        5.3 
050811  134944  48  41.6810 N  63  33.2700 W   6.9       12.1        3.8        3.5        0.0        5.3 
050811  134946  48  41.6850 N  63  33.2730 W   6.9       12.1        3.8        3.5        0.0        5.3 
050811  134948  48  41.6880 N  63  33.2760 W   7.1       12.1        3.8        3.5        0.0        5.3 
