FileName: C:\2005NE~1\GP177.TXT
Local Time: Wed Jul 20 10:20:18 2005

Ship: Marco Michel Trip: 05 Tow: gp177
Comments: zone  F
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050720  132018  47  42.8990 N  60  37.7550 W   5.0        2.4       10.2*      34.1*       0.0        0.9*
050720  132020  47  42.9020 N  60  37.7570 W   5.3        2.4       10.2       34.1        0.0        0.9 
050720  132022  47  42.9040 N  60  37.7600 W   5.8        2.4       10.2       34.1        0.0        0.9 
050720  132024  47  42.9070 N  60  37.7630 W   6.1        2.4       10.2       34.1        0.0        0.9 
050720  132026  47  42.9100 N  60  37.7670 W   6.0        2.4       10.2       34.1        0.0        0.9 
050720  132028  47  42.9130 N  60  37.7700 W   6.9        2.4       10.2       34.1        0.0        0.9 
050720  132030  47  42.9160 N  60  37.7740 W   6.4        2.4       10.2       34.1        0.0        0.9 
050720  132032  47  42.9190 N  60  37.7780 W   6.4        2.4       10.2       34.1        0.0        0.9 
050720  132034  47  42.9220 N  60  37.7810 W   6.3        2.4       10.2       34.1        0.0        0.9 
050720  132036  47  42.9240 N  60  37.7840 W   6.2        2.4       10.2       34.1        0.0        0.9 
050720  132038  47  42.9270 N  60  37.7880 W   6.3        2.4       10.2       34.1        0.0        0.9 
050720  132040  47  42.9290 N  60  37.7910 W   5.8        2.4       10.2       34.1        0.0        0.9 
050720  132042  47  42.9320 N  60  37.7940 W   5.3        2.4       10.2       34.1        0.0        0.9 
050720  132044  47  42.9340 N  60  37.7970 W   4.5        2.4       10.2       34.1        0.0        0.9 
050720  132046  47  42.9360 N  60  37.7990 W   4.3        2.4       10.2       34.1        0.0        0.9 
050720  132048  47  42.9380 N  60  37.8010 W   3.4        2.4       10.2       34.1        0.0        0.9 
050720  132050  47  42.9390 N  60  37.8030 W   4.1        2.4       10.2       34.1        0.0        0.9 
050720  132052  47  42.9410 N  60  37.8040 W   3.7        2.4       10.2       34.1        0.0        0.9 
050720  132054  47  42.9430 N  60  37.8060 W   3.4        2.4       10.2       34.1        0.0        0.9 
050720  132056  47  42.9440 N  60  37.8070 W   3.3        2.4       10.2       34.1        0.0        0.9 
050720  132058  47  42.9450 N  60  37.8090 W   2.6        2.4       10.2       34.1        0.0        0.9 
