FileName: C:\TRAWLS~1\FALL\GP027F.TXT
Local Time: Tue Aug 25 05:37:09 2009

Ship: August 25, 2009 Trip: GP027F Tow: 1
Comments: zone 12 pres de l ile bonaventure
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
090825  083701  48  26.4843 N  63  59.4315 W   6.9        5.2*       3.3*      17.3*       0.0 
090825  083747  48  26.4737 N  63  59.3381 W   3.2        5.2        3.3        2.8*       0.0 
090825  083748  48  26.4737 N  63  59.3369 W   3.2        5.2        3.3        2.8        0.0 
090825  083749  48  26.4736 N  63  59.3356 W   3.1        5.2        3.3        2.8        0.0 
090825  083750  48  26.4735 N  63  59.3344 W   3.1        5.2        3.3        2.8        0.0 
090825  083751  48  26.4735 N  63  59.3333 W   3.1        5.2        3.3        2.8        0.0 
090825  083752  48  26.4735 N  63  59.3321 W   3.0        8.2*       3.3        4.4*       9.2*
090825  083753  48  26.4735 N  63  59.3310 W   3.0        8.2        3.3        4.4        9.2 
090825  083754  48  26.4734 N  63  59.3297 W   3.0        8.2        3.3        4.4        9.2 
090825  083755  48  26.4733 N  63  59.3284 W   3.0        8.2        3.3        4.4        9.2 
090825  083756  48  26.4733 N  63  59.3272 W   3.0        8.2        3.3        4.4        9.2 
090825  083757  48  26.4732 N  63  59.3257 W   3.1        8.2        3.3        4.4        9.2 
090825  083758  48  26.4731 N  63  59.3242 W   3.2        8.2        3.3        4.4        9.2 
090825  083759  48  26.4730 N  63  59.3226 W   3.3        8.2        3.3        4.4        9.2 
090825  083800  48  26.4728 N  63  59.3208 W   3.5        8.2        3.3        4.4        9.2 
090825  083801  48  26.4727 N  63  59.3189 W   3.7        8.2        3.3        4.4        9.2 
090825  083802  48  26.4724 N  63  59.3169 W   3.8        8.2        3.3        4.4        9.2 
090825  083803  48  26.4722 N  63  59.3148 W   4.0        8.2        3.3        4.4        9.2 
090825  083804  48  26.4720 N  63  59.3127 W   4.2        8.2        3.3        4.4        9.2 
090825  083805  48  26.4717 N  63  59.3104 W   4.4        8.2        3.3        4.4        9.2 
090825  083806  48  26.4715 N  63  59.3080 W   4.6        8.2        3.3        4.4        9.2 
090825  083807  48  26.4712 N  63  59.3056 W   4.8        8.2        3.3        4.4        9.2 
090825  083808  48  26.4709 N  63  59.3030 W   5.1        8.2        3.3        4.4        9.2 
090825  083809  48  26.4705 N  63  59.3004 W   5.3        8.2        3.3        4.4        9.2 
090825  083810  48  26.4702 N  63  59.2977 W   5.5        8.2        3.3        4.4        9.2 
090825  083811  48  26.4699 N  63  59.2950 W   5.6        8.2        3.3        4.4        9.2 
090825  083812  48  26.4695 N  63  59.2922 W   5.8        8.2        3.3        4.4        9.2 
090825  083813  48  26.4692 N  63  59.2893 W   6.0        8.2        3.3        4.4        9.2 
090825  083814  48  26.4688 N  63  59.2866 W   6.2        8.2        3.3        4.4        9.2 
090825  083815  48  26.4684 N  63  59.2837 W   6.3        8.2        3.3        4.4        9.2 
090825  083816  48  26.4680 N  63  59.2807 W   6.5        8.2        3.3        4.4        9.2 
090825  083817  48  26.4675 N  63  59.2777 W   6.6        8.2        3.3        4.4        9.2 
090825  083818  48  26.4671 N  63  59.2747 W   6.7        8.2        3.3        4.4        9.2 
090825  083819  48  26.4666 N  63  59.2716 W   6.8        8.2        3.3        4.4        9.2 
090825  083820  48  26.4662 N  63  59.2686 W   6.9        8.2        3.3        4.4        9.2 
090825  083821  48  26.4658 N  63  59.2654 W   7.0        8.2        3.3        4.4        9.2 
090825  083822  48  26.4653 N  63  59.2622 W   7.1        8.2        3.3        4.4        9.2 
090825  083823  48  26.4649 N  63  59.2591 W   7.2        8.2        3.3        4.4        9.2 
090825  083824  48  26.4644 N  63  59.2560 W   7.2        8.2        3.3        4.4        9.2 
090825  083825  48  26.4640 N  63  59.2528 W   7.3        8.2        3.3        4.4        9.2 
090825  083826  48  26.4635 N  63  59.2496 W   7.4        8.2        3.3        4.4        9.2 
090825  083827  48  26.4630 N  63  59.2464 W   7.4        8.2        3.3        4.4        9.2 
090825  083828  48  26.4625 N  63  59.2435 W   7.5        8.2        3.3        4.4        9.2 
090825  083829  48  26.4619 N  63  59.2404 W   7.5        8.2        3.3        4.4        9.2 
090825  083830  48  26.4614 N  63  59.2374 W   7.5        8.2        3.3        4.4        9.2 
090825  083831  48  26.4608 N  63  59.2343 W   7.6        8.2        3.3        4.4        9.2 
090825  083832  48  26.4604 N  63  59.2312 W   7.6        8.2        3.3        4.4        9.2 
090825  083833  48  26.4599 N  63  59.2280 W   7.6        8.2        3.3        4.4        9.2 
090825  083834  48  26.4594 N  63  59.2247 W   7.7        8.2        3.3        4.4        9.2 
090825  083835  48  26.4589 N  63  59.2215 W   7.7        8.2        3.3        4.4        9.2 
090825  083836  48  26.4584 N  63  59.2183 W   7.7        8.2        3.3        4.4        9.2 
090825  083837  48  26.4579 N  63  59.2150 W   7.8        8.2        3.3        4.4        9.2 
090825  083838  48  26.4573 N  63  59.2118 W   7.8        8.2        3.3        4.4        9.2 
090825  083839  48  26.4568 N  63  59.2086 W   7.8        8.2        3.3        4.4        9.2 
090825  083840  48  26.4563 N  63  59.2053 W   7.8        8.2        3.3        4.4        9.2 
090825  083841  48  26.4559 N  63  59.2021 W   7.9        8.2        3.3        4.4        9.2 
090825  083842  48  26.4554 N  63  59.1989 W   7.9        8.2        3.3        4.4        9.2 
090825  083843  48  26.4550 N  63  59.1957 W   7.9        8.2        3.3        4.4        9.2 
090825  083844  48  26.4545 N  63  59.1924 W   7.9        8.2        3.3        4.4        9.2 
090825  083845  48  26.4541 N  63  59.1892 W   7.9        8.2        3.3       24.5*       9.2 
090825  083846  48  26.4536 N  63  59.1860 W   7.9        8.2        3.3       24.5        9.2 
090825  083847  48  26.4532 N  63  59.1827 W   7.9        8.2        3.3       24.5        9.2 
090825  083848  48  26.4528 N  63  59.1794 W   7.9        8.2        3.3       24.5        9.2 
090825  083849  48  26.4524 N  63  59.1761 W   8.0        8.2        3.3       24.5        9.2 
090825  083850  48  26.4520 N  63  59.1728 W   8.0        8.2        3.3       24.5        9.2 
090825  083851  48  26.4516 N  63  59.1695 W   8.0        8.2        3.3       24.5        9.2 
090825  083852  48  26.4512 N  63  59.1661 W   8.0        8.2        3.3       24.5        9.2 
090825  083853  48  26.4507 N  63  59.1628 W   8.0        8.2        3.3       24.5        9.2 
090825  083854  48  26.4503 N  63  59.1595 W   8.0        8.2        3.3       24.5      469.3*
090825  083855  48  26.4499 N  63  59.1562 W   8.0        8.2        3.3       24.5      469.3 
090825  083856  48  26.4495 N  63  59.1528 W   8.0        8.2        3.3       24.5      469.3 
090825  083857  48  26.4491 N  63  59.1495 W   8.0        8.2        3.3       24.5      469.3 
090825  083858  48  26.4487 N  63  59.1463 W   8.0        8.2        3.3       24.5      469.3 
090825  083859  48  26.4484 N  63  59.1430 W   8.0        8.2        3.3       24.5      469.3 
090825  083900  48  26.4480 N  63  59.1397 W   8.0        8.2        3.3       24.5      296.9*
090825  083901  48  26.4475 N  63  59.1363 W   8.0        8.2        3.3       24.5      296.9 
090825  083902  48  26.4471 N  63  59.1331 W   8.0        8.2        3.3       24.5      296.9 
090825  083903  48  26.4467 N  63  59.1298 W   8.0        8.2        3.3       24.5      296.9 
090825  083904  48  26.4463 N  63  59.1265 W   8.0        8.2        3.3       24.5      296.9 
090825  083905  48  26.4459 N  63  59.1233 W   8.0        8.2        3.3       24.5      296.9 
090825  083906  48  26.4454 N  63  59.1199 W   8.0        8.2        3.3       24.5      296.9 
090825  083907  48  26.4450 N  63  59.1167 W   8.0        8.2        3.3       24.5      296.9 
090825  083908  48  26.4446 N  63  59.1134 W   8.0        8.2        3.3       24.5      296.9 
090825  083909  48  26.4442 N  63  59.1101 W   8.0        8.2        3.3       24.5      296.9 
090825  083910  48  26.4438 N  63  59.1068 W   8.0        8.2        3.3       24.5      296.9 
090825  083911  48  26.4434 N  63  59.1035 W   8.0        8.2        3.3       24.5      296.9 
090825  083912  48  26.4430 N  63  59.1003 W   8.0        8.2        3.3       24.5      296.9 
090825  083913  48  26.4425 N  63  59.0970 W   8.0        8.2        3.3       24.5      296.9 
090825  083914  48  26.4420 N  63  59.0938 W   8.0        8.2        3.3       24.5      296.9 
090825  083915  48  26.4415 N  63  59.0906 W   8.0        8.2        3.3       24.5      296.9 
090825  083916  48  26.4409 N  63  59.0874 W   8.0        8.2        3.3       24.5      296.9 
090825  083917  48  26.4405 N  63  59.0841 W   8.0        8.2        3.3       24.5      296.9 
090825  083918  48  26.4400 N  63  59.0808 W   8.0        8.2        3.3       24.5      296.9 
090825  083919  48  26.4395 N  63  59.0777 W   8.0        8.2        3.3       24.5      296.9 
090825  083920  48  26.4390 N  63  59.0746 W   8.0        8.2        3.3       24.5      296.9 
090825  083921  48  26.4385 N  63  59.0714 W   8.0        8.2        3.3       24.5      296.9 
090825  083922  48  26.4380 N  63  59.0681 W   8.0        8.2        3.3       24.5      296.9 
090825  083923  48  26.4375 N  63  59.0649 W   8.0        8.2        3.3       24.5      296.9 
090825  083924  48  26.4369 N  63  59.0617 W   8.0        8.2        3.3       24.5      296.9 
090825  083925  48  26.4364 N  63  59.0584 W   8.0        8.2        3.3       24.5      296.9 
090825  083926  48  26.4358 N  63  59.0550 W   8.0        8.2        3.3       24.5      296.9 
090825  083927  48  26.4354 N  63  59.0518 W   8.0        8.2        3.3       24.5      296.9 
090825  083928  48  26.4350 N  63  59.0485 W   8.0        8.2        3.3       24.5      296.9 
090825  083929  48  26.4344 N  63  59.0453 W   8.0        8.2        3.3       24.5      296.9 
090825  083930  48  26.4340 N  63  59.0421 W   8.0        8.2        3.3       24.5      296.9 
090825  083931  48  26.4334 N  63  59.0390 W   8.0        8.2        3.3       24.5      296.9 
090825  083932  48  26.4329 N  63  59.0358 W   8.0        8.2        3.3       24.5      296.9 
090825  083933  48  26.4324 N  63  59.0326 W   8.0        8.2        3.3       24.5      296.9 
090825  083934  48  26.4319 N  63  59.0294 W   7.9        8.2        3.3       24.5      296.9 
090825  083935  48  26.4314 N  63  59.0263 W   7.9        8.2        3.3       24.5      296.9 
090825  083936  48  26.4308 N  63  59.0230 W   7.9        8.2        3.3       24.5      296.9 
090825  083937  48  26.4303 N  63  59.0198 W   7.9        8.2        3.3       24.5      296.9 
090825  083938  48  26.4299 N  63  59.0166 W   7.9        8.2        3.3       24.5      296.9 
090825  083939  48  26.4294 N  63  59.0133 W   7.9        8.2        3.3       24.5      296.9 
090825  083940  48  26.4289 N  63  59.0101 W   7.9        8.2        3.3       24.5      296.9 
090825  083941  48  26.4284 N  63  59.0068 W   7.9        8.2        3.3       24.5      296.9 
090825  083942  48  26.4279 N  63  59.0036 W   7.9        8.2        3.3       24.5      296.9 
090825  083943  48  26.4274 N  63  59.0004 W   7.9        8.2        3.3       24.5      296.9 
090825  083944  48  26.4269 N  63  58.9972 W   7.9        8.2        3.3       24.5      296.9 
090825  083945  48  26.4264 N  63  58.9940 W   7.9        8.2        3.3       24.5      296.9 
090825  083946  48  26.4259 N  63  58.9909 W   7.8        8.2        3.3       24.6*     296.9 
090825  083947  48  26.4253 N  63  58.9878 W   7.8        8.2        3.3       24.6      296.9 
090825  083948  48  26.4248 N  63  58.9845 W   7.8        8.2        3.3       24.6      296.9 
090825  083949  48  26.4243 N  63  58.9812 W   7.8        8.2        3.3       24.6      296.9 
090825  083950  48  26.4238 N  63  58.9780 W   7.8        8.2        3.3       24.6      296.9 
090825  083951  48  26.4233 N  63  58.9749 W   7.8        8.2        3.3       24.6      296.9 
090825  083952  48  26.4228 N  63  58.9717 W   7.8        8.2        3.3       24.6      296.9 
090825  083953  48  26.4222 N  63  58.9685 W   7.8        8.2        3.3       24.6      296.9 
090825  083954  48  26.4217 N  63  58.9655 W   7.8        8.2        3.3       24.6      296.9 
090825  083955  48  26.4212 N  63  58.9624 W   7.8        8.2        3.3       24.6      296.9 
090825  083956  48  26.4206 N  63  58.9593 W   7.8        8.2        3.3       24.6      296.9 
090825  083957  48  26.4200 N  63  58.9563 W   7.8        8.2        3.3       24.6      296.9 
090825  083958  48  26.4195 N  63  58.9533 W   7.8        8.2        3.3       24.6      296.9 
090825  083959  48  26.4189 N  63  58.9502 W   7.8        8.2        3.3       24.6      296.9 
090825  084000  48  26.4184 N  63  58.9471 W   7.8        8.2        3.3       24.6      296.9 
090825  084001  48  26.4179 N  63  58.9439 W   7.8        8.2        3.3       24.6      296.9 
090825  084002  48  26.4174 N  63  58.9407 W   7.8        8.2        3.3       24.6      296.9 
090825  084003  48  26.4170 N  63  58.9375 W   7.8        8.2        3.3       24.6      296.9 
090825  084004  48  26.4164 N  63  58.9343 W   7.8        8.2        3.3       24.6      296.9 
090825  084005  48  26.4159 N  63  58.9312 W   7.8        8.2        3.3       24.6      296.9 
090825  084006  48  26.4154 N  63  58.9280 W   7.8        8.2        3.3       24.6      296.9 
090825  084007  48  26.4149 N  63  58.9248 W   7.8        8.2        3.3       24.6      296.9 
090825  084008  48  26.4145 N  63  58.9216 W   7.8        8.2        3.3       24.6      296.9 
090825  084009  48  26.4139 N  63  58.9184 W   7.8        8.2        3.3       24.6      296.9 
090825  084010  48  26.4134 N  63  58.9153 W   7.8        8.2        3.3       24.6      296.9 
090825  084011  48  26.4129 N  63  58.9122 W   7.8        8.2        3.3       24.6      296.9 
090825  084012  48  26.4124 N  63  58.9090 W   7.8        8.2        3.3       24.6      296.9 
090825  084013  48  26.4119 N  63  58.9058 W   7.8        8.2        3.3       24.6      296.9 
090825  084014  48  26.4114 N  63  58.9027 W   7.8        8.2        3.3       24.6      296.9 
090825  084015  48  26.4108 N  63  58.8995 W   7.8        8.2        3.3       24.6      296.9 
090825  084016  48  26.4102 N  63  58.8964 W   7.8        8.2        3.3       24.6      296.9 
090825  084017  48  26.4097 N  63  58.8933 W   7.7        8.2        3.3       24.6      296.9 
090825  084018  48  26.4092 N  63  58.8901 W   7.7        8.2        3.3       24.6      296.9 
090825  084019  48  26.4087 N  63  58.8870 W   7.7        8.2        3.3       24.6      296.9 
090825  084020  48  26.4081 N  63  58.8839 W   7.7        8.2        3.3       24.6      296.9 
090825  084021  48  26.4076 N  63  58.8808 W   7.7        8.2        3.3       24.6      296.9 
090825  084022  48  26.4070 N  63  58.8778 W   7.7        8.2        3.3       24.6      296.9 
090825  084023  48  26.4065 N  63  58.8748 W   7.7        8.2        3.3       24.6      296.9 
090825  084024  48  26.4059 N  63  58.8717 W   7.7        8.2        3.3       24.6      296.9 
090825  084025  48  26.4053 N  63  58.8687 W   7.7        8.2        3.3       24.6      296.9 
090825  084026  48  26.4048 N  63  58.8656 W   7.7        8.2        3.3       24.6      296.9 
090825  084027  48  26.4042 N  63  58.8625 W   7.6        8.2        3.3       24.6      296.9 
090825  084028  48  26.4037 N  63  58.8594 W   7.7        8.2        3.3       24.6      296.9 
090825  084029  48  26.4031 N  63  58.8564 W   7.6        8.2        3.3       24.6      296.9 
090825  084030  48  26.4026 N  63  58.8533 W   7.6        8.2        3.3       24.6      128.4*
090825  084031  48  26.4021 N  63  58.8502 W   7.6        8.2        3.3       24.6      128.4 
090825  084032  48  26.4016 N  63  58.8471 W   7.6        8.2        3.3       24.6      128.4 
090825  084033  48  26.4010 N  63  58.8440 W   7.6        8.2        3.3       24.6      128.4 
090825  084034  48  26.4005 N  63  58.8409 W   7.6        8.2        3.3       24.6      128.4 
090825  084035  48  26.4000 N  63  58.8378 W   7.6        8.2        3.3       24.6      128.4 
090825  084036  48  26.3994 N  63  58.8348 W   7.6        8.2        3.3       24.6      128.4 
090825  084037  48  26.3989 N  63  58.8318 W   7.6        8.2        3.3       24.6      128.4 
090825  084038  48  26.3984 N  63  58.8287 W   7.6        8.2        3.3       24.6      128.4 
090825  084039  48  26.3978 N  63  58.8256 W   7.6        8.2        3.3       24.6      128.4 
090825  084040  48  26.3973 N  63  58.8226 W   7.6        8.2        3.3       24.6      128.4 
090825  084041  48  26.3968 N  63  58.8195 W   7.5        8.2        3.3       24.6      128.4 
090825  084042  48  26.3963 N  63  58.8165 W   7.5        8.2        3.3       24.6      128.4 
090825  084043  48  26.3957 N  63  58.8135 W   7.5        8.2        3.3       24.6      128.4 
090825  084044  48  26.3952 N  63  58.8104 W   7.5        8.2        3.3       24.6      128.4 
090825  084045  48  26.3946 N  63  58.8076 W   7.5        8.2        3.3       24.6      128.4 
090825  084046  48  26.3941 N  63  58.8047 W   7.4        8.2        3.3       24.6      128.4 
090825  084047  48  26.3936 N  63  58.8020 W   7.3        8.2        3.3       24.6      128.4 
090825  084048  48  26.3932 N  63  58.7992 W   7.2        8.2        3.3       24.6      128.4 
090825  084049  48  26.3927 N  63  58.7965 W   7.1        8.2        3.3       24.6      128.4 
090825  084050  48  26.3923 N  63  58.7939 W   7.0        8.2        3.3       24.6      128.4 
090825  084051  48  26.3919 N  63  58.7914 W   6.9        8.2        3.3       24.6      128.4 
090825  084052  48  26.3915 N  63  58.7888 W   6.8        8.2        3.3       24.6      128.4 
090825  084053  48  26.3912 N  63  58.7863 W   6.7        8.2        3.3       24.6      128.4 
090825  084054  48  26.3909 N  63  58.7839 W   6.6        8.2        3.3       24.6      128.4 
090825  084055  48  26.3905 N  63  58.7814 W   6.5        8.2        3.3       24.6      128.4 
090825  084056  48  26.3902 N  63  58.7789 W   6.4        8.2        3.3       24.6      128.4 
090825  084057  48  26.3899 N  63  58.7766 W   6.3        8.2        3.3       24.6      128.4 
090825  084058  48  26.3896 N  63  58.7742 W   6.3        8.2        3.3       24.6      128.4 
090825  084059  48  26.3892 N  63  58.7718 W   6.2        8.2        3.3       24.6      128.4 
090825  084100  48  26.3889 N  63  58.7694 W   6.2        8.2        3.3       24.6      128.4 
090825  084101  48  26.3886 N  63  58.7670 W   6.1        8.2        3.3       24.6      128.4 
090825  084102  48  26.3882 N  63  58.7649 W   6.1        8.2        3.3       24.6      128.4 
090825  084103  48  26.3879 N  63  58.7626 W   6.0        8.2        3.3       24.6      128.4 
090825  084104  48  26.3876 N  63  58.7603 W   6.0        8.2        3.3       24.6      128.4 
090825  084105  48  26.3872 N  63  58.7580 W   5.9        8.2        3.3       24.6      128.4 
090825  084106  48  26.3869 N  63  58.7557 W   5.9        8.2        3.3       24.6      128.4 
090825  084107  48  26.3866 N  63  58.7534 W   5.9        8.2        3.3       24.6      128.4 
090825  084108  48  26.3863 N  63  58.7510 W   5.9        8.2        3.3       24.6      128.4 
090825  084109  48  26.3860 N  63  58.7486 W   5.9        8.2        3.3       24.6      128.4 
090825  084110  48  26.3857 N  63  58.7463 W   5.9        8.2        3.3       24.6      128.4 
090825  084111  48  26.3854 N  63  58.7440 W   5.8        8.2        3.3       24.6      128.4 
090825  084112  48  26.3852 N  63  58.7416 W   5.8        8.2        3.3       24.6      128.4 
090825  084113  48  26.3849 N  63  58.7392 W   5.8        8.2        3.3       24.6      128.4 
090825  084114  48  26.3845 N  63  58.7369 W   5.8        2.4*       3.3       24.6      128.4 
090825  084115  48  26.3843 N  63  58.7345 W   5.8        2.4        3.3       24.6      128.4 
090825  084116  48  26.3840 N  63  58.7321 W   5.8        2.4        3.3       24.6      128.4 
090825  084117  48  26.3837 N  63  58.7297 W   5.8        2.4        3.3       24.6      128.4 
090825  084118  48  26.3834 N  63  58.7273 W   5.8        2.4        3.3       24.6      128.4 
090825  084119  48  26.3831 N  63  58.7249 W   5.8        2.4        3.3       24.6      128.4 
090825  084120  48  26.3828 N  63  58.7225 W   5.8        2.4        3.3       24.6      128.4 
090825  084121  48  26.3825 N  63  58.7201 W   5.8        2.4        3.3       24.6      128.4 
090825  084122  48  26.3822 N  63  58.7178 W   5.8        2.4        3.3       24.6      128.4 
090825  084123  48  26.3819 N  63  58.7154 W   5.8        2.4        3.3       24.6      128.4 
090825  084124  48  26.3816 N  63  58.7131 W   5.8        2.4        3.3       24.6       37.4*
090825  084125  48  26.3813 N  63  58.7107 W   5.8        2.4        3.3       24.6       37.4 
090825  084126  48  26.3810 N  63  58.7083 W   5.8        2.4        3.3       24.6       37.4 
090825  084127  48  26.3808 N  63  58.7059 W   5.8        2.4        3.3       24.6       37.4 
090825  084128  48  26.3804 N  63  58.7035 W   5.8        2.4        3.3       24.6       37.4 
090825  084129  48  26.3801 N  63  58.7011 W   5.8        2.4        3.3       24.6       87.5*
090825  084130  48  26.3798 N  63  58.6987 W   5.8        2.4        3.3       24.6       87.5 
090825  084131  48  26.3796 N  63  58.6963 W   5.8        2.4        3.3       24.6       87.5 
090825  084132  48  26.3793 N  63  58.6939 W   5.8        2.4        3.3       24.6       87.5 
090825  084133  48  26.3790 N  63  58.6914 W   5.8        2.4        3.3       24.6       87.5 
090825  084134  48  26.3787 N  63  58.6890 W   5.8        2.4        3.3       24.6       87.5 
090825  084135  48  26.3784 N  63  58.6865 W   5.8        2.4        3.3       24.6       87.5 
090825  084136  48  26.3781 N  63  58.6841 W   5.9        2.4        3.3       24.6       87.5 
090825  084137  48  26.3778 N  63  58.6817 W   5.9        2.4        3.3       24.6       87.5 
090825  084138  48  26.3775 N  63  58.6792 W   5.9        2.4        3.3       24.6       87.5 
090825  084139  48  26.3772 N  63  58.6768 W   5.9        2.4        3.3       24.6       87.5 
090825  084140  48  26.3769 N  63  58.6744 W   5.8        2.4        3.3       24.6       87.5 
090825  084141  48  26.3766 N  63  58.6720 W   5.8        2.4        3.3       24.6       87.5 
090825  084142  48  26.3763 N  63  58.6696 W   5.8        2.4        3.3       24.6       87.5 
090825  084143  48  26.3760 N  63  58.6672 W   5.8        2.4        3.3       24.6       87.5 
090825  084144  48  26.3756 N  63  58.6649 W   5.8        2.4        3.3       24.6       87.5 
090825  084145  48  26.3753 N  63  58.6626 W   5.8        2.4        3.3       24.6      505.0*
090825  084146  48  26.3749 N  63  58.6603 W   5.9        2.4        3.3       24.6      505.0 
090825  084147  48  26.3745 N  63  58.6579 W   5.9        2.4        3.3       24.6      505.0 
090825  084148  48  26.3742 N  63  58.6556 W   5.9        2.4        3.3       24.6      505.0 
090825  084149  48  26.3739 N  63  58.6532 W   5.9        2.4        3.3       11.6*     505.0 
090825  084150  48  26.3735 N  63  58.6508 W   5.9        2.4        3.3       11.6       60.3*
090825  084151  48  26.3732 N  63  58.6484 W   5.9        2.4        3.3       11.6       60.3 
090825  084152  48  26.3729 N  63  58.6460 W   5.9        2.4        3.3       11.6       60.3 
090825  084153  48  26.3726 N  63  58.6436 W   5.9        2.4        3.3       11.6       60.3 
090825  084154  48  26.3722 N  63  58.6412 W   5.9        2.4        3.3       11.6       60.3 
090825  084155  48  26.3719 N  63  58.6387 W   5.9        2.4        3.3       11.6       60.3 
090825  084156  48  26.3716 N  63  58.6362 W   5.9        2.4        3.3       11.6       60.3*
090825  084157  48  26.3713 N  63  58.6338 W   5.9        2.4        7.5*      11.6       60.3 
090825  084158  48  26.3710 N  63  58.6315 W   5.9        2.4        7.5       11.6       60.3 
090825  084159  48  26.3706 N  63  58.6290 W   5.9        2.4        7.5       11.6       60.3 
090825  084200  48  26.3703 N  63  58.6266 W   5.9        2.4        7.5       11.6       60.3 
090825  084201  48  26.3699 N  63  58.6243 W   5.9        2.4        7.5       11.6       60.3 
090825  084202  48  26.3696 N  63  58.6220 W   5.9        2.4        7.5       11.6       60.3 
090825  084203  48  26.3692 N  63  58.6196 W   5.9        2.4        7.5       11.6       60.3 
