FileName: C:\TRAWLS~1\FALL\GP341F.TXT
Local Time: Mon Sep 21 15:16:29 2009

Ship: september 21, 2009 Trip: GP341F Tow: 8
Comments: zone 12  entre port hood NE et souris PEI
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
090921  181630  46  11.2427 N  61  58.7349 W   7.2        3.4       12.8*      93.2*     393.2*
090921  181631  46  11.2446 N  61  58.7338 W   7.2        3.4       12.8       93.2      393.2 
090921  181632  46  11.2466 N  61  58.7326 W   7.3        3.4       12.8       93.2      393.2 
090921  181633  46  11.2485 N  61  58.7315 W   7.3        3.4       12.8       93.2      393.2 
090921  181634  46  11.2505 N  61  58.7304 W   7.4        3.4       12.8       93.2      393.2 
090921  181635  46  11.2525 N  61  58.7293 W   7.4        3.4       12.8       93.2      393.2 
090921  181636  46  11.2545 N  61  58.7282 W   7.4        3.4       12.8       93.2      393.2 
090921  181637  46  11.2564 N  61  58.7271 W   7.4        3.4       12.8       93.2      393.2 
090921  181638  46  11.2583 N  61  58.7260 W   7.4        3.4       12.8       93.2      393.2 
090921  181639  46  11.2602 N  61  58.7248 W   7.4        3.4       12.8       93.2      393.2 
090921  181640  46  11.2621 N  61  58.7238 W   7.4        3.4       12.8       93.2      393.2 
090921  181641  46  11.2640 N  61  58.7227 W   7.4        3.4       12.8       93.2      393.2 
090921  181642  46  11.2659 N  61  58.7216 W   7.3        3.4       12.8       93.2      393.2 
090921  181643  46  11.2677 N  61  58.7205 W   7.3        3.4       12.8       93.2      393.2 
090921  181644  46  11.2695 N  61  58.7194 W   7.3        3.4       12.8       93.2      393.2 
090921  181645  46  11.2713 N  61  58.7184 W   7.2        3.4       12.8       93.2        6.6*
090921  181646  46  11.2730 N  61  58.7175 W   7.1        3.4       12.8       93.2        6.6 
090921  181647  46  11.2746 N  61  58.7166 W   7.0        3.4       12.8       93.2        6.6 
090921  181648  46  11.2762 N  61  58.7157 W   6.8        3.4       12.8       93.2        6.6 
090921  181649  46  11.2777 N  61  58.7149 W   6.7        3.4       12.8       93.2        6.6 
090921  181650  46  11.2792 N  61  58.7142 W   6.5        3.4       12.8       93.2        1.8*
090921  181651  46  11.2806 N  61  58.7135 W   6.3        3.4       12.8       93.2        1.8 
090921  181652  46  11.2819 N  61  58.7128 W   6.1        3.4       12.8       93.2        1.8 
090921  181653  46  11.2832 N  61  58.7121 W   5.9        3.4       12.8       93.2        1.8 
090921  181654  46  11.2845 N  61  58.7115 W   5.8        3.4       12.8       93.2        1.8 
090921  181655  46  11.2857 N  61  58.7109 W   5.6        3.4       12.8       93.2        7.9*
090921  181656  46  11.2869 N  61  58.7103 W   5.4        3.4       12.8       93.2        7.9 
090921  181657  46  11.2881 N  61  58.7097 W   5.3        3.4       12.8       93.2        7.9 
090921  181658  46  11.2892 N  61  58.7092 W   5.1        3.4       12.8       93.2        7.9 
090921  181659  46  11.2903 N  61  58.7087 W   5.0        3.4       12.8       93.2        7.9 
090921  181700  46  11.2914 N  61  58.7082 W   4.9        3.4       12.8       93.2       10.6*
090921  181701  46  11.2925 N  61  58.7077 W   4.7        3.4       12.8        4.8*      10.6 
090921  181702  46  11.2936 N  61  58.7073 W   4.6        3.4       12.8        4.8       10.6 
090921  181703  46  11.2946 N  61  58.7068 W   4.5        3.4       12.8        4.8       10.6 
090921  181704  46  11.2956 N  61  58.7063 W   4.4        3.4       12.8        4.8       10.6 
090921  181705  46  11.2966 N  61  58.7058 W   4.3        3.4       12.8        4.8       10.6 
090921  181706  46  11.2976 N  61  58.7054 W   4.3        3.4       12.8        4.8       10.6 
090921  181707  46  11.2986 N  61  58.7050 W   4.2        3.4       12.8        4.8       10.6 
090921  181708  46  11.2995 N  61  58.7046 W   4.1        3.4       11.5*       4.8       10.6 
090921  181709  46  11.3004 N  61  58.7042 W   4.0        3.4       11.5        4.8       10.6 
090921  181710  46  11.3014 N  61  58.7038 W   3.9        3.4       11.5        4.8       10.6 
090921  181711  46  11.3023 N  61  58.7033 W   3.9        3.4       11.5        4.8        7.5*
090921  181712  46  11.3032 N  61  58.7029 W   3.8        3.4       11.5        4.8        7.5 
090921  181713  46  11.3041 N  61  58.7026 W   3.8        3.4       11.5        4.8        7.5 
090921  181714  46  11.3050 N  61  58.7021 W   3.7        3.4       11.5        4.8        7.5 
090921  181715  46  11.3059 N  61  58.7017 W   3.7        3.4       11.5        4.8        7.5 
090921  181716  46  11.3068 N  61  58.7013 W   3.6        3.4       11.5        4.8       13.2*
090921  181717  46  11.3077 N  61  58.7009 W   3.6        3.4       11.5        4.8       13.2 
090921  181718  46  11.3087 N  61  58.7005 W   3.6        3.4       11.5        4.8       13.2 
090921  181719  46  11.3096 N  61  58.7000 W   3.6        3.4       11.5        4.8       13.2 
090921  181720  46  11.3107 N  61  58.6996 W   3.7        3.4       11.5        4.8       13.2 
090921  181721  46  11.3118 N  61  58.6990 W   3.8        3.4       11.5        4.8       15.4*
090921  181722  46  11.3130 N  61  58.6985 W   3.9        3.4       11.5        4.8       15.4 
090921  181723  46  11.3143 N  61  58.6978 W   4.1        3.4       11.5        4.8       15.4 
090921  181724  46  11.3156 N  61  58.6972 W   4.3        3.4       11.5        4.8       15.4 
090921  181725  46  11.3171 N  61  58.6964 W   4.5        3.4       11.5        4.8       15.4 
090921  181726  46  11.3186 N  61  58.6956 W   4.7        3.4       11.5        4.8       15.4 
090921  181727  46  11.3202 N  61  58.6948 W   4.9        3.4       11.5        4.8        9.7*
090921  181728  46  11.3218 N  61  58.6939 W   5.1        3.4       11.5        4.8        9.7 
090921  181729  46  11.3235 N  61  58.6931 W   5.4        3.4       11.5        4.8        9.7 
090921  181730  46  11.3253 N  61  58.6921 W   5.6        3.4       11.5        4.8        9.7 
090921  181731  46  11.3271 N  61  58.6912 W   5.8        3.4       11.5        4.8        9.7 
090921  181732  46  11.3290 N  61  58.6902 W   6.0        3.4       11.5        4.8        9.7 
090921  181733  46  11.3308 N  61  58.6893 W   6.1        3.4       11.5        4.8        9.7 
090921  181734  46  11.3327 N  61  58.6883 W   6.3        3.4       11.5        4.8        9.7 
090921  181735  46  11.3347 N  61  58.6873 W   6.5        3.4       11.5        4.8        9.7 
090921  181736  46  11.3365 N  61  58.6862 W   6.6        3.4       11.5        4.8        9.7 
090921  181737  46  11.3385 N  61  58.6852 W   6.8        3.4       11.5        4.8        9.7 
090921  181738  46  11.3405 N  61  58.6841 W   6.9        3.4       11.5        4.8        9.7 
090921  181739  46  11.3425 N  61  58.6830 W   7.0        3.4       11.5        4.8        9.7 
090921  181740  46  11.3444 N  61  58.6819 W   7.1        3.4       11.5        4.8        9.7 
090921  181741  46  11.3464 N  61  58.6808 W   7.2        3.4       11.5        4.8        9.7 
090921  181742  46  11.3484 N  61  58.6797 W   7.3        3.4       11.5        4.8        9.7 
090921  181743  46  11.3505 N  61  58.6786 W   7.3        3.4       11.5        4.8        9.7 
090921  181744  46  11.3525 N  61  58.6775 W   7.4        3.4       11.5        4.8        9.7 
090921  181745  46  11.3545 N  61  58.6765 W   7.4        3.4       11.5        4.8        9.7 
090921  181746  46  11.3565 N  61  58.6754 W   7.5        3.4       11.5        4.8        9.7 
090921  181747  46  11.3585 N  61  58.6743 W   7.5        3.4       11.5        4.8        9.7 
090921  181748  46  11.3605 N  61  58.6732 W   7.5        3.4       11.5        4.8        9.7 
090921  181749  46  11.3625 N  61  58.6720 W   7.6        3.4       11.5        4.8        9.7 
090921  181750  46  11.3645 N  61  58.6709 W   7.6        3.4       11.5        4.8        9.7 
090921  181751  46  11.3665 N  61  58.6698 W   7.6        3.4       11.5        4.8        9.7 
090921  181752  46  11.3685 N  61  58.6688 W   7.6        3.4       11.5        4.8        9.7 
090921  181753  46  11.3706 N  61  58.6678 W   7.6        3.4       11.5        4.8        9.7 
090921  181754  46  11.3726 N  61  58.6668 W   7.6        3.4       11.5        4.8        9.7 
090921  181755  46  11.3747 N  61  58.6659 W   7.6        3.4       11.5        4.8        9.7 
