FileName: C:\TRAWLS~1\FALL\GP049F.TXT
Local Time: Sun Aug 16 18:58:23 2009

Ship: August 16, 2009 Trip: GP049F Tow: 13
Comments: zone 12 sud ouest du banc orphelin
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
090816  215824  48  12.9615 N  63  52.6483 W   8.0       10.2        2.9*     123.8*     446.5*
090816  215825  48  12.9618 N  63  52.6513 W   7.9       10.2        2.9      123.8      446.5 
090816  215826  48  12.9621 N  63  52.6544 W   7.8       10.2        2.9      123.8      446.5 
090816  215827  48  12.9624 N  63  52.6574 W   7.7       10.2        2.9      123.8      446.5 
090816  215828  48  12.9627 N  63  52.6602 W   7.6       10.2        2.9      123.8      446.5 
090816  215829  48  12.9629 N  63  52.6630 W   7.5       10.2        2.9      123.8      446.5 
090816  215830  48  12.9632 N  63  52.6657 W   7.3       10.2        2.9      123.8      446.5 
090816  215831  48  12.9636 N  63  52.6682 W   7.2       10.2        2.9      123.8       20.2*
090816  215832  48  12.9638 N  63  52.6707 W   7.0       10.2        2.9      123.8       20.2 
090816  215833  48  12.9640 N  63  52.6730 W   6.8       10.2        2.9      123.8       20.2 
090816  215834  48  12.9643 N  63  52.6753 W   6.6       10.2        2.9      123.8       20.2 
090816  215835  48  12.9645 N  63  52.6776 W   6.4       10.2        2.9      123.8       20.2 
090816  215836  48  12.9648 N  63  52.6798 W   6.3       10.2        2.9      123.8       20.2 
090816  215837  48  12.9650 N  63  52.6820 W   6.1       10.2        2.9      123.8       20.2 
090816  215838  48  12.9653 N  63  52.6841 W   6.0       10.2        2.9      123.8       20.2 
090816  215839  48  12.9654 N  63  52.6862 W   5.8       10.2        2.9      123.8       20.2 
090816  215840  48  12.9657 N  63  52.6882 W   5.7       10.2        2.9      123.8       20.2 
090816  215841  48  12.9660 N  63  52.6902 W   5.5       10.2        2.9      123.8       20.2 
090816  215842  48  12.9662 N  63  52.6922 W   5.4       10.2        2.9      123.8       20.2 
090816  215843  48  12.9665 N  63  52.6941 W   5.3       10.2        2.9      123.8       20.2 
090816  215844  48  12.9667 N  63  52.6960 W   5.2       10.2        2.9      123.8       20.2 
090816  215845  48  12.9669 N  63  52.6980 W   5.1       10.2        2.9      123.8       20.2 
090816  215846  48  12.9672 N  63  52.6998 W   5.0       10.2        2.9      123.8       20.2 
090816  215847  48  12.9674 N  63  52.7016 W   5.0       10.2        2.9      123.8       18.5*
090816  215848  48  12.9676 N  63  52.7034 W   4.9       10.2        2.9      123.8       18.5 
090816  215849  48  12.9678 N  63  52.7051 W   4.8       10.2        2.9      123.8       18.5 
090816  215850  48  12.9680 N  63  52.7068 W   4.7       10.2        2.9      123.8       18.5 
090816  215851  48  12.9682 N  63  52.7086 W   4.7       10.2        2.9      123.8       18.5 
090816  215852  48  12.9684 N  63  52.7102 W   4.6       10.2        2.9      123.8       18.5 
090816  215853  48  12.9686 N  63  52.7119 W   4.6       10.2        2.9        4.1*     412.2*
090816  215854  48  12.9688 N  63  52.7136 W   4.5       10.2        2.9        4.1      412.2 
090816  215855  48  12.9690 N  63  52.7153 W   4.4       10.2        2.9        4.1      412.2 
090816  215856  48  12.9692 N  63  52.7170 W   4.4       10.2        2.9        4.1      412.2 
090816  215857  48  12.9694 N  63  52.7185 W   4.3       10.2        2.9        4.1      412.2 
090816  215858  48  12.9695 N  63  52.7200 W   4.3       10.2        2.9        2.4*     412.2 
090816  215859  48  12.9697 N  63  52.7216 W   4.3       10.2        2.9        2.4      412.2 
090816  215900  48  12.9698 N  63  52.7231 W   4.2       10.2        2.9        2.4      412.2 
090816  215901  48  12.9700 N  63  52.7246 W   4.2       10.2        2.9        2.4      412.2 
090816  215902  48  12.9702 N  63  52.7263 W   4.2       10.2        2.9        2.4      412.2 
090816  215903  48  12.9705 N  63  52.7283 W   4.3       10.2        2.9        2.8*     412.2 
090816  215904  48  12.9708 N  63  52.7303 W   4.3       10.2        2.9        2.8      412.2 
090816  215905  48  12.9711 N  63  52.7324 W   4.4       10.2        2.9        2.8      412.2 
090816  215906  48  12.9714 N  63  52.7346 W   4.6       10.2        2.9        2.8      412.2 
090816  215907  48  12.9717 N  63  52.7368 W   4.7       10.2        2.9        2.8      412.2 
090816  215908  48  12.9720 N  63  52.7393 W   4.9       10.2        2.9        4.1*      22.4*
090816  215909  48  12.9722 N  63  52.7418 W   5.1       10.2        2.9        4.1       22.4 
090816  215910  48  12.9725 N  63  52.7445 W   5.3       10.2        2.9        4.1       22.4 
090816  215911  48  12.9728 N  63  52.7472 W   5.5       10.2        2.9        4.1       22.4 
090816  215912  48  12.9731 N  63  52.7500 W   5.7       10.2        2.9        4.1       22.4 
090816  215913  48  12.9734 N  63  52.7530 W   5.9       10.2        2.9        4.1       17.2*
090816  215914  48  12.9737 N  63  52.7559 W   6.1       10.2        2.9        4.1       17.2 
090816  215915  48  12.9741 N  63  52.7590 W   6.3       10.2        2.9        4.1       17.2 
090816  215916  48  12.9744 N  63  52.7621 W   6.5       10.2        2.9        4.1       17.2 
090816  215917  48  12.9747 N  63  52.7653 W   6.7       10.2        2.9        4.1       17.2 
090816  215918  48  12.9750 N  63  52.7685 W   6.8       10.2        2.9        4.1       17.2 
090816  215919  48  12.9753 N  63  52.7717 W   7.0       10.2        2.9        4.1       17.2 
090816  215920  48  12.9757 N  63  52.7750 W   7.1       10.2        2.9        4.1       17.2 
090816  215921  48  12.9760 N  63  52.7782 W   7.2        3.8*       2.9        4.1       17.2 
090816  215922  48  12.9763 N  63  52.7816 W   7.4        3.8        2.9        4.1       17.2 
090816  215923  48  12.9766 N  63  52.7849 W   7.5        3.8        2.9        4.1       17.2 
090816  215924  48  12.9770 N  63  52.7883 W   7.6        3.8        2.9        4.1       17.2 
090816  215925  48  12.9772 N  63  52.7916 W   7.7        3.8        2.9        4.1       17.2 
090816  215926  48  12.9773 N  63  52.7950 W   7.7        3.8        2.9        4.1       17.2 
090816  215927  48  12.9775 N  63  52.7984 W   7.8        3.8        2.9        4.1       17.2 
090816  215928  48  12.9777 N  63  52.8018 W   7.8        3.8        2.9        4.1       17.2 
090816  215929  48  12.9780 N  63  52.8052 W   7.9        3.8        2.9        4.1       17.2 
090816  215930  48  12.9782 N  63  52.8086 W   7.9        3.8        2.9        4.1       17.2 
090816  215931  48  12.9784 N  63  52.8119 W   8.0        3.8        2.9        4.1       17.2 
090816  215932  48  12.9786 N  63  52.8154 W   8.0        3.8        2.9        4.1       17.2 
090816  215933  48  12.9788 N  63  52.8188 W   8.0        3.8        2.9        4.1       17.2 
090816  215934  48  12.9789 N  63  52.8222 W   8.1        3.8        2.9        4.1       17.2 
090816  215935  48  12.9791 N  63  52.8257 W   8.1        3.8        2.9        4.1       17.2 
090816  215936  48  12.9792 N  63  52.8291 W   8.1        3.8        2.9        4.1       17.2 
090816  215937  48  12.9793 N  63  52.8326 W   8.2        3.8        2.9        4.1       17.2 
090816  215938  48  12.9794 N  63  52.8361 W   8.2        3.8        2.9        4.1       17.2 
090816  215939  48  12.9795 N  63  52.8395 W   8.2        3.8        2.9        4.1       17.2 
090816  215940  48  12.9796 N  63  52.8430 W   8.2        3.8        2.9        4.1       17.2 
090816  215941  48  12.9797 N  63  52.8464 W   8.2        3.8        2.9        4.1       17.2 
090816  215942  48  12.9797 N  63  52.8499 W   8.2        3.8        2.9        4.1       17.2 
090816  215943  48  12.9797 N  63  52.8533 W   8.2        3.8        2.9        4.1       17.2 
090816  215944  48  12.9798 N  63  52.8567 W   8.2        3.8        2.9        4.1       17.2 
090816  215945  48  12.9799 N  63  52.8602 W   8.2        3.8        2.9        4.1       27.3*
090816  215946  48  12.9799 N  63  52.8637 W   8.2        3.8        2.9        4.1       27.3 
090816  215947  48  12.9799 N  63  52.8672 W   8.2        3.8        2.9        4.1       27.3 
090816  215948  48  12.9798 N  63  52.8706 W   8.2        3.8        2.9        4.1       27.3 
090816  215949  48  12.9798 N  63  52.8740 W   8.2        3.8        2.9        4.1       27.3 
090816  215950  48  12.9797 N  63  52.8775 W   8.2        3.8        2.9        4.1       27.3 
090816  215951  48  12.9796 N  63  52.8809 W   8.2        3.8        2.9        4.1       27.3 
090816  215952  48  12.9794 N  63  52.8844 W   8.2        3.8        2.9        4.1       27.3 
090816  215953  48  12.9793 N  63  52.8878 W   8.2        3.8        2.9        4.1       27.3 
090816  215954  48  12.9792 N  63  52.8912 W   8.2        3.8        2.9        4.1       27.3 
090816  215955  48  12.9789 N  63  52.8946 W   8.2        3.8        2.9        4.1       27.3 
090816  215956  48  12.9788 N  63  52.8980 W   8.2        3.8        2.9        4.1       27.3 
090816  215957  48  12.9786 N  63  52.9014 W   8.2        3.8        2.9        4.1       27.3 
090816  215958  48  12.9784 N  63  52.9048 W   8.2        3.8        2.9        4.1       27.3 
090816  215959  48  12.9781 N  63  52.9080 W   8.2        3.8        2.9        4.1       27.3 
090816  220000  48  12.9779 N  63  52.9115 W   8.2        3.8        2.9        4.1       27.3 
090816  220001  48  12.9777 N  63  52.9148 W   8.2        3.8        2.9        4.1       27.3 
090816  220002  48  12.9775 N  63  52.9181 W   8.2        3.8        2.9        4.1       27.3 
090816  220003  48  12.9773 N  63  52.9215 W   8.2        3.8        2.9        4.1       27.3 
090816  220004  48  12.9770 N  63  52.9248 W   8.2        3.8        2.9        4.1       27.3 
090816  220005  48  12.9767 N  63  52.9282 W   8.1        3.8        2.9        4.1       27.3 
090816  220006  48  12.9764 N  63  52.9315 W   8.1        3.8        2.9        4.1       27.3 
090816  220007  48  12.9761 N  63  52.9348 W   8.1        3.8        2.9        4.1       27.3 
090816  220008  48  12.9759 N  63  52.9382 W   8.1        3.8        2.9        4.1       27.3 
090816  220009  48  12.9756 N  63  52.9416 W   8.1        3.8        2.9        4.1       27.3 
090816  220010  48  12.9754 N  63  52.9450 W   8.1        3.8        2.9        4.1       27.3 
090816  220011  48  12.9751 N  63  52.9483 W   8.1        3.8        2.9        4.1       27.3 
090816  220012  48  12.9748 N  63  52.9516 W   8.1        3.8        2.9        4.1       93.3*
090816  220013  48  12.9746 N  63  52.9551 W   8.1        3.8        2.9        4.1       93.3 
090816  220014  48  12.9744 N  63  52.9586 W   8.1        3.8        2.9        4.1       93.3 
090816  220015  48  12.9741 N  63  52.9618 W   8.0        3.8        2.9        4.1       93.3 
090816  220016  48  12.9738 N  63  52.9651 W   8.0        3.8        2.9        9.1*      93.3 
090816  220017  48  12.9734 N  63  52.9684 W   8.0        3.8        2.9        9.1       40.0*
090816  220018  48  12.9732 N  63  52.9717 W   8.0        3.8        2.9        9.1       40.0 
090816  220019  48  12.9730 N  63  52.9751 W   8.0        3.8        2.9        9.1       40.0 
090816  220020  48  12.9727 N  63  52.9783 W   8.0        3.8        2.9        9.1       40.0 
090816  220021  48  12.9724 N  63  52.9816 W   8.0        3.8        2.9        9.1       40.0 
090816  220022  48  12.9721 N  63  52.9849 W   8.0        3.8        2.9        5.7*      25.5*
090816  220023  48  12.9718 N  63  52.9882 W   8.0        3.8        2.9        5.7       25.5 
090816  220024  48  12.9716 N  63  52.9914 W   8.0        3.8        2.9        5.7       25.5 
090816  220025  48  12.9714 N  63  52.9947 W   8.0        3.8        2.9        5.7       25.5 
090816  220026  48  12.9711 N  63  52.9978 W   8.0        3.8        2.9        5.7       25.5 
090816  220027  48  12.9708 N  63  53.0009 W   8.0        3.8        2.9        6.5*      25.5 
090816  220028  48  12.9705 N  63  53.0043 W   8.0        3.8        2.9        6.5       25.5 
090816  220029  48  12.9703 N  63  53.0074 W   8.0        3.8        2.9        6.5       25.5 
090816  220030  48  12.9701 N  63  53.0107 W   8.0        3.8        2.9        6.5       25.5 
090816  220031  48  12.9698 N  63  53.0138 W   8.0        3.8        2.9        6.5       25.5 
090816  220032  48  12.9695 N  63  53.0171 W   8.0        3.8        2.9        8.0*      25.5 
090816  220033  48  12.9692 N  63  53.0203 W   8.0        3.8        2.9        8.0       25.5 
090816  220034  48  12.9690 N  63  53.0236 W   8.0        3.8        2.9        8.0       25.5 
090816  220035  48  12.9688 N  63  53.0268 W   8.0        3.8        2.9        8.0       25.5 
090816  220036  48  12.9686 N  63  53.0300 W   8.0        3.8        2.9        8.0       25.5 
090816  220037  48  12.9683 N  63  53.0333 W   8.0        3.8        2.9        8.0       25.5 
090816  220038  48  12.9681 N  63  53.0364 W   7.9        3.8        2.9        8.0       25.5 
090816  220039  48  12.9679 N  63  53.0395 W   7.9        3.8        2.9        8.0       25.5 
090816  220040  48  12.9677 N  63  53.0428 W   7.9        3.8        2.9        8.0       25.5 
090816  220041  48  12.9675 N  63  53.0460 W   7.9        3.8        2.9        8.0       25.5 
090816  220042  48  12.9673 N  63  53.0490 W   7.9        3.8        2.9        8.0       25.5 
090816  220043  48  12.9671 N  63  53.0523 W   7.9        3.8        2.9        8.0       25.5 
090816  220044  48  12.9669 N  63  53.0554 W   7.9        3.8        2.9        8.0       25.5 
090816  220045  48  12.9668 N  63  53.0588 W   7.9        3.8        2.9        8.0       25.5 
090816  220046  48  12.9666 N  63  53.0620 W   7.9        3.8        2.9        8.0       25.5 
090816  220047  48  12.9664 N  63  53.0653 W   7.9        3.8        2.9        8.0       25.5 
090816  220048  48  12.9663 N  63  53.0686 W   7.9        3.8        2.9       30.4*      25.5 
090816  220049  48  12.9661 N  63  53.0718 W   7.9        3.8        2.9       30.4       25.5 
090816  220050  48  12.9659 N  63  53.0750 W   7.9        3.8        2.9       30.4       25.5 
090816  220051  48  12.9658 N  63  53.0783 W   7.9        3.8        2.9       30.4       25.5 
090816  220052  48  12.9656 N  63  53.0817 W   7.9        3.8        2.9       30.4       25.5 
090816  220053  48  12.9655 N  63  53.0850 W   7.9        3.8        2.9        8.0*      25.5 
090816  220054  48  12.9654 N  63  53.0884 W   7.9        3.8        2.9        8.0      462.7*
090816  220055  48  12.9654 N  63  53.0917 W   7.9        3.8        2.9        8.0      462.7 
090816  220056  48  12.9653 N  63  53.0951 W   7.9        3.8        2.9        8.0      462.7 
090816  220057  48  12.9651 N  63  53.0983 W   7.9        3.8        2.9        8.0      462.7 
090816  220058  48  12.9651 N  63  53.1016 W   7.9        3.8        2.9        4.3*     462.7 
090816  220059  48  12.9650 N  63  53.1049 W   7.9        3.8        2.9        4.3      462.7 
090816  220100  48  12.9649 N  63  53.1082 W   7.9        3.8        2.9        4.3      462.7 
090816  220101  48  12.9648 N  63  53.1114 W   7.9        3.8        2.9        4.3      462.7 
090816  220102  48  12.9647 N  63  53.1147 W   7.9        3.8        2.9        4.3      462.7 
090816  220103  48  12.9647 N  63  53.1180 W   7.9        3.8        2.9        4.3      462.7 
090816  220104  48  12.9646 N  63  53.1212 W   7.9        3.8        2.9        4.3      462.7 
090816  220105  48  12.9646 N  63  53.1246 W   7.9        3.8        2.9        4.3      462.7 
090816  220106  48  12.9645 N  63  53.1278 W   7.9        3.8        2.9        4.3      462.7 
090816  220107  48  12.9645 N  63  53.1311 W   7.9        3.8        2.9        4.3      462.7 
090816  220108  48  12.9645 N  63  53.1344 W   7.9        3.8        2.9        4.3      462.7 
090816  220109  48  12.9644 N  63  53.1378 W   7.9        3.8        2.9        4.3      462.7 
090816  220110  48  12.9644 N  63  53.1411 W   7.9        3.8        2.9        4.3      462.7 
090816  220111  48  12.9644 N  63  53.1444 W   7.9        3.8        2.9        4.3      462.7 
090816  220112  48  12.9643 N  63  53.1477 W   7.9        3.8        2.9        4.3      462.7 
090816  220113  48  12.9643 N  63  53.1510 W   7.9        3.8        2.9        4.3      462.7 
090816  220114  48  12.9642 N  63  53.1543 W   7.9        3.8        2.9        4.3      462.7 
090816  220115  48  12.9642 N  63  53.1576 W   7.9        3.8        2.9        4.3      462.7 
090816  220116  48  12.9641 N  63  53.1609 W   7.9        3.8        2.9        4.3      462.7 
090816  220117  48  12.9641 N  63  53.1641 W   7.9        3.8        2.9        4.3      462.7 
090816  220118  48  12.9641 N  63  53.1674 W   7.9        3.8        2.9        4.3      462.7 
090816  220119  48  12.9640 N  63  53.1707 W   7.9        3.8        2.9        4.3      462.7 
090816  220120  48  12.9640 N  63  53.1739 W   7.8        3.8        2.9        4.3      462.7 
090816  220121  48  12.9640 N  63  53.1772 W   7.8        3.8        2.9        4.3      462.7 
090816  220122  48  12.9640 N  63  53.1804 W   7.8        3.8        2.9        4.3      462.7 
090816  220123  48  12.9640 N  63  53.1836 W   7.8        3.8        2.9        4.3      462.7 
090816  220124  48  12.9640 N  63  53.1868 W   7.8        3.8        2.9        4.3      462.7 
090816  220125  48  12.9640 N  63  53.1900 W   7.7        3.8        2.9        4.3      462.7 
090816  220126  48  12.9640 N  63  53.1932 W   7.7        3.8        2.9        4.3       77.0*
090816  220127  48  12.9640 N  63  53.1963 W   7.7        3.8        2.9        4.3       77.0 
090816  220128  48  12.9640 N  63  53.1995 W   7.7        3.8        2.9        4.3       77.0 
090816  220129  48  12.9639 N  63  53.2026 W   7.7        3.8        2.9        4.3       77.0 
090816  220130  48  12.9639 N  63  53.2057 W   7.6        3.8        2.9        4.3       77.0 
090816  220131  48  12.9639 N  63  53.2089 W   7.6        3.8        2.9        4.3       77.0 
090816  220132  48  12.9639 N  63  53.2120 W   7.6        3.8        2.9        4.3       77.0 
090816  220133  48  12.9639 N  63  53.2152 W   7.6        3.8        2.9        4.3       77.0 
090816  220134  48  12.9639 N  63  53.2182 W   7.6        3.8        2.9        4.3       77.0 
090816  220135  48  12.9638 N  63  53.2213 W   7.6        3.8        2.9        4.3       77.0 
090816  220136  48  12.9638 N  63  53.2244 W   7.6        3.8        2.9        4.3       77.0 
090816  220137  48  12.9638 N  63  53.2275 W   7.5        3.8        2.9        4.3       77.0 
090816  220138  48  12.9638 N  63  53.2306 W   7.5        3.8        2.9        4.3       77.0 
090816  220139  48  12.9638 N  63  53.2337 W   7.5        3.8        2.9        4.3       77.0 
090816  220140  48  12.9638 N  63  53.2368 W   7.5        3.8        2.9        4.3       77.0 
090816  220141  48  12.9638 N  63  53.2399 W   7.5        3.8        2.9        4.3       77.0 
090816  220142  48  12.9638 N  63  53.2429 W   7.5        3.8        2.9        4.3       77.0 
090816  220143  48  12.9638 N  63  53.2460 W   7.5        3.8        2.9        4.3       77.0 
090816  220144  48  12.9638 N  63  53.2490 W   7.5        3.8        2.9        4.3       77.0 
090816  220145  48  12.9638 N  63  53.2521 W   7.5        3.8        2.9        4.3       77.0 
090816  220146  48  12.9638 N  63  53.2552 W   7.5        3.8        2.9        4.3       77.0 
090816  220147  48  12.9638 N  63  53.2583 W   7.5        3.8        2.9        4.3       77.0 
090816  220148  48  12.9638 N  63  53.2614 W   7.5        3.8        2.9        4.3       77.0 
090816  220149  48  12.9638 N  63  53.2644 W   7.5        3.8        2.9        4.3       77.0 
090816  220150  48  12.9638 N  63  53.2676 W   7.5        3.8        2.9        4.3       77.0 
090816  220151  48  12.9638 N  63  53.2707 W   7.5        3.8        2.9        4.3       77.0 
090816  220152  48  12.9638 N  63  53.2739 W   7.5        3.8        2.9        4.3       77.0 
090816  220153  48  12.9638 N  63  53.2770 W   7.5        3.8        2.9        4.3       77.0 
090816  220154  48  12.9639 N  63  53.2801 W   7.5        3.8        2.9        4.3       77.0 
090816  220155  48  12.9639 N  63  53.2830 W   7.4        3.8        2.9        4.3       77.0 
090816  220156  48  12.9639 N  63  53.2859 W   7.3        3.8        2.9        4.3       77.0 
090816  220157  48  12.9640 N  63  53.2885 W   7.2        3.8        2.9        4.3       77.0 
090816  220158  48  12.9640 N  63  53.2910 W   7.0        3.8        2.9        4.3       77.0 
090816  220159  48  12.9640 N  63  53.2935 W   6.8        3.8        2.9        4.3       65.1*
090816  220200  48  12.9641 N  63  53.2957 W   6.6        3.8        2.9        4.3       65.1 
090816  220201  48  12.9642 N  63  53.2978 W   6.4        3.8        2.9        7.7*      65.1 
090816  220202  48  12.9643 N  63  53.2998 W   6.1        3.8        2.9        7.7       65.1 
090816  220203  48  12.9643 N  63  53.3018 W   5.9        3.8        2.9        7.7       65.1 
090816  220204  48  12.9644 N  63  53.3036 W   5.7        3.8        2.9        7.7       66.0*
090816  220205  48  12.9645 N  63  53.3054 W   5.5        3.8        2.9        7.7       66.0 
090816  220206  48  12.9646 N  63  53.3072 W   5.3        3.8        2.9        7.7       66.0 
090816  220207  48  12.9646 N  63  53.3089 W   5.1        3.8        2.9        7.7*      66.0 
090816  220208  48  12.9647 N  63  53.3106 W   4.9        2.3*       2.9        7.7       66.0 
090816  220209  48  12.9647 N  63  53.3120 W   4.7        2.3        2.9        7.7       66.0 
090816  220210  48  12.9648 N  63  53.3135 W   4.5        2.3        2.9        7.7       67.3*
090816  220211  48  12.9648 N  63  53.3150 W   4.4        2.3        2.9        7.7       67.3 
090816  220212  48  12.9649 N  63  53.3163 W   4.2        2.3        2.9        8.4*      67.3 
090816  220213  48  12.9649 N  63  53.3176 W   4.1        2.3        2.9        8.4       67.3 
090816  220214  48  12.9650 N  63  53.3188 W   3.9        2.3        2.9        8.4       67.3 
090816  220215  48  12.9651 N  63  53.3201 W   3.8        2.3        2.9        8.4       65.5*
090816  220216  48  12.9651 N  63  53.3212 W   3.7        2.3        2.9        8.4       65.5 
090816  220217  48  12.9651 N  63  53.3222 W   3.5        2.3        2.9        7.7*      65.5 
090816  220218  48  12.9651 N  63  53.3231 W   3.4        2.3        2.9        7.7       65.5 
090816  220219  48  12.9652 N  63  53.3242 W   3.3        2.3        2.9        7.7       65.5 
090816  220220  48  12.9652 N  63  53.3251 W   3.1        2.3        2.9        7.7       70.8*
090816  220221  48  12.9652 N  63  53.3259 W   3.0        2.3        2.9        7.7       70.8 
090816  220222  48  12.9653 N  63  53.3266 W   2.9        2.3        2.9        7.4*      70.8 
090816  220223  48  12.9653 N  63  53.3274 W   2.8        2.3        2.9        7.4       70.8 
090816  220224  48  12.9654 N  63  53.3281 W   2.7        2.3        2.9        7.4       70.8 
090816  220225  48  12.9654 N  63  53.3289 W   2.5        2.3        2.9        7.4       70.8 
090816  220226  48  12.9654 N  63  53.3295 W   2.4        2.3        2.9        7.4       71.7*
090816  220227  48  12.9655 N  63  53.3303 W   2.3        2.3        2.9        7.4       71.7 
090816  220228  48  12.9655 N  63  53.3311 W   2.3        2.3        2.9        7.7*      71.7 
090816  220229  48  12.9656 N  63  53.3318 W   2.2        2.3        2.9        7.7       71.7 
090816  220230  48  12.9657 N  63  53.3325 W   2.1        2.3        2.9        7.7       71.7 
090816  220231  48  12.9657 N  63  53.3332 W   2.0        2.3        2.9        7.7       73.9*
090816  220232  48  12.9658 N  63  53.3340 W   2.0        2.3        2.9        7.7       73.9 
