FileName: C:\TRAWLS~1\FALL\GP102F.TXT
Local Time: Fri Jul 31 07:56:56 2009

Ship: July 31, 2009 Trip: GP102F Tow: 3
Comments: zone 12 sud du banc bradelle
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
090731  105658  47   9.1465 N  63   6.1800 W   6.3        2.6*       6.4       86.4*      25.1*
090731  105659  47   9.1484 N  63   6.1792 W   6.4        2.6        6.4       86.4       25.1 
090731  105700  47   9.1502 N  63   6.1785 W   6.5        2.6        6.4       86.4       25.1 
090731  105701  47   9.1521 N  63   6.1777 W   6.6        2.6        6.4       86.4       25.1 
090731  105702  47   9.1540 N  63   6.1768 W   6.6        2.6        6.4       86.4       25.1 
090731  105703  47   9.1558 N  63   6.1760 W   6.7        2.6        6.4       86.4       25.1 
090731  105704  47   9.1577 N  63   6.1752 W   6.7        2.6        6.4       86.4       25.1 
090731  105705  47   9.1596 N  63   6.1743 W   6.8        2.6        6.4       86.4       25.1 
090731  105706  47   9.1615 N  63   6.1735 W   6.8        2.6        6.4       86.4       25.1 
090731  105707  47   9.1634 N  63   6.1726 W   6.9        2.6        6.4       86.4       25.1 
090731  105708  47   9.1653 N  63   6.1718 W   6.9        2.6        6.4       86.4       25.1 
090731  105709  47   9.1672 N  63   6.1709 W   6.9        2.6        6.4       86.4       25.1 
090731  105710  47   9.1690 N  63   6.1702 W   6.9        2.6        6.4       86.4       25.1 
090731  105711  47   9.1708 N  63   6.1695 W   6.8        2.6        6.4       86.4       25.1 
090731  105712  47   9.1724 N  63   6.1687 W   6.7        2.6        6.4       86.4       25.1 
090731  105713  47   9.1741 N  63   6.1680 W   6.7        2.6        6.4       86.4       25.1 
090731  105714  47   9.1757 N  63   6.1673 W   6.6        2.6        6.4       86.4       25.1 
090731  105715  47   9.1772 N  63   6.1666 W   6.4        2.6        6.4       86.4       25.1 
090731  105716  47   9.1787 N  63   6.1659 W   6.3        2.6        6.4       86.4       25.1 
090731  105717  47   9.1801 N  63   6.1653 W   6.1        2.6        6.4        3.2*      25.1 
090731  105718  47   9.1814 N  63   6.1646 W   5.9        2.6        6.4        3.2       25.1 
