FileName: C:\TRAWLS~1\FALL\GP208FR2.TXT
Local Time: Mon Jul 20 05:00:52 2009

Ship: July 20, 2009 Trip: GP208Fr2 Tow: 1
Comments: zone 12  ouest de la grosse  ile
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
090720  080053  47  48.3001 N  62   4.7207 W   6.5        0.0        0.0       20.6*     540.2*
090720  080147  47  48.3023 N  62   4.6406 W   3.7        3.2        2.8        3.3        4.8 
090720  080148  47  48.3025 N  62   4.6385 W   3.9        3.2        2.8        3.3        4.8 
090720  080149  47  48.3027 N  62   4.6363 W   4.1        3.2        2.8        3.3        4.8 
090720  080150  47  48.3028 N  62   4.6341 W   4.3        3.2        2.8        3.3        4.8 
090720  080151  47  48.3030 N  62   4.6317 W   4.5        3.2        2.8       59.8*       4.8 
090720  080152  47  48.3032 N  62   4.6293 W   4.7        3.2        2.8       59.8        4.8 
090720  080153  47  48.3034 N  62   4.6268 W   4.9        3.2        2.8       59.8        4.8 
090720  080154  47  48.3037 N  62   4.6241 W   5.1        3.2        2.8       59.8        4.8 
090720  080155  47  48.3040 N  62   4.6216 W   5.3        3.2        2.8       59.8        4.8 
090720  080156  47  48.3042 N  62   4.6189 W   5.5        3.2        2.8        3.8*       4.8 
090720  080157  47  48.3045 N  62   4.6160 W   5.7        3.2        2.8        3.8        4.8 
090720  080158  47  48.3047 N  62   4.6132 W   5.9        3.2        2.8        3.8      263.5*
090720  080159  47  48.3049 N  62   4.6104 W   6.0        3.2        2.8        3.8      263.5 
090720  080200  47  48.3051 N  62   4.6077 W   6.1        3.2        2.8        3.8      263.5 
090720  080201  47  48.3054 N  62   4.6051 W   6.2        3.2        2.8        9.6*     263.5 
090720  080202  47  48.3056 N  62   4.6023 W   6.3        3.2        2.8        9.6      263.5 
090720  080203  47  48.3058 N  62   4.5994 W   6.4        3.2        2.8        9.6      263.5 
090720  080204  47  48.3062 N  62   4.5965 W   6.6        3.2        2.8        9.6      263.5 
090720  080205  47  48.3066 N  62   4.5934 W   6.7        3.2        2.8        9.6      263.5 
090720  080206  47  48.3070 N  62   4.5904 W   6.8        3.2        2.8        9.6      263.5 
090720  080207  47  48.3073 N  62   4.5874 W   6.8        3.2        2.8       16.8*     263.5 
090720  080208  47  48.3076 N  62   4.5846 W   6.8        3.2        2.8       16.8      263.5 
090720  080209  47  48.3078 N  62   4.5816 W   6.8        3.2        2.8       16.8      263.5 
090720  080210  47  48.3080 N  62   4.5787 W   6.9        3.2        2.8       16.8      263.5 
090720  080211  47  48.3083 N  62   4.5758 W   6.9        3.2        2.8       16.8      263.5 
090720  080212  47  48.3087 N  62   4.5728 W   7.0        3.2        2.8        7.7*     263.5 
090720  080213  47  48.3090 N  62   4.5698 W   7.1        3.2        2.8        7.7      263.5 
090720  080214  47  48.3093 N  62   4.5668 W   7.1        3.2        2.8        7.7      263.5 
090720  080215  47  48.3095 N  62   4.5638 W   7.1        3.2        2.8        7.7      263.5 
090720  080216  47  48.3097 N  62   4.5608 W   7.1        3.2        2.8        7.7      263.5 
090720  080217  47  48.3098 N  62   4.5579 W   7.1        3.2        2.8        6.7*     263.5 
090720  080218  47  48.3100 N  62   4.5549 W   7.1        3.2        2.8        6.7       50.1*
090720  080219  47  48.3102 N  62   4.5519 W   7.2        3.2        2.8        6.7       50.1 
090720  080220  47  48.3104 N  62   4.5489 W   7.2        3.2        2.8        6.7       50.1 
090720  080221  47  48.3106 N  62   4.5459 W   7.2        3.2        2.8        6.7       50.1 
090720  080222  47  48.3108 N  62   4.5428 W   7.3        3.2        2.8        6.7       50.1 
090720  080223  47  48.3109 N  62   4.5398 W   7.3        3.2        2.8        6.7       50.1 
090720  080224  47  48.3111 N  62   4.5368 W   7.3        3.2        2.8        6.7       50.1 
090720  080225  47  48.3112 N  62   4.5337 W   7.3        3.2        2.8        6.7       50.1 
090720  080226  47  48.3113 N  62   4.5307 W   7.3        3.2        2.8        6.7       50.1 
090720  080227  47  48.3114 N  62   4.5277 W   7.3        3.2        2.8        6.7       50.1 
090720  080228  47  48.3114 N  62   4.5246 W   7.3        3.2        2.8        6.7       50.1 
090720  080229  47  48.3115 N  62   4.5216 W   7.4        3.2        2.8        6.7       50.1 
090720  080230  47  48.3115 N  62   4.5185 W   7.4        3.2        2.8        6.7       50.1 
090720  080231  47  48.3115 N  62   4.5153 W   7.4        3.2        2.8        6.7       50.1 
090720  080232  47  48.3115 N  62   4.5121 W   7.5        3.2        2.8        6.7       50.1 
090720  080233  47  48.3116 N  62   4.5088 W   7.5        3.2        2.8        6.7      524.8*
090720  080234  47  48.3117 N  62   4.5056 W   7.5        3.2        2.8        6.7      524.8 
090720  080235  47  48.3117 N  62   4.5025 W   7.5        3.2        2.8        6.7      524.8 
090720  080236  47  48.3116 N  62   4.4994 W   7.5        3.2        2.8        6.7      524.8 
090720  080237  47  48.3116 N  62   4.4962 W   7.5        3.2        2.8        6.7      524.8 
090720  080238  47  48.3116 N  62   4.4929 W   7.5        3.2        2.8       16.5*     524.8 
090720  080239  47  48.3117 N  62   4.4897 W   7.5        3.2        2.8       16.5      524.8 
090720  080240  47  48.3117 N  62   4.4864 W   7.5        3.2        2.8       16.5      536.6*
090720  080241  47  48.3116 N  62   4.4832 W   7.6        3.2        2.8       16.5      536.6 
090720  080242  47  48.3116 N  62   4.4801 W   7.6        3.2        2.8       16.5      536.6 
090720  080243  47  48.3115 N  62   4.4769 W   7.6        3.2        2.8       16.5      536.6 
090720  080244  47  48.3115 N  62   4.4737 W   7.6        3.2        2.8       16.5      536.6 
090720  080245  47  48.3114 N  62   4.4705 W   7.6        3.2        2.8       16.5      536.6 
090720  080246  47  48.3112 N  62   4.4674 W   7.6        3.2        2.8       16.5      536.6 
090720  080247  47  48.3111 N  62   4.4643 W   7.6        3.2        2.8       16.5      536.6 
090720  080248  47  48.3109 N  62   4.4610 W   7.6        3.2        2.8       16.5      536.6 
090720  080249  47  48.3107 N  62   4.4578 W   7.7        3.2        2.8       16.5      536.6 
090720  080250  47  48.3104 N  62   4.4547 W   7.7        3.2        2.8       16.5      536.6 
090720  080251  47  48.3101 N  62   4.4517 W   7.6        3.2        2.8       16.5      536.6 
090720  080252  47  48.3098 N  62   4.4486 W   7.6        3.2        2.8       16.5      536.6 
090720  080253  47  48.3097 N  62   4.4454 W   7.6        3.2        2.8       16.5      536.6 
090720  080254  47  48.3094 N  62   4.4423 W   7.6        3.2        2.8       16.5      536.6 
090720  080255  47  48.3093 N  62   4.4392 W   7.6        3.2        2.8       16.5      536.6 
090720  080256  47  48.3091 N  62   4.4359 W   7.7        3.2        2.8       16.5      536.6 
090720  080257  47  48.3088 N  62   4.4328 W   7.7        3.2        2.8       16.5      536.6 
090720  080258  47  48.3085 N  62   4.4297 W   7.7        3.2        2.8       16.5      536.6 
090720  080259  47  48.3081 N  62   4.4265 W   7.7        3.2        2.8       16.5      536.6 
090720  080300  47  48.3078 N  62   4.4233 W   7.7        3.2        2.8       16.5      536.6 
090720  080301  47  48.3076 N  62   4.4202 W   7.7        3.2        2.8       16.5       37.8*
090720  080302  47  48.3075 N  62   4.4170 W   7.7        3.2        2.8       16.5       37.8 
090720  080303  47  48.3073 N  62   4.4138 W   7.7        3.2        2.8       16.5       37.8 
090720  080304  47  48.3071 N  62   4.4106 W   7.7        3.2        2.8       16.5       37.8 
090720  080305  47  48.3070 N  62   4.4074 W   7.7        3.2        2.8       16.5       37.8 
090720  080306  47  48.3069 N  62   4.4042 W   7.7        3.2        2.8       16.5       37.8 
090720  080307  47  48.3068 N  62   4.4010 W   7.7        3.2        2.8       16.5       37.8 
090720  080308  47  48.3067 N  62   4.3979 W   7.7        3.2        2.8       16.5       37.8 
090720  080309  47  48.3067 N  62   4.3947 W   7.7        3.2        2.8       16.5       37.8 
090720  080310  47  48.3065 N  62   4.3916 W   7.7        3.2        2.8       16.5       37.8 
090720  080311  47  48.3064 N  62   4.3885 W   7.7        3.2        2.8       16.5       37.8 
090720  080312  47  48.3062 N  62   4.3855 W   7.6        3.2        2.8       16.5       37.8 
090720  080313  47  48.3062 N  62   4.3826 W   7.6        3.2        2.8       16.5       37.8 
090720  080314  47  48.3062 N  62   4.3797 W   7.5        3.2        2.8       16.5       37.8 
090720  080315  47  48.3063 N  62   4.3767 W   7.4        3.2        2.8       16.5       37.8 
090720  080316  47  48.3063 N  62   4.3738 W   7.4        3.2        2.8       16.5       37.8 
090720  080317  47  48.3063 N  62   4.3711 W   7.3        3.2        2.8       16.5       37.8 
090720  080318  47  48.3062 N  62   4.3684 W   7.2        3.2        2.8       16.5       37.8 
090720  080319  47  48.3063 N  62   4.3657 W   7.1        3.2        2.8       16.5       37.8 
090720  080320  47  48.3065 N  62   4.3631 W   7.0        3.2        2.8       16.5       37.8 
090720  080321  47  48.3066 N  62   4.3606 W   6.8        3.2        2.8       16.5       37.8 
090720  080322  47  48.3067 N  62   4.3581 W   6.7        3.2        2.8       16.5       37.8 
090720  080323  47  48.3069 N  62   4.3554 W   6.7        3.2        2.8       16.5       37.8 
090720  080324  47  48.3071 N  62   4.3528 W   6.6        3.2        2.8       16.5       37.8 
090720  080325  47  48.3072 N  62   4.3504 W   6.5        3.2        2.8       16.5       37.8 
090720  080326  47  48.3075 N  62   4.3480 W   6.4        3.2        2.8       16.5       37.8 
090720  080327  47  48.3076 N  62   4.3456 W   6.3        3.2        2.8       16.5       37.8 
090720  080328  47  48.3078 N  62   4.3431 W   6.2        3.2        2.8       16.5       37.8 
090720  080329  47  48.3080 N  62   4.3408 W   6.2        3.2        2.8       16.5       37.8 
090720  080330  47  48.3082 N  62   4.3384 W   6.1        3.2        2.8       16.5       37.8 
090720  080331  47  48.3084 N  62   4.3359 W   6.1        3.2        2.8       16.5       37.8 
090720  080332  47  48.3087 N  62   4.3335 W   6.1        3.2        2.8       16.5       37.8 
090720  080333  47  48.3088 N  62   4.3311 W   6.0        3.2        2.8       16.5       37.8 
090720  080334  47  48.3090 N  62   4.3287 W   6.0        3.2        2.8       16.5      129.8*
090720  080335  47  48.3090 N  62   4.3264 W   5.9        3.2        2.8       16.5      129.8 
090720  080336  47  48.3092 N  62   4.3241 W   5.9        3.2        2.8       16.5      129.8 
090720  080337  47  48.3094 N  62   4.3217 W   5.9        3.2        2.8       16.5      129.8 
090720  080338  47  48.3096 N  62   4.3194 W   5.9        3.2        2.8       16.5      129.8 
090720  080339  47  48.3098 N  62   4.3170 W   5.9        3.2        2.8       16.5      129.8 
090720  080340  47  48.3099 N  62   4.3147 W   5.9        3.2        2.8       29.0*     129.8 
090720  080341  47  48.3100 N  62   4.3124 W   5.8        3.2        2.8       29.0      129.8 
090720  080342  47  48.3101 N  62   4.3100 W   5.8        3.2        2.8       29.0      129.8 
090720  080343  47  48.3101 N  62   4.3077 W   5.8        3.2        2.8       29.0      129.8 
090720  080344  47  48.3103 N  62   4.3052 W   5.9        3.2        2.8       29.0      129.8 
090720  080345  47  48.3104 N  62   4.3028 W   5.9        3.2        2.8       29.0      129.8 
090720  080346  47  48.3105 N  62   4.3004 W   5.9        3.2        2.8       29.0      129.8 
090720  080347  47  48.3105 N  62   4.2980 W   5.8        3.2        2.8       29.0      129.8 
090720  080348  47  48.3106 N  62   4.2957 W   5.8        3.2        2.8       29.0      129.8 
090720  080349  47  48.3107 N  62   4.2934 W   5.8        3.2        2.8       29.0      129.8 
090720  080350  47  48.3108 N  62   4.2910 W   5.8        3.2        2.8       29.0      129.8 
090720  080351  47  48.3108 N  62   4.2885 W   5.8        3.2        2.8       29.0      129.8 
090720  080352  47  48.3108 N  62   4.2860 W   5.9        3.2        2.8       29.0      129.8 
090720  080353  47  48.3108 N  62   4.2836 W   5.9        3.2        2.8       29.0      129.8 
090720  080354  47  48.3108 N  62   4.2813 W   5.8        3.2        2.8       29.0        0.4*
090720  080355  47  48.3108 N  62   4.2790 W   5.8        3.2        2.8       29.0        0.4 
090720  080356  47  48.3107 N  62   4.2765 W   5.8        3.2        2.8       29.0        0.4 
090720  080357  47  48.3108 N  62   4.2741 W   5.8        3.2        2.8       29.0        0.4 
090720  080358  47  48.3108 N  62   4.2715 W   5.8        3.2        2.8       29.0        0.4 
090720  080359  47  48.3107 N  62   4.2691 W   5.8        3.2        2.8       29.0       29.9*
090720  080400  47  48.3106 N  62   4.2669 W   5.7        3.2        2.8       29.0       29.9 
090720  080401  47  48.3105 N  62   4.2649 W   5.6        3.2        2.8       29.0       29.9 
090720  080402  47  48.3105 N  62   4.2628 W   5.5        3.2        2.8       29.0       29.9 
090720  080403  47  48.3105 N  62   4.2610 W   5.3        3.2        2.8       29.0       29.9 
090720  080404  47  48.3104 N  62   4.2592 W   5.2        3.2        2.8       29.0       29.0*
090720  080405  47  48.3103 N  62   4.2574 W   5.0        3.2        2.8       29.0       29.0 
090720  080406  47  48.3102 N  62   4.2557 W   4.8        3.2        2.8       29.0       29.0 
090720  080407  47  48.3101 N  62   4.2542 W   4.6        3.2        2.8       29.0       29.0 
090720  080408  47  48.3100 N  62   4.2527 W   4.5        3.2        2.8       29.0       29.0 
090720  080409  47  48.3099 N  62   4.2514 W   4.3        3.2        2.8       29.0       43.5*
090720  080410  47  48.3098 N  62   4.2501 W   4.1        3.2        2.8       29.0       43.5 
090720  080411  47  48.3097 N  62   4.2489 W   4.0        3.2        2.8       29.0       43.5 
090720  080412  47  48.3097 N  62   4.2476 W   3.8        3.2        2.8       29.0       43.5 
090720  080413  47  48.3096 N  62   4.2465 W   3.7        3.2        2.8       29.0       43.5 
090720  080414  47  48.3095 N  62   4.2453 W   3.6        3.2        2.8       29.0       43.5 
090720  080415  47  48.3094 N  62   4.2441 W   3.4        3.2        2.8       29.0       26.0*
090720  080416  47  48.3093 N  62   4.2430 W   3.3        3.2        2.8       29.0       26.0 
090720  080417  47  48.3092 N  62   4.2419 W   3.2        3.2        2.8       29.0       26.0 
090720  080418  47  48.3092 N  62   4.2408 W   3.1        3.2        2.8       29.0       26.0 
090720  080419  47  48.3091 N  62   4.2398 W   3.0        3.2        2.8       29.0       26.0 
090720  080420  47  48.3090 N  62   4.2387 W   2.9        3.2        2.8       29.0       28.2*
090720  080421  47  48.3090 N  62   4.2377 W   2.9        3.2        2.8       29.0       28.2 
090720  080422  47  48.3089 N  62   4.2367 W   2.8        3.2        2.8       29.0       28.2 
090720  080423  47  48.3089 N  62   4.2357 W   2.7        3.2        2.8       29.0       28.2 
090720  080424  47  48.3088 N  62   4.2347 W   2.7        3.2        2.8       29.0       28.2 
090720  080425  47  48.3087 N  62   4.2338 W   2.6        3.2        2.8       29.0       35.2*
090720  080426  47  48.3087 N  62   4.2328 W   2.6        3.2        2.8       29.0       35.2 
090720  080427  47  48.3087 N  62   4.2320 W   2.5        3.2        2.8       29.0       35.2 
090720  080428  47  48.3086 N  62   4.2311 W   2.5        3.2        2.8       29.0       35.2 
090720  080429  47  48.3086 N  62   4.2301 W   2.4        3.2        2.8       29.0       35.2 
090720  080430  47  48.3085 N  62   4.2293 W   2.4        3.2        2.8       29.0       35.2 
090720  080431  47  48.3084 N  62   4.2285 W   2.3        3.2        2.8       29.0       45.7*
090720  080432  47  48.3084 N  62   4.2277 W   2.3        3.2        2.8       29.0       45.7 
090720  080433  47  48.3083 N  62   4.2268 W   2.3        3.2        2.8       29.0       45.7 
090720  080434  47  48.3083 N  62   4.2259 W   2.3        3.2        2.8       29.0       45.7 
090720  080435  47  48.3083 N  62   4.2250 W   2.2        3.2        2.8       29.0       45.7 
090720  080436  47  48.3083 N  62   4.2241 W   2.2        3.2        2.8       29.0       29.0*
090720  080437  47  48.3082 N  62   4.2233 W   2.2        3.2        2.8       29.0       29.0 
090720  080438  47  48.3081 N  62   4.2225 W   2.2        3.2        2.8       29.0       29.0 
090720  080439  47  48.3081 N  62   4.2217 W   2.2        3.2        2.8       29.0       29.0 
090720  080440  47  48.3081 N  62   4.2209 W   2.1        3.2        2.8       29.0       29.0 
090720  080441  47  48.3081 N  62   4.2200 W   2.1        3.2        2.8       29.0       57.6*
090720  080442  47  48.3080 N  62   4.2192 W   2.1        3.2        2.8       29.0       57.6 
090720  080443  47  48.3079 N  62   4.2184 W   2.1        3.2        2.8       29.0       57.6 
090720  080444  47  48.3079 N  62   4.2176 W   2.1        3.2        2.8       29.0       57.6 
090720  080445  47  48.3079 N  62   4.2168 W   2.1        3.2        2.8       29.0       57.6 
090720  080446  47  48.3079 N  62   4.2158 W   2.1        3.2        2.8       29.0       25.1*
090720  080447  47  48.3079 N  62   4.2150 W   2.1        3.2        2.8       29.0       25.1 
090720  080448  47  48.3078 N  62   4.2142 W   2.1        3.2        5.9*      29.0       25.1 
090720  080449  47  48.3078 N  62   4.2133 W   2.1        3.2        5.9       29.0       25.1 
090720  080450  47  48.3078 N  62   4.2124 W   2.1        3.2        5.9       29.0       25.1 
090720  080451  47  48.3077 N  62   4.2116 W   2.1        3.2        5.9       29.0       25.1 
090720  080452  47  48.3076 N  62   4.2109 W   2.0        3.2        5.9       29.0       43.5*
090720  080453  47  48.3076 N  62   4.2101 W   2.0        3.2        5.9       29.0       43.5 
090720  080454  47  48.3076 N  62   4.2092 W   2.0        3.2        5.9       29.0       43.5 
090720  080455  47  48.3076 N  62   4.2084 W   2.1        9.8*       5.9       29.0       43.5 
090720  080456  47  48.3076 N  62   4.2075 W   2.0        9.8        5.9       29.0       43.5 
090720  080457  47  48.3075 N  62   4.2068 W   2.0        9.8        5.9       29.0       44.0*
090720  080458  47  48.3075 N  62   4.2060 W   2.0        9.8        5.9       29.0       44.0 
090720  080459  47  48.3074 N  62   4.2051 W   2.0        9.8        5.9       29.0       44.0 
090720  080500  47  48.3075 N  62   4.2043 W   2.0        9.8        5.9       29.0       44.0 
090720  080501  47  48.3075 N  62   4.2034 W   2.0        9.8        3.2*      29.0       44.0 
090720  080502  47  48.3075 N  62   4.2026 W   2.0        9.8        3.2       29.0       49.3*
090720  080503  47  48.3075 N  62   4.2018 W   2.0        9.8        3.2       29.0       49.3 
090720  080504  47  48.3074 N  62   4.2010 W   2.0        9.8        3.2       29.0       49.3 
090720  080505  47  48.3073 N  62   4.2002 W   2.0        9.8        3.2       29.0       49.3 
090720  080506  47  48.3073 N  62   4.1994 W   2.0        9.8        3.2       29.0       49.3 
090720  080507  47  48.3072 N  62   4.1986 W   2.1        9.8        3.2       29.0       49.3 
090720  080508  47  48.3071 N  62   4.1979 W   2.0        9.8        3.2       29.0       49.7*
090720  080509  47  48.3072 N  62   4.1970 W   2.1        6.0*       3.2       29.0       49.7 
090720  080510  47  48.3071 N  62   4.1962 W   2.1        6.0        3.2       29.0       49.7 
090720  080511  47  48.3071 N  62   4.1953 W   2.1        6.0        3.2       29.0       49.7 
090720  080512  47  48.3070 N  62   4.1946 W   2.1        6.0        3.2       29.0       49.7 
090720  080513  47  48.3070 N  62   4.1938 W   2.1        6.0        3.2       29.0       50.6*
090720  080514  47  48.3069 N  62   4.1930 W   2.1        6.0        3.2       29.0       50.6 
090720  080515  47  48.3068 N  62   4.1922 W   2.1        6.0        3.2       29.0       50.6 
090720  080516  47  48.3069 N  62   4.1913 W   2.1        6.0        3.2       29.0       50.6 
090720  080517  47  48.3070 N  62   4.1904 W   2.1        6.0        3.2       29.0       50.6 
090720  080518  47  48.3070 N  62   4.1895 W   2.1        6.0        3.2       29.0       58.9*
090720  080519  47  48.3072 N  62   4.1886 W   2.1        6.0        3.2       29.0       58.9 
090720  080520  47  48.3072 N  62   4.1877 W   2.1        6.0        3.2       29.0       58.9 
090720  080521  47  48.3073 N  62   4.1868 W   2.1        6.0       12.0*      29.0       58.9 
090720  080522  47  48.3074 N  62   4.1858 W   2.1        6.0       12.0       29.0       58.9 
090720  080523  47  48.3073 N  62   4.1851 W   2.1        6.0       12.0       29.0       58.9 
090720  080524  47  48.3073 N  62   4.1844 W   2.1        6.0       12.0       29.0       58.1*
090720  080525  47  48.3072 N  62   4.1835 W   2.1        6.0       12.0       29.0       58.1 
090720  080526  47  48.3072 N  62   4.1826 W   2.1        6.0       12.0       29.0       58.1 
090720  080527  47  48.3072 N  62   4.1818 W   2.1        6.0       12.0       29.0       58.1 
090720  080528  47  48.3072 N  62   4.1811 W   2.1        6.0       12.0       29.0       58.1 
090720  080529  47  48.3072 N  62   4.1802 W   2.1        6.0       12.0       29.0       39.1*
090720  080530  47  48.3072 N  62   4.1793 W   2.1        6.0       12.0       29.0       39.1 
090720  080531  47  48.3072 N  62   4.1785 W   2.0        6.0       12.0       29.0       39.1 
090720  080532  47  48.3072 N  62   4.1777 W   2.0        6.0       12.0       29.0       39.1 
090720  080533  47  48.3073 N  62   4.1768 W   2.1        6.0       12.0       29.0       39.1 
090720  080534  47  48.3073 N  62   4.1760 W   2.1        6.0       12.0       29.0       50.1*
090720  080535  47  48.3073 N  62   4.1753 W   2.1        6.0       12.0       29.0       50.1 
090720  080536  47  48.3072 N  62   4.1745 W   2.1        6.0       12.0       29.0       50.1 
090720  080537  47  48.3072 N  62   4.1736 W   2.1        6.0       12.0       29.0       50.1 
090720  080538  47  48.3072 N  62   4.1728 W   2.1        6.0       12.0       29.0       50.1 
090720  080539  47  48.3073 N  62   4.1720 W   2.1        6.0       12.0       29.0       50.1 
090720  080540  47  48.3073 N  62   4.1712 W   2.1        6.0       12.0       29.0       64.2*
090720  080541  47  48.3072 N  62   4.1703 W   2.1        6.0       12.0       29.0       64.2 
090720  080542  47  48.3072 N  62   4.1694 W   2.1        6.0       12.0       29.0       64.2 
090720  080543  47  48.3072 N  62   4.1686 W   2.1        6.0       12.0       29.0       64.2 
090720  080544  47  48.3072 N  62   4.1678 W   2.1        6.0       12.0       29.0       64.2 
090720  080545  47  48.3073 N  62   4.1670 W   2.1        6.0       10.8*      29.0       66.0*
090720  080546  47  48.3073 N  62   4.1662 W   2.1        6.0       10.8       29.0       66.0 
090720  080547  47  48.3073 N  62   4.1652 W   2.1        6.0       10.8       29.0       66.0 
090720  080548  47  48.3073 N  62   4.1644 W   2.1        6.0       10.8       29.0       66.0 
090720  080549  47  48.3073 N  62   4.1637 W   2.0        6.0       10.8       29.0       66.0 
090720  080550  47  48.3073 N  62   4.1628 W   2.0        6.0       10.8       29.0       34.3*
090720  080551  47  48.3073 N  62   4.1620 W   2.1        6.0       10.8       29.0       34.3 
090720  080552  47  48.3074 N  62   4.1612 W   2.0        6.0       10.8       29.0       34.3 
090720  080553  47  48.3074 N  62   4.1604 W   2.0        6.0       10.8       29.0       34.3 
090720  080554  47  48.3073 N  62   4.1596 W   2.0        6.0       10.8       29.0       34.3 
090720  080555  47  48.3072 N  62   4.1587 W   2.0        6.0       10.8       29.0       34.3 
