FileName: C:\TRAWLS~1\FALL\GP097F.TXT
Local Time: Tue Jul 21 05:11:25 2009

Ship: July 21, 2009 Trip: GP097F Tow: 1
Comments: zone 12  sud banc bradelle
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
090721  081127  47  11.1617 N  62  34.7123 W   6.3        3.1*       4.1*      56.6*       0.0 
090721  081201  47  11.1145 N  62  34.6886 W   3.9        3.1        4.1      119.9        0.0 
090721  081202  47  11.1136 N  62  34.6880 W   3.8        3.1        4.1        3.1*       0.0 
090721  081203  47  11.1127 N  62  34.6875 W   3.7        3.1        4.1        3.1        0.0 
090721  081204  47  11.1119 N  62  34.6870 W   3.7        3.1        4.1        3.1        0.0 
090721  081205  47  11.1111 N  62  34.6865 W   3.6        3.1        4.1        3.1        0.0 
090721  081206  47  11.1102 N  62  34.6860 W   3.6        3.1        4.1        3.1        0.0 
090721  081207  47  11.1094 N  62  34.6855 W   3.5        3.1        4.1        3.1        0.0 
090721  081208  47  11.1085 N  62  34.6849 W   3.5        3.1        4.1        3.4*       0.0 
090721  081209  47  11.1077 N  62  34.6844 W   3.4        3.1        4.1        3.4        0.0 
090721  081210  47  11.1069 N  62  34.6839 W   3.4        3.1        4.1        3.4        0.0 
090721  081211  47  11.1061 N  62  34.6834 W   3.4        3.1        4.1        3.4        0.0 
090721  081212  47  11.1053 N  62  34.6829 W   3.3        3.1        4.1        3.4        0.0 
090721  081213  47  11.1045 N  62  34.6824 W   3.3        3.1        4.1        3.3*       0.0 
090721  081214  47  11.1037 N  62  34.6820 W   3.2        3.1        4.1        3.3        0.0 
090721  081215  47  11.1029 N  62  34.6815 W   3.2        3.1        4.1        3.3        0.0 
090721  081216  47  11.1021 N  62  34.6810 W   3.2        3.1        4.1        3.3        0.0 
090721  081217  47  11.1013 N  62  34.6805 W   3.2        3.1        4.1        3.3        0.0 
090721  081218  47  11.1005 N  62  34.6800 W   3.2        3.1        4.1        3.2*       9.2*
090721  081219  47  11.0996 N  62  34.6795 W   3.2        3.1        4.1        3.2        9.2 
090721  081220  47  11.0987 N  62  34.6790 W   3.3        3.1        4.1        3.2        9.2 
090721  081221  47  11.0977 N  62  34.6785 W   3.3        3.1        4.1        3.2        9.2 
090721  081222  47  11.0966 N  62  34.6779 W   3.5        3.1        4.1        3.2        9.2 
090721  081223  47  11.0954 N  62  34.6773 W   3.6        3.1        4.1        3.2        9.2 
090721  081224  47  11.0942 N  62  34.6766 W   3.8        3.1        4.1        3.2        9.2 
090721  081225  47  11.0928 N  62  34.6759 W   4.0        3.1        4.1        3.2        9.2 
090721  081226  47  11.0914 N  62  34.6752 W   4.2        3.1        4.1        3.2        9.2 
090721  081227  47  11.0900 N  62  34.6744 W   4.4        3.1        4.1        3.2        9.2 
090721  081228  47  11.0885 N  62  34.6737 W   4.6        3.1        4.1        3.2        9.2 
090721  081229  47  11.0869 N  62  34.6729 W   4.8        3.1        4.1        3.2        9.2 
090721  081230  47  11.0852 N  62  34.6720 W   5.0        3.1        4.1        3.2        9.2 
090721  081231  47  11.0835 N  62  34.6712 W   5.3        3.1        4.1        3.2        9.2 
090721  081232  47  11.0817 N  62  34.6704 W   5.5        3.1        4.1        3.2        9.2 
090721  081233  47  11.0800 N  62  34.6695 W   5.7        3.1        4.1        3.2        9.2 
090721  081234  47  11.0781 N  62  34.6686 W   5.9        3.1        4.1        3.2        9.2 
090721  081235  47  11.0763 N  62  34.6677 W   6.0        3.1        4.1        3.2        9.2 
090721  081236  47  11.0745 N  62  34.6669 W   6.2        3.1        4.1        3.2        9.2 
090721  081237  47  11.0726 N  62  34.6659 W   6.3        3.1        4.1        3.2        9.2 
090721  081238  47  11.0707 N  62  34.6651 W   6.4        3.1        4.1        3.2        9.2 
090721  081239  47  11.0688 N  62  34.6641 W   6.5        3.1        4.1        3.2        9.2 
090721  081240  47  11.0668 N  62  34.6633 W   6.7        3.1        4.1        3.2        9.2 
090721  081241  47  11.0648 N  62  34.6624 W   6.8        3.1        4.1        3.2        9.2 
090721  081242  47  11.0628 N  62  34.6614 W   6.9        3.1        4.1        3.2        9.2 
090721  081243  47  11.0609 N  62  34.6605 W   7.0        3.1        4.1        3.2        9.2 
090721  081244  47  11.0588 N  62  34.6596 W   7.0        3.1        4.1        3.2        9.2 
090721  081245  47  11.0569 N  62  34.6587 W   7.1        3.1        4.1        3.2        9.2 
090721  081246  47  11.0549 N  62  34.6578 W   7.2        3.1        4.1        3.2        9.2 
090721  081247  47  11.0529 N  62  34.6569 W   7.2        3.1        4.1        3.2        9.2 
090721  081248  47  11.0509 N  62  34.6560 W   7.2        3.1        4.1        3.2        9.2 
090721  081249  47  11.0488 N  62  34.6550 W   7.3        3.1        4.1        3.2        9.2 
090721  081250  47  11.0468 N  62  34.6542 W   7.4        3.1        4.1        3.2        9.2 
090721  081251  47  11.0447 N  62  34.6532 W   7.4        3.1        4.1        3.2        9.2 
090721  081252  47  11.0426 N  62  34.6523 W   7.5        3.1        4.1        3.2        9.2 
090721  081253  47  11.0406 N  62  34.6514 W   7.5        3.1        4.1        3.2        9.2 
090721  081254  47  11.0386 N  62  34.6504 W   7.5        3.1        4.1        3.2        9.2 
090721  081255  47  11.0365 N  62  34.6495 W   7.5        3.1        4.1        3.2        9.2 
090721  081256  47  11.0345 N  62  34.6485 W   7.5        3.1        4.1        3.2        9.2 
090721  081257  47  11.0325 N  62  34.6476 W   7.6        3.1        4.1        3.2        9.2 
090721  081258  47  11.0304 N  62  34.6466 W   7.6        3.1        4.1        3.2        9.2 
090721  081259  47  11.0284 N  62  34.6457 W   7.6        3.1        4.1        3.2        9.2 
090721  081300  47  11.0263 N  62  34.6448 W   7.6        3.1        4.1        3.2        9.2 
090721  081301  47  11.0242 N  62  34.6439 W   7.6        3.1        4.1        3.2        9.2 
090721  081302  47  11.0222 N  62  34.6429 W   7.6        3.1        4.1        3.2        9.2 
090721  081303  47  11.0202 N  62  34.6419 W   7.7        3.1        4.1        3.2        9.2 
090721  081304  47  11.0181 N  62  34.6408 W   7.7        3.1        4.1        3.2        9.2 
090721  081305  47  11.0160 N  62  34.6398 W   7.7        3.1        4.1        3.2        9.2 
090721  081306  47  11.0140 N  62  34.6388 W   7.7        3.1        3.1*       3.2        9.2 
090721  081307  47  11.0120 N  62  34.6379 W   7.7        3.1        3.1        3.2        9.2 
090721  081308  47  11.0099 N  62  34.6369 W   7.7        3.1        3.1        3.2        9.2 
090721  081309  47  11.0079 N  62  34.6359 W   7.7        3.1        3.1        3.2        9.2 
090721  081310  47  11.0059 N  62  34.6349 W   7.7        3.1        3.1        3.2        9.2 
090721  081311  47  11.0038 N  62  34.6339 W   7.7        3.1        3.1        3.2        9.2 
090721  081312  47  11.0018 N  62  34.6328 W   7.7        3.1        3.1        3.2        9.2 
090721  081313  47  10.9998 N  62  34.6318 W   7.7        3.1        3.1        3.2        9.2 
090721  081314  47  10.9978 N  62  34.6308 W   7.7        3.1        3.1        3.2        9.2 
090721  081315  47  10.9958 N  62  34.6297 W   7.7        3.1        3.1        3.2        9.2 
090721  081316  47  10.9938 N  62  34.6287 W   7.6        3.1        3.1        3.2        9.2 
090721  081317  47  10.9920 N  62  34.6277 W   7.6        3.1        3.1        3.2        9.2 
090721  081318  47  10.9901 N  62  34.6267 W   7.6        3.1        3.1        3.2      216.9*
090721  081319  47  10.9881 N  62  34.6257 W   7.6        3.1        3.1        3.2      216.9 
090721  081320  47  10.9862 N  62  34.6247 W   7.6        3.1        3.1        3.2      216.9 
090721  081321  47  10.9843 N  62  34.6236 W   7.6        3.1        3.1       33.8*     216.9 
090721  081322  47  10.9823 N  62  34.6226 W   7.6        3.1        3.1       33.8      216.9 
090721  081323  47  10.9804 N  62  34.6215 W   7.6        3.1        3.1       33.8      216.9 
090721  081324  47  10.9786 N  62  34.6205 W   7.6        3.1        3.1       33.8      216.9 
090721  081325  47  10.9766 N  62  34.6195 W   7.6        3.1        3.1       33.8      216.9 
090721  081326  47  10.9747 N  62  34.6184 W   7.6        3.1        3.1       33.8      216.9 
090721  081327  47  10.9727 N  62  34.6174 W   7.6        3.1        3.1       33.8      216.9 
090721  081328  47  10.9707 N  62  34.6163 W   7.6        3.1        3.1       33.8      216.9 
090721  081329  47  10.9687 N  62  34.6152 W   7.6        3.1        3.1       33.8      216.9 
090721  081330  47  10.9669 N  62  34.6142 W   7.6        3.1        3.1       33.8      216.9 
090721  081331  47  10.9651 N  62  34.6132 W   7.6        3.1        3.1       33.8      216.9 
090721  081332  47  10.9633 N  62  34.6121 W   7.5        3.1        3.1       33.8      216.9 
090721  081333  47  10.9613 N  62  34.6110 W   7.5        3.1        3.1       33.8      216.9 
090721  081334  47  10.9592 N  62  34.6099 W   7.5        3.1        3.1       33.8      216.9 
090721  081335  47  10.9573 N  62  34.6088 W   7.6        3.1        3.1       33.8      216.9 
090721  081336  47  10.9552 N  62  34.6077 W   7.6        3.1        3.1       33.8      216.9 
090721  081337  47  10.9533 N  62  34.6066 W   7.6        3.1        3.1       33.8      216.9 
090721  081338  47  10.9514 N  62  34.6055 W   7.6        3.1        3.1       33.8      216.9 
090721  081339  47  10.9495 N  62  34.6044 W   7.6        3.1        3.1       33.8      216.9 
090721  081340  47  10.9475 N  62  34.6033 W   7.6        3.1        3.1       33.8      216.9 
090721  081341  47  10.9454 N  62  34.6022 W   7.6        3.1        3.1       33.8      216.9 
090721  081342  47  10.9436 N  62  34.6011 W   7.6        3.1        3.1       33.8      216.9 
090721  081343  47  10.9416 N  62  34.6000 W   7.6        3.1        3.1       33.8      216.9 
090721  081344  47  10.9396 N  62  34.5989 W   7.6        3.1        3.1       33.8      216.9 
090721  081345  47  10.9376 N  62  34.5978 W   7.6        3.1        3.1       33.8      216.9 
090721  081346  47  10.9356 N  62  34.5966 W   7.6        3.1        3.1       33.8      216.9 
090721  081347  47  10.9336 N  62  34.5955 W   7.6        3.1        3.1       33.8      216.9 
090721  081348  47  10.9316 N  62  34.5944 W   7.6        3.1        3.1       33.8      216.9 
090721  081349  47  10.9295 N  62  34.5933 W   7.6        3.1        3.1       33.8      216.9 
090721  081350  47  10.9277 N  62  34.5923 W   7.6        3.1        3.1       33.8      216.9 
090721  081351  47  10.9257 N  62  34.5912 W   7.6        3.1        3.1       33.8      216.9 
090721  081352  47  10.9237 N  62  34.5901 W   7.6        3.1        3.1       33.8      216.9 
090721  081353  47  10.9217 N  62  34.5890 W   7.6        3.1        3.1       33.8      216.9 
090721  081354  47  10.9197 N  62  34.5879 W   7.6        3.1        3.1       33.8      216.9 
090721  081355  47  10.9177 N  62  34.5867 W   7.6        3.1        3.1       33.8      216.9 
090721  081356  47  10.9158 N  62  34.5856 W   7.6        3.1        3.1       33.8      216.9 
090721  081357  47  10.9139 N  62  34.5846 W   7.6        3.1        3.1       33.8      216.9 
090721  081358  47  10.9122 N  62  34.5838 W   7.4        3.1        3.1       33.8      216.9 
090721  081359  47  10.9105 N  62  34.5829 W   7.2        3.1        3.1       33.8      216.9 
090721  081400  47  10.9089 N  62  34.5820 W   7.0        3.1        3.1       33.8      216.9 
090721  081401  47  10.9075 N  62  34.5812 W   6.8        3.1        3.1       33.8      216.9 
090721  081402  47  10.9061 N  62  34.5805 W   6.6        3.1        3.1       33.8      659.8*
090721  081403  47  10.9049 N  62  34.5798 W   6.3        3.1        3.1       10.9*     659.8 
090721  081404  47  10.9037 N  62  34.5791 W   6.0        3.1        3.1       10.9      659.8 
090721  081405  47  10.9025 N  62  34.5784 W   5.8        3.1        3.1       10.9      659.8 
090721  081406  47  10.9014 N  62  34.5777 W   5.5        3.1        3.1       10.9      659.8 
090721  081407  47  10.9003 N  62  34.5771 W   5.3        3.1        3.1       10.9       22.4*
090721  081408  47  10.8993 N  62  34.5765 W   5.0        3.1        3.1       10.9       22.4 
090721  081409  47  10.8985 N  62  34.5759 W   4.8        3.1        3.1       10.9       22.4 
090721  081410  47  10.8977 N  62  34.5754 W   4.6        3.1        3.1       10.9       22.4 
090721  081411  47  10.8968 N  62  34.5748 W   4.4        3.1        3.1       10.9       22.4 
090721  081412  47  10.8960 N  62  34.5742 W   4.2        3.1        3.1       10.9       22.4 
090721  081413  47  10.8952 N  62  34.5736 W   4.0        3.1        3.1       10.9       29.9*
090721  081414  47  10.8946 N  62  34.5732 W   3.8        3.1        3.1       10.9       29.9 
090721  081415  47  10.8939 N  62  34.5726 W   3.7        3.1        3.1       10.9       29.9 
090721  081416  47  10.8931 N  62  34.5721 W   3.6        3.1        3.1       10.9       29.9 
090721  081417  47  10.8924 N  62  34.5716 W   3.5        3.1        3.1       10.9       29.9 
090721  081418  47  10.8917 N  62  34.5711 W   3.4        3.1        3.1       10.9       30.8*
090721  081419  47  10.8910 N  62  34.5706 W   3.3        3.1        3.1        9.0*      30.8 
090721  081420  47  10.8903 N  62  34.5701 W   3.2        3.1        3.1        9.0       30.8 
090721  081421  47  10.8898 N  62  34.5697 W   3.1        3.1        3.1        9.0       30.8 
090721  081422  47  10.8892 N  62  34.5692 W   3.0        3.1        3.1        9.0       30.8 
090721  081423  47  10.8886 N  62  34.5687 W   2.9        3.1        3.1        9.0       40.9*
090721  081424  47  10.8880 N  62  34.5683 W   2.8        3.1        3.1        7.3*      40.9 
090721  081425  47  10.8875 N  62  34.5679 W   2.8        3.1        3.1        7.3       40.9 
090721  081426  47  10.8869 N  62  34.5674 W   2.7        3.1        3.1        7.3       40.9 
090721  081427  47  10.8863 N  62  34.5670 W   2.7        3.1        3.1        7.3       40.9 
090721  081428  47  10.8858 N  62  34.5665 W   2.6        3.1        3.1        7.3       30.8*
090721  081429  47  10.8853 N  62  34.5661 W   2.6        3.1        3.1        7.3       30.8 
090721  081430  47  10.8847 N  62  34.5656 W   2.5        3.1        3.1       35.6*      30.8 
090721  081431  47  10.8840 N  62  34.5651 W   2.5        3.1        3.1       35.6       30.8 
090721  081432  47  10.8835 N  62  34.5647 W   2.5        3.1        3.1       35.6       30.8 
090721  081433  47  10.8829 N  62  34.5642 W   2.4        3.1        3.1       35.6       30.8 
090721  081434  47  10.8824 N  62  34.5637 W   2.4        3.1        3.1       35.6       28.2*
090721  081435  47  10.8819 N  62  34.5633 W   2.4        3.1        3.1       35.6       28.2 
090721  081436  47  10.8813 N  62  34.5629 W   2.4        3.1        3.1       35.6       28.2 
090721  081437  47  10.8807 N  62  34.5625 W   2.3        3.1        3.1       35.6       28.2 
090721  081438  47  10.8802 N  62  34.5621 W   2.3        3.1        3.1       35.6       28.2 
090721  081439  47  10.8796 N  62  34.5616 W   2.3        3.1        3.1       35.6       44.9*
090721  081440  47  10.8791 N  62  34.5611 W   2.3        3.1        3.1       35.6       44.9 
090721  081441  47  10.8785 N  62  34.5607 W   2.3        3.1        3.1       35.6       44.9 
090721  081442  47  10.8780 N  62  34.5603 W   2.2        3.1        3.1       35.6       44.9 
090721  081443  47  10.8775 N  62  34.5599 W   2.2        3.1        3.1       35.6       44.9 
090721  081444  47  10.8769 N  62  34.5595 W   2.2        3.1        3.1       35.6       47.1*
090721  081445  47  10.8764 N  62  34.5591 W   2.2        3.1        3.1        6.5*      47.1 
090721  081446  47  10.8759 N  62  34.5586 W   2.2        3.1        3.1        6.5       47.1 
090721  081447  47  10.8753 N  62  34.5583 W   2.2        3.1        3.1        6.5       47.1 
090721  081448  47  10.8748 N  62  34.5579 W   2.2        3.1       13.3*       6.5       47.1 
090721  081449  47  10.8743 N  62  34.5574 W   2.2        3.1       13.3        6.5       47.1 
090721  081450  47  10.8738 N  62  34.5570 W   2.2        3.1       13.3        7.4*      30.8*
090721  081451  47  10.8733 N  62  34.5566 W   2.2        3.1       13.3        7.4       30.8 
090721  081452  47  10.8728 N  62  34.5562 W   2.1        3.1       13.3        7.4       30.8 
090721  081453  47  10.8724 N  62  34.5558 W   2.1        3.1       13.3        7.4       30.8 
090721  081454  47  10.8718 N  62  34.5553 W   2.1        3.1       13.3        7.4       30.8 
090721  081455  47  10.8713 N  62  34.5549 W   2.1        3.1       13.3        4.2*      43.5*
090721  081456  47  10.8708 N  62  34.5545 W   2.1        3.1       13.3        4.2       43.5 
090721  081457  47  10.8702 N  62  34.5540 W   2.1        3.1       13.3        4.2       43.5 
090721  081458  47  10.8698 N  62  34.5536 W   2.1        3.1       13.3        4.2       43.5 
090721  081459  47  10.8693 N  62  34.5531 W   2.1        3.1       13.3        4.2       43.5 
090721  081500  47  10.8688 N  62  34.5527 W   2.1        3.1       13.3        4.2       43.5 
090721  081501  47  10.8682 N  62  34.5523 W   2.1        3.1       13.3        5.7*      43.5 
090721  081502  47  10.8678 N  62  34.5519 W   2.1        3.1       13.3        5.7       43.5 
090721  081503  47  10.8673 N  62  34.5514 W   2.1        3.1       13.3        5.7       43.5 
090721  081504  47  10.8668 N  62  34.5509 W   2.1        3.1       13.3        5.7       43.5 
090721  081505  47  10.8663 N  62  34.5505 W   2.1        3.1       13.3        5.7       43.5 
090721  081506  47  10.8657 N  62  34.5501 W   2.1        3.1       13.3        5.6*     371.7*
090721  081507  47  10.8652 N  62  34.5496 W   2.1        3.1       13.3        5.6      371.7 
090721  081508  47  10.8647 N  62  34.5493 W   2.1        3.1       13.3        5.6      371.7 
090721  081509  47  10.8643 N  62  34.5489 W   2.1        3.1       13.3        5.6      371.7 
090721  081510  47  10.8639 N  62  34.5485 W   2.1        3.1       13.3        5.6      371.7 
090721  081511  47  10.8635 N  62  34.5481 W   2.1        3.1       13.3        6.0*      52.8*
090721  081512  47  10.8630 N  62  34.5476 W   2.1        3.1       12.0*       6.0       52.8 
090721  081513  47  10.8624 N  62  34.5472 W   2.1        3.1       12.0        6.0       52.8 
090721  081514  47  10.8619 N  62  34.5467 W   2.1        3.1       12.0        6.0       52.8 
090721  081515  47  10.8613 N  62  34.5462 W   2.1        3.1       12.0        6.0       52.8 
090721  081516  47  10.8609 N  62  34.5458 W   2.1        3.1       12.0       13.4*      52.3*
090721  081517  47  10.8604 N  62  34.5454 W   2.1        3.1       12.0       13.4       52.3 
090721  081518  47  10.8598 N  62  34.5449 W   2.1        3.1       12.0       13.4       52.3 
090721  081519  47  10.8593 N  62  34.5445 W   2.1        3.1       12.0       13.4       52.3 
090721  081520  47  10.8587 N  62  34.5440 W   2.1        3.1       12.0       13.4       52.3 
090721  081521  47  10.8582 N  62  34.5436 W   2.2        3.1       12.0       13.4       52.3 
090721  081522  47  10.8576 N  62  34.5431 W   2.2        3.1       12.0        5.3*      57.2*
090721  081523  47  10.8574 N  62  34.5428 W   2.2        3.1       12.0        5.3       57.2 
090721  081524  47  10.8570 N  62  34.5424 W   2.2        3.1       12.0        5.3       57.2 
090721  081525  47  10.8565 N  62  34.5419 W   2.2        3.1       12.0        5.3       57.2 
090721  081526  47  10.8559 N  62  34.5415 W   2.2        3.1       12.0        5.3       57.2 
090721  081527  47  10.8554 N  62  34.5410 W   2.2        3.1       12.0        6.1*      60.3*
090721  081528  47  10.8548 N  62  34.5405 W   2.2        3.1       12.0        6.1       60.3 
090721  081529  47  10.8542 N  62  34.5400 W   2.2        3.1       12.0        6.1       60.3 
090721  081530  47  10.8536 N  62  34.5395 W   2.2        3.1        3.2*       6.1       60.3 
090721  081531  47  10.8531 N  62  34.5391 W   2.2        3.1        3.2        6.1       60.3 
090721  081532  47  10.8526 N  62  34.5386 W   2.2        3.1        3.2       15.1*      61.1*
090721  081533  47  10.8522 N  62  34.5382 W   2.2        3.1        3.2       15.1       61.1 
090721  081534  47  10.8516 N  62  34.5377 W   2.2        3.1        3.2       15.1       61.1 
090721  081535  47  10.8511 N  62  34.5372 W   2.2        3.1        3.2       15.1       61.1 
090721  081536  47  10.8507 N  62  34.5368 W   2.2        3.1        3.2       15.1       61.1 
090721  081537  47  10.8502 N  62  34.5364 W   2.2        3.1        3.2       15.1       61.1 
090721  081538  47  10.8496 N  62  34.5359 W   2.2        9.8*       3.2       15.1       61.6*
090721  081539  47  10.8493 N  62  34.5355 W   2.2        9.8        3.2       15.1       61.6 
090721  081540  47  10.8488 N  62  34.5350 W   2.2        9.8        3.2       15.1       61.6 
090721  081541  47  10.8482 N  62  34.5346 W   2.2        9.8        3.2       15.1       61.6 
090721  081542  47  10.8477 N  62  34.5341 W   2.2        9.8        3.2       15.1       61.6 
090721  081543  47  10.8473 N  62  34.5337 W   2.2        9.8        3.2        7.5*      65.1*
090721  081544  47  10.8468 N  62  34.5332 W   2.2        9.8        4.8*       7.5       65.1 
090721  081545  47  10.8463 N  62  34.5328 W   2.2        9.8        4.8        7.5       65.1 
090721  081546  47  10.8458 N  62  34.5324 W   2.2        9.8        4.8        7.5       65.1 
090721  081547  47  10.8454 N  62  34.5319 W   2.2        9.8        4.8        7.5       65.1 
090721  081548  47  10.8449 N  62  34.5315 W   2.2        9.8        4.8        7.8*      64.7*
090721  081549  47  10.8444 N  62  34.5311 W   2.2        9.8        4.8        7.8       64.7 
090721  081550  47  10.8439 N  62  34.5306 W   2.2        9.8        4.8        7.8       64.7 
090721  081551  47  10.8435 N  62  34.5302 W   2.2        3.2*       4.8        7.8       64.7 
090721  081552  47  10.8430 N  62  34.5297 W   2.2        3.2        4.8        7.8       64.7 
090721  081553  47  10.8425 N  62  34.5293 W   2.2        3.2        4.8        7.4*      64.7 
090721  081554  47  10.8420 N  62  34.5289 W   2.2        3.2        4.8        7.4       63.3*
090721  081555  47  10.8415 N  62  34.5284 W   2.2        3.2        4.8        7.4       63.3 
090721  081556  47  10.8411 N  62  34.5280 W   2.2        3.2        4.8        7.4       63.3 
090721  081557  47  10.8406 N  62  34.5276 W   2.2        3.2        4.8        7.4       63.3 
090721  081558  47  10.8401 N  62  34.5271 W   2.2        3.2        4.8        7.4       63.3 
090721  081559  47  10.8396 N  62  34.5267 W   2.2        3.2        4.8        8.3*      71.3*
090721  081600  47  10.8392 N  62  34.5262 W   2.2        3.2        4.8        8.3       71.3 
090721  081601  47  10.8387 N  62  34.5258 W   2.2        3.2        4.8        8.3       71.3 
090721  081602  47  10.8382 N  62  34.5254 W   2.1        3.2        4.8        8.3       71.3 
090721  081603  47  10.8378 N  62  34.5249 W   2.1        3.2        4.8        8.3       71.3 
090721  081604  47  10.8373 N  62  34.5244 W   2.1        3.2        4.8        8.7*      66.4*
090721  081605  47  10.8368 N  62  34.5240 W   2.1        3.2        4.8        8.7       66.4 
090721  081606  47  10.8363 N  62  34.5235 W   2.1        3.2        4.8        8.7       66.4 
090721  081607  47  10.8358 N  62  34.5230 W   2.1        3.2        4.8        8.7       66.4 
090721  081608  47  10.8353 N  62  34.5226 W   2.1        3.2        4.8        8.7       66.4 
090721  081609  47  10.8348 N  62  34.5221 W   2.1        3.2        4.8        8.7       66.4 
090721  081610  47  10.8343 N  62  34.5216 W   2.1        3.2        4.8        8.7       68.6*
090721  081611  47  10.8338 N  62  34.5212 W   2.1        3.2        4.8        8.7       68.6 
090721  081612  47  10.8333 N  62  34.5208 W   2.1        3.2        4.8        8.7       68.6 
090721  081613  47  10.8328 N  62  34.5204 W   2.1        3.2        4.8        8.7       68.6 
090721  081614  47  10.8323 N  62  34.5199 W   2.1        3.2        4.8        8.7       68.6 
090721  081615  47  10.8317 N  62  34.5194 W   2.1        3.2        4.8        8.7      128.4*
090721  081616  47  10.8312 N  62  34.5189 W   2.1        3.2        4.8        8.7      128.4 
090721  081617  47  10.8306 N  62  34.5184 W   2.1        3.2        4.8        8.7      128.4 
090721  081618  47  10.8301 N  62  34.5179 W   2.1        3.2        4.8        8.7      128.4 
090721  081619  47  10.8296 N  62  34.5174 W   2.1        3.2        4.8        8.7      128.4 
090721  081620  47  10.8290 N  62  34.5169 W   2.1        3.2        4.8        8.7        6.2*
090721  081621  47  10.8285 N  62  34.5164 W   2.1        3.2        4.8        8.7        6.2 
090721  081622  47  10.8279 N  62  34.5160 W   2.1        3.2        4.8        8.7        6.2 
090721  081623  47  10.8274 N  62  34.5155 W   2.1        3.2        4.8        8.7        6.2 
090721  081624  47  10.8269 N  62  34.5150 W   2.1        3.2        4.8        8.7        6.2 
090721  081625  47  10.8263 N  62  34.5145 W   2.1        3.2        4.8        8.7        6.2 
090721  081626  47  10.8258 N  62  34.5140 W   2.1        3.2        4.8        8.7       70.4*
090721  081627  47  10.8252 N  62  34.5135 W   2.1        3.2       11.4*       8.7       70.4 
090721  081628  47  10.8247 N  62  34.5131 W   2.1        3.2       11.4        8.7       70.4 
090721  081629  47  10.8242 N  62  34.5126 W   2.1        3.2       11.4        8.7       70.4 
