FileName: C:\TRAWLS~1\FALL\GP337F.TXT
Local Time: Sun Jul 19 18:14:24 2009

Ship: July 19, 2009 Trip: GP337F Tow: 10
Comments: zone 12  ouest de la grosse  ile 
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
090719  211426  47  43.9388 N  61  59.2875 W   5.8        7.2*      11.3       16.2*     641.3*
090719  211427  47  43.9384 N  61  59.2850 W   5.9        7.2       11.3       16.2      641.3 
090719  211428  47  43.9380 N  61  59.2825 W   6.0        7.2       11.3       16.2      641.3 
090719  211429  47  43.9376 N  61  59.2799 W   6.1        7.2       11.3       16.2      641.3 
090719  211430  47  43.9372 N  61  59.2772 W   6.1        7.2       11.3       16.2      641.3 
090719  211431  47  43.9368 N  61  59.2747 W   6.2        7.2       11.3       16.2      641.3 
090719  211432  47  43.9364 N  61  59.2722 W   6.2        7.2       11.3       16.2      641.3 
090719  211433  47  43.9361 N  61  59.2696 W   6.3        7.2       11.3       16.2      641.3 
090719  211434  47  43.9358 N  61  59.2671 W   6.3        7.2       11.3       16.2      641.3 
090719  211435  47  43.9355 N  61  59.2646 W   6.3        7.2       11.3       16.2      641.3 
090719  211436  47  43.9353 N  61  59.2620 W   6.3        7.2       11.3       16.2      641.3 
090719  211437  47  43.9351 N  61  59.2594 W   6.3        7.2       11.3       16.2      641.3 
090719  211438  47  43.9346 N  61  59.2568 W   6.3        7.2       11.3       16.2      641.3 
090719  211439  47  43.9342 N  61  59.2543 W   6.3        7.2       11.3       16.2      641.3 
090719  211440  47  43.9338 N  61  59.2520 W   6.2        7.2       11.3       16.2      641.3 
090719  211441  47  43.9334 N  61  59.2497 W   6.1        7.2       11.3       16.2      641.3 
090719  211442  47  43.9330 N  61  59.2474 W   6.0        7.2       11.3      121.0*     641.3 
090719  211443  47  43.9327 N  61  59.2452 W   5.9        7.2       11.3      121.0      641.3 
090719  211444  47  43.9322 N  61  59.2431 W   5.8        7.2       11.3      121.0      641.3 
090719  211445  47  43.9319 N  61  59.2411 W   5.6        7.2       11.3      121.0      641.3 
090719  211446  47  43.9315 N  61  59.2391 W   5.5        7.2       11.3      121.0      641.3 
090719  211447  47  43.9312 N  61  59.2373 W   5.3        7.2       11.3      121.0      641.3 
090719  211448  47  43.9308 N  61  59.2356 W   5.2        7.2       11.3      121.0      641.3 
090719  211449  47  43.9305 N  61  59.2340 W   5.0        7.2       11.3      121.0      641.3 
090719  211450  47  43.9302 N  61  59.2322 W   4.9        7.2       11.3      121.0      641.3 
090719  211451  47  43.9299 N  61  59.2306 W   4.7        7.2       11.3      121.0      641.3 
090719  211452  47  43.9296 N  61  59.2292 W   4.6        7.2       11.3      121.0      641.3 
090719  211453  47  43.9293 N  61  59.2278 W   4.4        7.2       11.3        5.9*     641.3 
090719  211454  47  43.9291 N  61  59.2262 W   4.3        7.2       11.3        5.9      641.3 
090719  211455  47  43.9288 N  61  59.2248 W   4.2        7.2       11.3        5.9      641.3 
090719  211456  47  43.9285 N  61  59.2235 W   4.1        7.2       11.3        5.9      641.3 
090719  211457  47  43.9282 N  61  59.2222 W   3.9        7.2       11.3        5.9      641.3 
090719  211458  47  43.9279 N  61  59.2208 W   3.9        7.2       11.3        0.0*     641.3 
090719  211459  47  43.9277 N  61  59.2193 W   3.8        7.2       11.3        0.0      641.3 
090719  211500  47  43.9275 N  61  59.2182 W   3.7        7.2       11.3        0.0      641.3 
090719  211501  47  43.9272 N  61  59.2170 W   3.6        7.2       11.3        0.0      641.3 
090719  211502  47  43.9270 N  61  59.2157 W   3.5        7.2       11.3        0.0      641.3 
090719  211503  47  43.9267 N  61  59.2145 W   3.4        7.2       11.3        3.5*       0.9*
090719  211504  47  43.9264 N  61  59.2134 W   3.4        7.2       11.3        3.5        0.9 
090719  211505  47  43.9263 N  61  59.2122 W   3.3        7.2       11.3        3.5        0.9 
090719  211506  47  43.9261 N  61  59.2111 W   3.2        7.2       11.3        3.5        0.9 
090719  211507  47  43.9258 N  61  59.2099 W   3.2        7.2       11.3        3.5        0.9 
090719  211508  47  43.9256 N  61  59.2088 W   3.2        7.2       11.3        3.3*       0.9 
090719  211509  47  43.9254 N  61  59.2077 W   3.1        7.2       11.3        3.3        0.9 
090719  211510  47  43.9253 N  61  59.2065 W   3.1        7.2       11.3        3.3        0.9 
090719  211511  47  43.9250 N  61  59.2052 W   3.1        7.2       11.3        3.3        0.9 
090719  211512  47  43.9247 N  61  59.2040 W   3.1        7.2       11.3        3.3        0.9 
090719  211513  47  43.9245 N  61  59.2026 W   3.2        7.2       11.3        3.3        1.8*
090719  211514  47  43.9243 N  61  59.2011 W   3.3        7.2       11.3        7.5*       1.8 
090719  211515  47  43.9241 N  61  59.1995 W   3.4        7.2       11.3        7.5        1.8 
090719  211516  47  43.9238 N  61  59.1978 W   3.6        7.2       11.3        7.5        1.8 
090719  211517  47  43.9235 N  61  59.1959 W   3.7        7.2       11.3        7.5        1.8 
090719  211518  47  43.9231 N  61  59.1938 W   4.0        7.2       11.3        7.5       15.4*
090719  211519  47  43.9227 N  61  59.1917 W   4.2        7.2       11.3        2.1*      15.4 
090719  211520  47  43.9223 N  61  59.1894 W   4.4        7.2       11.3        2.1       15.4 
090719  211521  47  43.9220 N  61  59.1870 W   4.6        7.2       11.3        2.1       15.4 
090719  211522  47  43.9216 N  61  59.1845 W   4.9        7.2       11.3        2.1       15.4 
090719  211523  47  43.9210 N  61  59.1820 W   5.1        7.2       11.3        2.1       15.4 
090719  211524  47  43.9205 N  61  59.1794 W   5.3        7.2       11.3        2.1       15.4 
090719  211525  47  43.9200 N  61  59.1768 W   5.5        7.2       11.3        2.1       15.4 
090719  211526  47  43.9195 N  61  59.1741 W   5.7        7.2       11.3        2.1       15.4 
090719  211527  47  43.9190 N  61  59.1713 W   5.9        7.2       11.3        2.1       15.4 
090719  211528  47  43.9185 N  61  59.1687 W   6.0        7.2       11.3        2.1       15.4 
090719  211529  47  43.9179 N  61  59.1658 W   6.2        7.2       11.3        2.1       15.4 
090719  211530  47  43.9174 N  61  59.1630 W   6.3        7.2       11.3        2.1       15.4 
090719  211531  47  43.9168 N  61  59.1602 W   6.5        7.2       11.3        2.1       15.4 
090719  211532  47  43.9161 N  61  59.1574 W   6.6        7.2       11.3        2.1       15.4 
090719  211533  47  43.9155 N  61  59.1545 W   6.7        7.2       11.3        2.1       15.4 
090719  211534  47  43.9149 N  61  59.1516 W   6.8        7.2       11.3        2.1       15.4 
090719  211535  47  43.9141 N  61  59.1487 W   6.9        7.2       11.3      109.6*      15.4 
090719  211536  47  43.9134 N  61  59.1459 W   7.0        7.2       11.3      109.6       15.4 
090719  211537  47  43.9126 N  61  59.1430 W   7.1        7.2       11.3      109.6       15.4 
090719  211538  47  43.9119 N  61  59.1401 W   7.2        7.2       11.3      109.6       15.4 
090719  211539  47  43.9112 N  61  59.1373 W   7.2        7.2       11.3      109.6       15.4 
090719  211540  47  43.9104 N  61  59.1344 W   7.3        7.2       11.3      109.6       15.4 
090719  211541  47  43.9095 N  61  59.1316 W   7.3        7.2       11.3      109.6       15.4 
090719  211542  47  43.9086 N  61  59.1288 W   7.4        7.2       11.3      109.6       15.4 
090719  211543  47  43.9079 N  61  59.1258 W   7.4        7.2       11.3      109.6       15.4 
090719  211544  47  43.9071 N  61  59.1230 W   7.4        7.2       11.3      109.6       15.4 
090719  211545  47  43.9063 N  61  59.1201 W   7.4        7.2       11.3      109.6       15.4 
090719  211546  47  43.9056 N  61  59.1170 W   7.5        7.2       11.3      109.6       15.4 
090719  211547  47  43.9048 N  61  59.1140 W   7.5        7.2       11.3      109.6       15.4 
090719  211548  47  43.9039 N  61  59.1110 W   7.6        7.2       11.3      109.6       15.4 
090719  211549  47  43.9029 N  61  59.1082 W   7.6        7.2       11.3      109.6       15.4 
090719  211550  47  43.9020 N  61  59.1053 W   7.6        7.2       11.3      109.6       15.4 
090719  211551  47  43.9012 N  61  59.1024 W   7.6        7.2       11.3      109.6       15.4 
090719  211552  47  43.9005 N  61  59.0995 W   7.6        7.2       11.3      109.6       15.4 
090719  211553  47  43.8997 N  61  59.0965 W   7.6        7.2       11.3      109.6       15.4 
090719  211554  47  43.8986 N  61  59.0937 W   7.7        7.2       11.3      109.6       15.4 
090719  211555  47  43.8976 N  61  59.0909 W   7.7        7.2       11.3      109.6       15.4 
090719  211556  47  43.8967 N  61  59.0881 W   7.7        7.2       11.3      109.6       15.4 
090719  211557  47  43.8957 N  61  59.0852 W   7.7        7.2       11.3      109.6       15.4 
090719  211558  47  43.8947 N  61  59.0823 W   7.7        7.2       11.3      109.6       15.4 
090719  211559  47  43.8937 N  61  59.0795 W   7.7        7.2       11.3      109.6       15.4 
090719  211600  47  43.8927 N  61  59.0767 W   7.7        7.2       11.3      109.6       15.4 
090719  211601  47  43.8916 N  61  59.0738 W   7.8        7.2       11.3      109.6       15.4 
090719  211602  47  43.8906 N  61  59.0710 W   7.8        7.2       11.3      109.6       15.4 
090719  211603  47  43.8896 N  61  59.0682 W   7.7        7.2       11.3      109.6       15.4 
090719  211604  47  43.8886 N  61  59.0655 W   7.7        7.2       11.3      109.6       15.4 
090719  211605  47  43.8876 N  61  59.0627 W   7.8        7.2       11.3      109.6       15.4 
090719  211606  47  43.8865 N  61  59.0599 W   7.8        7.2       11.3      109.6       15.4 
090719  211607  47  43.8855 N  61  59.0571 W   7.8        7.2       11.3      109.6       15.4 
090719  211608  47  43.8845 N  61  59.0542 W   7.8        7.2       11.3      109.6       15.4 
090719  211609  47  43.8835 N  61  59.0515 W   7.7        7.2       11.3      109.6       15.4 
090719  211610  47  43.8824 N  61  59.0487 W   7.8        7.2       11.3      109.6       15.4 
090719  211611  47  43.8813 N  61  59.0459 W   7.8        7.2       11.3      109.6       15.4 
090719  211612  47  43.8802 N  61  59.0431 W   7.7        7.2       11.3      109.6       15.4 
090719  211613  47  43.8792 N  61  59.0404 W   7.7        7.2       11.3      109.6       15.4 
090719  211614  47  43.8781 N  61  59.0376 W   7.7        7.2       11.3      109.6       15.4 
090719  211615  47  43.8770 N  61  59.0348 W   7.7        7.2       11.3      109.6       15.4 
090719  211616  47  43.8761 N  61  59.0321 W   7.6        7.2       11.3      109.6       15.4 
090719  211617  47  43.8751 N  61  59.0295 W   7.5        7.2       11.3        5.7*      15.4 
090719  211618  47  43.8740 N  61  59.0271 W   7.4        7.2       11.3        5.7       15.4 
090719  211619  47  43.8730 N  61  59.0248 W   7.3        7.2       11.3        5.7       15.4 
090719  211620  47  43.8720 N  61  59.0224 W   7.2        7.2       11.3        5.7       15.4 
090719  211621  47  43.8712 N  61  59.0200 W   7.1        7.2       11.3        5.7       15.4 
090719  211622  47  43.8703 N  61  59.0176 W   7.1        7.2       11.3        3.5*      15.4 
090719  211623  47  43.8694 N  61  59.0153 W   7.0        7.2       11.3        3.5       15.4 
