"","date","time","hydrophone","value","signalpower"
"38919","2024-07-28","10:22:21:00",1,7.962963,81
"38920","2024-07-28","10:22:28:00",1,0,83
"38921","2024-07-28","10:22:35:00",1,37.685185,83
"38922","2024-07-28","10:22:42:00",0,21.851852,73
"38923","2024-07-28","10:23:10:00",1,15.092593,86
"38924","2024-07-28","10:23:17:00",1,16.574074,83
"38925","2024-07-28","10:23:17:00",0,12.592593,90
"38926","2024-07-28","10:23:24:00",1,2.962963,93
"38927","2024-07-28","10:23:24:00",0,12.314815,100
"38928","2024-07-28","10:23:32:00",1,13.611111,94
"38929","2024-07-28","10:23:32:00",0,13.425926,97
"38930","2024-07-28","10:23:39:00",0,14.722222,96
"38931","2024-07-28","10:23:39:00",1,14.166667,98
"38932","2024-07-28","10:23:46:00",0,15.462963,100
"38933","2024-07-28","10:23:46:00",1,16.018519,103
"38934","2024-07-28","10:23:53:00",1,19.166667,92
"38935","2024-07-28","10:23:53:00",0,16.759259,100
"38936","2024-07-28","10:24:00:00",0,22.12963,99
"38937","2024-07-28","10:24:00:00",1,23.888889,93
"38938","2024-07-28","10:24:07:00",1,14.351852,99
"38939","2024-07-28","10:24:07:00",0,18.333333,101
"38940","2024-07-28","10:24:14:00",0,22.777778,99
"38941","2024-07-28","10:24:14:00",1,23.425926,89
"38942","2024-07-28","10:24:21:00",1,28.888889,85
"38943","2024-07-28","10:24:21:00",0,25,101
"38944","2024-07-28","10:24:28:00",1,26.481481,94
"38945","2024-07-28","10:24:28:00",0,27.314815,97
"38946","2024-07-28","10:24:35:00",1,24.351852,96
"38947","2024-07-28","10:24:35:00",0,28.240741,101
"38948","2024-07-28","10:24:42:00",1,30.925926,103
"38949","2024-07-28","10:24:42:00",0,31.111111,106
"38950","2024-07-28","10:24:49:00",1,33.333333,96
"38951","2024-07-28","10:24:49:00",0,32.87037,99
"38952","2024-07-28","10:24:57:00",1,36.296296,89
"38953","2024-07-28","10:24:57:00",0,35.462963,100
"38954","2024-07-28","10:25:04:00",0,37.407407,107
"38955","2024-07-28","10:25:04:00",1,35.925926,101
"38956","2024-07-28","10:25:11:00",1,49.62963,88
"38957","2024-07-28","10:25:11:00",0,38.981481,108
"38958","2024-07-28","10:25:18:00",1,31.111111,109
"38959","2024-07-28","10:25:18:00",0,41.759259,102
"38960","2024-07-28","10:25:25:00",1,43.888889,100
"38961","2024-07-28","10:25:25:00",0,43.240741,100
"38962","2024-07-28","10:25:32:00",1,48.518519,93
"38963","2024-07-28","10:25:32:00",0,45.833333,100
"38964","2024-07-28","10:25:40:00",1,44.814815,97
"38965","2024-07-28","10:25:40:00",0,48.148148,95
"38966","2024-07-28","10:25:47:00",1,48.981481,91
"38967","2024-07-28","10:25:47:00",0,49.166667,104
"38968","2024-07-28","10:25:54:00",0,50.740741,105
"38969","2024-07-28","10:25:54:00",1,51.018519,96
"38970","2024-07-28","10:26:01:00",0,51.851852,109
"38971","2024-07-28","10:26:01:00",1,53.425926,93
"38972","2024-07-28","10:26:08:00",0,51.666667,92
"38973","2024-07-28","10:26:08:00",1,49.907407,99
"38974","2024-07-28","10:26:16:00",1,55,95
"38975","2024-07-28","10:26:16:00",0,54.166667,100
"38976","2024-07-28","10:26:23:00",1,54.351852,92
"38977","2024-07-28","10:26:23:00",0,54.907407,93
"38978","2024-07-28","10:26:30:00",0,60.462963,93
"38979","2024-07-28","10:26:30:00",1,58.148148,102
"38980","2024-07-28","10:26:37:00",1,56.851852,102
"38981","2024-07-28","10:26:37:00",0,54.62963,102
"38982","2024-07-28","10:26:44:00",0,65.833333,93
"38983","2024-07-28","10:26:44:00",1,69.351852,83
"38984","2024-07-28","10:26:52:00",1,53.703704,93
"38985","2024-07-28","10:26:52:00",0,57.5,90
"38986","2024-07-28","10:26:59:00",0,63.518519,101
"38987","2024-07-28","10:26:59:00",1,63.796296,103
"38988","2024-07-28","10:27:06:00",1,64.444444,103
"38989","2024-07-28","10:27:06:00",0,64.444444,102
"38990","2024-07-28","10:27:13:00",0,65.092593,96
"38991","2024-07-28","10:27:13:00",1,65.185185,87
"38992","2024-07-28","10:27:21:00",1,65.185185,89
"38993","2024-07-28","10:27:21:00",0,65.092593,92
"38994","2024-07-28","10:27:28:00",1,64.907407,97
"38995","2024-07-28","10:27:28:00",0,66.481481,85
"38996","2024-07-28","10:27:35:00",0,63.611111,91
"38997","2024-07-28","10:27:35:00",1,65.185185,86
"38998","2024-07-28","10:27:42:00",0,67.407407,85
"38999","2024-07-28","10:27:42:00",1,65.462963,87
"39000","2024-07-28","10:27:50:00",0,73.240741,81
"39001","2024-07-28","10:27:50:00",1,76.574074,81
"39002","2024-07-28","10:27:57:00",1,53.240741,85
