"","date","time","hydrophone","value","signalpower"
"33244","2024-07-26","06:59:04:00",0,29.510204,73
"33245","2024-07-26","06:59:17:00",1,22.285714,76
"33246","2024-07-26","07:00:18:00",0,42.44898,79
"33247","2024-07-26","07:05:03:00",0,5.938776,89
"33248","2024-07-26","07:12:11:00",1,39.55102,83
"33249","2024-07-26","07:13:33:00",0,28.918367,100
"33250","2024-07-26","07:14:08:00",1,40.979592,71
"33251","2024-07-26","07:14:14:00",1,35.938776,83
"33252","2024-07-26","07:14:38:00",0,22.918367,91
"33253","2024-07-26","07:14:42:00",1,34.877551,93
"33254","2024-07-26","07:20:56:00",1,3.959184,75
"33255","2024-07-26","07:21:52:00",0,53.918367,75
"33256","2024-07-26","07:22:22:00",1,23.244898,76
"33257","2024-07-26","07:22:42:00",0,5.979592,74
"33258","2024-07-26","07:26:12:00",1,55.959184,69
"33259","2024-07-26","07:33:56:00",0,32.44898,96
"33260","2024-07-26","07:36:22:00",0,16.673469,99
