"","date","time","hydrophone","value","signalpower"
"125023","2021-07-18","09:53:13",0,1.795918,80
"125024","2021-07-18","09:53:18",0,2.081633,83
"125025","2021-07-18","09:53:23",0,0.795918,95
"125026","2021-07-18","09:53:28",1,2.428571,101
"125027","2021-07-18","09:53:28",0,2.795918,102
"125028","2021-07-18","09:53:33",0,1.979592,101
"125029","2021-07-18","09:53:33",1,1.836735,98
"125030","2021-07-18","09:53:38",1,2.040816,105
"125031","2021-07-18","09:53:38",0,2.040816,102
"125032","2021-07-18","09:53:43",0,1.77551,101
"125033","2021-07-18","09:53:43",1,1.816327,101
"125034","2021-07-18","09:53:48",1,1.857143,94
"125035","2021-07-18","09:53:48",0,1.857143,97
"125036","2021-07-18","09:53:53",1,2.612245,96
"125037","2021-07-18","09:53:53",0,2.142857,97
"125038","2021-07-18","09:53:58",1,0.612245,97
"125039","2021-07-18","09:53:58",0,1.102041,97
"125040","2021-07-18","09:54:03",0,1.469388,110
"125041","2021-07-18","09:54:03",1,1.489796,100
"125042","2021-07-18","09:54:08",1,3.061224,102
"125043","2021-07-18","09:54:08",0,2.918367,106
"125044","2021-07-18","09:54:13",1,3.163265,87
"125045","2021-07-18","09:54:13",0,3.693878,95
"125046","2021-07-18","09:54:18",0,0.612245,86
"125047","2021-07-18","09:54:18",1,0.979592,87
"125048","2021-07-18","09:54:23",1,2,102
"125049","2021-07-18","09:54:33",0,2.061224,97
"125050","2021-07-18","09:54:38",0,2.877551,95
"125051","2021-07-18","09:55:04",0,3.918367,96
"125052","2021-07-18","09:55:04",1,3.918367,97
"125053","2021-07-18","09:55:09",0,3.510204,101
"125054","2021-07-18","09:55:09",1,3.44898,102
"125055","2021-07-18","09:55:25",1,4.183673,92
"125056","2021-07-18","09:55:25",0,3.938776,96
"125057","2021-07-18","09:55:30",1,5.102041,93
"125058","2021-07-18","09:55:30",0,4.387755,98
"125059","2021-07-18","09:55:35",1,2.816327,95
"125060","2021-07-18","09:55:35",0,3.44898,97
"125061","2021-07-18","09:55:40",0,2.897959,99
"125062","2021-07-18","09:55:45",0,3.938776,98
"125063","2021-07-18","09:55:50",1,4.469388,95
"125064","2021-07-18","09:55:50",0,2.959184,99
"125065","2021-07-18","09:55:55",1,1.469388,97
"125066","2021-07-18","09:55:55",0,3.102041,103
"125067","2021-07-18","09:56:01",0,42.285714,97
"125068","2021-07-18","09:56:01",1,43.367347,93
"125069","2021-07-18","09:56:06",0,3.469388,94
"125070","2021-07-18","09:56:06",1,3.510204,96
"125071","2021-07-18","09:56:11",0,3.285714,100
"125072","2021-07-18","09:56:16",0,3.387755,91
"125073","2021-07-18","09:56:21",1,5.040816,93
"125074","2021-07-18","09:56:21",0,5.530612,93
"125075","2021-07-18","09:56:26",0,0.734694,95
"125076","2021-07-18","09:56:31",0,3.816327,100
"125077","2021-07-18","09:56:36",0,2.938776,98
"125078","2021-07-18","09:56:41",1,4.061224,99
"125079","2021-07-18","09:56:41",0,3.897959,107
"125080","2021-07-18","09:56:46",1,4.510204,97
"125081","2021-07-18","09:56:46",0,3.816327,105
"125082","2021-07-18","09:56:51",1,3.673469,101
"125083","2021-07-18","09:56:51",0,3.938776,103
"125084","2021-07-18","09:56:56",1,2.571429,98
"125085","2021-07-18","09:56:56",0,2.959184,99
"125086","2021-07-18","09:57:01",1,3.020408,101
"125087","2021-07-18","09:57:01",0,2.959184,105
"125088","2021-07-18","09:57:06",1,2.571429,98
"125089","2021-07-18","09:57:06",0,2.816327,106
"125090","2021-07-18","09:57:12",1,2.979592,96
"125091","2021-07-18","09:57:12",0,2.693878,103
"125092","2021-07-18","09:57:17",1,2.510204,96
"125093","2021-07-18","09:57:17",0,2.591837,108
"125094","2021-07-18","09:57:22",1,3.428571,99
"125095","2021-07-18","09:57:22",0,2.693878,99
"125096","2021-07-18","09:57:27",1,2.285714,97
"125097","2021-07-18","09:57:27",0,2.612245,106
"125098","2021-07-18","09:57:32",1,2.653061,98
"125099","2021-07-18","09:57:32",0,2.530612,104
"125100","2021-07-18","09:57:37",1,1.612245,99
"125101","2021-07-18","09:57:37",0,2.142857,101
"125102","2021-07-18","09:57:42",1,2.469388,97
"125103","2021-07-18","09:57:42",0,2.408163,103
"125104","2021-07-18","09:57:47",1,2.102041,101
"125105","2021-07-18","09:57:47",0,2.428571,103
"125106","2021-07-18","09:57:52",1,2.265306,103
"125107","2021-07-18","09:57:52",0,2.204082,107
"125108","2021-07-18","09:57:57",1,4.857143,94
"125109","2021-07-18","09:57:57",0,2.44898,100
"125110","2021-07-18","09:58:02",0,2.061224,102
"125111","2021-07-18","09:58:07",0,2.204082,105
"125112","2021-07-18","09:58:07",1,2.612245,102
"125113","2021-07-18","09:58:12",1,3.673469,95
"125114","2021-07-18","09:58:12",0,2.102041,105
"125115","2021-07-18","09:58:17",0,2.265306,102
"125116","2021-07-18","09:58:17",1,0.469388,102
"125117","2021-07-18","09:58:22",1,2,104
"125118","2021-07-18","09:58:22",0,2.142857,105
"125119","2021-07-18","09:58:27",1,2.142857,104
"125120","2021-07-18","09:58:27",0,1.959184,107
"125121","2021-07-18","09:58:32",1,2.346939,94
"125122","2021-07-18","09:58:32",0,2.081633,106
"125123","2021-07-18","09:58:37",0,2.326531,98
"125124","2021-07-18","09:58:37",1,1.897959,106
