"","date","time","hydrophone","value","signalpower"
"142056","2021-07-13","18:42:25",0,3.714286,93
"142057","2021-07-13","18:42:30",0,0.326531,98
"142058","2021-07-13","18:42:35",0,0.77551,99
"142059","2021-07-13","18:42:40",1,5.061224,95
"142060","2021-07-13","18:42:40",0,2.591837,98
"142061","2021-07-13","18:42:50",0,0,82
"142062","2021-07-13","18:42:50",1,0.979592,89
"142063","2021-07-13","18:42:55",1,2.061224,93
"142064","2021-07-13","18:42:55",0,2.469388,89
"142065","2021-07-13","18:43:00",0,2.591837,83
"142066","2021-07-13","18:43:00",1,3.734694,82
"142067","2021-07-13","18:43:05",1,1.755102,93
"142068","2021-07-13","18:43:05",0,2.408163,92
"142069","2021-07-13","18:43:10",1,2.142857,100
"142070","2021-07-13","18:43:10",0,3.938776,87
"142071","2021-07-13","18:43:15",0,0,91
"142072","2021-07-13","18:43:15",1,1.612245,98
"142073","2021-07-13","18:43:20",1,1.673469,101
"142074","2021-07-13","18:43:20",0,1.653061,103
"142075","2021-07-13","18:43:25",1,1.979592,99
"142076","2021-07-13","18:43:25",0,1.938776,105
"142077","2021-07-13","18:43:30",0,1.918367,106
"142078","2021-07-13","18:43:30",1,2.183673,104
"142079","2021-07-13","18:43:35",1,1.102041,101
"142080","2021-07-13","18:43:35",0,1.530612,108
"142081","2021-07-13","18:43:41",1,54.530612,96
"142082","2021-07-13","18:43:41",0,54.44898,105
"142083","2021-07-13","18:43:46",1,1.795918,91
"142084","2021-07-13","18:43:46",0,1.755102,103
"142085","2021-07-13","18:43:51",1,3.408163,81
"142086","2021-07-13","18:43:51",0,1.795918,93
"142087","2021-07-13","18:43:56",1,1.163265,96
"142088","2021-07-13","18:43:56",0,2.183673,103
"142089","2021-07-13","18:44:11",1,2.061224,99
"142090","2021-07-13","18:44:11",0,3.081633,100
"142091","2021-07-13","18:44:51",0,1.877551,91
"142092","2021-07-13","18:44:56",0,1.489796,98
"142093","2021-07-13","18:45:02",0,2.265306,96
"142094","2021-07-13","18:45:02",1,1.734694,101
"142095","2021-07-13","18:45:07",0,1.469388,102
"142096","2021-07-13","18:45:07",1,1.244898,105
"142097","2021-07-13","18:45:12",1,2.265306,98
"142098","2021-07-13","18:45:12",0,2.306122,101
"142099","2021-07-13","18:45:17",0,3.163265,98
"142100","2021-07-13","18:45:17",1,2.673469,103
"142101","2021-07-13","18:45:22",0,0.816327,98
"142102","2021-07-13","18:45:22",1,2.469388,101
"142103","2021-07-13","18:45:27",1,0.612245,104
"142104","2021-07-13","18:45:27",0,1.877551,101
"142105","2021-07-13","18:45:32",1,2.612245,101
"142106","2021-07-13","18:45:32",0,2.102041,100
"142107","2021-07-13","18:45:37",1,3.428571,98
"142108","2021-07-13","18:45:37",0,2.244898,103
"142109","2021-07-13","18:45:52",1,1.22449,100
"142110","2021-07-13","18:45:52",0,1.877551,102
"142111","2021-07-13","18:45:57",1,24.734694,97
"142112","2021-07-13","18:45:57",0,23.795918,100
"142113","2021-07-13","18:46:02",1,1.836735,99
"142114","2021-07-13","18:46:02",0,2.122449,97
