FileName: C:\WINDOWS\DESKTOP\MARCEL~1\POS102.TXT
Local Time: Sun Aug 13 05:56:52 2000

Ship: Den C Martin Trip: August 13, 00 Tow: POS102
Comments: Sud de la Vallee de Shediac
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
000813  085306  47  21.8100 N  64  25.0600 W   1.9        2.5*       2.3*       5.2*       0.0 
000813  085412  47  21.7700 N  64  25.0700 W   1.9        3.0        2.3        8.8        0.0 
000813  085413  47  21.7700 N  64  25.0700 W   2.0        3.0        2.3        8.8        0.0 
000813  085414  47  21.7700 N  64  25.0700 W   2.0        3.0        2.3        8.8        0.0 
000813  085415  47  21.7700 N  64  25.0700 W   1.9        3.0        2.3        8.8        0.0 
000813  085416  47  21.7700 N  64  25.0700 W   1.9        3.0        2.3        8.8        0.0 
000813  085417  47  21.7700 N  64  25.0700 W   2.0        3.0        2.3        8.8        0.0 
000813  085418  47  21.7700 N  64  25.0700 W   2.0        3.0        2.3        8.8        0.0 
000813  085419  47  21.7700 N  64  25.0700 W   1.9        3.0        2.3        8.8        0.0 
000813  085420  47  21.7700 N  64  25.0700 W   1.9        3.0        2.3        8.8        0.0 
000813  085421  47  21.7700 N  64  25.0700 W   1.9        3.0        2.3        8.8        0.0 
000813  085422  47  21.7700 N  64  25.0700 W   1.9        2.2*       2.3        8.8        0.0 
000813  085423  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        8.8        0.0 
000813  085424  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        8.8        0.0 
000813  085425  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        8.8        0.0 
000813  085426  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        8.8        0.0 
000813  085427  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        9.0*       0.0 
000813  085428  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        9.0        0.0 
000813  085429  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        9.0        0.0 
000813  085430  47  21.7700 N  64  25.0700 W   1.9        2.2        2.3        9.0        0.0 
000813  085431  47  21.7600 N  64  25.0700 W   1.9        2.2        2.3        9.0        0.0 
000813  085432  47  21.7600 N  64  25.0700 W   1.9        2.2        2.3        9.0*       0.0 
000813  085433  47  21.7600 N  64  25.0700 W   1.9        2.2        2.3        9.0        0.0 
000813  085434  47  21.7600 N  64  25.0700 W   2.0        2.2        2.3        9.0        0.0 
000813  085435  47  21.7600 N  64  25.0700 W   1.9        2.4*       2.3        9.0        0.0 
000813  085436  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        9.0        0.0 
000813  085437  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        9.0        0.0 
000813  085438  47  21.7600 N  64  25.0700 W   2.0        2.4        2.3        8.9*       0.0 
000813  085439  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9        0.0 
000813  085440  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9        0.0 
000813  085441  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3*       8.9        0.0 
000813  085442  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9        0.0 
000813  085443  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9*       0.0 
000813  085444  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9        0.0 
000813  085445  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9        0.0 
000813  085446  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9        0.0 
000813  085447  47  21.7600 N  64  25.0700 W   1.9        2.4        2.3        8.9        0.0 
000813  085448  47  21.7600 N  64  25.0700 W   1.9        3.0*       2.3        8.6*       0.0 
000813  085449  47  21.7600 N  64  25.0700 W   1.9        3.0        2.3        8.6        0.0 
000813  085450  47  21.7600 N  64  25.0700 W   1.9        3.0        2.3        8.6        0.0 
000813  085451  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.6        0.0 
000813  085452  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.6        0.0 
000813  085453  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.6        0.0 
000813  085454  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3*       8.9*       0.0 
000813  085455  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.9        0.0 
000813  085456  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.9        0.0 
000813  085457  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.9        0.0 
000813  085458  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.9        0.0 
000813  085459  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.9*       0.0 
000813  085500  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.9        0.0 
000813  085501  47  21.7500 N  64  25.0700 W   1.9        3.0        2.3        8.9        0.0 
000813  085502  47  21.7500 N  64  25.0700 W   1.9        3.1*       2.3        8.9        0.0 
000813  085503  47  21.7500 N  64  25.0700 W   1.9        3.1        2.3        8.9        0.0 
000813  085504  47  21.7500 N  64  25.0700 W   1.9        3.1        2.3        9.4*       0.0 
000813  085505  47  21.7500 N  64  25.0700 W   1.9        3.1        2.3        9.4        0.0 
000813  085506  47  21.7500 N  64  25.0700 W   1.9        3.1        2.3        9.4        0.0 
000813  085507  47  21.7500 N  64  25.0700 W   1.9        3.1        2.3        9.4        0.0 
000813  085508  47  21.7500 N  64  25.0700 W   1.9        3.1        2.4*       9.4        0.0 
000813  085509  47  21.7500 N  64  25.0700 W   1.8        3.1        2.4        9.0*       0.0 
000813  085510  47  21.7500 N  64  25.0700 W   1.9        3.1        2.4        9.0        0.0 
000813  085511  47  21.7400 N  64  25.0700 W   1.9        3.1        2.4        9.0        0.0 
000813  085512  47  21.7400 N  64  25.0700 W   1.9        3.1        2.4        9.0        0.0 
000813  085513  47  21.7400 N  64  25.0700 W   1.9        3.1        2.4        9.0        0.0 
000813  085514  47  21.7400 N  64  25.0700 W   1.9        3.1        2.4        9.0        0.0 
000813  085515  47  21.7400 N  64  25.0700 W   1.8        3.0*       2.4       11.7*       0.0 
000813  085516  47  21.7400 N  64  25.0700 W   1.8        3.0        2.4       11.7        0.0 
000813  085517  47  21.7400 N  64  25.0700 W   1.9        3.0        2.4       11.7        0.0 
000813  085518  47  21.7400 N  64  25.0700 W   1.9        3.0        2.4       11.7        0.0 
000813  085519  47  21.7400 N  64  25.0700 W   1.9        3.0        2.4       11.7        0.0 
000813  085520  47  21.7400 N  64  25.0700 W   1.9        3.0        2.4        8.2*       0.0 
000813  085521  47  21.7400 N  64  25.0700 W   1.8        3.0        2.4        8.2        0.0 
000813  085522  47  21.7400 N  64  25.0700 W   1.8        3.0        2.4        8.2        0.0 
000813  085523  47  21.7400 N  64  25.0700 W   1.8        3.0        2.4        8.2        0.0 
000813  085524  47  21.7400 N  64  25.0700 W   1.9        3.0        2.4        8.2        0.0 
000813  085525  47  21.7400 N  64  25.0700 W   1.9        3.0        2.4        9.2*       0.0 
000813  085526  47  21.7400 N  64  25.0700 W   1.8        3.0        2.4        9.2        0.0 
000813  085527  47  21.7400 N  64  25.0700 W   1.8        3.0        2.4        9.2        0.0 
000813  085528  47  21.7400 N  64  25.0700 W   1.8        2.1*       2.4        9.2        0.0 
000813  085529  47  21.7400 N  64  25.0700 W   1.8        2.1        2.4        9.2        0.0 
000813  085530  47  21.7400 N  64  25.0700 W   1.9        2.1        2.4        9.2        0.0 
000813  085531  47  21.7300 N  64  25.0700 W   1.8        2.1        2.4        9.8*       0.0 
000813  085532  47  21.7300 N  64  25.0700 W   1.8        2.1        2.4        9.8        0.0 
000813  085533  47  21.7300 N  64  25.0700 W   1.8        2.1        2.4        9.8        0.0 
000813  085534  47  21.7300 N  64  25.0700 W   1.9        2.1        2.2*       9.8        0.0 
000813  085535  47  21.7300 N  64  25.0700 W   1.9        2.1        2.2        9.8        0.0 
000813  085536  47  21.7300 N  64  25.0700 W   1.9        2.1        2.2        9.3*       0.0 
000813  085537  47  21.7300 N  64  25.0700 W   1.9        2.1        2.2        9.3        0.0 
000813  085538  47  21.7300 N  64  25.0700 W   1.8        2.1        2.2        9.3        0.0 
000813  085539  47  21.7300 N  64  25.0700 W   1.9        2.1        2.2        9.3        0.0 
000813  085540  47  21.7300 N  64  25.0700 W   1.9        2.1        2.2        9.3        0.0 
000813  085541  47  21.7300 N  64  25.0700 W   1.8        2.5*       2.2       10.0*       0.0 
000813  085542  47  21.7300 N  64  25.0700 W   1.8        2.5        2.2       10.0        0.0 
000813  085543  47  21.7300 N  64  25.0700 W   1.9        2.5        2.2       10.0        0.0 
000813  085544  47  21.7300 N  64  25.0700 W   1.9        2.5        2.2       10.0        0.0 
000813  085545  47  21.7300 N  64  25.0700 W   1.8        2.5        2.2       10.0        0.0 
000813  085546  47  21.7300 N  64  25.0700 W   1.8        2.5        2.2        9.5*       0.0 
000813  085547  47  21.7300 N  64  25.0700 W   1.9        2.5        2.2        9.5        0.0 
000813  085548  47  21.7300 N  64  25.0700 W   1.9        2.5        2.2        9.5        0.0 
000813  085549  47  21.7300 N  64  25.0700 W   1.8        2.5        2.2        9.5        0.0 
000813  085550  47  21.7300 N  64  25.0700 W   1.8        2.5        2.2        9.5        0.0 
000813  085551  47  21.7300 N  64  25.0700 W   1.9        2.5        2.2        9.5        0.0 
000813  085552  47  21.7200 N  64  25.0700 W   1.9        2.5        2.2        9.2*       0.0 
000813  085553  47  21.7200 N  64  25.0700 W   1.8        2.5        2.2        9.2        0.0 
000813  085554  47  21.7200 N  64  25.0700 W   1.9        2.1*       2.2        9.2        0.0 
000813  085555  47  21.7200 N  64  25.0700 W   1.9        2.1        2.2        9.2        0.0 
000813  085556  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        9.2        0.0 
000813  085557  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        8.9*       0.0 
000813  085558  47  21.7200 N  64  25.0700 W   1.9        2.1        2.2        8.9        0.0 
000813  085559  47  21.7200 N  64  25.0700 W   1.9        2.1        2.2        8.9        0.0 
000813  085600  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        8.9        0.0 
000813  085601  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        8.9        0.0 
000813  085602  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        9.2*       0.0 
000813  085603  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        9.2        0.0 
000813  085604  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        9.2        0.0 
000813  085605  47  21.7200 N  64  25.0700 W   1.8        2.1        2.2        9.2        0.0 
000813  085606  47  21.7200 N  64  25.0700 W   1.9        2.1        2.2        9.2        0.0 
000813  085607  47  21.7200 N  64  25.0700 W   1.8        2.2*       2.2        9.2        0.0 
000813  085608  47  21.7200 N  64  25.0700 W   1.9        2.2        2.2        9.2        0.0 
000813  085609  47  21.7200 N  64  25.0700 W   1.8        2.2        2.2        9.2        0.0 
000813  085610  47  21.7200 N  64  25.0700 W   1.8        2.2        2.2        9.2        0.0 
000813  085611  47  21.7200 N  64  25.0700 W   1.8        2.2        2.2        9.2        0.0 
000813  085612  47  21.7100 N  64  25.0700 W   1.9        2.2        2.2        9.2        0.0 
000813  085613  47  21.7100 N  64  25.0700 W   1.8        2.2        2.6*       9.2        0.0 
000813  085614  47  21.7100 N  64  25.0700 W   1.8        2.2        2.6        9.2        0.0 
000813  085615  47  21.7100 N  64  25.0700 W   1.9        2.2        2.6        9.2        0.0 
000813  085616  47  21.7100 N  64  25.0700 W   1.8        2.2        2.6        9.2        0.0 
000813  085617  47  21.7100 N  64  25.0700 W   1.8        2.2        2.6        9.2        0.0 
000813  085618  47  21.7100 N  64  25.0700 W   1.9        2.2        2.6        9.2*       0.0 
000813  085619  47  21.7100 N  64  25.0700 W   1.9        2.2        2.6        9.2        0.0 
000813  085620  47  21.7100 N  64  25.0700 W   1.8        3.2*       2.6        9.2        0.0 
000813  085621  47  21.7100 N  64  25.0700 W   1.8        3.2        2.6        9.2        0.0 
000813  085622  47  21.7100 N  64  25.0700 W   1.9        3.2        2.6        9.2        0.0 
000813  085623  47  21.7100 N  64  25.0700 W   1.8        3.2        2.6        9.1*       0.0 
000813  085624  47  21.7100 N  64  25.0700 W   1.8        3.2        2.6        9.1        0.0 
000813  085625  47  21.7100 N  64  25.0700 W   1.9        3.2        2.6        9.1        0.0 
000813  085626  47  21.7100 N  64  25.0700 W   1.9        3.2        2.6*       9.1        0.0 
000813  085627  47  21.7100 N  64  25.0700 W   1.9        3.2        2.6        9.1        0.0 
000813  085628  47  21.7100 N  64  25.0700 W   1.8        3.2        2.6        9.1        0.0 
000813  085629  47  21.7100 N  64  25.0700 W   1.9        3.2        2.6        9.2*       0.0 
000813  085630  47  21.7100 N  64  25.0700 W   1.9        3.2        2.6        9.2        0.0 
000813  085631  47  21.7100 N  64  25.0700 W   1.9        3.2        2.6        9.2        0.0 
000813  085632  47  21.7000 N  64  25.0700 W   1.8        3.2        2.6        9.2        0.0 
000813  085633  47  21.7000 N  64  25.0700 W   1.8        3.1*       2.6        9.2        0.0 
000813  085634  47  21.7000 N  64  25.0700 W   1.9        3.1        2.6        9.2*       0.0 
000813  085635  47  21.7000 N  64  25.0700 W   1.9        3.1        2.6        9.2        0.0 
000813  085636  47  21.7000 N  64  25.0700 W   1.9        3.1        2.6        9.2        0.0 
000813  085637  47  21.7000 N  64  25.0700 W   1.8        3.1        2.6        9.2        0.0 
000813  085638  47  21.7000 N  64  25.0700 W   1.8        3.1        2.6        9.2        0.0 
000813  085639  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2*       9.4*       0.0 
000813  085640  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.4        0.0 
000813  085641  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.4        0.0 
000813  085642  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.4        0.0 
000813  085643  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.4        0.0 
000813  085644  47  21.7000 N  64  25.0700 W   1.8        3.1        2.2        9.4        0.0 
000813  085645  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.1*       0.0 
000813  085646  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.1        0.0 
000813  085647  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.1        0.0 
000813  085648  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.1        0.0 
000813  085649  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.1        0.0 
000813  085650  47  21.7000 N  64  25.0700 W   1.9        3.1        2.2        9.7*       0.0 
000813  085651  47  21.7000 N  64  25.0700 W   1.8        3.1        2.2        9.7        0.0 
000813  085652  47  21.6900 N  64  25.0700 W   1.9        3.1        2.2        9.7        0.0 
000813  085653  47  21.6900 N  64  25.0700 W   1.9        3.1        2.2        9.7        0.0 
000813  085654  47  21.6900 N  64  25.0700 W   1.9        3.1        2.2        9.7        0.0 
000813  085655  47  21.6900 N  64  25.0700 W   1.9        3.1        2.2        8.9*       0.0 
000813  085656  47  21.6900 N  64  25.0700 W   1.9        3.1        2.2        8.9        0.0 
000813  085657  47  21.6900 N  64  25.0700 W   1.9        3.1        2.2        8.9        0.0 
000813  085658  47  21.6900 N  64  25.0700 W   1.9        3.1        2.2        8.9        0.0 
000813  085659  47  21.6900 N  64  25.0700 W   1.9        3.2*       2.2        8.9        0.0 
000813  085700  47  21.6900 N  64  25.0700 W   1.9        3.2        2.2        8.9        0.0 
000813  085701  47  21.6900 N  64  25.0700 W   1.9        3.2        2.2        9.7*       0.0 
000813  085702  47  21.6900 N  64  25.0700 W   1.9        3.2        2.2        9.7        0.0 
000813  085703  47  21.6900 N  64  25.0700 W   1.8        3.2        2.2        9.7        0.0 
000813  085704  47  21.6900 N  64  25.0700 W   1.9        3.2        2.2        9.7        0.0 
000813  085705  47  21.6900 N  64  25.0700 W   1.9        3.2        2.3*       9.7        0.0 
000813  085706  47  21.6900 N  64  25.0700 W   1.9        3.2        2.3        8.6*       0.0 
000813  085707  47  21.6900 N  64  25.0700 W   1.9        3.2        2.3        8.6        0.0 
000813  085708  47  21.6900 N  64  25.0700 W   1.9        3.2        2.3        8.6        0.0 
000813  085709  47  21.6900 N  64  25.0700 W   1.9        3.2        2.3        8.6        0.0 
000813  085710  47  21.6900 N  64  25.0700 W   1.9        3.2        2.3        8.6        0.0 
000813  085711  47  21.6900 N  64  25.0700 W   1.9        3.2        2.3        9.5*       0.0 
000813  085712  47  21.6800 N  64  25.0700 W   1.8        3.3*       2.3        9.5        0.0 
000813  085713  47  21.6800 N  64  25.0700 W   1.9        3.3        2.3        9.5        0.0 
000813  085714  47  21.6800 N  64  25.0700 W   1.9        3.3        2.3        9.5        0.0 
000813  085715  47  21.6800 N  64  25.0700 W   1.9        3.3        2.3        9.5        0.0 
000813  085716  47  21.6800 N  64  25.0700 W   1.9        3.3        2.3        9.3*       0.0 
000813  085717  47  21.6800 N  64  25.0700 W   1.8        3.3        2.3        9.3        0.0 
000813  085718  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5*       9.3        0.0 
000813  085719  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        9.3        0.0 
000813  085720  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        9.3        0.0 
000813  085721  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        9.3        0.0 
000813  085722  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        9.8*       0.0 
000813  085723  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        9.8        0.0 
000813  085724  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        9.8        0.0 
000813  085725  47  21.6800 N  64  25.0700 W   1.9        3.3*       2.5        9.8        0.0 
000813  085726  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        9.8        0.0 
000813  085727  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        8.9*       0.0 
000813  085728  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085729  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085730  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085731  47  21.6800 N  64  25.0700 W   1.9        3.3        2.5*       8.9        0.0 
000813  085732  47  21.6700 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085733  47  21.6700 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085734  47  21.6700 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085735  47  21.6700 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085736  47  21.6700 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085737  47  21.6700 N  64  25.0700 W   1.9        3.3        2.5        8.9        0.0 
000813  085738  47  21.6700 N  64  25.0700 W   1.9        3.4*       2.5        8.9        0.0 
000813  085739  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        8.9        0.0 
000813  085740  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        8.9        0.0 
000813  085741  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        8.9        0.0 
000813  085742  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        8.9        0.0 
000813  085743  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4*       0.0 
000813  085744  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4        0.0 
000813  085745  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4        0.0 
000813  085746  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4        0.0 
000813  085747  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4        0.0 
000813  085748  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4*       0.0 
000813  085749  47  21.6700 N  64  25.0700 W   1.8        3.4        2.5        9.4        0.0 
000813  085750  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4        0.0 
000813  085751  47  21.6700 N  64  25.0700 W   1.9        3.4        2.5        9.4        0.0 
000813  085752  47  21.6600 N  64  25.0700 W   1.9        3.4        2.5        9.4        0.0 
000813  085753  47  21.6600 N  64  25.0700 W   1.8        3.4        2.5        9.2*       0.0 
000813  085754  47  21.6600 N  64  25.0700 W   1.9        3.4        2.5        9.2        0.0 
000813  085755  47  21.6600 N  64  25.0700 W   1.9        3.4        2.5        9.2        0.0 
000813  085756  47  21.6600 N  64  25.0700 W   1.9        3.4        2.5        9.2        0.0 
000813  085757  47  21.6600 N  64  25.0700 W   1.8        3.4        2.5        9.2        0.0 
000813  085758  47  21.6600 N  64  25.0700 W   1.8        3.4        2.8*       9.2        0.0 
000813  085759  47  21.6600 N  64  25.0700 W   1.9        3.4        2.8        9.3*       0.0 
000813  085800  47  21.6600 N  64  25.0700 W   1.9        3.4        2.8        9.3        0.0 
000813  085801  47  21.6600 N  64  25.0700 W   1.8        3.4        2.8        9.3        0.0 
000813  085802  47  21.6600 N  64  25.0700 W   1.8        3.4        2.8        9.3        0.0 
000813  085803  47  21.6600 N  64  25.0700 W   1.8        3.4        2.8        9.3        0.0 
000813  085804  47  21.6600 N  64  25.0700 W   1.9        3.4        2.8        9.2*       0.0 
000813  085805  47  21.6600 N  64  25.0700 W   1.9        3.1*       2.8        9.2        0.0 
000813  085806  47  21.6600 N  64  25.0700 W   1.8        3.1        2.8        9.2        0.0 
