FileName: C:\WINDOWS\DESKTOP\MARCEL~1\POS179.TXT
Local Time: Wed Aug 23 05:57:51 2000

Ship: Den C Martin Trip: August 23, 00 Tow: POS179
Comments: Baie de Malbaie
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
000823  085340  48  34.8500 N  64  11.5600 W   1.5        3.9*       2.9*       0.0       51.5*
000823  085405  48  34.8400 N  64  11.5600 W   1.6        3.1*       2.9        0.0       58.5 
000823  085406  48  34.8400 N  64  11.5600 W   1.6        3.1        2.9        0.0       58.5 
000823  085407  48  34.8400 N  64  11.5600 W   1.6        3.1        2.9        0.0       58.5 
000823  085408  48  34.8300 N  64  11.5600 W   1.6        3.1        2.9        0.0       58.5 
000823  085409  48  34.8300 N  64  11.5600 W   1.6        3.1        2.9        0.0       58.1*
000823  085410  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       58.1 
000823  085411  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       58.1 
000823  085412  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       58.1 
000823  085413  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       58.1 
000823  085414  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       59.4*
000823  085415  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       59.4 
000823  085416  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       59.4 
000823  085417  48  34.8300 N  64  11.5600 W   1.5        3.1        2.9        0.0       59.4 
000823  085418  48  34.8300 N  64  11.5600 W   1.5        2.8*       2.9        0.0       59.4 
000823  085419  48  34.8300 N  64  11.5600 W   1.5        2.8        2.9        0.0       59.4 
000823  085420  48  34.8300 N  64  11.5600 W   1.5        2.8        2.9        0.0       58.9*
000823  085421  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085422  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085423  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085424  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085425  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9*
000823  085426  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085427  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085428  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085429  48  34.8300 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085430  48  34.8200 N  64  11.5600 W   1.6        2.8        2.9        0.0       58.9 
000823  085431  48  34.8200 N  64  11.5600 W   1.7        2.3*       2.9        0.0       60.3*
000823  085432  48  34.8200 N  64  11.5600 W   1.7        2.3        2.9        0.0       60.3 
000823  085433  48  34.8200 N  64  11.5600 W   1.7        2.3        2.9        0.0       60.3 
000823  085434  48  34.8200 N  64  11.5600 W   1.7        2.3        2.9        0.0       60.3 
000823  085435  48  34.8200 N  64  11.5600 W   1.7        2.3        2.9        0.0       60.3 
000823  085436  48  34.8200 N  64  11.5600 W   1.7        2.3        2.9        0.0       58.9*
000823  085437  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       58.9 
000823  085438  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       58.9 
000823  085439  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       58.9 
000823  085440  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       58.9 
000823  085441  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.8*
000823  085442  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.8 
000823  085443  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.8 
000823  085444  48  34.8200 N  64  11.5600 W   1.8        2.3*       2.9        0.0       59.8 
000823  085445  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.8 
000823  085446  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.8 
000823  085447  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       60.3*
000823  085448  48  34.8200 N  64  11.5600 W   1.8        2.3        2.9        0.0       60.3 
000823  085449  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       60.3 
000823  085450  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       60.3 
000823  085451  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       60.3 
000823  085452  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.4*
000823  085453  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.4 
000823  085454  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.4 
000823  085455  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.4 
000823  085456  48  34.8100 N  64  11.5600 W   1.8        2.3        2.9        0.0       59.4 
000823  085457  48  34.8100 N  64  11.5600 W   1.8        2.2*       2.9        0.0       60.7*
000823  085458  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       60.7 
000823  085459  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       60.7 
000823  085500  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       60.7 
000823  085501  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       60.7 
000823  085502  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       60.7 
000823  085503  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       59.8*
000823  085504  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       59.8 
000823  085505  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       59.8 
000823  085506  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       59.8 
000823  085507  48  34.8100 N  64  11.5600 W   1.8        2.2        2.9        0.0       59.8 
000823  085508  48  34.8000 N  64  11.5600 W   1.8        2.2        2.9        0.0       59.8*
000823  085509  48  34.8000 N  64  11.5600 W   1.8        2.2        2.9        0.0       59.8 
000823  085510  48  34.8000 N  64  11.5600 W   1.9        2.1*       2.9        0.0       59.8 
000823  085511  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       59.8 
000823  085512  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       59.8 
000823  085513  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       59.4*
000823  085514  48  34.8000 N  64  11.5600 W   1.9        2.1        2.9        0.0       59.4 
000823  085515  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       59.4 
000823  085516  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       59.4 
000823  085517  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       59.4 
000823  085518  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       59.4 
000823  085519  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       60.3*
000823  085520  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       60.3 
000823  085521  48  34.8000 N  64  11.5600 W   1.8        2.1        2.9        0.0       60.3 
000823  085522  48  34.8000 N  64  11.5700 W   1.8        2.1        2.9        0.0       60.3 
000823  085523  48  34.8000 N  64  11.5700 W   1.8        2.1*       2.9        0.0       60.3 
000823  085524  48  34.8000 N  64  11.5700 W   1.8        2.1        2.9        0.0       60.3*
000823  085525  48  34.8000 N  64  11.5700 W   1.8        2.1        2.9        0.0       60.3 
000823  085526  48  34.8000 N  64  11.5700 W   1.8        2.1        2.9        0.0       60.3 
000823  085527  48  34.8000 N  64  11.5700 W   1.8        2.1        2.9        0.0       60.3 
000823  085528  48  34.7900 N  64  11.5700 W   1.8        2.1        2.9        0.0       60.3 
000823  085529  48  34.7900 N  64  11.5700 W   1.7        2.1        2.9        0.0       60.3 
000823  085530  48  34.7900 N  64  11.5700 W   1.7        2.1        2.9        0.0       60.3*
000823  085531  48  34.7900 N  64  11.5700 W   1.7        2.1        2.9        0.0       60.3 
000823  085532  48  34.7900 N  64  11.5700 W   1.7        2.1        2.9        0.0       60.3 
000823  085533  48  34.7900 N  64  11.5700 W   1.7        2.1        2.9        0.0       60.3 
000823  085534  48  34.7900 N  64  11.5700 W   1.7        2.1        2.9        0.0       60.3 
000823  085535  48  34.7900 N  64  11.5700 W   1.7        2.1        2.9        0.0       59.8*
000823  085536  48  34.7900 N  64  11.5700 W   1.7        2.3*       2.9        0.0       59.8 
000823  085537  48  34.7900 N  64  11.5700 W   1.7        2.3        2.9        0.0       59.8 
000823  085538  48  34.7900 N  64  11.5700 W   1.7        2.3        2.9        0.0       59.8 
000823  085539  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085540  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8*
000823  085541  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085542  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085543  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085544  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085545  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085546  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8*
000823  085547  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085548  48  34.7900 N  64  11.5700 W   1.6        2.3        2.9        0.0       59.8 
000823  085549  48  34.7900 N  64  11.5700 W   1.6        2.1*       2.9        0.0       59.8 
000823  085550  48  34.7800 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085551  48  34.7800 N  64  11.5700 W   1.6        2.1        2.9        0.0       60.3*
000823  085552  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085553  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085554  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085555  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085556  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.4*
000823  085557  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.4 
000823  085558  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.4 
000823  085559  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.4 
000823  085600  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.4 
000823  085601  48  34.7800 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.4 
000823  085602  48  34.7800 N  64  11.5700 W   1.5        2.4*       2.9        0.0       60.3*
000823  085603  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       60.3 
000823  085604  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       60.3 
000823  085605  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       60.3 
000823  085606  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       60.3 
000823  085607  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       59.8*
000823  085608  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       59.8 
000823  085609  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       59.8 
000823  085610  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       59.8 
000823  085611  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       59.8 
000823  085612  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       60.3*
000823  085613  48  34.7800 N  64  11.5700 W   1.5        2.4        2.9        0.0       60.3 
000823  085614  48  34.7700 N  64  11.5700 W   1.5        2.4        2.9        0.0       60.3 
000823  085615  48  34.7700 N  64  11.5700 W   1.5        2.1*       2.9        0.0       60.3 
000823  085616  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085617  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085618  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3*
000823  085619  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085620  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085621  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085622  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       60.3 
000823  085623  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.8*
000823  085624  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.8 
000823  085625  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.8 
000823  085626  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.8 
000823  085627  48  34.7700 N  64  11.5700 W   1.5        2.1        2.9        0.0       59.8 
000823  085628  48  34.7700 N  64  11.5700 W   1.6        2.1*       2.9        0.0       59.8 
000823  085629  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8*
000823  085630  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085631  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085632  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085633  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085634  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8*
000823  085635  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085636  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085637  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085638  48  34.7700 N  64  11.5700 W   1.6        2.1        2.9        0.0       59.8 
000823  085639  48  34.7600 N  64  11.5700 W   1.6        2.1        2.9        0.0       60.7*
000823  085640  48  34.7600 N  64  11.5700 W   1.6        2.1        2.9        0.0       60.7 
000823  085641  48  34.7600 N  64  11.5700 W   1.6        2.1*       2.9        0.0       60.7 
000823  085642  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       60.7 
000823  085643  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       60.7 
000823  085644  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       60.7 
000823  085645  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       59.8*
000823  085646  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       59.8 
000823  085647  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       59.8 
000823  085648  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       59.8 
000823  085649  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       59.8 
000823  085650  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       60.3*
000823  085651  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       60.3 
000823  085652  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       60.3 
000823  085653  48  34.7600 N  64  11.5800 W   1.6        2.1        2.9        0.0       60.3 
000823  085654  48  34.7600 N  64  11.5800 W   1.6        2.2*       2.9        0.0       60.3 
000823  085655  48  34.7600 N  64  11.5800 W   1.6        2.2        2.9        0.0       59.8*
000823  085656  48  34.7600 N  64  11.5800 W   1.6        2.2        2.9        0.0       59.8 
000823  085657  48  34.7600 N  64  11.5800 W   1.6        2.2        2.9        0.0       59.8 
000823  085658  48  34.7600 N  64  11.5800 W   1.6        2.2        2.9        0.0       59.8 
000823  085659  48  34.7600 N  64  11.5800 W   1.6        2.2        2.9        0.0       59.8 
000823  085700  48  34.7500 N  64  11.5800 W   1.7        2.2        2.9        0.0       59.8 
000823  085701  48  34.7500 N  64  11.5800 W   1.7        2.2        2.9        0.0       60.3*
000823  085702  48  34.7500 N  64  11.5800 W   1.7        2.2        2.9        0.0       60.3 
000823  085703  48  34.7500 N  64  11.5800 W   1.7        2.2        2.9        0.0       60.3 
000823  085704  48  34.7500 N  64  11.5800 W   1.7        2.2        2.9        0.0       60.3 
000823  085705  48  34.7500 N  64  11.5800 W   1.7        2.2        2.9        0.0       60.3 
000823  085706  48  34.7500 N  64  11.5800 W   1.7        2.2        2.9        0.0       59.4*
000823  085707  48  34.7500 N  64  11.5800 W   1.7        2.1*       2.9        0.0       59.4 
000823  085708  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       59.4 
000823  085709  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       59.4 
000823  085710  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       59.4 
000823  085711  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       59.4 
000823  085712  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       61.1*
000823  085713  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       61.1 
000823  085714  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       61.1 
000823  085715  48  34.7500 N  64  11.5800 W   1.7        2.1        2.9        0.0       61.1 
000823  085716  48  34.7500 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.1 
000823  085717  48  34.7500 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6*
000823  085718  48  34.7500 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085719  48  34.7500 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085720  48  34.7400 N  64  11.5800 W   1.8        2.1*       2.9        0.0       61.6 
000823  085721  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085722  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3*
000823  085723  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085724  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085725  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085726  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085727  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085728  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7*
000823  085729  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085730  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085731  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085732  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085733  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7*
000823  085734  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085735  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085736  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085737  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085738  48  34.7400 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6*
000823  085739  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085740  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085741  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085742  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085743  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       61.6 
000823  085744  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3*
000823  085745  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085746  48  34.7300 N  64  11.5800 W   1.8        2.1*       2.9        0.0       60.3 
000823  085747  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085748  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.3 
000823  085749  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7*
000823  085750  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085751  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085752  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085753  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7 
000823  085754  48  34.7300 N  64  11.5800 W   1.8        2.1        2.9        0.0       60.7*
000823  085755  48  34.7300 N  64  11.5800 W   1.7        2.1        2.9        0.0       60.7 
000823  085756  48  34.7300 N  64  11.5800 W   1.7        2.1        2.9        0.0       60.7 
000823  085757  48  34.7300 N  64  11.5800 W   1.7        2.1        2.9        0.0       60.7 
000823  085758  48  34.7300 N  64  11.5800 W   1.7        2.1*       2.9        0.0       60.7 
000823  085759  48  34.7300 N  64  11.5800 W   1.7        2.1        2.9        0.0       60.7 
000823  085800  48  34.7200 N  64  11.5800 W   1.7        2.1        2.9        0.0       61.1*
000823  085801  48  34.7200 N  64  11.5800 W   1.7        2.1        2.9        0.0       61.1 
000823  085802  48  34.7200 N  64  11.5800 W   1.6        2.1        2.9        0.0       61.1 
000823  085803  48  34.7200 N  64  11.5800 W   1.6        2.1        2.9        0.0       61.1 
000823  085804  48  34.7200 N  64  11.5800 W   1.6        2.1        2.9        0.0       61.1 
000823  085805  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.1*
000823  085806  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.1 
000823  085807  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.1 
000823  085808  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.1 
000823  085809  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.1 
000823  085810  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.1 
000823  085811  48  34.7200 N  64  11.5900 W   1.6        2.1*       2.9        0.0       59.8*
000823  085812  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085813  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085814  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085815  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085816  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8*
000823  085817  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085818  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085819  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085820  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       59.8 
000823  085821  48  34.7200 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.6*
000823  085822  48  34.7100 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.6 
000823  085823  48  34.7100 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.6 
000823  085824  48  34.7100 N  64  11.5900 W   1.6        2.1*       2.9        0.0       61.6 
000823  085825  48  34.7100 N  64  11.5900 W   1.6        2.1        2.9        0.0       61.6 
000823  085826  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       61.6 
000823  085827  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       59.8*
000823  085828  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       59.8 
000823  085829  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       59.8 
000823  085830  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       59.8 
000823  085831  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       59.8 
000823  085832  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       60.7*
000823  085833  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       60.7 
000823  085834  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       60.7 
000823  085835  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       60.7 
000823  085836  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       60.7 
000823  085837  48  34.7100 N  64  11.5900 W   1.7        2.1*       2.9        0.0       61.1*
000823  085838  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       61.1 
000823  085839  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       61.1 
000823  085840  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       61.1 
000823  085841  48  34.7100 N  64  11.5900 W   1.7        2.1        2.9        0.0       61.1 
000823  085842  48  34.7000 N  64  11.5900 W   1.8        2.1        2.9        0.0       61.1 
