FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP131.TXT
Local Time: Thu Jul 25 14:19:54 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP131
Comments: ZONE 12 Est de North Point IPE
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020725  164101  46  56.4330 N  63  21.3700 W   0.8        3.0*       2.3*       0.9*
020725  164101  46  56.4330 N  63  21.3700 W   0.8        3.0        2.3        0.9 
020725  164101  46  56.4330 N  63  21.3700 W   0.8        3.0        2.3        0.9 
020725  164101  46  56.4330 N  63  21.3700 W   0.8        3.0        2.3        0.9 
020725  171957  46  53.0830 N  63  16.1190 W   2.4        3.0        2.3        0.9 
020725  171957  46  53.0830 N  63  16.1190 W   2.4        3.0        2.3        0.9 
020725  171957  46  53.0830 N  63  16.1190 W   2.4        3.0        2.3        0.9 
020725  171957  46  53.0830 N  63  16.1190 W   2.4        3.0        2.3        0.9 
020725  171957  46  53.0830 N  63  16.1190 W   2.4        3.0        2.3        0.9 
020725  171957  46  53.0830 N  63  16.1190 W   2.4        3.0        2.3        0.9 
020725  171959  46  53.0840 N  63  16.1200 W   2.0        3.0        2.3        0.9 
020725  171959  46  53.0840 N  63  16.1200 W   2.0        3.0        2.3        0.9 
020725  171959  46  53.0840 N  63  16.1200 W   2.0        3.0        2.3        0.9 
020725  171959  46  53.0840 N  63  16.1200 W   2.0        3.0        2.3        0.9 
020725  171959  46  53.0840 N  63  16.1200 W   2.0        3.0        2.3        0.9 
020725  172001  46  53.0850 N  63  16.1200 W   1.7        3.0        2.3        0.9 
020725  172001  46  53.0850 N  63  16.1200 W   1.7        3.0        2.3        0.9 
020725  172001  46  53.0850 N  63  16.1200 W   1.7        3.0        2.3        0.9 
020725  172001  46  53.0850 N  63  16.1200 W   1.7        3.0        2.3        0.9 
020725  172001  46  53.0850 N  63  16.1200 W   1.7        3.0        2.3        0.9 
020725  172003  46  53.0860 N  63  16.1210 W   1.8        3.0        2.3        0.9 
020725  172003  46  53.0860 N  63  16.1210 W   1.8        3.0        2.3        0.9 
020725  172003  46  53.0860 N  63  16.1210 W   1.8        3.0        2.3        0.9 
020725  172003  46  53.0860 N  63  16.1210 W   1.8        3.0        2.3        0.9 
020725  172003  46  53.0860 N  63  16.1210 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3*       0.9 
020725  172005  46  53.0870 N  63  16.1220 W   1.8        3.0        2.3        0.9 
020725  172007  46  53.0880 N  63  16.1220 W   1.6        3.0        2.3        0.9 
020725  172007  46  53.0880 N  63  16.1220 W   1.6        3.0        2.3        0.9 
020725  172007  46  53.0880 N  63  16.1220 W   1.6        3.0        2.3        0.9 
