FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP126.TXT
Local Time: Thu Jul 25 07:19:09 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP126
Comments: ZONE 12 Ouest de North Point IPE
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020725  090601  47  17.6690 N  63  36.4830 W   2.2        4.4*       5.0*      14.1*
020725  090601  47  17.6690 N  63  36.4830 W   2.2        4.4        5.0       14.1 
020725  101913  47   9.0180 N  63  30.8000 W   1.7        4.4        5.0       14.1 
020725  101913  47   9.0180 N  63  30.8000 W   1.7        4.4        5.0       14.1 
020725  101913  47   9.0180 N  63  30.8000 W   1.7        4.4        5.0       15.4*
020725  101913  47   9.0180 N  63  30.8000 W   1.7        4.4        5.0       15.4 
020725  101913  47   9.0180 N  63  30.8000 W   1.7        4.4        5.0       15.4 
020725  101913  47   9.0180 N  63  30.8000 W   1.7        4.4        5.0       15.4 
020725  101915  47   9.0190 N  63  30.8020 W   2.7        4.4        5.0       15.4 
020725  101915  47   9.0190 N  63  30.8020 W   2.7        4.4        5.0       15.4 
020725  101915  47   9.0190 N  63  30.8020 W   2.7        4.4        5.0       15.4 
020725  101915  47   9.0190 N  63  30.8020 W   2.7        4.4        5.0       15.4 
020725  101915  47   9.0190 N  63  30.8020 W   2.7        4.4        5.0       15.4 
020725  101917  47   9.0200 N  63  30.8030 W   2.2        4.4        5.0       15.4 
020725  101917  47   9.0200 N  63  30.8030 W   2.2        4.4        5.0       15.4 
020725  101917  47   9.0200 N  63  30.8030 W   2.2        4.4        5.0       15.4 
020725  101917  47   9.0200 N  63  30.8030 W   2.2        4.4        5.0       15.8*
020725  101917  47   9.0200 N  63  30.8030 W   2.2        4.4        5.0       15.8 
020725  101919  47   9.0220 N  63  30.8040 W   3.0        4.4        5.0       15.8 
020725  101919  47   9.0220 N  63  30.8040 W   3.0        4.4       12.9*      15.8 
020725  101919  47   9.0220 N  63  30.8040 W   3.0        4.4       12.9       15.8 
020725  101919  47   9.0220 N  63  30.8040 W   3.0        4.4       12.9       15.8 
020725  101919  47   9.0220 N  63  30.8040 W   3.0        4.4       12.9       15.8 
020725  101921  47   9.0230 N  63  30.8060 W   2.8        4.4       12.9       15.8 
020725  101921  47   9.0230 N  63  30.8060 W   2.8        4.4       12.9       15.8 
020725  101921  47   9.0230 N  63  30.8060 W   2.8        4.4       12.9       15.8 
020725  101921  47   9.0230 N  63  30.8060 W   2.8        4.4       12.9       15.8 
