FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP161.TXT
Local Time: Sat Jul 27 14:21:05 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP161
Comments: SUD-OUEST DE L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  170325  47  19.4130 N  63  28.3270 W   1.4        2.9*      10.9*      33.4*
020727  170325  47  19.4130 N  63  28.3270 W   1.4        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9       10.9       33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9        2.5*      33.4 
020727  172109  47  21.8040 N  63  28.4460 W   1.9        2.9        2.5       33.4 
020727  172111  47  21.8050 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172111  47  21.8050 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172111  47  21.8050 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172111  47  21.8050 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172111  47  21.8050 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172113  47  21.8060 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172113  47  21.8060 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172113  47  21.8060 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172113  47  21.8060 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172113  47  21.8060 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172113  47  21.8060 N  63  28.4460 W   1.6        2.9        2.5       33.4 
020727  172115  47  21.8070 N  63  28.4460 W   2.0        2.9        2.5       33.4 
020727  172115  47  21.8070 N  63  28.4460 W   2.0        2.9        2.5       33.4 
020727  172115  47  21.8070 N  63  28.4460 W   2.0        2.9        2.5       33.4 
020727  172115  47  21.8070 N  63  28.4460 W   2.0        2.9        2.5       33.4 
020727  172115  47  21.8070 N  63  28.4460 W   2.0        2.9        2.5       33.4 
020727  172117  47  21.8080 N  63  28.4460 W   1.9        2.9        2.5       33.4 
020727  172117  47  21.8080 N  63  28.4460 W   1.9        2.9        2.5       33.4 
020727  172117  47  21.8080 N  63  28.4460 W   1.9        4.1*       2.5       33.4 
020727  172117  47  21.8080 N  63  28.4460 W   1.9        4.1        2.5       33.4 
020727  172117  47  21.8080 N  63  28.4460 W   1.9        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5       33.4 
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5        0.9*
020727  172119  47  21.8100 N  63  28.4460 W   2.1        4.1        2.5        0.9 
020727  172121  47  21.8110 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172121  47  21.8110 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172121  47  21.8110 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172121  47  21.8110 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172121  47  21.8110 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172123  47  21.8120 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172123  47  21.8120 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172123  47  21.8120 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172123  47  21.8120 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172123  47  21.8120 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172123  47  21.8120 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172125  47  21.8130 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172125  47  21.8130 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172125  47  21.8130 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172125  47  21.8130 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172125  47  21.8130 N  63  28.4450 W   2.2        4.1        2.5        0.9 
020727  172127  47  21.8150 N  63  28.4450 W   2.4        4.1        2.5        0.9 
020727  172127  47  21.8150 N  63  28.4450 W   2.4        4.1        2.5        0.9 
020727  172127  47  21.8150 N  63  28.4450 W   2.4        4.1        2.5        0.9 
020727  172127  47  21.8150 N  63  28.4450 W   2.4        4.1        2.5        0.9 
020727  172127  47  21.8150 N  63  28.4450 W   2.4        4.1        2.5        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1        2.5        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1        2.5        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1        2.5        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1        2.5        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1       11.7*       0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1       11.7        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1       11.7        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1       11.7        0.9 
020727  172129  47  21.8160 N  63  28.4450 W   2.3        4.1       11.7        0.9 
020727  172131  47  21.8180 N  63  28.4450 W   2.3        4.1       11.7       32.6*
020727  172131  47  21.8180 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172131  47  21.8180 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172131  47  21.8180 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172131  47  21.8180 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172133  47  21.8190 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172133  47  21.8190 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172133  47  21.8190 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172133  47  21.8190 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172133  47  21.8190 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172133  47  21.8190 N  63  28.4450 W   2.3        4.1       11.7       32.6 
020727  172135  47  21.8200 N  63  28.4450 W   2.2        4.1       11.7       32.6 
020727  172135  47  21.8200 N  63  28.4450 W   2.2        4.1       11.7       32.6 
020727  172135  47  21.8200 N  63  28.4450 W   2.2        4.1       11.7       32.6 
020727  172135  47  21.8200 N  63  28.4450 W   2.2        4.1        2.7*      32.6 
020727  172135  47  21.8200 N  63  28.4450 W   2.2        4.1        2.7       32.6 
020727  172137  47  21.8220 N  63  28.4450 W   2.3        4.1        2.7       32.6 
020727  172137  47  21.8220 N  63  28.4450 W   2.3        4.1        2.7       32.6 
020727  172137  47  21.8220 N  63  28.4450 W   2.3        4.1        2.7       32.6 
020727  172137  47  21.8220 N  63  28.4450 W   2.3        4.1        2.7       32.6 
020727  172137  47  21.8220 N  63  28.4450 W   2.3        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172139  47  21.8230 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172141  47  21.8240 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172141  47  21.8240 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172141  47  21.8240 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172141  47  21.8240 N  63  28.4440 W   2.2        4.1        2.7       32.6 
020727  172141  47  21.8240 N  63  28.4440 W   2.2        2.6*       2.7       32.6 
020727  172143  47  21.8250 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172143  47  21.8250 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172143  47  21.8250 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172143  47  21.8250 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172143  47  21.8250 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172143  47  21.8250 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172145  47  21.8270 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172145  47  21.8270 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172145  47  21.8270 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172145  47  21.8270 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172145  47  21.8270 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172147  47  21.8280 N  63  28.4440 W   1.8        2.6        2.7       32.6 
020727  172147  47  21.8280 N  63  28.4440 W   1.8        2.6        2.7       32.6 
020727  172147  47  21.8280 N  63  28.4440 W   1.8        2.6        2.7       32.6 
020727  172147  47  21.8280 N  63  28.4440 W   1.8        2.6        2.7       32.6 
020727  172147  47  21.8280 N  63  28.4440 W   1.8        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172149  47  21.8290 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172151  47  21.8300 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172151  47  21.8300 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172151  47  21.8300 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172151  47  21.8300 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172151  47  21.8300 N  63  28.4440 W   1.9        2.6        2.7       32.6 
020727  172153  47  21.8310 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172153  47  21.8310 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172153  47  21.8310 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172153  47  21.8310 N  63  28.4440 W   2.0        2.6        2.7       32.6 
020727  172153  47  21.8310 N  63  28.4440 W   2.0        2.6       10.6*      32.6 
020727  172153  47  21.8310 N  63  28.4440 W   2.0        2.6       10.6       32.6 
020727  172155  47  21.8320 N  63  28.4440 W   1.8        2.6       10.6       32.6 
020727  172155  47  21.8320 N  63  28.4440 W   1.8        2.6       10.6       32.6 
020727  172155  47  21.8320 N  63  28.4440 W   1.8        2.6       10.6       32.6 
020727  172155  47  21.8320 N  63  28.4440 W   1.8        2.6       10.6       32.6 
020727  172155  47  21.8320 N  63  28.4440 W   1.8        2.6       10.6       32.6 
020727  172157  47  21.8340 N  63  28.4440 W   2.2        2.6       10.6       32.6 
020727  172157  47  21.8340 N  63  28.4440 W   2.2        2.6       10.6       32.6 
020727  172157  47  21.8340 N  63  28.4440 W   2.2        2.6       10.6       32.6 
020727  172157  47  21.8340 N  63  28.4440 W   2.2        2.6       10.6       32.6 
020727  172157  47  21.8340 N  63  28.4440 W   2.2        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6       10.6       32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6        2.2*      32.6 
020727  172159  47  21.8350 N  63  28.4440 W   1.7        2.6        2.2       32.6 
020727  172201  47  21.8360 N  63  28.4440 W   2.4        2.6        2.2       32.6 
020727  172201  47  21.8360 N  63  28.4440 W   2.4        2.6        2.2       32.6 
020727  172201  47  21.8360 N  63  28.4440 W   2.4        2.6        2.2       32.6 
020727  172201  47  21.8360 N  63  28.4440 W   2.4        2.6        2.2       32.6 
020727  172201  47  21.8360 N  63  28.4440 W   2.4        2.6        2.2       32.6 
020727  172203  47  21.8370 N  63  28.4440 W   1.8        2.6        2.2       32.6 
020727  172203  47  21.8370 N  63  28.4440 W   1.8        2.6        2.2       32.6 
020727  172203  47  21.8370 N  63  28.4440 W   1.8        2.6        2.2       32.6 
020727  172203  47  21.8370 N  63  28.4440 W   1.8        2.6        2.2       32.6 
020727  172203  47  21.8370 N  63  28.4440 W   1.8        2.6        2.2       32.6 
020727  172203  47  21.8370 N  63  28.4440 W   1.8        2.6        2.2       32.6 
020727  172205  47  21.8380 N  63  28.4430 W   2.2        2.6        2.2       32.6 
020727  172205  47  21.8380 N  63  28.4430 W   2.2        2.6        2.2       32.6 
020727  172205  47  21.8380 N  63  28.4430 W   2.2        2.6        2.2       32.6 
020727  172205  47  21.8380 N  63  28.4430 W   2.2        2.6        2.2       32.6 
020727  172205  47  21.8380 N  63  28.4430 W   2.2        2.6        2.2       32.6 
020727  172207  47  21.8400 N  63  28.4430 W   2.0        2.6        2.2       32.6 
020727  172207  47  21.8400 N  63  28.4430 W   2.0        2.6        2.2       32.6 
020727  172207  47  21.8400 N  63  28.4430 W   2.0        2.6        2.2       32.6 
020727  172207  47  21.8400 N  63  28.4430 W   2.0        5.6*       2.2       32.6 
020727  172207  47  21.8400 N  63  28.4430 W   2.0        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172209  47  21.8410 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172211  47  21.8420 N  63  28.4430 W   1.8        5.6        2.2       32.6 
020727  172211  47  21.8420 N  63  28.4430 W   1.8        5.6        2.2       32.6 
020727  172211  47  21.8420 N  63  28.4430 W   1.8        5.6        2.2       32.6 
020727  172211  47  21.8420 N  63  28.4430 W   1.8        5.6        2.2       32.6 
020727  172211  47  21.8420 N  63  28.4430 W   1.8        5.6        2.2       32.6 
020727  172213  47  21.8430 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172213  47  21.8430 N  63  28.4430 W   1.9        5.6        2.2       32.6 
020727  172213  47  21.8430 N  63  28.4430 W   1.9        5.6        2.2        0.4*
020727  172213  47  21.8430 N  63  28.4430 W   1.9        5.6        2.3*       0.4 
020727  172213  47  21.8430 N  63  28.4430 W   1.9        5.6        2.3        0.4 
020727  172213  47  21.8430 N  63  28.4430 W   1.9        5.6        2.3        0.4 
020727  172215  47  21.8440 N  63  28.4430 W   1.5        5.6        2.3        0.4 
020727  172215  47  21.8440 N  63  28.4430 W   1.5        5.6        2.3        0.4 
020727  172215  47  21.8440 N  63  28.4430 W   1.5        5.6        2.3        0.4 
020727  172215  47  21.8440 N  63  28.4430 W   1.5        5.6        2.3        0.4 
020727  172215  47  21.8440 N  63  28.4430 W   1.5        5.6        2.3        0.4 
020727  172217  47  21.8450 N  63  28.4430 W   1.9        5.6        2.3        0.4 
020727  172217  47  21.8450 N  63  28.4430 W   1.9        5.6        2.3        0.4 
020727  172217  47  21.8450 N  63  28.4430 W   1.9        5.6        2.3        0.4 
020727  172217  47  21.8450 N  63  28.4430 W   1.9        5.6        2.3        4.0*
020727  172217  47  21.8450 N  63  28.4430 W   1.9        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172219  47  21.8460 N  63  28.4430 W   1.7        5.6        2.3        4.0 
020727  172221  47  21.8470 N  63  28.4430 W   2.1        5.6        2.3        4.0 
020727  172221  47  21.8470 N  63  28.4430 W   2.1        5.6        2.3        4.0 
020727  172221  47  21.8470 N  63  28.4430 W   2.1        6.3*       2.3        4.0 
020727  172221  47  21.8470 N  63  28.4430 W   2.1        6.3        2.3        4.0 
020727  172221  47  21.8470 N  63  28.4430 W   2.1        6.3        2.3        4.0 
020727  172223  47  21.8490 N  63  28.4430 W   1.9        6.3        2.3        4.0 
020727  172223  47  21.8490 N  63  28.4430 W   1.9        6.3        2.3        4.0 
020727  172223  47  21.8490 N  63  28.4430 W   1.9        6.3        2.3        0.9*
020727  172223  47  21.8490 N  63  28.4430 W   1.9        6.3        2.3        0.9 
020727  172223  47  21.8490 N  63  28.4430 W   1.9        6.3        2.3        0.9 
020727  172223  47  21.8490 N  63  28.4430 W   1.9        6.3        2.3        0.9 
