FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP154.TXT
Local Time: Sat Jul 27 06:48:33 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP154
Comments: SUD DU BANC BRADELLE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  085425  47  11.3660 N  62  43.0640 W   1.3        3.8*       2.4*     204.1*
020727  085425  47  11.3660 N  62  43.0640 W   1.3        3.8        2.4      204.1 
020727  094836  47  12.7020 N  62  52.4940 W   1.6        3.8        2.4      204.1 
020727  094836  47  12.7020 N  62  52.4940 W   1.6        3.8        2.4      204.1 
020727  094836  47  12.7020 N  62  52.4940 W   1.6        3.8        2.4      204.1 
020727  094836  47  12.7020 N  62  52.4940 W   1.6        3.8        2.4      204.1 
020727  094836  47  12.7020 N  62  52.4940 W   1.6        3.8        2.4      204.1 
020727  094838  47  12.7020 N  62  52.4950 W   1.5        3.8        2.4      204.1 
020727  094838  47  12.7020 N  62  52.4950 W   1.5        3.8        2.4      204.1 
020727  094838  47  12.7020 N  62  52.4950 W   1.5        3.8        2.9*     204.1 
020727  094838  47  12.7020 N  62  52.4950 W   1.5        3.8        2.9      204.1 
020727  094838  47  12.7020 N  62  52.4950 W   1.5        3.8        2.9      204.1 
020727  094838  47  12.7020 N  62  52.4950 W   1.5        3.8        2.9      204.1 
020727  094840  47  12.7030 N  62  52.4960 W   1.8        3.8        2.9      204.1 
020727  094840  47  12.7030 N  62  52.4960 W   1.8        3.8        2.9      204.1 
020727  094840  47  12.7030 N  62  52.4960 W   1.8        3.8        2.9      204.1 
020727  094840  47  12.7030 N  62  52.4960 W   1.8        3.8        2.9      204.1 
020727  094840  47  12.7030 N  62  52.4960 W   1.8        3.8        2.9      204.1 
020727  094842  47  12.7040 N  62  52.4970 W   1.7        3.8        2.9      204.1 
020727  094842  47  12.7040 N  62  52.4970 W   1.7        3.8        2.9      204.1 
020727  094842  47  12.7040 N  62  52.4970 W   1.7        3.8        2.9      204.1 
020727  094842  47  12.7040 N  62  52.4970 W   1.7        3.8        2.9      204.1 
