FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP012.TXT
Local Time: Wed Jun 26 20:07:56 2002

Ship: 001 Trip: GULF01 Tow: GP012
Comments: ZONE 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
020626  224218  47  14.4820 N  60  16.3380 W   1.9        4.8        2.5*       2.8*       2.2*
020626  224218  47  14.4820 N  60  16.3380 W   1.9        4.8        2.5        2.8        2.2 
020626  224218  47  14.4820 N  60  16.3380 W   1.9        4.8        2.5        2.8        2.2 
020626  224218  47  14.4820 N  60  16.3380 W   1.9        4.8        2.5        2.8        2.2 
020626  224218  47  14.4820 N  60  16.3380 W   1.9        4.8        2.5        2.8        2.2 
020626  230759  47  14.0010 N  60  21.0590 W   2.6        4.8        2.5        2.8        2.2 
020626  230759  47  14.0010 N  60  21.0590 W   2.6        4.8        2.5        2.8        2.2 
020626  230759  47  14.0010 N  60  21.0590 W   2.6        4.8        2.5        2.8        2.2 
020626  230759  47  14.0010 N  60  21.0590 W   2.6        4.8        2.5        2.4*      10.1*
020626  230759  47  14.0010 N  60  21.0590 W   2.6        4.8        2.5        2.4       10.1 
020626  230801  47  14.0010 N  60  21.0610 W   2.5        4.8        2.5        2.4       10.1 
020626  230801  47  14.0010 N  60  21.0610 W   2.5        4.8        2.5        2.4       10.1 
020626  230801  47  14.0010 N  60  21.0610 W   2.5        4.2*       2.5        2.4       10.1 
020626  230801  47  14.0010 N  60  21.0610 W   2.5        4.2        2.5        2.4       10.1 
020626  230801  47  14.0010 N  60  21.0610 W   2.5        4.2        2.5        2.4       10.1 
020626  230803  47  14.0010 N  60  21.0640 W   2.5        4.2        2.5        2.4       10.1 
020626  230803  47  14.0010 N  60  21.0640 W   2.5        4.2        2.5        2.4       10.1 
020626  230803  47  14.0010 N  60  21.0640 W   2.5        4.2        2.5        2.4       10.1 
020626  230803  47  14.0010 N  60  21.0640 W   2.5        4.2        2.5        2.4       10.1 
020626  230803  47  14.0010 N  60  21.0640 W   2.5        4.2        2.5        2.4       10.1 
020626  230805  47  14.0010 N  60  21.0660 W   2.6        4.2        2.5        2.4       10.1 
020626  230805  47  14.0010 N  60  21.0660 W   2.6        4.2        2.5        2.4       10.1 
020626  230805  47  14.0010 N  60  21.0660 W   2.6        4.2        2.5        2.3*      10.1 
020626  230805  47  14.0010 N  60  21.0660 W   2.6        4.2        2.5        2.3       12.3*
020626  230805  47  14.0010 N  60  21.0660 W   2.6        4.2        2.5        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2        2.5        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2        2.5        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2        2.5        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2        2.5        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2        2.5        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2        2.5        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2       11.4*       2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2       11.4        2.3       12.3 
020626  230807  47  14.0010 N  60  21.0680 W   2.5        4.2       11.4        2.3       12.3 
