FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP162.TXT
Local Time: Sat Jul 27 15:41:19 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP162
Comments: OUEST DE L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  173726  47  22.2670 N  63  28.3990 W   1.4        6.5*      13.1*       2.2*
020727  184122  47  27.6350 N  63  38.3990 W   1.7        6.5       13.1        2.2 
020727  184122  47  27.6350 N  63  38.3990 W   1.7        6.5       13.1        2.2 
020727  184122  47  27.6350 N  63  38.3990 W   1.7        6.5       13.1        2.2 
020727  184122  47  27.6350 N  63  38.3990 W   1.7        6.5       13.1        2.2 
020727  184122  47  27.6350 N  63  38.3990 W   1.7        6.5       13.1        2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       13.1        2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       13.1        2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       11.0*       2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       11.0        2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       11.0        2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       11.0        2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       11.0        2.2 
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       11.0        3.1*
020727  184124  47  27.6350 N  63  38.3970 W   2.4        6.5       11.0        3.1 
020727  184126  47  27.6340 N  63  38.3960 W   2.2        6.5       11.0        3.1 
020727  184126  47  27.6340 N  63  38.3960 W   2.2        6.5       11.0        3.1 
020727  184126  47  27.6340 N  63  38.3960 W   2.2        6.5       11.0        3.1 
020727  184126  47  27.6340 N  63  38.3960 W   2.2        6.5       11.0        3.1 
020727  184126  47  27.6340 N  63  38.3960 W   2.2        6.5       11.0        3.1 
020727  184128  47  27.6330 N  63  38.3940 W   2.3        6.5       11.0        3.1 
020727  184128  47  27.6330 N  63  38.3940 W   2.3        6.5       11.0        3.1 
020727  184128  47  27.6330 N  63  38.3940 W   2.3        6.5       11.0        3.1 
020727  184128  47  27.6330 N  63  38.3940 W   2.3        6.5       11.0        3.1 
020727  184128  47  27.6330 N  63  38.3940 W   2.3        6.5       11.0        3.1 
020727  184128  47  27.6330 N  63  38.3940 W   2.3        6.5       11.0        3.1 
020727  184130  47  27.6330 N  63  38.3930 W   2.3        6.5       11.0        3.1 
020727  184130  47  27.6330 N  63  38.3930 W   2.3        6.5       11.0        3.1 
020727  184130  47  27.6330 N  63  38.3930 W   2.3        6.5       11.0        2.2*
020727  184130  47  27.6330 N  63  38.3930 W   2.3        6.5       11.0        2.2 
020727  184130  47  27.6330 N  63  38.3930 W   2.3        6.5       11.0        2.2 
020727  184132  47  27.6320 N  63  38.3910 W   2.4        6.5       11.0        2.2 
020727  184132  47  27.6320 N  63  38.3910 W   2.4        6.5       11.0        2.2 
020727  184132  47  27.6320 N  63  38.3910 W   2.4        6.5       11.0        2.2 
020727  184132  47  27.6320 N  63  38.3910 W   2.4        6.5       11.0        2.2 
020727  184132  47  27.6320 N  63  38.3910 W   2.4        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.2 
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.6*
020727  184134  47  27.6310 N  63  38.3890 W   2.2        6.5       11.0        2.6 
020727  184136  47  27.6310 N  63  38.3880 W   2.7        6.5       11.0        2.6 
020727  184136  47  27.6310 N  63  38.3880 W   2.7        6.5       11.0        2.6 
020727  184136  47  27.6310 N  63  38.3880 W   2.7        6.5       11.7*       2.6 
020727  184136  47  27.6310 N  63  38.3880 W   2.7        6.5       11.7        2.6 
020727  184136  47  27.6310 N  63  38.3880 W   2.7        6.5       11.7        2.6 
020727  184138  47  27.6300 N  63  38.3860 W   2.2        6.5       11.7        2.6 
020727  184138  47  27.6300 N  63  38.3860 W   2.2        6.5       11.7        2.6 
020727  184138  47  27.6300 N  63  38.3860 W   2.2        6.5       11.7        2.6 
020727  184138  47  27.6300 N  63  38.3860 W   2.2        6.5       11.7        2.6 
020727  184138  47  27.6300 N  63  38.3860 W   2.2        6.5       11.7        2.6 
020727  184138  47  27.6300 N  63  38.3860 W   2.2        6.5       11.7        2.6 
020727  184140  47  27.6290 N  63  38.3840 W   2.7        6.5       11.7        2.6 
020727  184140  47  27.6290 N  63  38.3840 W   2.7        6.5       11.7        2.6 
020727  184140  47  27.6290 N  63  38.3840 W   2.7        6.5       11.7        2.6 
020727  184140  47  27.6290 N  63  38.3840 W   2.7        6.5       11.7        6.2*
020727  184140  47  27.6290 N  63  38.3840 W   2.7        6.5       11.7        6.2 
020727  184142  47  27.6290 N  63  38.3830 W   2.3        6.5       11.7        6.2 
020727  184142  47  27.6290 N  63  38.3830 W   2.3        6.5       11.7        6.2 
020727  184142  47  27.6290 N  63  38.3830 W   2.3        6.5        2.2*       6.2 
020727  184142  47  27.6290 N  63  38.3830 W   2.3        6.5        2.2        6.2 
020727  184142  47  27.6290 N  63  38.3830 W   2.3        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184144  47  27.6280 N  63  38.3810 W   2.4        6.5        2.2        6.2 
020727  184146  47  27.6270 N  63  38.3790 W   2.9        6.5        2.2        6.2 
020727  184146  47  27.6270 N  63  38.3790 W   2.9        6.5        2.2        6.2 
020727  184146  47  27.6270 N  63  38.3790 W   2.9        6.5        2.2        4.4*
020727  184146  47  27.6270 N  63  38.3790 W   2.9        6.5        2.2        4.4 
020727  184146  47  27.6270 N  63  38.3790 W   2.9        6.5        2.2        4.4 
020727  184148  47  27.6270 N  63  38.3780 W   2.3        6.5        2.2        4.4 
020727  184148  47  27.6270 N  63  38.3780 W   2.3        6.5        2.2        4.4 
020727  184148  47  27.6270 N  63  38.3780 W   2.3        6.5        2.2        4.4 
020727  184148  47  27.6270 N  63  38.3780 W   2.3        2.6*       2.2        4.4 
020727  184148  47  27.6270 N  63  38.3780 W   2.3        2.6        2.2        4.4 
020727  184148  47  27.6270 N  63  38.3780 W   2.3        2.6        2.2        4.4 
020727  184150  47  27.6260 N  63  38.3760 W   2.4        2.6        2.2        4.4 
020727  184150  47  27.6260 N  63  38.3760 W   2.4        2.6        2.2        4.4 
020727  184150  47  27.6260 N  63  38.3760 W   2.4        2.6        2.2        4.4 
020727  184150  47  27.6260 N  63  38.3760 W   2.4        2.6        2.2        3.1*
020727  184150  47  27.6260 N  63  38.3760 W   2.4        2.6        2.2        3.1 
020727  184152  47  27.6250 N  63  38.3740 W   2.7        2.6        2.2        3.1 
020727  184152  47  27.6250 N  63  38.3740 W   2.7        2.6        2.2        3.1 
020727  184152  47  27.6250 N  63  38.3740 W   2.7        2.6        2.2        3.1 
020727  184152  47  27.6250 N  63  38.3740 W   2.7        2.6        2.2        3.1 
