FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP117.TXT
Local Time: Wed Jul 24 13:54:13 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP117
Comments: ZONE 12 NORTH POINT PEI
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020724  154217  47  11.2630 N  64  24.8750 W   1.3        4.6*       2.7*      19.4*
020724  154217  47  11.2630 N  64  24.8750 W   1.3        4.6        2.7       19.4 
020724  154217  47  11.2630 N  64  24.8750 W   1.3        4.6        2.7       19.4 
020724  165415  47   7.2750 N  64  14.4590 W   3.0        4.6        2.7       19.4 
020724  165415  47   7.2750 N  64  14.4590 W   3.0        4.6        2.7       19.4 
020724  165415  47   7.2750 N  64  14.4590 W   3.0        4.6        2.7       19.4 
020724  165415  47   7.2750 N  64  14.4590 W   3.0        4.6        2.7       32.6*
020724  165415  47   7.2750 N  64  14.4590 W   3.0        4.6        2.7       32.6 
020724  165417  47   7.2750 N  64  14.4600 W   1.7        4.6        2.7       32.6 
020724  165417  47   7.2750 N  64  14.4600 W   1.7        4.6        2.7       32.6 
020724  165417  47   7.2750 N  64  14.4600 W   1.7        4.6        2.7       32.6 
020724  165417  47   7.2750 N  64  14.4600 W   1.7        4.6        2.7       32.6 
020724  165417  47   7.2750 N  64  14.4600 W   1.7        4.6        2.7       32.6 
020724  165419  47   7.2760 N  64  14.4620 W   2.2        4.6        2.7       32.6 
020724  165419  47   7.2760 N  64  14.4620 W   2.2        4.6        2.7       32.6 
020724  165419  47   7.2760 N  64  14.4620 W   2.2        4.6        2.7       32.6 
020724  165419  47   7.2760 N  64  14.4620 W   2.2        4.6        2.7       32.6 
020724  165419  47   7.2760 N  64  14.4620 W   2.2        4.6        2.7       32.6 
020724  165421  47   7.2770 N  64  14.4630 W   2.7        4.6        2.7       32.6 
020724  165421  47   7.2770 N  64  14.4630 W   2.7        4.6        2.7       32.6 
