FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP132.TXT
Local Time: Thu Jul 25 15:39:24 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP132
Comments: ZONE PEI
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020725  173502  46  53.4510 N  63  16.2660 W   1.5        2.2*       2.4*       4.0*
020725  173502  46  53.4510 N  63  16.2660 W   1.5        2.2        2.4        4.0 
020725  173502  46  53.4510 N  63  16.2660 W   1.5        2.2        2.4        4.0 
020725  183928  46  51.6840 N  63   4.2790 W   5.0        2.2        2.4        4.0 
020725  183928  46  51.6840 N  63   4.2790 W   5.0        2.2        2.4        4.0 
020725  183928  46  51.6840 N  63   4.2790 W   5.0        2.2        2.4        4.0 
020725  183928  46  51.6840 N  63   4.2790 W   5.0        2.2        2.4       27.7*
020725  183928  46  51.6840 N  63   4.2790 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183930  46  51.6870 N  63   4.2810 W   5.0        2.2        2.4       27.7 
020725  183932  46  51.6900 N  63   4.2820 W   5.5        2.2        2.4       27.7 
020725  183932  46  51.6900 N  63   4.2820 W   5.5        2.2        2.4       27.7 
020725  183932  46  51.6900 N  63   4.2820 W   5.5        2.2        2.4       27.7 
020725  183932  46  51.6900 N  63   4.2820 W   5.5        2.2        2.4       27.7 
020725  183932  46  51.6900 N  63   4.2820 W   5.5        2.2        2.4       27.7 
020725  183932  46  51.6900 N  63   4.2820 W   5.5        2.2        2.4       27.7 
020725  183934  46  51.6930 N  63   4.2840 W   6.2        2.2        2.4       27.7 
020725  183934  46  51.6930 N  63   4.2840 W   6.2        2.2        2.4       27.7 
020725  183934  46  51.6930 N  63   4.2840 W   6.2        2.2        2.4       27.7 
020725  183934  46  51.6930 N  63   4.2840 W   6.2        2.2        2.4       27.7 
020725  183934  46  51.6930 N  63   4.2840 W   6.2        2.2        2.4       27.7 
020725  183936  46  51.6960 N  63   4.2860 W   5.8        2.2        2.4       27.7 
020725  183936  46  51.6960 N  63   4.2860 W   5.8        2.2        2.4       27.7 
020725  183936  46  51.6960 N  63   4.2860 W   5.8        2.2        2.4       27.7 
020725  183936  46  51.6960 N  63   4.2860 W   5.8        2.2        2.4       27.7 
020725  183936  46  51.6960 N  63   4.2860 W   5.8        2.2        2.4       27.7 
020725  183938  46  51.6990 N  63   4.2880 W   6.4        2.2        2.4       27.7 
020725  183938  46  51.6990 N  63   4.2880 W   6.4        2.2        2.4       27.7 
020725  183938  46  51.6990 N  63   4.2880 W   6.4        2.2        2.4       27.7 
020725  183938  46  51.6990 N  63   4.2880 W   6.4        2.2        2.4       27.7 
